,team,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes
501,LAR,Cooper Kupp,Cover 4,44.300000000000004,12,40,96.3,125.0,0.7704
502,LAR,Cooper Kupp,Cover 6,4.2,6,3,13.2,19.0,0.6947368421052631
503,LAR,Cooper Kupp,Man Cover 2,10.5,0,8,18.5,37.0,0.5
506,LAR,Cooper Kupp,Prevent,1.4000000000000001,0,1,2.4000000000000004,2.0,1.2000000000000002
507,LAR,Cooper Kupp,Screen,22.900000000000002,6,26,54.90000000000002,26.0,2.1115384615384625
509,ATL,Cordarrelle Patterson,Cover 1,8.0,6,7,20.999999999999996,41.0,0.5121951219512194
511,ATL,Cordarrelle Patterson,Cover 3,16.300000000000004,12,15,43.3,70.0,0.6185714285714285
512,ATL,Cordarrelle Patterson,Cover 4,9.000000000000002,0,9,18.0,30.0,0.6
513,ATL,Cordarrelle Patterson,Cover 6,0.1,0,1,1.1,5.0,0.22000000000000003
514,ATL,Cordarrelle Patterson,Man Cover 2,7.7,0,2,9.7,11.0,0.8818181818181817
516,ATL,Cordarrelle Patterson,Other,0.6000000000000001,0,1,1.6,1.0,1.6
517,ATL,Cordarrelle Patterson,Screen,11.2,0,15,26.200000000000003,19.0,1.3789473684210527
518,NYJ,Corey Davis,Combination,0.0,0,0,0.0,3.0,0.0
519,NYJ,Corey Davis,Cover 0,0.0,0,0,0.0,6.0,0.0
520,NYJ,Corey Davis,Cover 1,10.100000000000001,0,8,18.1,77.0,0.2350649350649351
521,NYJ,Corey Davis,Cover 2,4.4,6,3,13.399999999999999,28.0,0.47857142857142854
522,NYJ,Corey Davis,Cover 3,24.4,6,12,42.4,93.0,0.4559139784946236
523,NYJ,Corey Davis,Cover 4,6.300000000000001,0,6,12.3,32.0,0.384375
524,NYJ,Corey Davis,Cover 6,0.4,0,1,1.4,5.0,0.27999999999999997
525,NYJ,Corey Davis,Man Cover 2,0.8,6,1,7.8,6.0,1.3
529,DEN,Courtland Sutton,Combination,2.5,0,1,3.5,6.0,0.5833333333333334
530,DEN,Courtland Sutton,Cover 0,3.8000000000000003,0,2,5.800000000000001,9.0,0.6444444444444445
531,DEN,Courtland Sutton,Cover 1,25.6,6,18,49.6,137.0,0.362043795620438
532,DEN,Courtland Sutton,Cover 2,0.7000000000000001,0,1,1.7000000000000002,60.0,0.028333333333333335
533,DEN,Courtland Sutton,Cover 3,24.5,6,21,51.50000000000001,166.0,0.3102409638554217
534,DEN,Courtland Sutton,Cover 4,17.8,0,11,28.799999999999997,66.0,0.43636363636363634
535,DEN,Courtland Sutton,Cover 6,1.8000000000000003,0,2,3.8000000000000003,11.0,0.34545454545454546
536,DEN,Courtland Sutton,Man Cover 2,2.7,0,2,4.7,24.0,0.19583333333333333
537,DEN,Courtland Sutton,Prevent,0.0,0,0,0.0,12.0,0.0
547,WAS,Curtis Samuel,Screen,1.3,0,4,5.300000000000001,4.0,1.3250000000000002
549,DET,D'Andre Swift,Cover 1,5.0,0,8,13.0,44.0,0.29545454545454547
550,DET,D'Andre Swift,Cover 2,2.3000000000000003,0,5,7.299999999999999,29.0,0.25172413793103443
551,DET,D'Andre Swift,Cover 3,8.8,0,13,21.8,97.0,0.22474226804123712
552,DET,D'Andre Swift,Cover 4,11.2,0,13,24.200000000000003,59.0,0.41016949152542376
553,DET,D'Andre Swift,Cover 6,1.8000000000000003,0,2,3.8000000000000003,7.0,0.5428571428571429
555,DET,D'Andre Swift,Screen,15.200000000000001,12,20,47.199999999999996,33.0,1.4303030303030302
560,CLE,D'Ernest Johnson,Man Cover 2,0.8,0,1,1.8,14.0,0.1285714285714286
561,CLE,D'Ernest Johnson,Screen,4.6,0,8,12.6,17.0,0.7411764705882353
566,CAR,D'Onta Foreman,Screen,5.4,0,2,7.4,6.0,1.2333333333333334
568,NYJ,D.J. Montgomery,Man Cover 2,0.8,0,1,1.8,6.0,0.3
569,CAR,DJ Moore,Combination,2.0,0,1,3.0,4.0,0.75
570,CAR,DJ Moore,Cover 0,0.0,0,0,0.0,7.0,0.0
571,CAR,DJ Moore,Cover 1,21.599999999999998,6,21,48.599999999999994,136.0,0.35735294117647054
572,CAR,DJ Moore,Cover 2,21.2,0,13,34.2,86.0,0.3976744186046512
573,CAR,DJ Moore,Cover 3,34.50000000000001,0,24,58.50000000000001,162.0,0.36111111111111116
574,CAR,DJ Moore,Cover 4,15.700000000000001,6,10,31.7,88.0,0.36022727272727273
575,CAR,DJ Moore,Cover 6,5.9,0,3,8.9,15.0,0.5933333333333334
576,CAR,DJ Moore,Man Cover 2,4.9,0,5,9.9,25.0,0.396
577,CAR,DJ Moore,Prevent,0.0,0,0,0.0,7.0,0.0
578,CAR,DJ Moore,Screen,9.5,0,15,24.5,44.0,0.5568181818181818
580,SEA,DK Metcalf,Cover 0,2.2,12,3,17.200000000000003,7.0,2.4571428571428577
581,SEA,DK Metcalf,Cover 1,22.499999999999996,24,16,62.50000000000001,67.0,0.9328358208955225
582,SEA,DK Metcalf,Cover 2,8.5,0,5,13.5,49.0,0.2755102040816326
583,SEA,DK Metcalf,Cover 3,32.400000000000006,12,25,69.4,153.0,0.4535947712418301
584,SEA,DK Metcalf,Cover 4,10.000000000000002,6,8,24.0,90.0,0.26666666666666666
585,SEA,DK Metcalf,Cover 6,3.2,6,4,13.2,17.0,0.776470588235294
586,SEA,DK Metcalf,Man Cover 2,11.5,12,6,29.5,24.0,1.2291666666666667
588,SEA,DK Metcalf,Other,3.1,0,1,4.1,2.0,2.05
589,SEA,DK Metcalf,Prevent,1.1,0,1,2.1,16.0,0.13125
590,SEA,DK Metcalf,Screen,2.5000000000000004,0,5,7.500000000000001,19.0,0.3947368421052632
591,PHI,Dallas Goedert,Cover 0,1.7000000000000002,0,1,2.7,9.0,0.30000000000000004
592,PHI,Dallas Goedert,Cover 1,24.0,12,13,49.0,64.0,0.765625
593,PHI,Dallas Goedert,Cover 2,13.200000000000001,0,8,21.200000000000003,40.0,0.53
594,PHI,Dallas Goedert,Cover 3,28.400000000000002,6,18,52.4,101.0,0.5188118811881188
595,PHI,Dallas Goedert,Cover 4,12.000000000000002,0,8,20.000000000000004,45.0,0.44444444444444453
596,PHI,Dallas Goedert,Man Cover 2,4.0,6,3,13.0,13.0,1.0
597,PHI,Dallas Goedert,Screen,13.8,0,12,25.8,22.0,1.1727272727272728
599,DAL,Dalton Schultz,Cover 0,0.8,0,1,1.8,15.0,0.12000000000000001
600,DAL,Dalton Schultz,Cover 1,9.100000000000001,18,11,38.1,119.0,0.3201680672268908
601,DAL,Dalton Schultz,Cover 2,9.100000000000001,6,11,26.1,78.0,0.33461538461538465
602,DAL,Dalton Schultz,Cover 3,29.699999999999996,6,27,62.7,142.0,0.4415492957746479
603,DAL,Dalton Schultz,Cover 4,15.600000000000001,0,13,28.6,68.0,0.42058823529411765
604,DAL,Dalton Schultz,Cover 6,5.2,0,4,9.200000000000001,13.0,0.7076923076923077
605,DAL,Dalton Schultz,Man Cover 2,4.0,6,2,12.0,20.0,0.6
608,DAL,Dalton Schultz,Screen,6.000000000000001,0,7,13.0,14.0,0.9285714285714286
611,MIN,Dalvin Cook,Cover 2,0.6000000000000001,0,3,3.5999999999999996,22.0,0.1636363636363636
612,MIN,Dalvin Cook,Cover 3,4.5,0,6,10.500000000000002,55.0,0.19090909090909094
613,MIN,Dalvin Cook,Cover 4,2.4000000000000004,0,3,5.4,32.0,0.16875
615,MIN,Dalvin Cook,Man Cover 2,2.3000000000000003,0,3,5.3,21.0,0.2523809523809524
616,MIN,Dalvin Cook,Screen,9.200000000000001,0,14,23.200000000000003,26.0,0.8923076923076925
620,NE,Damien Harris,Cover 3,5.7,0,8,13.7,47.0,0.29148936170212764
623,NE,Damien Harris,Screen,1.8000000000000003,0,5,6.800000000000001,9.0,0.7555555555555556
625,ATL,Damien Williams,Combination,1.1,0,1,2.1,1.0,2.1
630,ATL,Damien Williams,Cover 6,0.0,0,0,0.0,3.0,0.0
632,ATL,Damien Williams,Screen,1.7999999999999998,0,6,7.800000000000001,8.0,0.9750000000000001
633,ATL,Damiere Byrd,Cover 0,0.0,0,0,0.0,11.0,0.0
634,ATL,Damiere Byrd,Cover 1,9.200000000000001,6,5,20.200000000000003,58.0,0.34827586206896555
636,ATL,Damiere Byrd,Cover 3,11.399999999999999,0,11,22.400000000000002,97.0,0.2309278350515464
637,ATL,Damiere Byrd,Cover 4,6.9,0,4,10.9,90.0,0.12111111111111111
639,ATL,Damiere Byrd,Prevent,2.8000000000000003,0,2,4.800000000000001,12.0,0.4000000000000001
641,JAX,Dan Arnold,Combination,1.9000000000000001,0,1,2.9000000000000004,1.0,2.9000000000000004
642,JAX,Dan Arnold,Cover 1,4.1000000000000005,0,3,7.1,69.0,0.10289855072463767
643,JAX,Dan Arnold,Cover 2,3.5000000000000004,0,4,7.5,28.0,0.26785714285714285
644,JAX,Dan Arnold,Cover 3,8.100000000000001,0,9,17.1,55.0,0.3109090909090909
645,JAX,Dan Arnold,Cover 4,13.000000000000002,0,9,22.0,41.0,0.5365853658536586
646,JAX,Dan Arnold,Cover 6,3.0,0,2,5.0,7.0,0.7142857142857143
647,JAX,Dan Arnold,Man Cover 2,2.1,0,2,4.1000000000000005,12.0,0.34166666666666673
648,JAX,Dan Arnold,Screen,6.0,0,5,11.0,13.0,0.8461538461538461
655,CHI,Dante Pettis,Cover 6,0.0,0,0,0.0,8.0,0.0
657,NYG,Darius Slayton,Combination,0.0,0,0,0.0,5.0,0.0
658,NYG,Darius Slayton,Cover 1,11.2,6,5,22.2,95.0,0.23368421052631577
659,NYG,Darius Slayton,Cover 2,4.7,0,3,7.7,39.0,0.19743589743589743
660,NYG,Darius Slayton,Cover 3,5.1000000000000005,0,7,12.100000000000001,75.0,0.16133333333333336
661,NYG,Darius Slayton,Cover 4,6.7,6,6,18.7,60.0,0.31166666666666665
662,NYG,Darius Slayton,Cover 6,1.5,0,1,2.5,14.0,0.17857142857142858
663,NYG,Darius Slayton,Man Cover 2,0.0,0,0,0.0,17.0,0.0
664,NYG,Darius Slayton,Prevent,2.1,0,1,3.1,2.0,1.55
667,CHI,Darnell Mooney,Cover 0,0.6000000000000001,0,2,2.6,16.0,0.1625
668,CHI,Darnell Mooney,Cover 1,18.5,0,11,29.5,98.0,0.3010204081632653
669,CHI,Darnell Mooney,Cover 2,5.1000000000000005,0,4,9.100000000000001,65.0,0.14
670,CHI,Darnell Mooney,Cover 3,30.4,0,22,52.400000000000006,171.0,0.3064327485380117
671,CHI,Darnell Mooney,Cover 4,23.700000000000003,6,15,44.699999999999996,116.0,0.38534482758620686
672,CHI,Darnell Mooney,Cover 6,2.5,0,2,4.5,14.0,0.32142857142857145
673,CHI,Darnell Mooney,Man Cover 2,8.0,0,4,12.0,22.0,0.5454545454545454
675,CHI,Darnell Mooney,Other,1.0,0,1,2.0,3.0,0.6666666666666666
676,CHI,Darnell Mooney,Prevent,1.3,0,1,2.3,15.0,0.15333333333333332
677,CHI,Darnell Mooney,Screen,12.600000000000001,6,16,34.6,32.0,1.08125
679,ARI,Darrel Williams,Cover 1,3.1,0,5,8.1,35.0,0.23142857142857143
680,ARI,Darrel Williams,Cover 2,3.9000000000000004,0,6,9.899999999999999,43.0,0.23023255813953486
681,ARI,Darrel Williams,Cover 3,10.9,0,12,22.900000000000002,65.0,0.3523076923076923
682,ARI,Darrel Williams,Cover 4,9.000000000000002,6,8,23.0,55.0,0.41818181818181815
683,ARI,Darrel Williams,Cover 6,4.0,0,2,6.000000000000001,11.0,0.5454545454545455
684,ARI,Darrel Williams,Man Cover 2,3.7,6,2,11.700000000000001,36.0,0.325
685,ARI,Darrel Williams,Screen,9.0,0,9,18.000000000000004,19.0,0.9473684210526317
687,LV,Darren Waller,Cover 0,2.4000000000000004,0,1,3.4000000000000004,9.0,0.3777777777777778
688,LV,Darren Waller,Cover 1,21.6,6,12,39.599999999999994,84.0,0.47142857142857136
689,LV,Darren Waller,Cover 2,9.400000000000002,0,8,17.4,37.0,0.47027027027027024
690,LV,Darren Waller,Cover 3,20.400000000000006,0,17,37.400000000000006,111.0,0.336936936936937
691,LV,Darren Waller,Cover 4,9.9,0,9,18.900000000000002,57.0,0.3315789473684211
692,LV,Darren Waller,Cover 6,0.0,0,0,0.0,6.0,0.0
693,LV,Darren Waller,Man Cover 2,9.200000000000001,0,6,15.200000000000001,33.0,0.46060606060606063
694,LV,Darren Waller,Prevent,0.0,0,0,0.0,1.0,0.0
695,LV,Darren Waller,Screen,2.6,0,8,10.600000000000001,9.0,1.177777777777778
699,LV,Davante Adams,Combination,0.0,0,0,0.0,3.0,0.0
700,LV,Davante Adams,Cover 0,3.5,12,4,19.5,16.0,1.21875
701,LV,Davante Adams,Cover 1,47.0,6,28,81.0,124.0,0.6532258064516129
702,LV,Davante Adams,Cover 2,8.9,0,8,16.9,54.0,0.31296296296296294
703,LV,Davante Adams,Cover 3,42.39999999999999,6,31,79.39999999999999,114.0,0.6964912280701754
704,LV,Davante Adams,Cover 4,20.000000000000004,0,12,32.00000000000001,68.0,0.47058823529411775
705,LV,Davante Adams,Cover 6,5.3999999999999995,0,5,10.400000000000002,20.0,0.5200000000000001
706,LV,Davante Adams,Man Cover 2,9.8,0,6,15.799999999999999,43.0,0.36744186046511623
707,LV,Davante Adams,Other,1.7000000000000002,6,1,8.7,1.0,8.7
708,LV,Davante Adams,Screen,18.6,0,27,45.60000000000001,53.0,0.8603773584905662
710,CHI,David Montgomery,Combination,0.6000000000000001,0,1,1.6,3.0,0.5333333333333333
712,CHI,David Montgomery,Cover 2,5.9,0,7,12.9,33.0,0.39090909090909093
713,CHI,David Montgomery,Cover 3,10.9,0,9,19.899999999999995,61.0,0.32622950819672125
714,CHI,David Montgomery,Cover 4,10.3,0,16,26.300000000000004,51.0,0.515686274509804
716,CHI,David Montgomery,Man Cover 2,0.2,0,1,1.2,14.0,0.08571428571428572
717,CHI,David Montgomery,Screen,4.9,0,7,11.9,10.0,1.19
721,CLE,David Njoku,Cover 0,0.6000000000000001,0,1,1.6,3.0,0.5333333333333333
722,CLE,David Njoku,Cover 1,7.1,6,5,18.1,71.0,0.2549295774647887
723,CLE,David Njoku,Cover 2,3.1000000000000005,0,5,8.100000000000001,35.0,0.23142857142857146
725,CLE,David Njoku,Cover 4,14.200000000000003,12,8,34.2,31.0,1.103225806451613
726,CLE,David Njoku,Cover 6,1.5,0,2,3.5,10.0,0.35
727,CLE,David Njoku,Man Cover 2,2.5,0,3,5.5,20.0,0.275
728,CLE,David Njoku,Screen,8.3,0,7,15.3,22.0,0.6954545454545454
734,BUF,Dawson Knox,Cover 1,26.599999999999998,24,16,66.6,113.0,0.5893805309734512
735,BUF,Dawson Knox,Cover 2,6.000000000000001,0,6,12.0,51.0,0.23529411764705882
736,BUF,Dawson Knox,Cover 3,18.6,18,14,50.6,130.0,0.38923076923076927
737,BUF,Dawson Knox,Cover 4,7.4,0,6,13.4,65.0,0.20615384615384616
738,BUF,Dawson Knox,Cover 6,2.2,0,2,4.2,14.0,0.3
739,BUF,Dawson Knox,Man Cover 2,0.0,0,0,0.0,23.0,0.0
741,BUF,Dawson Knox,Other,1.5,0,1,2.5,2.0,1.25
742,BUF,Dawson Knox,Screen,4.300000000000001,6,7,17.3,18.0,0.9611111111111111
743,WAS,Dax Milne,Cover 1,3.6000000000000005,0,2,5.6000000000000005,29.0,0.1931034482758621
746,WAS,Dax Milne,Cover 6,-0.2,0,1,0.8,2.0,0.4
748,LAC,DeAndre Carter,Combination,0.0,0,0,0.0,2.0,0.0
749,LAC,DeAndre Carter,Cover 1,7.9,12,5,24.9,51.0,0.48823529411764705
750,LAC,DeAndre Carter,Cover 2,4.6,0,4,8.6,28.0,0.3071428571428571
751,LAC,DeAndre Carter,Cover 3,6.200000000000001,0,4,10.200000000000001,69.0,0.14782608695652175
752,LAC,DeAndre Carter,Cover 4,6.800000000000001,0,4,10.8,34.0,0.31764705882352945
753,LAC,DeAndre Carter,Cover 6,0.5,0,1,1.5,9.0,0.16666666666666666
755,LAC,DeAndre Carter,Screen,3.1999999999999997,0,5,8.2,17.0,0.48235294117647054
757,NE,DeVante Parker,Cover 0,1.1,6,1,8.1,5.0,1.6199999999999999
758,NE,DeVante Parker,Cover 1,13.4,0,11,24.400000000000002,94.0,0.2595744680851064
760,NE,DeVante Parker,Cover 3,24.000000000000004,0,19,43.0,85.0,0.5058823529411764
761,NE,DeVante Parker,Cover 4,9.8,0,5,14.8,52.0,0.2846153846153846
762,NE,DeVante Parker,Cover 6,1.1,0,1,2.1,9.0,0.23333333333333334
763,NE,DeVante Parker,Man Cover 2,2.4000000000000004,0,2,4.4,20.0,0.22000000000000003
764,PHI,DeVonta Smith,Combination,0.8,0,1,1.8,4.0,0.45
765,PHI,DeVonta Smith,Cover 0,0.5,6,1,7.5,9.0,0.8333333333333334
766,PHI,DeVonta Smith,Cover 1,22.7,12,12,46.7,114.0,0.4096491228070176
767,PHI,DeVonta Smith,Cover 2,6.6000000000000005,0,6,12.600000000000001,52.0,0.24230769230769234
768,PHI,DeVonta Smith,Cover 3,25.800000000000004,6,19,50.800000000000004,134.0,0.3791044776119403
769,PHI,DeVonta Smith,Cover 4,21.800000000000004,0,14,35.80000000000001,65.0,0.5507692307692309
770,PHI,DeVonta Smith,Cover 6,1.4000000000000001,0,1,2.4000000000000004,11.0,0.21818181818181823
771,PHI,DeVonta Smith,Man Cover 2,3.1000000000000005,0,2,5.1000000000000005,21.0,0.24285714285714288
773,PHI,DeVonta Smith,Screen,9.600000000000001,0,8,17.6,37.0,0.4756756756756757
778,SEA,Dee Eskridge,Cover 4,2.4000000000000004,0,3,5.4,22.0,0.24545454545454548
779,SEA,Dee Eskridge,Cover 6,1.1,0,1,2.1,6.0,0.35000000000000003
780,SEA,Dee Eskridge,Screen,0.6,0,3,3.5999999999999996,7.0,0.5142857142857142
781,SF,Deebo Samuel,Cover 0,0.0,0,0,0.0,10.0,0.0
782,SF,Deebo Samuel,Cover 1,25.700000000000003,6,13,44.7,85.0,0.5258823529411765
783,SF,Deebo Samuel,Cover 2,13.4,0,9,22.4,70.0,0.32
784,SF,Deebo Samuel,Cover 3,52.600000000000016,18,27,97.59999999999998,123.0,0.7934959349593494
785,SF,Deebo Samuel,Cover 4,21.6,6,10,37.599999999999994,65.0,0.5784615384615384
787,SF,Deebo Samuel,Man Cover 2,4.300000000000001,0,2,6.300000000000001,23.0,0.2739130434782609
789,SF,Deebo Samuel,Other,1.4000000000000001,0,1,2.4000000000000004,1.0,2.4000000000000004
790,SF,Deebo Samuel,Screen,38.00000000000001,12,25,75.00000000000003,33.0,2.2727272727272734
792,LV,Demarcus Robinson,Cover 1,3.7,6,4,13.700000000000001,63.0,0.21746031746031746
793,LV,Demarcus Robinson,Cover 2,6.2,0,6,12.2,62.0,0.19677419354838707
794,LV,Demarcus Robinson,Cover 3,10.100000000000001,12,7,29.1,111.0,0.26216216216216215
795,LV,Demarcus Robinson,Cover 4,7.800000000000001,0,6,13.8,77.0,0.17922077922077922
796,LV,Demarcus Robinson,Cover 6,0.0,0,0,0.0,18.0,0.0
797,LV,Demarcus Robinson,Man Cover 2,2.7,0,1,3.7,53.0,0.06981132075471698
799,LV,Demarcus Robinson,Prevent,0.0,0,0,0.0,3.0,0.0
802,NYJ,Denzel Mims,Cover 0,0.0,0,0,0.0,4.0,0.0
804,NYJ,Denzel Mims,Cover 2,5.6,0,4,9.6,26.0,0.3692307692307692
807,NYJ,Denzel Mims,Cover 6,2.0,0,1,3.0,7.0,0.42857142857142855
809,NO,Deonte Harty,Combination,0.9,0,1,1.9,1.0,1.9
810,NO,Deonte Harty,Cover 0,0.7000000000000001,0,1,1.7000000000000002,7.0,0.24285714285714288
811,NO,Deonte Harty,Cover 1,12.8,0,9,21.799999999999997,45.0,0.4844444444444444
812,NO,Deonte Harty,Cover 2,1.9,0,3,4.9,23.0,0.21304347826086958
813,NO,Deonte Harty,Cover 3,29.699999999999996,18,11,58.699999999999996,50.0,1.174
814,NO,Deonte Harty,Cover 4,5.1000000000000005,0,4,9.1,41.0,0.22195121951219512
817,NO,Deonte Harty,Prevent,0.0,0,0,0.0,1.0,0.0
818,NO,Deonte Harty,Screen,4.800000000000001,0,6,10.799999999999999,19.0,0.5684210526315789
828,TEN,Derrick Henry,Screen,8.700000000000003,0,9,17.700000000000003,10.0,1.7700000000000002
830,BAL,Devin Duvernay,Cover 0,0.7000000000000001,0,1,1.7000000000000002,15.0,0.11333333333333334
832,BAL,Devin Duvernay,Cover 2,0.9,0,1,1.9,37.0,0.05135135135135135
833,BAL,Devin Duvernay,Cover 3,5.1,0,8,13.100000000000001,104.0,0.12596153846153849
834,BAL,Devin Duvernay,Cover 4,9.400000000000002,6,7,22.400000000000002,92.0,0.24347826086956523
835,BAL,Devin Duvernay,Man Cover 2,0.7000000000000001,0,1,1.7000000000000002,8.0,0.21250000000000002
837,BAL,Devin Duvernay,Other,0.0,0,0,0.0,2.0,0.0
838,BAL,Devin Duvernay,Prevent,0.9,0,1,1.9,6.0,0.31666666666666665
839,BAL,Devin Duvernay,Screen,4.3,0,9,13.3,14.0,0.9500000000000001
842,BUF,Devin Singletary,Cover 2,3.9000000000000004,0,9,12.900000000000002,48.0,0.26875000000000004
843,BUF,Devin Singletary,Cover 3,6.4,0,9,15.399999999999999,76.0,0.2026315789473684
844,BUF,Devin Singletary,Cover 4,7.000000000000001,0,10,17.0,44.0,0.38636363636363635
845,BUF,Devin Singletary,Cover 6,0.4,0,1,1.4,8.0,0.175
846,BUF,Devin Singletary,Man Cover 2,0.30000000000000004,0,1,1.3,19.0,0.06842105263157895
848,BUF,Devin Singletary,Screen,4.5,6,7,17.5,17.0,1.0294117647058822
850,TEN,Dez Fitzpatrick,Cover 0,0.0,0,0,0.0,2.0,0.0
854,TEN,Dez Fitzpatrick,Man Cover 2,0.0,0,0,0.0,2.0,0.0
859,PIT,Diontae Johnson,Combination,0.0,0,0,0.0,7.0,0.0
860,PIT,Diontae Johnson,Cover 0,5.300000000000001,12,4,21.3,10.0,2.13
861,PIT,Diontae Johnson,Cover 1,35.49999999999999,12,24,71.50000000000001,114.0,0.6271929824561405
862,PIT,Diontae Johnson,Cover 2,8.5,0,13,21.499999999999996,106.0,0.20283018867924524
863,PIT,Diontae Johnson,Cover 3,30.200000000000003,12,25,67.19999999999999,137.0,0.4905109489051094
864,PIT,Diontae Johnson,Cover 4,8.600000000000001,0,13,21.600000000000005,73.0,0.29589041095890417
865,PIT,Diontae Johnson,Cover 6,4.8999999999999995,0,5,9.9,20.0,0.495
866,PIT,Diontae Johnson,Man Cover 2,13.899999999999999,6,9,28.9,50.0,0.578
868,PIT,Diontae Johnson,Prevent,1.2000000000000002,0,1,2.2,10.0,0.22000000000000003
869,PIT,Diontae Johnson,Screen,7.600000000000001,0,16,23.6,43.0,0.5488372093023256
871,CLE,Donovan Peoples-Jones,Cover 0,0.4,0,1,1.4,5.0,0.27999999999999997
872,CLE,Donovan Peoples-Jones,Cover 1,19.900000000000002,6,16,41.90000000000001,114.0,0.3675438596491229
874,CLE,Donovan Peoples-Jones,Cover 3,16.9,0,9,25.9,112.0,0.23124999999999998
875,CLE,Donovan Peoples-Jones,Cover 4,12.1,6,4,22.1,45.0,0.49111111111111116
876,CLE,Donovan Peoples-Jones,Cover 6,1.5,0,1,2.5,8.0,0.3125
877,CLE,Donovan Peoples-Jones,Man Cover 2,0.0,0,0,0.0,29.0,0.0
878,CLE,Donovan Peoples-Jones,Prevent,5.7,6,1,12.7,3.0,4.233333333333333
879,TEN,Dontrell Hilliard,Cover 0,0.2,0,1,1.2,2.0,0.6
885,TEN,Dontrell Hilliard,Screen,5.3999999999999995,0,8,13.4,16.0,0.8375
889,CIN,Drew Sample,Cover 4,3.0,0,4,7.0,19.0,0.3684210526315789
890,CIN,Drew Sample,Cover 6,0.0,0,0,0.0,2.0,0.0
892,MIA,Durham Smythe,Cover 0,0.30000000000000004,0,2,2.3,5.0,0.45999999999999996
893,MIA,Durham Smythe,Cover 1,7.800000000000001,0,6,13.8,49.0,0.2816326530612245
894,MIA,Durham Smythe,Cover 2,6.6,0,4,10.6,28.0,0.37857142857142856
895,MIA,Durham Smythe,Cover 3,10.400000000000002,0,12,22.400000000000002,58.0,0.3862068965517242
896,MIA,Durham Smythe,Cover 4,6.800000000000001,0,6,12.799999999999999,35.0,0.36571428571428566
897,MIA,Durham Smythe,Cover 6,0.0,0,0,0.0,3.0,0.0
903,WAS,Dyami Brown,Cover 1,9.700000000000001,0,6,15.700000000000001,43.0,0.36511627906976746
906,WAS,Dyami Brown,Cover 4,-0.2,0,1,0.8,34.0,0.023529411764705882
913,SF,Elijah Mitchell,Cover 6,0.30000000000000004,0,1,1.3,2.0,0.65
915,SF,Elijah Mitchell,Screen,5.600000000000001,0,8,13.6,16.0,0.85
916,NYJ,Elijah Moore,Cover 0,1.5,6,1,8.5,6.0,1.4166666666666667
917,NYJ,Elijah Moore,Cover 1,10.5,0,9,19.5,76.0,0.2565789473684211
918,NYJ,Elijah Moore,Cover 2,8.700000000000001,0,4,12.700000000000001,34.0,0.3735294117647059
919,NYJ,Elijah Moore,Cover 3,21.6,12,15,48.599999999999994,87.0,0.5586206896551723
920,NYJ,Elijah Moore,Cover 4,1.4,0,2,3.4,47.0,0.07234042553191489
921,NYJ,Elijah Moore,Cover 6,4.300000000000001,6,2,12.3,12.0,1.0250000000000001
922,NYJ,Elijah Moore,Man Cover 2,6.2,6,1,13.2,9.0,1.4666666666666666
923,NYJ,Elijah Moore,Screen,2.9000000000000004,0,11,13.899999999999999,15.0,0.9266666666666665
929,CHI,Equanimeous St. Brown,Cover 1,5.500000000000001,0,4,9.5,32.0,0.296875
938,JAX,Evan Engram,Combination,0.30000000000000004,0,1,1.3,4.0,0.325
939,JAX,Evan Engram,Cover 0,0.0,0,0,0.0,5.0,0.0
940,JAX,Evan Engram,Cover 1,7.6000000000000005,6,9,22.599999999999998,101.0,0.22376237623762374
941,JAX,Evan Engram,Cover 2,3.2,0,4,7.199999999999999,51.0,0.1411764705882353
942,JAX,Evan Engram,Cover 3,13.399999999999999,6,12,31.4,117.0,0.26837606837606837
943,JAX,Evan Engram,Cover 4,6.700000000000001,6,7,19.700000000000003,67.0,0.2940298507462687
944,JAX,Evan Engram,Cover 6,2.1,0,2,4.1,14.0,0.2928571428571428
945,JAX,Evan Engram,Man Cover 2,1.6,0,2,3.5999999999999996,22.0,0.1636363636363636
946,JAX,Evan Engram,Screen,4.1000000000000005,0,7,11.100000000000001,28.0,0.39642857142857146
948,DAL,Ezekiel Elliott,Cover 0,0.0,0,0,0.0,3.0,0.0
949,DAL,Ezekiel Elliott,Cover 1,5.6000000000000005,0,7,12.6,77.0,0.16363636363636364
950,DAL,Ezekiel Elliott,Cover 2,3.4000000000000004,0,5,8.4,53.0,0.15849056603773587
951,DAL,Ezekiel Elliott,Cover 3,6.6,0,16,22.6,96.0,0.2354166666666667
952,DAL,Ezekiel Elliott,Cover 4,1.5000000000000002,0,4,5.5,53.0,0.10377358490566038
953,DAL,Ezekiel Elliott,Cover 6,3.9000000000000004,0,4,7.9,13.0,0.6076923076923078
955,DAL,Ezekiel Elliott,Screen,5.000000000000001,0,11,15.999999999999998,26.0,0.6153846153846153
957,LV,Foster Moreau,Cover 0,3.1000000000000005,0,2,5.1000000000000005,6.0,0.8500000000000001
958,LV,Foster Moreau,Cover 1,11.599999999999998,18,10,39.60000000000001,87.0,0.4551724137931035
960,LV,Foster Moreau,Cover 3,10.799999999999999,0,7,17.800000000000004,81.0,0.21975308641975314
961,LV,Foster Moreau,Cover 4,7.900000000000001,0,6,13.9,56.0,0.24821428571428572
