playerId,positionCategory,firstName,lastName,season,jersey,teamName
3467,LB,Nick,Kwiatkoski,2022,53,ATL
4967,LB,Deon,Lacey,2019,44,MIA
3348,TE,Matt,LaCosse,2021,83,NE 
6346,WR,Chris,Lacy,2020,0,DAL
497,RB,Eddie,Lacy,2017,27,SEA
6595,S,Kenny,Ladler,2019,32,WAS
3140,T,Erle,Ladson,2015,69,CLE
53,WR,Brandon,LaFell,2018,19,LV 
7051,RB,Patrick,Laird,2021,32,MIA
9099,S,Quentin,Lake,2022,0,LAR
8255,DE,Niko,Lalos,2022,57,NYG
7816,WR,CeeDee,Lamb,2022,88,DAL
3728,DT,Davonte,Lambert,2017,75,TB 
2916,S,Keenan,Lambert,2015,32,LV 
2691,K,Josh,Lambo,2020,4,JAX
2932,T,Kendall,Lamm,2021,71,TEN
6254,CB,Chris,Lammons,2022,29,KC 
4629,G,Forrest,Lamp,2022,66,NO 
5036,CB,Ashton,Lampkin,2017,6,KC 
3743,WR,Jake,Lampman,2020,19,NO 
940,LB,Emmanuel,Lamur,2018,57,NYJ
6699,DT,Tyler,Lancaster,2022,0,LV 
8459,QB,Trey,Lance,2022,5,SF 
4267,DE,Chris,Landrum,2019,42,HOU
6394,LB,Harold,Landry,2022,58,TEN
232,WR,Jarvis,Landry,2022,0,NO 
1522,CB,Jeremy,Lane,2017,20,SEA
803,FB,Jorvorskie,Lane,2015,46,TB 
5135,T,Cedrick,Lang,2019,68,IND
577,G,T.J.,Lang,2018,76,DET
2457,RB,Jeremy,Langford,2018,43,ATL
1145,DE,Kendall,Langford,2016,90,IND
4867,LB,Harvey,Langi,2022,52,NE 
5118,WR,Brendan,Langley,2018,27,DEN
4129,DE,Anthony,Lanier II,2019,90,LAC
1337,P,Spencer,Lanning,2015,4,CHI
819,LB,Danny,Lansanah,2015,51,TB 
7289,DE,Austin,Larkin,2022,96,CAR
2177,G,Ted,Larsen,2020,62,TB 
4293,C,Tyler,Larsen,2022,69,WAS
3744,RB,Daniel,Lasco,2018,36,NO 
3468,FB,Paul,Lasike,2016,47,CHI
4112,FB,Zach,Laskey,2017,45,LAR
6458,WR,Jordan,Lasley,2018,17,BAL
3870,DT,Darius,Latham,2017,75,LV 
277,WR,Cody,Latimer,2019,12,NYG
7864,DT,Cedrick,Lattimore,2020,65,SEA
1946,LB,Jamari,Lattimore,2015,54,NYJ
5141,CB,Marshon,Lattimore,2022,23,NO 
4923,T,Andrew,Lauderdale,2019,64,SF 
8724,G,Nolan,Laufenberg,2022,74,WAS
6477,QB,Kyle,Lauletta,2020,17,CLE
6751,DT,Tomasi,Laulile,2018,99,NO 
1008,LB,James,Laurinaitis,2016,53,NO 
977,G,Shawn,Lauvao,2018,77,WAS
2712,LB,Cordarro,Law,2015,99,LAC
6520,DE,Justin,Lawler,2022,0,TEN
3646,WR,Kenny,Lawler,2016,11,SEA
709,DE,DeMarcus,Lawrence,2022,90,DAL
4496,CB,Desmond,Lawrence,2017,46,DET
5153,DT,Devaroe,Lawrence,2020,92,WAS
7096,DT,Dexter,Lawrence,2022,97,NYG
2574,WR,Rashad,Lawrence,2016,18,JAX
7773,DT,Rashard,Lawrence,2022,90,ARI
8336,QB,Trevor,Lawrence,2022,16,JAX
3610,DT,Nile,Lawrence-Stample,2016,70,CLE
4700,DE,Carl,Lawson,2022,58,NYJ
135,LB,Manny,Lawson,2015,91,BUF
738,CB,Nevin,Lawson,2021,21,JAX
3661,DE,Shaq,Lawson,2022,90,BUF
7064,CB,Justin,Layne,2022,31,PIT
6691,WR,Allen,Lazard,2022,13,GB 
8257,RB,Javon,Leake,0,0,   
9039,DT,DeMarvin,Leal,2022,98,PIT
4728,T,Javarius,Leamon,2017,0,CIN
611,G,Ronald,Leary,2019,65,DEN
8559,T,Alex,Leatherwood,2022,70,LV 
6631,S,Dallin,Leavitt,2022,32,LV 
3571,CB,Cre'von,LeBlanc,2022,3,LV 
314,P,Shane,Lechler,2017,9,HOU
8353,S,Richard,LeCounte III,2022,39,CLE
4497,DT,Jeremiah,Ledbetter,2022,98,JAX
7052,DE,Jonathan,Ledbetter,2022,93,ARI
1084,P,Andy,Lee,2022,14,ARI
4714,G,Cameron,Lee,2017,63,CHI
4327,LB,Darron,Lee,2020,52,BUF
4588,LB,Elijah,Lee,2021,52,CLE
4058,DE,Eric,Lee,2019,0,NE 
2601,TE,Khari,Lee,2017,88,BUF
1719,WR,Marqise,Lee,2020,13,NE 
4653,LB,Marquel,Lee,2022,52,BUF
4373,CB,Mike,Lee,2016,49,LAC
648,LB,Sean,Lee,2020,50,DAL
6522,QB,Tanner,Lee,2018,3,JAX
4721,TE,Jordan,Leggett,2020,82,DEN
6856,T,John,Leglue,2022,77,PIT
2719,C,Doug,Legursky,2015,56,PIT
1158,G,Tim,Lelito,2016,68,NO 
7866,G,Shane,Lemieux,2022,66,NYG
2270,LB,Orie,Lemon,2015,45,TB 
182,LB,Corey,Lemonier,2016,44,NYJ
8184,DE,Jessie,Lemonier,2022,52,DET
2632,TE,Matt,Lengel,2018,89,CIN
2587,T,Charles,Leno,2022,72,WAS
8469,CB,Deommodore,Lenoir,2022,38,SF 
4428,WR,Lance,Lenoir,2018,14,DAL
8217,DE,Matt,Leo,2022,66,PHI
6539,LB,Darius,Leonard,2022,53,IND
9285,CB,Deane,Leonard,2022,33,LAC
6563,T,Rick,Leonard,2022,71,ATL
2464,TE,Brian,Leonhardt,2016,86,ARI
3080,C,Josh,LeRibeus,2018,61,NO 
3685,WR,Jordan,Leslie,2017,19,DEN
8593,G,Pier-Olivier,Lestage,2022,62,SEA
8139,G,Nick,Leverett,2022,60,TB 
5085,G,Corey,Levin,2022,61,TEN
1459,S,Anthony,Levine,2021,41,BAL
725,G,Andy,Levitre,2018,67,ATL
704,LB,DeAndre,Levy,2016,54,DET
691,T,Taylor,Lewan,2022,77,TEN
7997,QB,Brian,Lewerke,2022,6,NYG
3587,G,Alex,Lewis,2020,71,NYJ
6965,CB,Cam,Lewis,2022,47,BUF
7848,G,Damien,Lewis,2022,68,SEA
3098,WR,Dezmin,Lewis,2016,13,BUF
2288,RB,Dion,Lewis,2020,33,NYG
7011,CB,Donnie,Lewis,2022,39,DEN
4431,CB,Jourdan,Lewis,2022,2,DAL
1166,CB,Keenan,Lewis,2015,21,NO 
341,S,Kendrick,Lewis,2018,28,TEN
5134,LB,LaTroy,Lewis,2018,45,TEN
4760,WR,Malcolm,Lewis,2018,18,MIA
467,TE,Marcedes,Lewis,2022,89,GB 
4950,DE,Marquavius,Lewis,2017,97,BUF
703,C,Patrick,Lewis,2016,67,BUF
3672,WR,Roger,Lewis,2018,0,TEN
4778,CB,Ryan,Lewis,2020,37,NYG
7832,LB,Terrell,Lewis,2022,52,LAR
1949,QB,Thaddeus,Lewis,2016,9,SF 
3747,WR,Tommylee,Lewis,2021,85,MIA
2812,LB,Travis,Lewis,2015,50,DET
6542,DE,Tyquan,Lewis,2022,94,IND
7775,CB,Zane,Lewis,2022,33,NYJ
2096,CB,Chris,Lewis-Harris,2016,31,BAL
3004,DE,Kapron,Lewis-Moore,2017,95,BAL
987,C,Kory,Lichtensteiger,2016,78,WAS
4357,G,Michael,Liedtke,2020,69,WAS
6353,T,Alex,Light,2019,70,GB 
8952,TE,Isaiah,Likely,2022,80,BAL
461,C,Brandon,Linder,2021,65,JAX
8978,C,Tyler,Linderbaum,2022,64,BAL
1414,QB,Ryan,Lindley,2015,3,IND
6481,RB,Phillip,Lindsay,2022,30,IND
7291,G,Chris,Lindstrom,2022,63,ATL
798,FB,Zach,Line,2019,42,NO 
2870,T,Jeffrey,Linkenbach,2015,72,LAC
575,C,Corey,Linsley,2022,63,LAC
2898,CB,Tony,Lippett,2018,24,NYG
385,DT,Sean,Lissemore,2016,98,LAC
3636,WR,Kolby,Listenbee,2017,14,IND
1991,WR,Greg,Little,2015,11,CIN
7341,T,Greg,Little,2022,75,MIA
8339,T,Walker,Little,2022,72,JAX
3434,LB,Cory,Littleton,2022,0,CAR
6650,QB,Chase,Litton,2018,8,KC 
380,DT,Corey,Liuget,2019,94,BUF
8842,LB,Damon,Lloyd,2022,53,LAC
9146,LB,Devin,Lloyd,2022,33,JAX
833,T,Phil,Loadholt,2015,71,MIN
6857,QB,Drew,Lock,2022,2,SEA
863,P,Jeff,Locke,2016,18,MIN
7065,S,P.J.,Locke,2022,37,DEN
650,WR,Tyler,Lockett,2022,16,SEA
645,WR,Ricardo,Lockette,2015,83,SEA
7266,WR,DaMarkus,Lodge,2019,0,CIN
3771,DE,Mitchell,Loewen,2019,70,NO 
362,LB,Curtis,Lofton,2015,50,LV 
1055,DT,Bennie,Logan,2018,96,TEN
4779,RB,T.J.,Logan,2020,22,TB 
4991,LB,Boseko,Lokombo,2017,49,SF 
8859,WR,Drake,London,2022,5,ATL
7972,DE,LaCale,London,2022,63,CHI
992,DE,Chris,Long,2018,56,PHI
6800,LB,David,Long,2022,51,TEN
8487,TE,Hunter,Long,2022,84,MIA
3244,T,Jake,Long,2016,72,MIN
395,G,Kyle,Long,2021,69,KC 
1000,G,Spencer,Long,2019,61,BUF
7130,P,Ty,Long,2021,1,LAC
7385,CB,David,Long Jr,2022,22,LAR
3835,LB,Steve,Longa,2019,54,DET
3300,DE,Matt,Longacre,2018,96,LAR
6700,TE,James,Looney,2019,99,GB 
2566,C,Joe,Looney,2020,73,DAL
8420,DT,Roy,Lopez,2022,91,HOU
1157,FB,Erik,Lorig,2015,41,NO 
3199,S,Craig,Loston,2015,20,JAX
2278,LB,John,Lotulelei,2015,0,LV 
514,DT,Star,Lotulelei,2021,98,BUF
8426,DE,Isaiahh,Loudermilk,2022,92,PIT
4157,LB,Lamar,Louis,2016,59,BAL
1909,G,Lance,Louis,2015,60,IND
3611,WR,Ricardo,Louis,2019,80,MIA
7125,RB,Bryce,Love,2020,35,WAS
7741,QB,Jordan,Love,2022,10,GB 
7112,S,Julian,Love,2022,20,NYG
2796,DT,Kyle,Love,2019,77,CAR
6320,DE,Mike,Love,2022,56,BUF
7197,FB,John,Lovett,2022,46,MIA
9268,T,Vederian,Lowe,2022,0,MIN
1132,S,Dwight,Lowery,2016,20,LAC
3547,DE,Dean,Lowry,2022,94,GB 
4640,S,Shalom,Luani,2019,42,HOU
8920,T,Abraham,Lucas,2022,72,SEA
9200,CB,Chase,Lucas,2022,0,DET
620,T,Cornelius,Lucas,2022,78,WAS
4306,S,Jordan,Lucas,2021,0,IND
5196,TE,Marcus,Lucas,2018,83,SF 
3655,T,Marquis,Lucas,2016,65,MIN
3572,WR,Devin,Lucien,2017,15,TB 
1105,QB,Andrew,Luck,2018,12,IND
4353,LB,Cavellis,Luckett,2016,49,BAL
4797,CB,Cole,Luke,2020,46,WAS
9129,DE,Jesse,Luketa,2022,43,ARI
6559,C,Brad,Lundblade,2020,64,SEA
4543,DT,Izaah,Lunsford,2017,71,GB 
3027,WR,Gavin,Lutman,2015,8,MIN
7590,QB,Jake,Luton,2022,6,JAX
3593,K,Wil,Lutz,2022,3,NO 
6657,LB,Frankie,Luvu,2022,49,CAR
3209,CB,Keon,Lyn,2015,32,NYJ
162,LB,Aaron,Lynch,2020,59,JAX
3108,TE,Arthur,Lynch,2015,83,DEN
7949,LB,Blake,Lynch,2022,48,MIN
2830,LB,Cameron,Lynch,2018,52,TB 
7717,DT,James,Lynch,2022,92,MIN
657,RB,Marshawn,Lynch,2019,24,SEA
4013,QB,Paxton,Lynch,2019,5,PIT
2946,DT,Caushaud,Lyons,2018,97,DEN
7244,CB,Dylan,Mabin,2022,37,NO 
4952,CB,Greg,Mabin,2022,30,TEN
1176,DT,Ashaad,Mabry,2016,96,NO 
7865,TE,Tyler,Mabry,2022,85,SEA
7835,K,Austin,MacGinnis,2020,8,LAR
416,C,Alex,Mack,2021,50,SF 
7354,TE,Alize,Mack,2022,47,GB 
8259,WR,Austin,Mack,2022,86,SF 
6922,DT,Daylon,Mack,2019,94,BAL
7542,DT,Isaiah,Mack,2022,94,BAL
8201,LB,Jordan,Mack,2020,47,CAR
365,LB,Khalil,Mack,2022,52,LAC
7980,LB,Ledarius,Mack,2022,43,CHI
5024,RB,Marlon,Mack,2022,2,HOU
358,WR,Jeremy,Maclin,2017,18,BAL
3865,FB,Tre,Madden,2018,38,SEA
6375,CB,Avonte,Maddox,2022,29,PHI
6738,G,Cole,Madison,2019,61,GB 
7676,DT,Justin,Madubuike,2022,92,BAL
9120,LB,Boye,Mafe,2022,53,SEA
3122,RB,Terrence,Magee,2017,25,ATL
2705,CB,Craig,Mager,2018,49,DEN
8077,P,Dom,Maggio,2021,37,ATL
4256,LB,Curt,Maggitt,2016,92,IND
4925,T,Erik,Magnuson,2020,62,LV 
6437,K,Brett,Maher,2021,19,NO 
5048,QB,Patrick,Mahomes,2022,15,KC 
6432,G,Brendon,Mahon,2018,63,CAR
6376,T,Jordan,Mailata,2022,68,PHI
3830,TE,Ryan,Malleck,2017,88,HOU
471,QB,Ryan,Mallett,2017,15,BAL
9122,LB,DeAngelo,Malone,2022,51,ATL
4715,WR,Josh,Malone,2022,0,TEN
7631,LB,Cassh,Maluia,2020,46,NE 
4761,DE,Cameron,Malveaux,2022,59,PHI
5070,G,Damien,Mama,2017,71,NYG
2934,C,Greg,Mancz,2022,62,BUF
203,C,Nick,Mangold,2016,74,NYJ
3420,G,Cole,Manhart,2016,0,PIT
3750,TE,Chris,Manhertz,2022,84,JAX
781,G,Logan,Mankins,2015,70,TB 
7616,P,Braden,Mann,2022,7,NYJ
619,QB,Eli,Manning,2019,10,NYG
199,QB,Peyton,Manning,2015,18,DEN
986,QB,Sean,Mannion,2022,14,MIN
1371,QB,EJ,Manuel,2017,3,LV 
401,QB,Johnny,Manziel,2015,2,CLE
1444,DE,Stansly,Maponga,2017,59,DEN
1061,S,Chris,Maragos,2018,42,PHI
3942,LB,Justin,March-Lillard,2022,53,LV 
2255,WR,Marc,Mariani,2016,87,TEN
617,QB,Marcus,Mariota,2022,1,ATL
470,DT,Sen'Derrick,Marks,2016,99,JAX
8260,TE,Kyle,Markway,2022,47,LAR
2801,S,Dean,Marlowe,2022,21,ATL
2681,G,Ali,Marpet,2021,74,TB 
2823,WR,Bradley,Marquez,2017,12,DET
771,LB,Cassius,Marsh,2021,59,CHI
2292,CB,Curtis,Marsh,2015,38,DEN
357,LB,Brandon,Marshall,2018,54,DEN
193,WR,Brandon,Marshall,2017,15,NYG
4074,RB,Byron,Marshall,2019,47,BAL
6921,CB,Iman,Marshall,2022,37,BAL
3490,WR,Jalin,Marshall,2017,89,NYJ
8468,DT,Jonathan,Marshall,2022,96,NYJ
4105,RB,Keith,Marshall,2017,39,WAS
2886,CB,Nick,Marshall,2016,30,NYJ
6677,S,Trey,Marshall,2021,36,LAC
8406,WR,Terrace,Marshall Jr.,2022,88,CAR
3099,T,Chris,Martin,2015,72,BUF
799,RB,Doug,Martin,2018,28,LV 
2086,LB,Eric,Martin,2015,52,NE 
3149,LB,Gabe,Martin,2018,50,ARI
6402,LB,Jacob,Martin,2022,0,NYJ
3047,LB,Josh,Martin,2019,54,NO 
7747,LB,Kamal,Martin,2022,47,CAR
2702,DE,Kareem,Martin,2020,69,DET
2250,WR,Keshawn,Martin,2015,82,NE 
7131,G,Koda,Martin,2022,60,ARI
146,C,Marcus,Martin,2020,68,NE 
2218,DT,Mike,Martin,2015,93,TEN
3999,C,Nick,Martin,2021,66,LV 
6478,RB,Robert,Martin,2018,25,NYG
2840,S,Ronald,Martin,2018,20,IND
762,P,Sam,Martin,2022,6,DEN
2161,S,Sherrod,Martin,2015,47,CHI
7489,G,Wes,Martin,2022,67,JAX
615,G,Zack,Martin,2022,70,DAL
3548,LB,Blake,Martinez,2022,54,NYG
1437,WR,Freddie,Martino,2017,16,TB 
3806,T,Tyler,Marz,2019,0,CAR
2680,DT,Matthew,Masifilo,0,0,   
8437,TE,Ben,Mason,2022,38,BAL
3470,LB,Danny,Mason,2016,43,CHI
2732,G,Shaq,Mason,2022,69,TB 
988,RB,Tre,Mason,2016,27,LAR
536,T,Bobby,Massie,2021,70,DEN
583,P,Tim,Masthay,2015,8,GB 
6704,DE,Hercules,Mata'afa,2020,51,MIN
3413,LB,Tyler,Matakevich,2022,44,BUF
4229,LB,Derrick,Mathews,2017,39,NYG
2460,DE,Ricardo,Mathews,2016,90,PIT
891,RB,Ryan,Mathews,2016,24,PHI
551,S,Tyrann,Mathieu,2022,0,NO 
9219,CB,Damarri,Mathis,2022,27,DEN
2657,G,Evan,Mathis,2016,69,ARI
9060,DT,Phidarian,Mathis,2022,98,WAS
733,CB,Rashean,Mathis,2015,31,DET
1135,LB,Robert,Mathis,2016,98,IND
3803,G,Josue,Matias,2016,66,TEN
9288,CB,Christian,Matthew,2022,35,ARI
847,LB,Casey,Matthews,2015,13,SEA
637,WR,Chris,Matthews,2016,13,BAL
597,LB,Clay,Matthews,2019,52,LAR
3907,DE,Cliff,Matthews,2016,98,ATL
672,T,Jake,Matthews,2022,70,ATL
1043,TE,Jordan,Matthews,2022,88,SF 
3612,C,Mike,Matthews,2017,62,PIT
218,WR,Rishard,Matthews,2018,82,NYJ
6702,S,Tray,Matthews,2019,0,PIT
6900,RB,Alexander,Mattison,2022,25,MIN
939,LB,Rey,Maualuga,2016,58,CIN
1189,LB,Josh,Mauga,2016,90,KC 
4687,S,Quincy,Mauger,2017,41,ATL
2834,LB,Lorenzo,Mauldin,2017,55,NYJ
5142,CB,Arthur,Maulet,2022,35,PIT
2703,DE,Josh,Mauro,2021,96,ARI
2825,LB,Michael,Mauti,2017,56,NO 
3419,DE,Johnny,Maxey,2017,70,TEN
1057,CB,Byron,Maxwell,2017,41,SEA
7756,S,Jared,Mayden,2022,41,PHI
4735,S,Marcus,Maye,2022,6,NO 
3880,DT,Chris,Mayes,2016,74,ATL
5217,QB,Baker,Mayfield,2022,6,CAR
8391,T,Jalen,Mayfield,2022,77,ATL
405,TE,Vince,Mayle,2018,83,LAC
2799,LB,David,Mayo,2022,51,WAS
70,LB,Jerod,Mayo,2015,51,NE 
2911,DE,Benson,Mayowa,2021,10,SEA
9003,G,Cade,Mays,2022,0,CAR
4544,RB,Devante,Mays,2019,33,JAX
1846,LB,Joe,Mays,2015,53,LAC
1508,S,Taylor,Mays,2015,27,LV 
3190,DT,Joey,Mbu,2017,94,IND
1150,P,Pat,McAfee,2016,1,IND
3316,WR,Tre,McBride,2017,1,NYJ
8956,TE,Trey,McBride,2022,85,ARI
2117,CB,Trumaine,McBride,2015,38,NYG
4799,RB,Christian,McCaffrey,2022,22,CAR
4547,WR,Max,McCaffrey,2018,14,SF 
2895,S,Bobby,McCain,2022,20,WAS
1314,CB,Brice,McCain,2017,23,TEN
273,LB,Chris,McCain,2017,40,LAC
8726,CB,Mac,McCain III,2022,37,PHI
4075,DE,Alex,McCalister,2017,59,WAS
7929,K,Tucker,McCann,2020,7,TEN
2861,T,Matt,McCants,2016,68,CHI
925,QB,AJ,McCarron,2021,5,ATL
4884,WR,Riley,McCarron,2018,17,NE 
3121,G,Antoine,McClain,2015,60,ARI
3334,CB,Robert,McClain,2017,36,TB 
654,LB,Rolando,McClain,2016,55,DAL
2242,DT,Terrell,McClain,2018,99,ATL
1461,LB,Albert,McClellan,2019,47,NYJ
1497,LB,Shea,McClellin,2017,58,NE 
2866,G,Jacques,McClendon,2015,66,MIA
8780,CB,Nick,McCloud,2022,38,BUF
6259,WR,Ray-Ray,McCloud,2022,3,SF 
3998,S,Stefan,McClure,2017,0,LV 
646,RB,Dexter,McCluster,2016,33,LAC
4228,S,Dexter,McCoil,2017,27,SF 
8812,C,Ryan,McCollum,2022,74,DET
9232,CB,Zyon,McCollum,2022,27,TB 
75,S,Devin,McCourty,2022,32,NE 
867,CB,Jason,McCourty,2021,30,MIA
400,QB,Josh,McCown,2020,3,HOU
1153,QB,Luke,McCown,2016,7,NO 
1634,TE,Anthony,McCoy,2015,85,SEA
961,QB,Colt,McCoy,2022,12,ARI
7355,C,Erik,McCoy,2022,78,NO 
810,DT,Gerald,McCoy,2021,93,LV 
119,RB,LeSean,McCoy,2020,25,TB 
6733,K,Matthew,McCrane,2020,9,CLE
8759,RB,Nate,McCrary,2022,47,BAL
1489,S,Danny,McCray,2015,40,DAL
479,CB,Demetrius,McCray,2015,35,JAX
4548,G,Justin,McCray,2022,64,HOU
1691,S,Kelcie,McCray,2016,33,SEA
2556,S,L.J.,McCray,2017,38,BUF
1885,DE,Lerentee,McCray,2021,55,JAX
6652,DE,Rob,McCray,2019,52,CLE
9180,CB,Roger,McCreary,2022,0,TEN
2722,DT,Dan,McCullers,2020,75,CHI
1639,DT,Tony,McDaniel,2017,76,NO 
4878,T,Conor,McDermott,2022,69,NYJ
6523,G,KC,McDermott,2022,62,JAX
3237,C,Shane,McDermott,2015,64,CAR
4220,S,Adrian,McDonald,2016,30,LAC
3114,T,Andrew,McDonald,2015,79,HOU
815,DT,Clinton,McDonald,2019,93,ARI
2432,S,Dewey,McDonald,2017,41,SEA
2931,CB,Dexter,McDonald,2018,23,LV 
1025,S,T.J.,McDonald,2018,22,MIA
3281,S,Tevin,McDonald,2015,37,LV 
181,TE,Vance,McDonald,2020,89,PIT
836,S,Bradley,McDougald,2021,22,JAX
2844,CB,Dexter,McDougle,2016,23,NYJ
5066,DT,Malik,McDowell,2021,58,CLE
8376,LB,Isaiah,McDuffie,2022,58,GB 
9175,CB,Trent,McDuffie,2022,21,KC 
7454,TE,Codey,McElroy,2022,86,TB 
3643,WR,Tanner,McEvoy,2018,18,BUF
584,RB,Darren,McFadden,2016,20,DAL
3301,S,Kimario,McFadden,2015,33,TB 
1352,CB,Leon,McFadden,2017,35,ATL
9171,LB,Micah,McFadden,2022,43,NYG
6693,CB,Tarvarus,McFadden,2018,45,SF 
3040,TE,Mike,McFarland,2016,80,IND
7665,RB,Anthony,McFarland Jr.,2022,26,PIT
7292,T,Kaleb,McGary,2022,76,ATL
2542,CB,Brandon,McGee,2015,32,NYG
4365,TE,Jake,McGee,2018,80,PIT
2910,DT,Stacy,McGee,2020,65,ARI
7836,CB,Tyrique,McGhee,2020,37,LAR
6972,T,Garrett,McGhin,2020,66,JAX
2513,CB,Keith,McGill,2017,39,LV 
2777,DT,TY,McGill,2022,91,MIN
5225,T,Mike,McGlinchey,2022,69,SF 
1812,QB,Matt,McGloin,2016,14,LV 
6745,T,Jamar,McGloster,2018,64,LV 
1159,T,Mike,McGlynn,2015,77,NO 
6606,QB,Alex,McGough,2020,6,SEA
4014,G,Connor,McGovern,2022,60,NYJ
7186,G,Connor,McGovern,2022,66,DAL
7560,RB,Taj,McGowan,2019,33,JAX
2077,TE,Sean,McGrath,2017,84,LAC
8494,LB,Cameron,McGrone,2022,45,NE 
4734,RB,Elijah,McGuire,2021,24,KC 
6583,DT,RJ,McIntosh,2022,96,IND
3910,WR,MeKale,McKay,2017,80,CHI
137,CB,Leodis,McKelvin,2016,21,PHI
5119,WR,Isaiah,McKenzie,2022,19,BUF
6295,G,Kahlil,McKenzie,2022,69,BAL
8243,TE,Sean,McKeon,2022,84,DAL
9034,G,Marcus,McKethan,2022,60,NYG
6716,TE,Pharoah,McKever,2018,86,JAX
8636,WR,Javon,McKinley,2022,83,DET
4689,DE,Takkarist,McKinley,2021,55,CLE
9298,S,Verone,McKinley III,2022,32,MIA
7919,T,Anthony,McKinney,2020,61,TEN
2940,LB,Benardrick,McKinney,2021,49,NYG
7875,S,Xavier,McKinney,2022,29,NYG
4225,CB,Jeremiah,McKinnon,2018,38,PHI
797,RB,Jerick,McKinnon,2022,1,KC 
4900,LB,Cassanova,McKinzy,2019,58,WAS
3885,RB,J.D.,McKissic,2022,41,WAS
8553,TE,Tre',McKitty,2022,88,LAC
7757,T,Colton,McKivitz,2022,68,SF 
6858,WR,Kelvin,McKnight,2019,16,DEN
7565,K,Chase,McLaughlin,2021,3,CLE
7474,LB,Mark,McLaurin,2019,46,NYG
7128,WR,Terry,McLaurin,2022,17,WAS
97,DT,Steve,McLendon,2021,96,TB 
1031,S,Rodney,McLeod,2022,26,IND
1488,CB,Sherrick,McManis,2020,27,CHI
4165,LB,Wynton,McManis,2016,48,SF 
1905,K,Brandon,McManus,2022,8,DEN
8333,WR,Racey,McMath,2022,81,TEN
4764,LB,Raekwon,McMillan,2022,46,NE 
2428,LB,Josh,McNary,2016,57,IND
7245,T,Lukayus,McNeil,2019,62,ATL
8357,DT,Alim,McNeill,2022,54,DET
4545,RB,Jeremy,McNichols,2021,28,TEN
8512,CB,Zech,McPhearson,2022,27,PHI
433,LB,Pernell,McPhee,2021,90,BAL
8323,K,Evan,McPherson,2022,2,CIN
5057,S,Leon,McQuay,2018,34,KC 
4343,CB,Tony,McRae,2020,34,DET
3437,WR,Paul,McRoberts,2016,19,LAR
6923,QB,Trace,McSorley,2022,19,ARI
4766,CB,Torry,McTyer,2021,35,WAS
6901,CB,Nate,Meadors,2022,49,CLE
6721,CB,Montrel,Meander,2021,41,CLE
3036,DE,Steven,Means,2021,55,ATL
763,DT,Brandon,Mebane,2019,92,LAC
2668,DE,Jamie,Meder,2019,61,DET
3100,S,Jonathan,Meeks,2016,36,BUF
6525,CB,Quenton,Meeks,2020,5,JAX
7556,TE,Carson,Meier,2019,85,ATL
8542,C,Quinn,Meinerz,2022,77,DEN
6924,G,Patrick,Mekari,2022,65,BAL
8358,CB,Ifeatu,Melifonwu,2022,26,DET
4638,S,Obi,Melifonwu,2019,22,NE 
8877,WR,Bo,Melton,2022,81,SEA
2241,DT,Henry,Melton,2015,90,TB 
1458,CB,Rashaan,Melvin,2022,29,CAR
8444,C,Michal,Menet,2022,65,GB 
3131,LB,Whitney,Mercilus,2021,50,GB 
2589,WR,Cameron,Meredith,2018,81,NO 
2950,T,Jamon,Meredith,2015,79,TEN
8581,G,Jordan,Meredith,2022,61,LV 
1768,S,Brandon,Meriweather,2015,22,NYG
8717,DT,Forrest,Merrill,2022,91,LAC
7981,WR,Kirk,Merritt,2022,85,NO 
7408,WR,DK,Metcalf,2022,14,SEA
8868,WR,John,Metchie III,2022,88,HOU
7723,S,Josh,Metellus,2022,44,MIN
627,QB,Zach,Mettenberger,2016,18,PIT
1123,G,Jack,Mewhort,2018,75,IND
7175,WR,Jakobi,Meyers,2022,16,NE 
662,RB,Christine,Michael,2017,38,IND
4166,WR,Marken,Michel,2022,19,WAS
6266,RB,Sony,Michel,2022,34,MIA
3823,WR,Jaydon,Mickens,2021,4,JAX
3492,S,Doug,Middleton,2021,48,SF 
3182,T,Brian,Mihalik,2018,68,NYG
4953,LB,Matt,Milano,2022,58,BUF
7317,T,Joshua,Miles,2022,66,ARI
3210,S,Rontez,Miles,2019,45,NYJ
3035,DE,Arthur,Miley,2017,55,IND
2557,FB,Trey,Millard,2016,40,KC 
6328,WR,Anthony,Miller,2022,17,PIT
3950,WR,Braxton,Miller,2018,89,PHI
152,FB,Bruce,Miller,2020,49,JAX
5198,S,Charlie,Miller,2017,38,JAX
7869,S,Chris,Miller,2020,30,ARI
7342,LB,Christian,Miller,2020,55,CAR
3141,T,Darrian,Miller,2015,64,CLE
6671,WR,Dorren,Miller,2018,84,PHI
4167,CB,Harlan,Miller,2018,48,WAS
46,TE,Heath,Miller,2015,83,PIT
7200,CB,Herb,Miller,2022,29,CLE
127,G,John,Miller,2021,67,CAR
7295,CB,Jordan,Miller,2022,36,NO 
5211,T,Kolton,Miller,2022,74,LV 
2710,TE,Kyle,Miller,2015,86,LAC
248,RB,Lamar,Miller,2020,35,WAS
4334,TE,Mike,Miller,2016,85,IND
2564,T,Patrick,Miller,2015,68,SF 
472,DT,Roy,Miller,2016,97,JAX
7268,WR,Scotty,Miller,2022,10,TB 
7013,DE,Shareef,Miller,2019,51,PHI
363,LB,Von,Miller,2022,40,BUF
