team,playerName,route,FP_yards,FP_TD,FP_receiving,FP/routes,plays,totalPlays,freq
DAL,Michael Gallup,3.0,2.0,0,2,0.26666666666666666,3,40,0.075
DAL,Michael Gallup,7.0,0.0,0,0,0.0,1,40,0.025
DAL,Michael Gallup,4.0,8.300000000000002,0,9,0.35306122448979593,14,40,0.35
DAL,Michael Gallup,6.0,5.1000000000000005,0,3,0.32400000000000007,5,40,0.125
DAL,Michael Gallup,5.0,0.4,0,1,0.07368421052631578,4,40,0.1
DAL,Michael Gallup,8.0,1.7000000000000002,0,1,0.18000000000000002,3,40,0.075
DAL,Michael Gallup,2.0,5.0,0,5,0.3448275862068966,10,40,0.25
IND,Michael Pittman Jr.,3.0,0.7000000000000001,0,1,0.2833333333333334,1,78,0.01282051282051282
IND,Michael Pittman Jr.,7.0,10.0,6,4,0.7142857142857142,5,78,0.0641025641025641
IND,Michael Pittman Jr.,4.0,19.000000000000007,0,19,0.3333333333333333,24,78,0.3076923076923077
IND,Michael Pittman Jr.,6.0,11.200000000000001,6,11,0.4028571428571428,14,78,0.1794871794871795
IND,Michael Pittman Jr.,5.0,11.2,0,10,0.8153846153846154,14,78,0.1794871794871795
IND,Michael Pittman Jr.,8.0,6.5,0,2,0.27419354838709675,5,78,0.0641025641025641
IND,Michael Pittman Jr.,2.0,10.200000000000003,12,11,0.976470588235294,15,78,0.19230769230769232
BAL,Mike Davis,4.0,5.4,0,7,0.31794871794871793,7,8,0.875
BAL,Mike Davis,6.0,0.0,0,0,0.0,1,8,0.125
TB,Mike Evans,3.0,5.4,0,3,1.2,8,82,0.0975609756097561
TB,Mike Evans,7.0,9.100000000000001,12,4,0.8655172413793104,5,82,0.06097560975609756
TB,Mike Evans,4.0,18.400000000000002,6,19,0.5105882352941177,27,82,0.32926829268292684
TB,Mike Evans,6.0,8.4,0,5,0.1786666666666667,8,82,0.0975609756097561
TB,Mike Evans,5.0,13.4,6,14,0.9542857142857144,17,82,0.2073170731707317
TB,Mike Evans,8.0,2.1,0,1,0.05344827586206897,5,82,0.06097560975609756
TB,Mike Evans,2.0,12.5,12,8,0.9558823529411765,12,82,0.14634146341463414
MIA,Mike Gesicki,7.0,0.0,0,0,0.0,5,61,0.08196721311475409
MIA,Mike Gesicki,4.0,4.6,0,8,0.24230769230769234,10,61,0.16393442622950818
MIA,Mike Gesicki,6.0,2.7,0,3,0.10178571428571427,7,61,0.11475409836065574
MIA,Mike Gesicki,5.0,15.700000000000001,0,17,0.44189189189189193,20,61,0.32786885245901637
MIA,Mike Gesicki,8.0,0.0,0,0,0.0,1,61,0.01639344262295082
MIA,Mike Gesicki,2.0,13.700000000000003,0,12,0.5354166666666667,18,61,0.29508196721311475
CIN,Mike Thomas,3.0,1.6,0,1,2.6,1,5,0.2
CIN,Mike Thomas,6.0,1.2000000000000002,0,1,0.275,1,5,0.2
CIN,Mike Thomas,2.0,3.6000000000000005,0,2,0.9333333333333335,3,5,0.6
LAC,Mike Williams,3.0,0.7000000000000001,0,1,0.24285714285714288,1,72,0.013888888888888888
LAC,Mike Williams,7.0,2.0,0,1,0.1,2,72,0.027777777777777776
LAC,Mike Williams,4.0,18.6,6,20,0.49010989010989003,26,72,0.3611111111111111
LAC,Mike Williams,6.0,10.0,0,4,0.22580645161290322,8,72,0.1111111111111111
LAC,Mike Williams,5.0,6.9,0,9,0.5129032258064516,12,72,0.16666666666666666
LAC,Mike Williams,8.0,22.0,12,5,1.9499999999999997,6,72,0.08333333333333333
LAC,Mike Williams,2.0,6.6,0,8,0.28076923076923077,17,72,0.2361111111111111
IND,Mo Alie-Cox,7.0,8.0,12,4,0.9230769230769231,9,17,0.5294117647058824
IND,Mo Alie-Cox,4.0,5.1000000000000005,0,5,0.3482758620689655,6,17,0.35294117647058826
IND,Mo Alie-Cox,6.0,1.8,0,1,0.13999999999999999,2,17,0.11764705882352941
NE,N'Keal Harry,3.0,1.5,0,1,0.4166666666666667,2,12,0.16666666666666666
NE,N'Keal Harry,6.0,2.4,0,2,0.16296296296296298,5,12,0.4166666666666667
NE,N'Keal Harry,8.0,4.3,0,1,0.5888888888888889,2,12,0.16666666666666666
NE,N'Keal Harry,2.0,0.9,0,1,0.2111111111111111,3,12,0.25
PIT,Najee Harris,4.0,2.1,0,6,0.21891891891891896,9,29,0.3103448275862069
PIT,Najee Harris,6.0,1.8000000000000003,0,4,0.26363636363636367,4,29,0.13793103448275862
PIT,Najee Harris,5.0,7.9,12,12,0.5596491228070176,15,29,0.5172413793103449
PIT,Najee Harris,2.0,0.7000000000000001,0,1,0.5666666666666668,1,29,0.034482758620689655
NE,Nelson Agholor,3.0,1.9,0,2,0.5571428571428572,3,45,0.06666666666666667
NE,Nelson Agholor,7.0,0.0,0,0,0.0,2,45,0.044444444444444446
NE,Nelson Agholor,4.0,10.900000000000002,6,12,0.5557692307692308,15,45,0.3333333333333333
NE,Nelson Agholor,6.0,2.7,0,3,0.10961538461538461,7,45,0.15555555555555556
NE,Nelson Agholor,5.0,6.5,0,7,0.54,10,45,0.2222222222222222
NE,Nelson Agholor,8.0,4.4,0,1,0.19285714285714287,3,45,0.06666666666666667
NE,Nelson Agholor,2.0,5.7,0,3,0.24857142857142855,5,45,0.1111111111111111
TEN,Nick Westbrook-Ikhine,3.0,1.4000000000000001,0,1,0.30000000000000004,1,38,0.02631578947368421
TEN,Nick Westbrook-Ikhine,7.0,0.0,0,0,0.0,2,38,0.05263157894736842
TEN,Nick Westbrook-Ikhine,4.0,9.3,0,8,0.3931818181818182,11,38,0.2894736842105263
TEN,Nick Westbrook-Ikhine,6.0,2.0,0,2,0.2857142857142857,5,38,0.13157894736842105
TEN,Nick Westbrook-Ikhine,5.0,2.9000000000000004,0,3,0.1903225806451613,5,38,0.13157894736842105
TEN,Nick Westbrook-Ikhine,8.0,4.6000000000000005,0,1,0.6222222222222222,3,38,0.07894736842105263
TEN,Nick Westbrook-Ikhine,2.0,10.700000000000001,12,9,1.0931034482758621,11,38,0.2894736842105263
HOU,Nico Collins,3.0,0.9,0,1,0.19,2,39,0.05128205128205128
HOU,Nico Collins,7.0,3.8,0,2,0.25217391304347825,6,39,0.15384615384615385
HOU,Nico Collins,4.0,5.300000000000001,0,6,0.3228571428571429,9,39,0.23076923076923078
HOU,Nico Collins,6.0,7.3,0,3,0.12560975609756098,4,39,0.10256410256410256
HOU,Nico Collins,5.0,4.4,0,5,0.36153846153846153,8,39,0.20512820512820512
HOU,Nico Collins,8.0,1.8,0,1,0.175,1,39,0.02564102564102564
HOU,Nico Collins,2.0,8.9,6,6,0.836,9,39,0.23076923076923078
DAL,Noah Brown,4.0,4.7,0,3,0.35000000000000003,6,18,0.3333333333333333
DAL,Noah Brown,6.0,1.4,0,2,0.26153846153846155,5,18,0.2777777777777778
DAL,Noah Brown,5.0,1.2000000000000002,0,2,0.32,3,18,0.16666666666666666
DAL,Noah Brown,8.0,2.2,0,1,0.8,1,18,0.05555555555555555
DAL,Noah Brown,2.0,2.6,0,3,0.509090909090909,3,18,0.16666666666666666
SEA,Noah Fant,7.0,0.4,6,1,0.23125,3,28,0.10714285714285714
SEA,Noah Fant,4.0,6.1000000000000005,0,8,0.1719512195121951,11,28,0.39285714285714285
SEA,Noah Fant,6.0,2.9000000000000004,0,2,0.196,2,28,0.07142857142857142
SEA,Noah Fant,5.0,6.6000000000000005,12,9,0.6133333333333334,9,28,0.32142857142857145
SEA,Noah Fant,2.0,4.0,0,3,1.1666666666666667,3,28,0.10714285714285714
KC,Noah Gray,2.0,0.0,0,0,0.0,1,1,1.0
IND,Nyheim Hines,4.0,4.0,0,5,0.25,7,13,0.5384615384615384
IND,Nyheim Hines,6.0,1.0,0,1,0.4,2,13,0.15384615384615385
IND,Nyheim Hines,5.0,1.3000000000000003,0,2,0.55,4,13,0.3076923076923077
ATL,Olamide Zaccheaus,7.0,6.4,6,3,0.55,4,35,0.11428571428571428
ATL,Olamide Zaccheaus,4.0,7.3999999999999995,6,7,0.3517241379310345,12,35,0.34285714285714286
ATL,Olamide Zaccheaus,6.0,3.5,0,4,0.24193548387096775,5,35,0.14285714285714285
ATL,Olamide Zaccheaus,5.0,4.3,0,4,0.259375,6,35,0.17142857142857143
ATL,Olamide Zaccheaus,8.0,6.300000000000001,0,2,0.3772727272727273,3,35,0.08571428571428572
ATL,Olamide Zaccheaus,2.0,3.0,0,2,0.2,5,35,0.14285714285714285
IND,Parris Campbell,3.0,2.7,0,2,0.5875,5,13,0.38461538461538464
IND,Parris Campbell,7.0,5.1000000000000005,6,1,3.0250000000000004,2,13,0.15384615384615385
IND,Parris Campbell,5.0,3.5000000000000004,0,2,1.375,3,13,0.23076923076923078
IND,Parris Campbell,2.0,1.5,0,2,0.875,3,13,0.23076923076923078
PIT,Pat Freiermuth,7.0,0.0,0,0,0.0,3,46,0.06521739130434782
PIT,Pat Freiermuth,4.0,14.6,0,15,0.4417910447761194,16,46,0.34782608695652173
PIT,Pat Freiermuth,6.0,2.0,0,3,0.18518518518518517,5,46,0.10869565217391304
PIT,Pat Freiermuth,5.0,11.200000000000001,6,11,0.5320754716981133,18,46,0.391304347826087
PIT,Pat Freiermuth,8.0,0.0,0,0,0.0,1,46,0.021739130434782608
PIT,Pat Freiermuth,2.0,3.7,0,3,1.116666666666667,3,46,0.06521739130434782
HOU,Pharaoh Brown,7.0,0.0,0,0,0.0,2,6,0.3333333333333333
HOU,Pharaoh Brown,5.0,1.7000000000000002,0,3,0.22380952380952382,4,6,0.6666666666666666
HOU,Phillip Dorsett,3.0,0.0,0,0,0.0,1,6,0.16666666666666666
HOU,Phillip Dorsett,7.0,3.3000000000000003,0,1,1.0750000000000002,2,6,0.3333333333333333
HOU,Phillip Dorsett,5.0,1.9000000000000004,0,2,0.5571428571428572,3,6,0.5
MIA,Preston Williams,4.0,4.6000000000000005,0,4,0.40952380952380957,5,7,0.7142857142857143
MIA,Preston Williams,2.0,0.0,0,0,0.0,2,7,0.2857142857142857
PHI,Quez Watkins,7.0,4.1000000000000005,0,1,0.26842105263157895,3,18,0.16666666666666666
PHI,Quez Watkins,4.0,3.5,0,4,0.26785714285714285,6,18,0.3333333333333333
PHI,Quez Watkins,5.0,7.800000000000001,0,5,0.6736842105263158,5,18,0.2777777777777778
PHI,Quez Watkins,8.0,8.8,0,2,0.34838709677419355,4,18,0.2222222222222222
DET,Quintez Cephus,3.0,0.0,0,0,0.0,1,5,0.2
DET,Quintez Cephus,7.0,0.5,6,1,0.9375,1,5,0.2
DET,Quintez Cephus,5.0,2.4000000000000004,0,3,0.9,3,5,0.6
TEN,Racey McMath,7.0,0.0,0,0,0.0,1,2,0.5
TEN,Racey McMath,2.0,0.0,0,0,0.0,1,2,0.5
GB,Randall Cobb,7.0,0.2,6,1,0.6545454545454545,2,17,0.11764705882352941
GB,Randall Cobb,6.0,5.300000000000001,6,3,0.7944444444444445,3,17,0.17647058823529413
GB,Randall Cobb,5.0,1.6,0,2,0.1565217391304348,4,17,0.23529411764705882
GB,Randall Cobb,8.0,5.7,0,2,0.5133333333333333,2,17,0.11764705882352941
GB,Randall Cobb,2.0,4.8,6,5,0.9294117647058824,6,17,0.35294117647058826
CAR,Rashard Higgins,7.0,1.7000000000000002,0,1,0.2076923076923077,2,32,0.0625
CAR,Rashard Higgins,4.0,3.2,0,4,0.23225806451612904,7,32,0.21875
CAR,Rashard Higgins,6.0,4.6,0,3,0.33043478260869563,4,32,0.125
CAR,Rashard Higgins,5.0,8.000000000000002,6,7,0.5250000000000001,11,32,0.34375
CAR,Rashard Higgins,8.0,5.800000000000001,0,4,0.4666666666666667,5,32,0.15625
CAR,Rashard Higgins,2.0,1.3,0,1,0.12777777777777777,3,32,0.09375
BAL,Rashod Bateman,7.0,0.0,0,0,0.0,1,47,0.02127659574468085
BAL,Rashod Bateman,4.0,15.100000000000001,0,19,0.36276595744680845,20,47,0.425531914893617
BAL,Rashod Bateman,6.0,2.7,0,3,0.12954545454545452,5,47,0.10638297872340426
BAL,Rashod Bateman,5.0,5.4,0,6,0.2923076923076923,11,47,0.23404255319148937
BAL,Rashod Bateman,2.0,7.000000000000002,6,7,0.45454545454545453,10,47,0.2127659574468085
HOU,Rex Burkhead,4.0,3.0,0,4,0.2,5,5,1.0
NYG,Ricky Seals-Jones,5.0,6.5,0,5,0.2804878048780488,8,11,0.7272727272727273
NYG,Ricky Seals-Jones,2.0,0.9,0,1,0.475,3,11,0.2727272727272727
GB,Robert Tonyan,7.0,2.0,6,1,2.25,3,4,0.75
GB,Robert Tonyan,8.0,0.0,0,0,0.0,1,4,0.25
TEN,Robert Woods,4.0,11.100000000000001,6,10,0.5018518518518518,13,44,0.29545454545454547
TEN,Robert Woods,6.0,10.3,6,6,0.7964285714285714,9,44,0.20454545454545456
TEN,Robert Woods,5.0,6.300000000000001,6,6,0.5083333333333333,10,44,0.22727272727272727
TEN,Robert Woods,8.0,9.5,0,5,0.6304347826086957,9,44,0.20454545454545456
TEN,Robert Woods,2.0,1.8,0,1,0.2333333333333333,3,44,0.06818181818181818
ARI,Rondale Moore,4.0,4.300000000000001,0,6,0.3814814814814814,7,8,0.875
ARI,Rondale Moore,2.0,0.6000000000000001,0,1,0.5333333333333333,1,8,0.125
TB,Russell Gage,7.0,2.6,0,1,0.15,3,59,0.05084745762711865
TB,Russell Gage,4.0,8.0,0,9,0.23943661971830985,14,59,0.23728813559322035
TB,Russell Gage,6.0,7.4,0,5,0.22962962962962963,9,59,0.15254237288135594
TB,Russell Gage,5.0,5.800000000000001,0,7,0.2612244897959184,10,59,0.1694915254237288
TB,Russell Gage,8.0,10.3,6,4,0.9227272727272727,8,59,0.13559322033898305
TB,Russell Gage,2.0,11.0,6,11,0.8235294117647057,15,59,0.2542372881355932
CHI,Ryan Griffin,7.0,0.1,6,1,0.5916666666666667,2,5,0.4
CHI,Ryan Griffin,4.0,1.7000000000000002,0,2,0.0925,3,5,0.6
CIN,Samaje Perine,4.0,4.3,0,5,0.2583333333333333,6,9,0.6666666666666666
CIN,Samaje Perine,5.0,3.6000000000000005,0,2,1.1199999999999999,3,9,0.3333333333333333
GB,Sammy Watkins,3.0,0.8,0,1,0.3,2,30,0.06666666666666667
GB,Sammy Watkins,4.0,4.5,0,4,0.18888888888888888,10,30,0.3333333333333333
GB,Sammy Watkins,6.0,2.8000000000000003,0,1,0.17272727272727273,4,30,0.13333333333333333
GB,Sammy Watkins,5.0,2.7,0,4,0.30454545454545456,5,30,0.16666666666666666
GB,Sammy Watkins,8.0,0.0,0,0,0.0,2,30,0.06666666666666667
GB,Sammy Watkins,2.0,7.3,0,6,0.532,7,30,0.23333333333333334
NYG,Saquon Barkley,4.0,0.30000000000000004,0,1,0.05,4,6,0.6666666666666666
NYG,Saquon Barkley,2.0,0.0,0,0,0.0,2,6,0.3333333333333333
TB,Scotty Miller,3.0,3.2,0,2,1.7333333333333334,3,5,0.6
TB,Scotty Miller,2.0,1.4,0,2,0.85,2,5,0.4
BUF,Stefon Diggs,3.0,6.100000000000001,6,6,1.292857142857143,8,100,0.08
BUF,Stefon Diggs,7.0,0.0,0,0,0.0,1,100,0.01
BUF,Stefon Diggs,4.0,28.200000000000003,0,34,0.3398907103825137,47,100,0.47
BUF,Stefon Diggs,6.0,8.100000000000001,6,7,0.45869565217391306,9,100,0.09
BUF,Stefon Diggs,5.0,7.300000000000001,0,9,0.4075000000000001,14,100,0.14
BUF,Stefon Diggs,8.0,4.300000000000001,6,2,0.6833333333333333,2,100,0.02
BUF,Stefon Diggs,2.0,10.4,6,11,0.7025641025641026,19,100,0.19
NYG,Sterling Shepard,3.0,1.3,0,1,1.15,2,39,0.05128205128205128
NYG,Sterling Shepard,4.0,9.000000000000002,0,12,0.5250000000000001,17,39,0.4358974358974359
NYG,Sterling Shepard,6.0,1.7000000000000002,0,1,0.09000000000000001,3,39,0.07692307692307693
NYG,Sterling Shepard,5.0,5.8,0,6,0.5619047619047619,8,39,0.20512820512820512
NYG,Sterling Shepard,8.0,3.6,0,2,0.3733333333333333,2,39,0.05128205128205128
NYG,Sterling Shepard,2.0,3.3000000000000007,0,4,0.4055555555555556,7,39,0.1794871794871795
DET,T.J. Hockenson,7.0,2.6,6,2,0.44166666666666665,3,40,0.075
DET,T.J. Hockenson,4.0,9.600000000000001,0,12,0.3272727272727272,12,40,0.3
DET,T.J. Hockenson,6.0,0.0,0,0,0.0,3,40,0.075
DET,T.J. Hockenson,5.0,10.600000000000001,6,11,0.46779661016949153,17,40,0.425
DET,T.J. Hockenson,2.0,4.2,6,3,1.4666666666666668,5,40,0.125
NYJ,Tarik Black,2.0,0.0,0,0,0.0,1,1,1.0
BUF,Tavon Austin,3.0,0.0,0,0,0.0,1,18,0.05555555555555555
BUF,Tavon Austin,4.0,6.4,0,6,0.5166666666666667,10,18,0.5555555555555556
BUF,Tavon Austin,5.0,3.9000000000000004,0,3,0.32857142857142857,4,18,0.2222222222222222
BUF,Tavon Austin,8.0,0.7000000000000001,6,1,0.6416666666666667,1,18,0.05555555555555555
BUF,Tavon Austin,2.0,0.0,0,0,0.0,2,18,0.1111111111111111
NO,Taysom Hill,6.0,0.0,0,0,0.0,1,1,1.0
CIN,Tee Higgins,3.0,7.3,0,4,1.0272727272727273,6,102,0.058823529411764705
CIN,Tee Higgins,7.0,7.700000000000001,6,3,0.8789473684210528,4,102,0.0392156862745098
CIN,Tee Higgins,4.0,12.100000000000001,6,13,0.5867924528301887,18,102,0.17647058823529413
CIN,Tee Higgins,6.0,28.100000000000005,0,19,0.7246153846153847,24,102,0.23529411764705882
CIN,Tee Higgins,5.0,20.099999999999998,0,17,0.7571428571428571,26,102,0.2549019607843137
CIN,Tee Higgins,8.0,2.5,0,1,0.35,4,102,0.0392156862745098
CIN,Tee Higgins,2.0,15.300000000000002,6,14,0.619298245614035,20,102,0.19607843137254902
CAR,Terrace Marshall Jr.,7.0,0.0,0,0,0.0,1,14,0.07142857142857142
CAR,Terrace Marshall Jr.,6.0,3.1000000000000005,0,2,0.16451612903225807,3,14,0.21428571428571427
CAR,Terrace Marshall Jr.,5.0,2.2,0,3,0.24761904761904763,5,14,0.35714285714285715
CAR,Terrace Marshall Jr.,2.0,2.2,0,2,0.19090909090909092,5,14,0.35714285714285715
WAS,Terry McLaurin,3.0,1.2000000000000002,0,1,0.2,3,67,0.04477611940298507
WAS,Terry McLaurin,4.0,7.1000000000000005,0,8,0.27454545454545454,12,67,0.1791044776119403
WAS,Terry McLaurin,6.0,6.9,0,4,0.22244897959183674,12,67,0.1791044776119403
WAS,Terry McLaurin,5.0,12.4,0,10,0.5090909090909091,15,67,0.22388059701492538
WAS,Terry McLaurin,8.0,3.8000000000000003,0,2,0.1380952380952381,6,67,0.08955223880597014
WAS,Terry McLaurin,2.0,16.3,12,13,0.9833333333333333,19,67,0.2835820895522388
DEN,Tim Patrick,3.0,1.9000000000000001,0,1,0.9666666666666668,1,56,0.017857142857142856
DEN,Tim Patrick,7.0,0.0,0,0,0.0,6,56,0.10714285714285714
DEN,Tim Patrick,4.0,13.8,0,13,0.3080459770114943,18,56,0.32142857142857145
DEN,Tim Patrick,6.0,6.1000000000000005,0,4,0.13835616438356166,7,56,0.125
DEN,Tim Patrick,5.0,9.5,6,9,0.5212765957446809,13,56,0.23214285714285715
DEN,Tim Patrick,8.0,3.7,0,2,0.27142857142857146,5,56,0.08928571428571429
DEN,Tim Patrick,2.0,6.1,0,5,0.6166666666666667,6,56,0.10714285714285714
DET,Tom Kennedy,6.0,3.3000000000000003,0,3,0.7000000000000001,3,3,1.0
CAR,Tommy Tremble,7.0,0.0,0,0,0.0,1,10,0.1
CAR,Tommy Tremble,6.0,0.0,0,0,0.0,2,10,0.2
CAR,Tommy Tremble,5.0,0.7000000000000001,0,1,0.06296296296296297,4,10,0.4
CAR,Tommy Tremble,8.0,0.0,0,0,0.0,1,10,0.1
CAR,Tommy Tremble,2.0,0.0,0,0,0.0,2,10,0.2
DAL,Tony Pollard,6.0,0.0,0,0,0.0,2,5,0.4
DAL,Tony Pollard,5.0,2.8000000000000003,0,3,0.58,3,5,0.6
KC,Travis Kelce,7.0,9.600000000000001,0,2,1.1600000000000001,6,95,0.06315789473684211
KC,Travis Kelce,4.0,17.299999999999997,6,21,0.29337748344370856,30,95,0.3157894736842105
KC,Travis Kelce,6.0,13.2,0,8,0.35932203389830514,14,95,0.14736842105263157
KC,Travis Kelce,5.0,26.3,6,21,0.7402777777777778,32,95,0.3368421052631579
KC,Travis Kelce,8.0,2.4000000000000004,0,1,0.68,1,95,0.010526315789473684
KC,Travis Kelce,2.0,10.000000000000002,0,8,0.47368421052631576,12,95,0.12631578947368421
NO,Tre'Quan Smith,7.0,2.7,12,2,0.6958333333333333,6,31,0.1935483870967742
NO,Tre'Quan Smith,4.0,4.7,0,6,0.28918918918918923,6,31,0.1935483870967742
NO,Tre'Quan Smith,6.0,4.800000000000001,0,2,0.21935483870967745,2,31,0.06451612903225806
NO,Tre'Quan Smith,5.0,6.2,0,6,0.46923076923076923,10,31,0.3225806451612903
NO,Tre'Quan Smith,8.0,2.2,0,1,0.17777777777777778,2,31,0.06451612903225806
NO,Tre'Quan Smith,2.0,4.4,0,4,0.4421052631578948,5,31,0.16129032258064516
MIA,Trent Sherfield,6.0,1.3,0,1,0.25555555555555554,4,7,0.5714285714285714
MIA,Trent Sherfield,2.0,1.4,0,2,0.5666666666666667,3,7,0.42857142857142855
DET,Trinity Benson,3.0,0.0,0,0,0.0,1,6,0.16666666666666666
DET,Trinity Benson,4.0,2.4000000000000004,0,4,0.32,5,6,0.8333333333333334
BAL,Tylan Wallace,2.0,1.8,0,1,0.39999999999999997,1,1,1.0
CIN,Tyler Boyd,7.0,3.7,0,2,0.20357142857142857,3,60,0.05
CIN,Tyler Boyd,4.0,9.8,0,14,0.2975,17,60,0.2833333333333333
CIN,Tyler Boyd,6.0,8.700000000000001,0,8,0.2982142857142857,10,60,0.16666666666666666
CIN,Tyler Boyd,5.0,9.900000000000002,6,12,0.6065217391304347,15,60,0.25
CIN,Tyler Boyd,8.0,1.6,0,1,0.1625,2,60,0.03333333333333333
CIN,Tyler Boyd,2.0,12.699999999999998,0,9,0.6027777777777777,13,60,0.21666666666666667
NYJ,Tyler Conklin,7.0,1.6,0,1,0.0896551724137931,2,29,0.06896551724137931
NYJ,Tyler Conklin,4.0,4.000000000000001,0,4,0.14035087719298245,5,29,0.1724137931034483
NYJ,Tyler Conklin,6.0,8.3,6,9,0.6472222222222224,12,29,0.41379310344827586
NYJ,Tyler Conklin,5.0,2.7000000000000006,6,4,0.2760869565217391,7,29,0.2413793103448276
NYJ,Tyler Conklin,8.0,0.0,0,0,0.0,1,29,0.034482758620689655
NYJ,Tyler Conklin,2.0,3.2,0,2,0.23636363636363636,2,29,0.06896551724137931
LAR,Tyler Higbee,7.0,9.1,6,4,0.8681818181818183,6,42,0.14285714285714285
LAR,Tyler Higbee,4.0,7.9,6,8,0.3173913043478261,10,42,0.23809523809523808
LAR,Tyler Higbee,6.0,7.000000000000001,0,5,0.48,6,42,0.14285714285714285
LAR,Tyler Higbee,5.0,5.0,0,8,0.2653061224489796,13,42,0.30952380952380953
LAR,Tyler Higbee,8.0,1.5,0,1,0.25,1,42,0.023809523809523808
LAR,Tyler Higbee,2.0,5.4,0,6,0.6705882352941177,6,42,0.14285714285714285
TB,Tyler Johnson,3.0,5.0,0,3,1.5999999999999999,5,31,0.16129032258064516
TB,Tyler Johnson,7.0,0.0,0,0,0.0,1,31,0.03225806451612903
TB,Tyler Johnson,4.0,6.1000000000000005,0,6,0.22830188679245278,8,31,0.25806451612903225
TB,Tyler Johnson,6.0,1.8,0,2,0.08260869565217391,5,31,0.16129032258064516
TB,Tyler Johnson,5.0,1.4,0,2,0.14166666666666666,6,31,0.1935483870967742
TB,Tyler Johnson,2.0,3.3,0,4,0.4294117647058823,6,31,0.1935483870967742
SEA,Tyler Lockett,3.0,5.300000000000001,6,4,2.185714285714286,5,53,0.09433962264150944
SEA,Tyler Lockett,7.0,13.400000000000002,12,4,0.890909090909091,8,53,0.1509433962264151
SEA,Tyler Lockett,4.0,9.8,0,12,0.2759493670886076,18,53,0.33962264150943394
SEA,Tyler Lockett,5.0,11.9,0,15,0.44098360655737706,20,53,0.37735849056603776
SEA,Tyler Lockett,8.0,3.9000000000000004,0,1,0.4083333333333334,2,53,0.03773584905660377
MIA,Tyreek Hill,3.0,0.5,0,1,0.75,3,93,0.03225806451612903
MIA,Tyreek Hill,7.0,7.200000000000001,0,3,0.31875000000000003,5,93,0.053763440860215055
MIA,Tyreek Hill,4.0,28.3,0,24,0.4887850467289719,30,93,0.3225806451612903
MIA,Tyreek Hill,6.0,9.6,6,5,0.8240000000000001,9,93,0.0967741935483871
MIA,Tyreek Hill,5.0,17.1,6,19,0.6578125,25,93,0.26881720430107525
MIA,Tyreek Hill,8.0,4.9,0,2,0.19714285714285715,7,93,0.07526881720430108
MIA,Tyreek Hill,2.0,9.400000000000002,12,8,0.7538461538461538,14,93,0.15053763440860216
LAR,Van Jefferson,3.0,1.5,0,1,0.2777777777777778,2,59,0.03389830508474576
LAR,Van Jefferson,7.0,0.0,0,0,0.0,2,59,0.03389830508474576
LAR,Van Jefferson,4.0,10.3,0,11,0.29583333333333334,16,59,0.2711864406779661
LAR,Van Jefferson,6.0,3.9000000000000004,6,4,0.24385964912280705,10,59,0.1694915254237288
LAR,Van Jefferson,5.0,7.300000000000001,0,8,0.325531914893617,12,59,0.2033898305084746
LAR,Van Jefferson,8.0,42.800000000000004,18,10,1.9135135135135135,13,59,0.22033898305084745
LAR,Van Jefferson,2.0,0.0,0,0,0.0,4,59,0.06779661016949153
TB,Vyncint Smith,7.0,0.0,0,0,0.0,1,1,1.0
SEA,Will Dissly,7.0,2.2,0,1,0.29090909090909095,1,6,0.16666666666666666
SEA,Will Dissly,5.0,3.8,0,4,0.37142857142857144,5,6,0.8333333333333334
ARI,Zach Ertz,7.0,3.8000000000000003,0,2,0.18709677419354842,5,51,0.09803921568627451
ARI,Zach Ertz,4.0,11.000000000000002,0,12,0.2705882352941177,18,51,0.35294117647058826
ARI,Zach Ertz,6.0,6.2,0,5,0.19999999999999998,8,51,0.1568627450980392
ARI,Zach Ertz,5.0,8.900000000000002,0,9,0.4162790697674419,14,51,0.27450980392156865
ARI,Zach Ertz,8.0,4.7,6,1,1.6714285714285713,1,51,0.0196078431372549
ARI,Zach Ertz,2.0,4.5,0,4,0.6071428571428571,5,51,0.09803921568627451
PIT,Zach Gentry,6.0,3.0000000000000004,0,2,0.3333333333333333,2,2,1.0
PHI,Zach Pascal,3.0,0.0,0,0,0.0,2,30,0.06666666666666667
PHI,Zach Pascal,7.0,1.5,0,1,0.09259259259259259,3,30,0.1
PHI,Zach Pascal,4.0,5.300000000000001,0,6,0.14303797468354434,12,30,0.4
PHI,Zach Pascal,6.0,1.6,0,1,0.055319148936170216,2,30,0.06666666666666667
PHI,Zach Pascal,5.0,1.6,0,2,0.18947368421052632,3,30,0.1
PHI,Zach Pascal,8.0,1.9000000000000001,12,2,0.48181818181818176,3,30,0.1
PHI,Zach Pascal,2.0,0.9,0,1,0.12666666666666665,5,30,0.16666666666666666
JAX,Zay Jones,7.0,1.7000000000000002,0,1,0.12272727272727274,5,46,0.10869565217391304
JAX,Zay Jones,4.0,9.100000000000001,0,10,0.43409090909090914,12,46,0.2608695652173913
JAX,Zay Jones,6.0,4.1,0,2,0.21034482758620687,3,46,0.06521739130434782
JAX,Zay Jones,5.0,9.7,0,13,0.6305555555555555,14,46,0.30434782608695654
JAX,Zay Jones,8.0,9.0,6,4,0.48717948717948717,9,46,0.1956521739130435
JAX,Zay Jones,2.0,2.4000000000000004,0,2,0.24444444444444446,3,46,0.06521739130434782
