team,playerName,route,FP_yards,FP_TD,FP_receiving,FP/routes,plays,totalPlays,freq
TEN,Derrick Henry,4.0,2.3000000000000003,0,4,0.14,5,5,1.0
NE,Devin Asiasi,7.0,2.6,6,1,1.0666666666666667,1,5,0.2
NE,Devin Asiasi,6.0,1.3,0,1,0.32857142857142857,2,5,0.4
NE,Devin Asiasi,8.0,0.0,0,0,0.0,1,5,0.2
NE,Devin Asiasi,2.0,0.0,0,0,0.0,1,5,0.2
BAL,Devin Duvernay,7.0,0.0,0,0,0.0,1,10,0.1
BAL,Devin Duvernay,6.0,2.6,0,2,0.18400000000000002,4,10,0.4
BAL,Devin Duvernay,5.0,1.7000000000000002,0,2,0.33636363636363636,3,10,0.3
BAL,Devin Duvernay,8.0,3.9000000000000004,0,1,0.8166666666666668,1,10,0.1
BAL,Devin Duvernay,2.0,1.4000000000000001,0,1,0.17142857142857146,1,10,0.1
BUF,Devin Singletary,4.0,5.200000000000001,0,6,0.2196078431372549,6,6,1.0
PIT,Diontae Johnson,3.0,3.3000000000000003,0,3,0.525,4,82,0.04878048780487805
PIT,Diontae Johnson,7.0,0.0,0,0,0.0,2,82,0.024390243902439025
PIT,Diontae Johnson,4.0,8.3,0,10,0.3388888888888889,19,82,0.23170731707317074
PIT,Diontae Johnson,6.0,12.999999999999998,0,13,0.5777777777777777,19,82,0.23170731707317074
PIT,Diontae Johnson,5.0,14.0,6,13,0.55,15,82,0.18292682926829268
PIT,Diontae Johnson,8.0,0.0,0,0,0.0,3,82,0.036585365853658534
PIT,Diontae Johnson,2.0,11.600000000000001,6,14,0.7523809523809524,20,82,0.24390243902439024
CLE,Donovan Peoples-Jones,7.0,3.7,0,1,0.6714285714285715,1,7,0.14285714285714285
CLE,Donovan Peoples-Jones,6.0,1.3,0,1,0.32857142857142857,1,7,0.14285714285714285
CLE,Donovan Peoples-Jones,8.0,1.8,0,1,0.2545454545454545,2,7,0.2857142857142857
CLE,Donovan Peoples-Jones,2.0,1.3000000000000003,0,2,0.4714285714285715,3,7,0.42857142857142855
CIN,Drew Sample,7.0,0.0,0,0,0.0,3,20,0.15
CIN,Drew Sample,4.0,5.300000000000001,0,7,0.1430232558139535,7,20,0.35
CIN,Drew Sample,6.0,1.6,0,1,0.05909090909090909,2,20,0.1
CIN,Drew Sample,5.0,1.0,0,1,0.07407407407407407,3,20,0.15
CIN,Drew Sample,8.0,1.4000000000000001,0,1,0.18461538461538465,1,20,0.05
CIN,Drew Sample,2.0,2.1,0,3,0.51,4,20,0.2
MIA,Durham Smythe,2.0,1.0,0,1,0.4,3,3,1.0
CHI,Equanimeous St. Brown,3.0,0.0,0,0,0.0,1,4,0.25
CHI,Equanimeous St. Brown,6.0,3.6000000000000005,0,2,0.4307692307692308,2,4,0.5
CHI,Equanimeous St. Brown,2.0,0.0,0,0,0.0,1,4,0.25
DEN,Eric Tomlinson,8.0,0.0,0,0,0.0,1,1,1.0
JAX,Evan Engram,3.0,0.0,0,0,0.0,1,48,0.020833333333333332
JAX,Evan Engram,7.0,3.8000000000000003,0,2,0.21481481481481485,3,48,0.0625
JAX,Evan Engram,4.0,7.900000000000001,0,8,0.2148648648648649,16,48,0.3333333333333333
JAX,Evan Engram,6.0,0.0,0,0,0.0,4,48,0.08333333333333333
JAX,Evan Engram,5.0,6.200000000000001,0,8,0.3155555555555556,15,48,0.3125
JAX,Evan Engram,8.0,0.0,0,0,0.0,1,48,0.020833333333333332
JAX,Evan Engram,2.0,4.2,0,4,0.48235294117647054,8,48,0.16666666666666666
DAL,Ezekiel Elliott,4.0,3.4,0,6,0.19583333333333333,7,14,0.5
DAL,Ezekiel Elliott,6.0,0.4,0,1,0.175,3,14,0.21428571428571427
DAL,Ezekiel Elliott,5.0,1.9000000000000004,0,3,0.3266666666666667,4,14,0.2857142857142857
LV,Foster Moreau,8.0,0.0,0,0,0.0,1,1,1.0
SEA,Freddie Swain,3.0,1.2000000000000002,0,1,0.7333333333333334,1,4,0.25
SEA,Freddie Swain,2.0,3.0,0,2,0.4166666666666667,3,4,0.75
BUF,Gabriel Davis,7.0,7.800000000000001,0,2,0.5764705882352942,2,32,0.0625
BUF,Gabriel Davis,4.0,6.6000000000000005,0,6,0.22909090909090912,10,32,0.3125
BUF,Gabriel Davis,6.0,6.7,0,4,0.19814814814814813,5,32,0.15625
BUF,Gabriel Davis,5.0,2.8000000000000003,0,3,0.30526315789473685,3,32,0.09375
BUF,Gabriel Davis,8.0,7.9,12,2,0.5615384615384615,6,32,0.1875
BUF,Gabriel Davis,2.0,1.5,6,2,0.5,6,32,0.1875
TEN,Geoff Swaim,7.0,1.6,0,1,0.325,2,2,1.0
SF,George Kittle,7.0,0.5,6,1,1.5,1,30,0.03333333333333333
SF,George Kittle,4.0,4.9,0,5,0.41250000000000003,7,30,0.23333333333333334
SF,George Kittle,6.0,4.800000000000001,0,4,0.48888888888888893,6,30,0.2
SF,George Kittle,5.0,4.1,0,5,0.30333333333333334,5,30,0.16666666666666666
SF,George Kittle,8.0,1.4000000000000001,0,1,0.2666666666666667,3,30,0.1
SF,George Kittle,2.0,10.900000000000002,6,7,2.1727272727272724,8,30,0.26666666666666666
LAC,Gerald Everett,7.0,0.0,0,0,0.0,3,24,0.125
LAC,Gerald Everett,4.0,4.9,6,5,0.48181818181818176,7,24,0.2916666666666667
LAC,Gerald Everett,6.0,2.6,0,2,0.20909090909090908,3,24,0.125
LAC,Gerald Everett,5.0,8.5,0,4,0.43103448275862066,7,24,0.2916666666666667
LAC,Gerald Everett,2.0,3.3000000000000003,0,3,0.7,4,24,0.16666666666666666
PHI,Greg Ward,3.0,0.0,0,0,0.0,2,36,0.05555555555555555
PHI,Greg Ward,7.0,0.5,6,1,1.5,2,36,0.05555555555555555
PHI,Greg Ward,6.0,1.7000000000000002,0,2,0.04933333333333333,4,36,0.1111111111111111
PHI,Greg Ward,5.0,7.900000000000001,12,10,0.4901639344262295,17,36,0.4722222222222222
PHI,Greg Ward,8.0,3.2,6,1,0.20816326530612245,1,36,0.027777777777777776
PHI,Greg Ward,2.0,4.800000000000001,0,6,0.4153846153846154,10,36,0.2777777777777778
PIT,Gunner Olszewski,6.0,2.3000000000000003,0,2,0.47777777777777786,2,2,1.0
CLE,Harrison Bryant,3.0,0.9,0,1,1.9,1,24,0.041666666666666664
CLE,Harrison Bryant,4.0,5.300000000000001,0,6,0.2132075471698113,9,24,0.375
CLE,Harrison Bryant,6.0,1.8000000000000003,6,2,0.7000000000000001,3,24,0.125
CLE,Harrison Bryant,5.0,5.7,6,4,0.5413793103448277,7,24,0.2916666666666667
CLE,Harrison Bryant,8.0,0.0,0,0,0.0,2,24,0.08333333333333333
CLE,Harrison Bryant,2.0,1.4000000000000001,0,1,0.30000000000000004,2,24,0.08333333333333333
CIN,Hayden Hurst,7.0,1.8,0,1,0.09333333333333332,1,31,0.03225806451612903
CIN,Hayden Hurst,4.0,6.300000000000001,0,5,0.15066666666666667,10,31,0.3225806451612903
CIN,Hayden Hurst,6.0,1.7000000000000002,0,1,0.0509433962264151,7,31,0.22580645161290322
CIN,Hayden Hurst,5.0,4.7,0,6,0.2098039215686275,9,31,0.2903225806451613
CIN,Hayden Hurst,2.0,1.6,6,2,0.96,4,31,0.12903225806451613
NE,Hunter Henry,7.0,4.9,6,3,0.6950000000000001,7,44,0.1590909090909091
NE,Hunter Henry,4.0,16.9,6,17,0.6435483870967741,21,44,0.4772727272727273
NE,Hunter Henry,5.0,5.0,0,8,0.21666666666666667,10,44,0.22727272727272727
NE,Hunter Henry,8.0,3.4000000000000004,0,2,0.2571428571428572,3,44,0.06818181818181818
NE,Hunter Henry,2.0,1.0,6,1,1.3333333333333333,3,44,0.06818181818181818
LV,Hunter Renfrow,4.0,10.800000000000002,0,10,0.33015873015873015,12,39,0.3076923076923077
LV,Hunter Renfrow,6.0,2.8000000000000003,0,2,0.14117647058823532,5,39,0.1282051282051282
LV,Hunter Renfrow,5.0,6.300000000000001,6,8,0.47209302325581404,10,39,0.2564102564102564
LV,Hunter Renfrow,8.0,1.6,0,1,0.18571428571428572,1,39,0.02564102564102564
LV,Hunter Renfrow,2.0,6.0,0,5,0.6111111111111112,11,39,0.28205128205128205
CAR,Ian Thomas,7.0,0.0,0,0,0.0,3,14,0.21428571428571427
CAR,Ian Thomas,4.0,5.8,0,5,0.14794520547945206,6,14,0.42857142857142855
CAR,Ian Thomas,6.0,1.1,0,1,0.028767123287671233,5,14,0.35714285714285715
BUF,Isaiah McKenzie,6.0,1.8,0,2,0.475,2,2,1.0
WAS,J.D. McKissic,4.0,7.0,0,8,0.32608695652173914,11,24,0.4583333333333333
WAS,J.D. McKissic,6.0,3.1000000000000005,0,3,0.4357142857142858,3,24,0.125
WAS,J.D. McKissic,5.0,7.5,0,8,0.911764705882353,10,24,0.4166666666666667
BAL,J.K. Dobbins,2.0,1.3000000000000003,0,2,0.55,2,2,1.0
CLE,Ja'Marcus Bradley,3.0,0.0,0,0,0.0,1,1,1.0
LV,Jacob Hollister,4.0,4.0,6,4,0.3783783783783784,7,8,0.875
LV,Jacob Hollister,8.0,1.1,0,1,0.23333333333333334,1,8,0.125
NE,Jakobi Meyers,7.0,3.3000000000000003,0,1,0.3583333333333334,2,64,0.03125
NE,Jakobi Meyers,4.0,9.1,0,10,0.5787878787878789,14,64,0.21875
NE,Jakobi Meyers,6.0,21.6,0,12,0.5599999999999999,16,64,0.25
NE,Jakobi Meyers,5.0,16.200000000000003,0,14,0.7947368421052632,20,64,0.3125
NE,Jakobi Meyers,8.0,0.0,0,0,0.0,3,64,0.046875
NE,Jakobi Meyers,2.0,10.5,0,8,1.4230769230769231,9,64,0.140625
LAC,Jalen Guyton,3.0,0.8,0,1,0.3,3,21,0.14285714285714285
LAC,Jalen Guyton,7.0,5.200000000000001,0,2,0.2571428571428572,3,21,0.14285714285714285
LAC,Jalen Guyton,4.0,3.4000000000000004,0,4,0.06607142857142857,6,21,0.2857142857142857
LAC,Jalen Guyton,6.0,3.0,0,2,0.18518518518518517,2,21,0.09523809523809523
LAC,Jalen Guyton,5.0,1.5,0,1,0.08620689655172414,4,21,0.19047619047619047
LAC,Jalen Guyton,8.0,0.0,0,0,0.0,3,21,0.14285714285714285
PHI,Jalen Reagor,3.0,4.800000000000001,0,4,0.5176470588235295,4,21,0.19047619047619047
PHI,Jalen Reagor,6.0,1.6,0,1,0.06341463414634146,5,21,0.23809523809523808
PHI,Jalen Reagor,5.0,3.9000000000000004,0,4,0.4647058823529412,5,21,0.23809523809523808
PHI,Jalen Reagor,8.0,0.0,0,0,0.0,4,21,0.19047619047619047
PHI,Jalen Reagor,2.0,0.0,0,0,0.0,3,21,0.14285714285714285
DET,Jamaal Williams,4.0,2.9000000000000004,0,5,0.49374999999999997,5,5,1.0
JAX,Jamal Agnew,8.0,0.0,0,0,0.0,2,2,1.0
ARI,James Conner,4.0,2.3000000000000003,0,4,0.315,4,9,0.4444444444444444
ARI,James Conner,5.0,1.8000000000000003,0,2,0.47500000000000003,3,9,0.3333333333333333
ARI,James Conner,2.0,1.2000000000000002,0,2,0.4571428571428572,2,9,0.2222222222222222
CHI,James O'Shaughnessy,7.0,0.0,0,0,0.0,1,17,0.058823529411764705
CHI,James O'Shaughnessy,4.0,2.9,0,4,0.1864864864864865,5,17,0.29411764705882354
CHI,James O'Shaughnessy,6.0,3.4000000000000004,0,3,0.35555555555555557,5,17,0.29411764705882354
CHI,James O'Shaughnessy,5.0,3.3000000000000003,0,3,0.14,6,17,0.35294117647058826
JAX,James Robinson,4.0,6.000000000000001,0,7,0.34210526315789475,7,16,0.4375
JAX,James Robinson,6.0,2.7,0,4,0.41875,5,16,0.3125
JAX,James Robinson,5.0,2.7,0,3,0.57,4,16,0.25
DAL,James Washington,3.0,1.3,0,1,0.7666666666666666,1,32,0.03125
DAL,James Washington,7.0,0.0,0,0,0.0,2,32,0.0625
DAL,James Washington,4.0,15.000000000000002,6,11,0.9696969696969696,13,32,0.40625
DAL,James Washington,5.0,3.9000000000000004,0,4,0.27241379310344827,8,32,0.25
DAL,James Washington,8.0,1.9000000000000001,6,1,0.55625,3,32,0.09375
DAL,James Washington,2.0,2.7,6,3,0.508695652173913,5,32,0.15625
BUF,Jamison Crowder,3.0,1.0,0,1,0.6666666666666666,1,38,0.02631578947368421
BUF,Jamison Crowder,7.0,2.0,6,1,1.0,2,38,0.05263157894736842
BUF,Jamison Crowder,4.0,3.1000000000000005,6,4,0.31190476190476185,8,38,0.21052631578947367
BUF,Jamison Crowder,6.0,3.8000000000000003,6,2,0.47200000000000003,2,38,0.05263157894736842
BUF,Jamison Crowder,5.0,7.700000000000002,0,12,0.38627450980392153,17,38,0.4473684210526316
BUF,Jamison Crowder,8.0,0.0,0,0,0.0,1,38,0.02631578947368421
BUF,Jamison Crowder,2.0,4.9,0,4,0.55625,7,38,0.18421052631578946
NO,Jarvis Landry,3.0,0.0,0,0,0.0,1,66,0.015151515151515152
NO,Jarvis Landry,7.0,4.300000000000001,0,2,0.37058823529411766,3,66,0.045454545454545456
NO,Jarvis Landry,4.0,10.5,0,12,0.3358208955223881,15,66,0.22727272727272727
NO,Jarvis Landry,6.0,8.3,6,6,0.5970588235294118,9,66,0.13636363636363635
NO,Jarvis Landry,5.0,17.099999999999998,6,18,0.7339285714285714,23,66,0.3484848484848485
NO,Jarvis Landry,8.0,2.2,0,1,0.1523809523809524,3,66,0.045454545454545456
NO,Jarvis Landry,2.0,14.100000000000001,6,11,1.5550000000000002,12,66,0.18181818181818182
NYJ,Jeff Smith,7.0,0.0,0,0,0.0,1,19,0.05263157894736842
NYJ,Jeff Smith,4.0,4.0,0,6,0.24390243902439024,7,19,0.3684210526315789
NYJ,Jeff Smith,6.0,2.3,0,2,0.11621621621621621,5,19,0.2631578947368421
NYJ,Jeff Smith,5.0,1.4,0,2,0.24285714285714285,3,19,0.15789473684210525
NYJ,Jeff Smith,2.0,0.8,0,1,0.2571428571428572,3,19,0.15789473684210525
KC,Jerick McKinnon,7.0,2.6,0,1,3.6,1,22,0.045454545454545456
KC,Jerick McKinnon,4.0,5.0,0,7,0.5714285714285714,9,22,0.4090909090909091
KC,Jerick McKinnon,6.0,2.0,0,2,0.6666666666666666,2,22,0.09090909090909091
KC,Jerick McKinnon,5.0,1.4000000000000001,0,3,0.20952380952380953,7,22,0.3181818181818182
KC,Jerick McKinnon,2.0,1.9000000000000001,0,2,0.65,3,22,0.13636363636363635
DEN,Jerry Jeudy,7.0,2.2,0,1,0.09696969696969697,4,68,0.058823529411764705
DEN,Jerry Jeudy,4.0,8.6,6,7,0.21386138613861388,20,68,0.29411764705882354
DEN,Jerry Jeudy,6.0,12.4,0,6,0.2920634920634921,14,68,0.20588235294117646
DEN,Jerry Jeudy,5.0,2.3,0,4,0.18529411764705883,10,68,0.14705882352941177
DEN,Jerry Jeudy,8.0,11.700000000000001,6,2,0.5794117647058824,5,68,0.07352941176470588
DEN,Jerry Jeudy,2.0,5.6000000000000005,0,5,0.19629629629629633,15,68,0.22058823529411764
PHI,John Hightower,3.0,0.0,0,0,0.0,1,13,0.07692307692307693
PHI,John Hightower,4.0,1.8,0,2,0.22352941176470587,4,13,0.3076923076923077
PHI,John Hightower,8.0,0.0,0,0,0.0,3,13,0.23076923076923078
PHI,John Hightower,2.0,2.0,0,2,0.23529411764705882,5,13,0.38461538461538464
NE,Jonnu Smith,7.0,2.3000000000000003,12,3,0.6919999999999998,6,26,0.23076923076923078
NE,Jonnu Smith,4.0,3.7,0,4,0.21999999999999997,6,26,0.23076923076923078
NE,Jonnu Smith,5.0,1.3,0,2,0.11379310344827585,6,26,0.23076923076923078
NE,Jonnu Smith,2.0,7.9,6,6,0.9476190476190477,8,26,0.3076923076923077
NYG,Jordan Akins,7.0,2.0,0,1,0.14285714285714285,3,24,0.125
NYG,Jordan Akins,4.0,4.9,0,6,0.2658536585365854,7,24,0.2916666666666667
NYG,Jordan Akins,6.0,2.4000000000000004,0,3,0.19285714285714287,5,24,0.20833333333333334
NYG,Jordan Akins,5.0,7.100000000000001,0,7,0.23114754098360657,9,24,0.375
LV,Josh Jacobs,4.0,3.9000000000000004,0,4,0.17555555555555558,7,7,1.0
DET,Josh Reynolds,3.0,1.3,0,1,0.15333333333333332,4,51,0.0784313725490196
DET,Josh Reynolds,7.0,1.6,0,1,0.0962962962962963,3,51,0.058823529411764705
DET,Josh Reynolds,4.0,21.300000000000004,0,17,0.49102564102564106,23,51,0.45098039215686275
DET,Josh Reynolds,6.0,7.3,0,4,0.20545454545454547,7,51,0.13725490196078433
DET,Josh Reynolds,5.0,4.9,0,6,0.24222222222222223,8,51,0.1568627450980392
DET,Josh Reynolds,8.0,1.7000000000000002,0,1,0.3375,1,51,0.0196078431372549
DET,Josh Reynolds,2.0,2.5,0,2,0.34615384615384615,5,51,0.09803921568627451
LAC,Joshua Kelley,4.0,1.6,0,4,0.509090909090909,5,5,1.0
KC,JuJu Smith-Schuster,4.0,7.700000000000001,0,10,0.19887640449438201,18,53,0.33962264150943394
KC,JuJu Smith-Schuster,6.0,2.0,0,2,0.0851063829787234,5,53,0.09433962264150944
KC,JuJu Smith-Schuster,5.0,7.300000000000001,6,11,0.37384615384615383,16,53,0.3018867924528302
KC,JuJu Smith-Schuster,8.0,2.4000000000000004,0,1,0.1619047619047619,2,53,0.03773584905660377
KC,JuJu Smith-Schuster,2.0,9.4,6,9,0.6777777777777778,12,53,0.22641509433962265
MIN,Justin Jefferson,3.0,2.3000000000000003,0,2,0.5375000000000001,2,71,0.028169014084507043
MIN,Justin Jefferson,7.0,1.9000000000000001,0,1,0.09354838709677421,3,71,0.04225352112676056
MIN,Justin Jefferson,4.0,15.100000000000005,0,14,0.3932432432432433,19,71,0.2676056338028169
MIN,Justin Jefferson,6.0,16.900000000000002,6,11,0.5136363636363636,14,71,0.19718309859154928
MIN,Justin Jefferson,5.0,17.7,0,13,0.7139534883720932,17,71,0.23943661971830985
MIN,Justin Jefferson,8.0,10.100000000000001,0,3,0.524,3,71,0.04225352112676056
MIN,Justin Jefferson,2.0,12.600000000000001,6,10,0.7526315789473683,13,71,0.18309859154929578
KC,Justin Watson,6.0,1.1,0,2,0.1631578947368421,4,8,0.5
KC,Justin Watson,5.0,1.2000000000000002,0,1,0.1375,3,8,0.375
KC,Justin Watson,2.0,1.0,0,1,1.0,1,8,0.125
DET,Kalif Raymond,5.0,3.2,0,3,0.31,6,9,0.6666666666666666
DET,Kalif Raymond,8.0,0.0,0,0,0.0,1,9,0.1111111111111111
DET,Kalif Raymond,2.0,3.3,0,2,0.7571428571428571,2,9,0.2222222222222222
CLE,Kareem Hunt,4.0,2.5,6,2,0.21875,3,11,0.2727272727272727
CLE,Kareem Hunt,6.0,2.5,6,2,1.3125,3,11,0.2727272727272727
CLE,Kareem Hunt,5.0,1.6,0,2,0.27692307692307694,5,11,0.45454545454545453
TB,Ke'Shawn Vaughn,6.0,0.1,0,1,0.22000000000000003,2,2,1.0
SF,KeeSean Johnson,3.0,0.0,0,0,0.0,2,7,0.2857142857142857
SF,KeeSean Johnson,5.0,1.2000000000000002,0,2,0.29090909090909095,3,7,0.42857142857142855
SF,KeeSean Johnson,8.0,0.0,0,0,0.0,1,7,0.14285714285714285
SF,KeeSean Johnson,2.0,0.7000000000000001,0,1,0.42500000000000004,1,7,0.14285714285714285
LV,Keelan Cole,7.0,1.3,6,1,0.24411764705882355,6,45,0.13333333333333333
LV,Keelan Cole,4.0,4.1,0,4,0.13728813559322034,6,45,0.13333333333333333
LV,Keelan Cole,6.0,6.700000000000001,0,6,0.2760869565217391,8,45,0.17777777777777778
LV,Keelan Cole,5.0,14.100000000000001,0,14,0.28099999999999997,14,45,0.3111111111111111
LV,Keelan Cole,8.0,0.0,0,0,0.0,1,45,0.022222222222222223
LV,Keelan Cole,2.0,6.4,6,6,0.5575757575757575,10,45,0.2222222222222222
LAC,Keenan Allen,3.0,2.1,0,3,0.6375,4,87,0.04597701149425287
LAC,Keenan Allen,7.0,2.1,0,1,0.11923076923076924,5,87,0.05747126436781609
LAC,Keenan Allen,4.0,20.900000000000002,6,21,0.4696078431372549,30,87,0.3448275862068966
LAC,Keenan Allen,6.0,10.700000000000001,0,8,0.38163265306122457,11,87,0.12643678160919541
LAC,Keenan Allen,5.0,6.700000000000001,6,8,0.42244897959183664,17,87,0.19540229885057472
LAC,Keenan Allen,8.0,1.4000000000000001,6,1,0.49411764705882355,2,87,0.022988505747126436
LAC,Keenan Allen,2.0,11.900000000000002,0,10,0.7300000000000001,18,87,0.20689655172413793
IND,Keke Coutee,7.0,2.9000000000000004,0,1,0.43333333333333335,2,20,0.1
IND,Keke Coutee,4.0,6.999999999999999,0,7,0.3783783783783784,7,20,0.35
IND,Keke Coutee,5.0,4.5,0,6,0.3387096774193548,6,20,0.3
IND,Keke Coutee,8.0,0.0,0,0,0.0,2,20,0.1
IND,Keke Coutee,2.0,2.2,6,2,0.7285714285714285,3,20,0.15
NE,Kendrick Bourne,4.0,11.700000000000001,0,9,0.28356164383561644,15,49,0.30612244897959184
NE,Kendrick Bourne,6.0,9.5,0,6,0.24603174603174602,13,49,0.2653061224489796
NE,Kendrick Bourne,5.0,10.5,0,10,0.36607142857142855,11,49,0.22448979591836735
NE,Kendrick Bourne,8.0,3.5,0,2,0.3055555555555556,3,49,0.061224489795918366
NE,Kendrick Bourne,2.0,8.4,0,6,0.72,7,49,0.14285714285714285
NYG,Kenny Golladay,3.0,0.0,0,0,0.0,2,21,0.09523809523809523
NYG,Kenny Golladay,6.0,3.0,0,2,0.38461538461538464,4,21,0.19047619047619047
NYG,Kenny Golladay,8.0,11.700000000000001,6,5,1.2611111111111113,9,21,0.42857142857142855
NYG,Kenny Golladay,2.0,4.2,0,4,0.6307692307692307,6,21,0.2857142857142857
LV,Kenyan Drake,4.0,4.800000000000001,0,6,0.32727272727272727,6,6,1.0
ATL,KhaDarel Hodge,3.0,2.8,0,2,0.48,2,9,0.2222222222222222
ATL,KhaDarel Hodge,7.0,2.6,0,1,0.4,2,9,0.2222222222222222
ATL,KhaDarel Hodge,5.0,2.9,0,3,0.7375,4,9,0.4444444444444444
ATL,KhaDarel Hodge,8.0,1.5,0,1,0.16666666666666666,1,9,0.1111111111111111
SF,Kyle Juszczyk,5.0,3.0,0,3,0.6666666666666666,4,4,1.0
JAX,Laquon Treadwell,4.0,2.4,12,4,1.4153846153846152,4,4,1.0
TB,Leonard Fournette,4.0,6.0,0,5,0.275,6,14,0.42857142857142855
TB,Leonard Fournette,5.0,5.300000000000001,0,5,0.5421052631578948,8,14,0.5714285714285714
WAS,Logan Thomas,7.0,3.6,6,2,0.725,3,47,0.06382978723404255
WAS,Logan Thomas,4.0,12.4,6,13,0.35280898876404493,18,47,0.3829787234042553
WAS,Logan Thomas,6.0,0.8,0,1,0.03461538461538462,2,47,0.0425531914893617
WAS,Logan Thomas,5.0,11.600000000000003,0,11,0.24835164835164836,22,47,0.46808510638297873
WAS,Logan Thomas,8.0,0.0,0,0,0.0,2,47,0.0425531914893617
MIA,Lynn Bowden Jr.,5.0,4.1,0,3,0.25357142857142856,4,12,0.3333333333333333
MIA,Lynn Bowden Jr.,8.0,2.2,0,1,0.24615384615384617,1,12,0.08333333333333333
MIA,Lynn Bowden Jr.,2.0,4.300000000000001,0,5,0.4043478260869566,7,12,0.5833333333333334
LV,Mack Hollins,7.0,0.0,0,0,0.0,1,16,0.0625
LV,Mack Hollins,4.0,1.7000000000000002,0,2,0.30833333333333335,4,16,0.25
LV,Mack Hollins,6.0,4.3,0,4,0.3608695652173913,5,16,0.3125
LV,Mack Hollins,2.0,3.2,0,4,0.36,6,16,0.375
GB,Malik Taylor,7.0,0.0,0,0,0.0,1,2,0.5
GB,Malik Taylor,8.0,2.6,0,1,0.9,1,2,0.5
SF,Marcus Johnson,7.0,10.2,0,3,1.8857142857142857,3,18,0.16666666666666666
SF,Marcus Johnson,4.0,4.1,0,3,0.15777777777777777,5,18,0.2777777777777778
SF,Marcus Johnson,6.0,6.800000000000001,0,5,0.36874999999999997,7,18,0.3888888888888889
SF,Marcus Johnson,8.0,3.6,0,1,0.27058823529411763,3,18,0.16666666666666666
BAL,Mark Andrews,7.0,4.9,6,2,0.47777777777777775,5,51,0.09803921568627451
BAL,Mark Andrews,4.0,10.100000000000001,6,11,0.4301587301587302,18,51,0.35294117647058826
BAL,Mark Andrews,6.0,10.200000000000001,6,7,0.6823529411764705,9,51,0.17647058823529413
BAL,Mark Andrews,5.0,6.7,0,8,0.4741935483870969,12,51,0.23529411764705882
BAL,Mark Andrews,8.0,1.4000000000000001,0,1,0.30000000000000004,2,51,0.0392156862745098
BAL,Mark Andrews,2.0,3.0,0,3,0.42857142857142855,5,51,0.09803921568627451
NO,Marquez Callaway,3.0,1.1,0,1,0.525,1,18,0.05555555555555555
NO,Marquez Callaway,4.0,7.300000000000001,0,8,0.5666666666666667,11,18,0.6111111111111112
NO,Marquez Callaway,5.0,3.1,0,4,0.39444444444444443,4,18,0.2222222222222222
NO,Marquez Callaway,2.0,3.2,0,2,0.4727272727272727,2,18,0.1111111111111111
KC,Marquez Valdes-Scantling,3.0,0.8,0,1,0.9,2,23,0.08695652173913043
KC,Marquez Valdes-Scantling,7.0,1.9000000000000001,0,1,0.1380952380952381,2,23,0.08695652173913043
KC,Marquez Valdes-Scantling,4.0,6.2,0,4,0.24285714285714283,5,23,0.21739130434782608
KC,Marquez Valdes-Scantling,5.0,3.3000000000000003,0,5,0.21842105263157896,9,23,0.391304347826087
KC,Marquez Valdes-Scantling,8.0,0.0,0,0,0.0,3,23,0.13043478260869565
KC,Marquez Valdes-Scantling,2.0,1.2000000000000002,0,1,0.08800000000000001,2,23,0.08695652173913043
ARI,Marquise Brown,3.0,2.0,0,2,0.4,3,65,0.046153846153846156
ARI,Marquise Brown,7.0,4.7,0,1,0.20357142857142857,5,65,0.07692307692307693
ARI,Marquise Brown,4.0,12.0,6,10,0.56,11,65,0.16923076923076924
ARI,Marquise Brown,6.0,8.899999999999999,0,5,0.33095238095238094,9,65,0.13846153846153847
ARI,Marquise Brown,5.0,9.500000000000002,6,10,0.6891891891891891,18,65,0.27692307692307694
ARI,Marquise Brown,8.0,1.8,6,1,0.21463414634146344,5,65,0.07692307692307693
ARI,Marquise Brown,2.0,9.700000000000001,0,10,0.7576923076923078,14,65,0.2153846153846154
JAX,Marvin Hall,3.0,0.0,0,0,0.0,1,22,0.045454545454545456
JAX,Marvin Hall,4.0,5.3,0,5,0.38148148148148153,6,22,0.2727272727272727
JAX,Marvin Hall,6.0,4.9,0,4,0.2696969696969697,7,22,0.3181818181818182
JAX,Marvin Hall,5.0,1.7000000000000002,0,2,0.23125,3,22,0.13636363636363635
JAX,Marvin Hall,8.0,2.4000000000000004,6,1,0.5222222222222223,5,22,0.22727272727272727
KC,Mecole Hardman,7.0,1.9000000000000001,0,1,0.17058823529411768,3,26,0.11538461538461539
KC,Mecole Hardman,4.0,13.300000000000002,0,12,0.4600000000000001,15,26,0.5769230769230769
KC,Mecole Hardman,5.0,1.9000000000000001,0,2,0.22941176470588237,4,26,0.15384615384615385
KC,Mecole Hardman,8.0,0.0,0,0,0.0,2,26,0.07692307692307693
KC,Mecole Hardman,2.0,1.9000000000000001,0,1,0.2416666666666667,2,26,0.07692307692307693
DAL,Michael Gallup,3.0,2.9000000000000004,0,2,0.13611111111111113,5,65,0.07692307692307693
DAL,Michael Gallup,7.0,1.3,6,1,0.4882352941176471,2,65,0.03076923076923077
DAL,Michael Gallup,4.0,19.299999999999997,0,16,0.26742424242424245,27,65,0.4153846153846154
DAL,Michael Gallup,6.0,5.9,0,4,0.11927710843373494,6,65,0.09230769230769231
