team,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
BUF,Gabriel Davis,Cover 6,6.0,6,4,16.0,14.0,1.1428571428571428,5,76,0.06578947368421052
BUF,Gabriel Davis,Other,0.7000000000000001,0,1,1.7000000000000002,17.0,0.1,1,76,0.013157894736842105
BUF,Gabriel Davis,Screen,1.1,0,3,4.1000000000000005,34.0,0.12058823529411766,3,76,0.039473684210526314
TEN,Geoff Swaim,Cover 6,0.0,0,0,0.0,1.0,0.0,1,2,0.5
TEN,Geoff Swaim,Other,0.0,0,0,0.0,1.0,0.0,1,2,0.5
SF,George Kittle,Cover 1,17.900000000000002,6,13,36.9,50.0,0.738,15,62,0.24193548387096775
SF,George Kittle,Cover 2,5.9,0,5,10.899999999999999,22.0,0.49545454545454537,5,62,0.08064516129032258
SF,George Kittle,Cover 3,16.400000000000002,0,16,32.4,64.0,0.50625,22,62,0.3548387096774194
SF,George Kittle,Cover 4,10.900000000000002,0,8,18.9,41.0,0.4609756097560975,13,62,0.20967741935483872
SF,George Kittle,Man Cover 2,5.2,0,2,7.200000000000001,6.0,1.2000000000000002,3,62,0.04838709677419355
SF,George Kittle,Screen,2.0,0,3,5.0,14.0,0.35714285714285715,4,62,0.06451612903225806
LAC,Gerald Everett,Cover 1,6.300000000000001,0,6,12.299999999999997,65.0,0.18923076923076917,19,65,0.2923076923076923
LAC,Gerald Everett,Cover 3,15.000000000000002,0,16,31.000000000000004,100.0,0.31000000000000005,22,65,0.3384615384615385
LAC,Gerald Everett,Cover 4,11.800000000000002,6,8,25.8,34.0,0.7588235294117647,12,65,0.18461538461538463
LAC,Gerald Everett,Cover 6,0.0,0,0,0.0,3.0,0.0,1,65,0.015384615384615385
LAC,Gerald Everett,Man Cover 2,3.6,0,3,6.6,14.0,0.4714285714285714,3,65,0.046153846153846156
LAC,Gerald Everett,Screen,5.8,0,8,13.8,18.0,0.7666666666666667,8,65,0.12307692307692308
PHI,Greg Ward,Cover 0,1.6,18,3,22.6,19.0,1.1894736842105265,3,82,0.036585365853658534
PHI,Greg Ward,Cover 1,11.0,6,14,31.000000000000004,133.0,0.2330827067669173,29,82,0.35365853658536583
PHI,Greg Ward,Cover 2,3.4000000000000004,6,2,11.4,49.0,0.2326530612244898,4,82,0.04878048780487805
PHI,Greg Ward,Cover 3,12.100000000000001,0,15,27.1,132.0,0.20530303030303032,22,82,0.2682926829268293
PHI,Greg Ward,Cover 4,6.4,6,5,17.4,69.0,0.25217391304347825,8,82,0.0975609756097561
PHI,Greg Ward,Man Cover 2,4.0,0,4,8.0,35.0,0.22857142857142856,6,82,0.07317073170731707
PHI,Greg Ward,Prevent,1.0,0,1,2.0,8.0,0.25,1,82,0.012195121951219513
PHI,Greg Ward,Screen,2.4000000000000004,0,9,11.4,24.0,0.47500000000000003,9,82,0.10975609756097561
PIT,Gunner Olszewski,Cover 0,1.1,0,1,2.1,1.0,2.1,1,1,1.0
BAL,Gus Edwards,Cover 0,0.0,0,0,0.0,2.0,0.0,1,1,1.0
CLE,Harrison Bryant,Cover 1,5.300000000000001,12,7,24.299999999999997,59.0,0.41186440677966096,12,38,0.3157894736842105
CLE,Harrison Bryant,Cover 2,3.5,0,3,6.5,30.0,0.21666666666666667,4,38,0.10526315789473684
CLE,Harrison Bryant,Cover 3,7.6000000000000005,6,8,21.6,75.0,0.28800000000000003,12,38,0.3157894736842105
CLE,Harrison Bryant,Cover 4,5.8,0,4,9.8,47.0,0.20851063829787236,9,38,0.23684210526315788
CLE,Harrison Bryant,Man Cover 2,0.0,0,0,0.0,6.0,0.0,1,38,0.02631578947368421
CIN,Hayden Hurst,Cover 0,3.6,12,2,17.6,12.0,1.4666666666666668,2,96,0.020833333333333332
CIN,Hayden Hurst,Cover 1,6.400000000000001,6,6,18.400000000000002,101.0,0.1821782178217822,15,96,0.15625
CIN,Hayden Hurst,Cover 2,7.5,0,8,15.5,73.0,0.21232876712328766,12,96,0.125
CIN,Hayden Hurst,Cover 3,22.3,12,17,51.300000000000004,115.0,0.4460869565217392,28,96,0.2916666666666667
CIN,Hayden Hurst,Cover 4,10.7,0,12,22.7,103.0,0.2203883495145631,19,96,0.19791666666666666
CIN,Hayden Hurst,Cover 6,0.0,0,0,0.0,14.0,0.0,2,96,0.020833333333333332
CIN,Hayden Hurst,Man Cover 2,4.2,0,4,8.200000000000001,65.0,0.12615384615384617,8,96,0.08333333333333333
CIN,Hayden Hurst,Prevent,0.0,0,0,0.0,19.0,0.0,2,96,0.020833333333333332
CIN,Hayden Hurst,Screen,2.3000000000000003,6,8,16.3,27.0,0.6037037037037037,8,96,0.08333333333333333
NE,Hunter Henry,Combination,0.5,0,1,1.5,19.0,0.07894736842105263,1,95,0.010526315789473684
NE,Hunter Henry,Cover 0,2.7,6,3,11.7,14.0,0.8357142857142856,6,95,0.06315789473684211
NE,Hunter Henry,Cover 1,13.7,6,14,33.7,110.0,0.3063636363636364,27,95,0.28421052631578947
NE,Hunter Henry,Cover 2,7.5,6,9,22.5,69.0,0.32608695652173914,11,95,0.11578947368421053
NE,Hunter Henry,Cover 3,14.9,0,11,25.9,94.0,0.275531914893617,19,95,0.2
NE,Hunter Henry,Cover 4,12.200000000000001,6,13,31.200000000000006,67.0,0.46567164179104487,14,95,0.14736842105263157
NE,Hunter Henry,Cover 6,0.0,0,0,0.0,17.0,0.0,1,95,0.010526315789473684
NE,Hunter Henry,Man Cover 2,4.4,0,5,9.4,35.0,0.26857142857142857,11,95,0.11578947368421053
NE,Hunter Henry,Screen,5.500000000000001,0,5,10.500000000000002,39.0,0.2692307692307693,5,95,0.05263157894736842
LV,Hunter Renfrow,Combination,1.4000000000000001,0,1,2.4000000000000004,7.0,0.3428571428571429,1,79,0.012658227848101266
LV,Hunter Renfrow,Cover 1,14.600000000000001,6,12,32.599999999999994,104.0,0.3134615384615384,25,79,0.31645569620253167
LV,Hunter Renfrow,Cover 2,6.3999999999999995,0,5,11.399999999999999,38.0,0.3,8,79,0.10126582278481013
LV,Hunter Renfrow,Cover 3,15.600000000000003,6,13,34.6,99.0,0.3494949494949495,15,79,0.189873417721519
LV,Hunter Renfrow,Cover 4,15.6,0,12,27.6,58.0,0.47586206896551725,13,79,0.16455696202531644
LV,Hunter Renfrow,Man Cover 2,1.7000000000000002,0,1,2.7,16.0,0.16875,5,79,0.06329113924050633
LV,Hunter Renfrow,Screen,7.800000000000001,0,11,18.8,24.0,0.7833333333333333,12,79,0.1518987341772152
CAR,Ian Thomas,Cover 2,0.7000000000000001,0,2,2.7,61.0,0.04426229508196722,2,17,0.11764705882352941
CAR,Ian Thomas,Cover 3,9.8,0,10,19.799999999999997,134.0,0.14776119402985072,15,17,0.8823529411764706
BUF,Isaiah McKenzie,Cover 1,9.8,18,6,33.8,40.0,0.845,7,25,0.28
BUF,Isaiah McKenzie,Cover 2,1.0,0,3,4.0,17.0,0.23529411764705882,3,25,0.12
BUF,Isaiah McKenzie,Cover 6,1.3,0,1,2.3,2.0,1.15,1,25,0.04
BUF,Isaiah McKenzie,Screen,6.8999999999999995,6,13,25.900000000000002,24.0,1.0791666666666668,14,25,0.56
WAS,J.D. McKissic,Cover 0,1.0,0,2,3.0,7.0,0.42857142857142855,2,113,0.017699115044247787
WAS,J.D. McKissic,Cover 1,9.500000000000002,0,11,20.499999999999996,66.0,0.31060606060606055,20,113,0.17699115044247787
WAS,J.D. McKissic,Cover 2,8.200000000000001,0,13,21.199999999999996,40.0,0.5299999999999999,20,113,0.17699115044247787
WAS,J.D. McKissic,Cover 3,18.5,6,25,49.50000000000001,125.0,0.3960000000000001,33,113,0.2920353982300885
WAS,J.D. McKissic,Cover 4,13.0,6,15,34.0,64.0,0.53125,19,113,0.168141592920354
WAS,J.D. McKissic,Cover 6,3.0,0,4,7.0,10.0,0.7,4,113,0.035398230088495575
WAS,J.D. McKissic,Man Cover 2,0.7,0,2,2.7,26.0,0.10384615384615385,2,113,0.017699115044247787
WAS,J.D. McKissic,Screen,5.0,0,9,13.999999999999998,30.0,0.4666666666666666,13,113,0.11504424778761062
BAL,J.K. Dobbins,Cover 0,2.2,0,4,6.2,9.0,0.6888888888888889,5,21,0.23809523809523808
BAL,J.K. Dobbins,Cover 4,6.1000000000000005,0,7,13.1,46.0,0.28478260869565214,9,21,0.42857142857142855
BAL,J.K. Dobbins,Prevent,0.0,0,0,0.0,7.0,0.0,1,21,0.047619047619047616
BAL,J.K. Dobbins,Screen,1.3000000000000003,0,4,5.3,14.0,0.37857142857142856,6,21,0.2857142857142857
CLE,Ja'Marcus Bradley,Cover 6,1.5,0,2,3.5,6.0,0.5833333333333334,3,3,1.0
LV,Jacob Hollister,Cover 0,0.1,6,1,7.1,3.0,2.3666666666666667,2,35,0.05714285714285714
LV,Jacob Hollister,Cover 1,5.3,0,5,10.3,43.0,0.23953488372093024,10,35,0.2857142857142857
LV,Jacob Hollister,Cover 2,2.7,0,4,6.700000000000001,28.0,0.23928571428571432,7,35,0.2
LV,Jacob Hollister,Cover 3,6.0,6,9,21.0,58.0,0.3620689655172414,15,35,0.42857142857142855
LV,Jacob Hollister,Man Cover 2,0.0,0,0,0.0,10.0,0.0,1,35,0.02857142857142857
BUF,Jake Kumerow,Cover 6,2.2,6,1,9.2,1.0,9.2,1,1,1.0
LV,Jakob Johnson,Cover 0,0.1,6,2,8.1,3.0,2.6999999999999997,2,2,1.0
NE,Jakobi Meyers,Combination,2.1,0,1,3.1,9.0,0.34444444444444444,1,86,0.011627906976744186
NE,Jakobi Meyers,Cover 0,3.5,0,2,5.5,8.0,0.6875,4,86,0.046511627906976744
NE,Jakobi Meyers,Cover 1,27.0,0,19,46.00000000000001,90.0,0.5111111111111112,28,86,0.32558139534883723
NE,Jakobi Meyers,Cover 2,1.1,0,1,2.1,16.0,0.13125,3,86,0.03488372093023256
NE,Jakobi Meyers,Cover 3,26.800000000000008,0,23,49.8,104.0,0.4788461538461538,34,86,0.3953488372093023
NE,Jakobi Meyers,Cover 4,12.100000000000001,0,11,23.1,37.0,0.6243243243243244,12,86,0.13953488372093023
NE,Jakobi Meyers,Cover 6,4.0,0,2,6.0,8.0,0.75,2,86,0.023255813953488372
NE,Jakobi Meyers,Screen,0.4,0,2,2.4,23.0,0.10434782608695652,2,86,0.023255813953488372
LAC,Jalen Guyton,Cover 0,6.3,6,2,14.299999999999999,20.0,0.715,5,61,0.08196721311475409
LAC,Jalen Guyton,Cover 1,12.4,6,7,25.400000000000002,135.0,0.18814814814814818,15,61,0.2459016393442623
LAC,Jalen Guyton,Cover 2,3.1,0,3,6.1,79.0,0.07721518987341772,7,61,0.11475409836065574
LAC,Jalen Guyton,Cover 3,14.100000000000001,6,7,27.1,110.0,0.24636363636363637,15,61,0.2459016393442623
LAC,Jalen Guyton,Cover 4,8.700000000000001,0,4,12.700000000000001,106.0,0.119811320754717,9,61,0.14754098360655737
LAC,Jalen Guyton,Cover 6,6.800000000000001,0,2,8.8,19.0,0.46315789473684216,3,61,0.04918032786885246
LAC,Jalen Guyton,Man Cover 2,3.2,0,2,5.2,39.0,0.13333333333333333,4,61,0.06557377049180328
LAC,Jalen Guyton,Prevent,0.0,0,0,0.0,20.0,0.0,1,61,0.01639344262295082
LAC,Jalen Guyton,Screen,1.1,0,2,3.1,30.0,0.10333333333333333,2,61,0.03278688524590164
PHI,Jalen Reagor,Cover 0,0.2,6,1,7.2,7.0,1.0285714285714287,1,53,0.018867924528301886
PHI,Jalen Reagor,Cover 1,7.800000000000001,0,5,12.8,83.0,0.15421686746987953,16,53,0.3018867924528302
PHI,Jalen Reagor,Cover 3,12.5,0,8,20.5,81.0,0.25308641975308643,15,53,0.2830188679245283
PHI,Jalen Reagor,Cover 4,8.799999999999999,0,4,12.8,45.0,0.28444444444444444,8,53,0.1509433962264151
PHI,Jalen Reagor,Man Cover 2,0.0,0,0,0.0,11.0,0.0,1,53,0.018867924528301886
PHI,Jalen Reagor,Prevent,0.0,0,0,0.0,5.0,0.0,1,53,0.018867924528301886
PHI,Jalen Reagor,Screen,8.100000000000001,0,11,19.1,21.0,0.9095238095238096,11,53,0.20754716981132076
DET,Jamaal Williams,Cover 2,2.0000000000000004,0,4,6.000000000000001,24.0,0.25000000000000006,4,26,0.15384615384615385
DET,Jamaal Williams,Cover 4,2.9000000000000004,0,5,7.8999999999999995,24.0,0.32916666666666666,5,26,0.19230769230769232
DET,Jamaal Williams,Cover 6,3.0,0,3,6.0,5.0,1.2,3,26,0.11538461538461539
DET,Jamaal Williams,Man Cover 2,0.5,0,1,1.5,10.0,0.15,1,26,0.038461538461538464
DET,Jamaal Williams,Screen,6.5,0,10,16.5,21.0,0.7857142857142857,13,26,0.5
JAX,Jamal Agnew,Screen,4.2,0,8,12.200000000000001,18.0,0.6777777777777778,8,8,1.0
ARI,James Conner,Cover 2,5.300000000000001,0,6,11.299999999999999,42.0,0.26904761904761904,9,35,0.2571428571428571
ARI,James Conner,Cover 4,2.7,6,8,16.7,27.0,0.6185185185185185,9,35,0.2571428571428571
ARI,James Conner,Cover 6,1.1,0,1,2.1,7.0,0.3,1,35,0.02857142857142857
ARI,James Conner,Screen,8.5,0,15,23.500000000000004,34.0,0.6911764705882354,16,35,0.45714285714285713
CHI,James O'Shaughnessy,Cover 1,6.700000000000001,0,6,12.700000000000001,52.0,0.24423076923076925,10,34,0.29411764705882354
CHI,James O'Shaughnessy,Cover 2,4.2,0,5,9.2,36.0,0.25555555555555554,6,34,0.17647058823529413
CHI,James O'Shaughnessy,Cover 3,9.400000000000002,0,11,20.4,61.0,0.33442622950819667,13,34,0.38235294117647056
CHI,James O'Shaughnessy,Cover 6,0.0,0,0,0.0,4.0,0.0,2,34,0.058823529411764705
CHI,James O'Shaughnessy,Man Cover 2,1.2000000000000002,0,1,2.2,6.0,0.3666666666666667,3,34,0.08823529411764706
JAX,James Robinson,Cover 1,5.4,6,8,19.4,58.0,0.33448275862068966,9,57,0.15789473684210525
JAX,James Robinson,Cover 2,3.0,0,4,7.0,38.0,0.18421052631578946,4,57,0.07017543859649122
JAX,James Robinson,Cover 3,14.299999999999999,6,17,37.300000000000004,69.0,0.5405797101449276,21,57,0.3684210526315789
JAX,James Robinson,Cover 4,5.8999999999999995,6,10,21.900000000000002,35.0,0.6257142857142858,10,57,0.17543859649122806
JAX,James Robinson,Prevent,0.0,0,0,0.0,9.0,0.0,2,57,0.03508771929824561
JAX,James Robinson,Screen,7.9,0,9,16.900000000000002,21.0,0.8047619047619049,11,57,0.19298245614035087
DAL,James Washington,Combination,0.0,0,0,0.0,13.0,0.0,1,64,0.015625
DAL,James Washington,Cover 0,1.2000000000000002,0,1,2.2,8.0,0.275,2,64,0.03125
DAL,James Washington,Cover 1,16.900000000000002,18,11,45.9,81.0,0.5666666666666667,24,64,0.375
DAL,James Washington,Cover 2,3.9000000000000004,0,4,7.8999999999999995,33.0,0.23939393939393938,8,64,0.125
DAL,James Washington,Cover 3,10.200000000000001,6,7,23.200000000000003,55.0,0.42181818181818187,15,64,0.234375
DAL,James Washington,Cover 4,8.500000000000002,6,7,21.499999999999996,42.0,0.5119047619047619,9,64,0.140625
DAL,James Washington,Cover 6,0.0,0,0,0.0,6.0,0.0,1,64,0.015625
DAL,James Washington,Prevent,1.5,0,1,2.5,8.0,0.3125,1,64,0.015625
DAL,James Washington,Screen,1.5,0,3,4.5,36.0,0.125,3,64,0.046875
BUF,Jamison Crowder,Combination,0.6000000000000001,6,1,7.6,22.0,0.34545454545454546,1,89,0.011235955056179775
BUF,Jamison Crowder,Cover 0,0.7000000000000001,6,2,8.7,8.0,1.0875,2,89,0.02247191011235955
BUF,Jamison Crowder,Cover 1,25.100000000000005,12,22,59.1,137.0,0.4313868613138686,35,89,0.39325842696629215
BUF,Jamison Crowder,Cover 2,2.6,0,3,5.6000000000000005,22.0,0.2545454545454546,4,89,0.0449438202247191
BUF,Jamison Crowder,Cover 3,17.2,0,15,32.2,113.0,0.2849557522123894,26,89,0.29213483146067415
BUF,Jamison Crowder,Cover 4,5.9,6,6,17.9,43.0,0.41627906976744183,9,89,0.10112359550561797
BUF,Jamison Crowder,Cover 6,1.1,0,1,2.1,15.0,0.14,1,89,0.011235955056179775
BUF,Jamison Crowder,Man Cover 2,6.0,0,2,8.0,8.0,1.0,2,89,0.02247191011235955
BUF,Jamison Crowder,Prevent,0.0,0,0,0.0,17.0,0.0,1,89,0.011235955056179775
BUF,Jamison Crowder,Screen,11.100000000000001,6,8,25.099999999999998,29.0,0.8655172413793103,8,89,0.0898876404494382
NO,Jarvis Landry,Combination,0.0,0,0,0.0,11.0,0.0,1,121,0.008264462809917356
NO,Jarvis Landry,Cover 1,28.999999999999996,18,20,67.0,103.0,0.6504854368932039,32,121,0.2644628099173554
NO,Jarvis Landry,Cover 2,10.0,0,10,20.0,53.0,0.37735849056603776,15,121,0.12396694214876033
NO,Jarvis Landry,Cover 3,37.60000000000001,6,32,75.6,120.0,0.63,40,121,0.3305785123966942
NO,Jarvis Landry,Cover 4,9.100000000000001,0,9,18.1,60.0,0.3016666666666667,14,121,0.11570247933884298
NO,Jarvis Landry,Cover 6,3.3000000000000003,0,4,7.300000000000001,8.0,0.9125000000000001,6,121,0.049586776859504134
NO,Jarvis Landry,Man Cover 2,4.300000000000001,0,3,7.3,12.0,0.6083333333333333,5,121,0.04132231404958678
NO,Jarvis Landry,Other,1.6,0,1,2.6,9.0,0.2888888888888889,1,121,0.008264462809917356
NO,Jarvis Landry,Screen,2.7,0,7,9.7,31.0,0.3129032258064516,7,121,0.05785123966942149
NYJ,Jeff Smith,Cover 0,0.0,0,0,0.0,4.0,0.0,1,38,0.02631578947368421
NYJ,Jeff Smith,Cover 1,6.1000000000000005,0,7,13.100000000000001,84.0,0.15595238095238098,17,38,0.4473684210526316
NYJ,Jeff Smith,Cover 2,2.9000000000000004,0,2,4.9,15.0,0.3266666666666667,4,38,0.10526315789473684
NYJ,Jeff Smith,Cover 3,4.8,0,5,9.8,55.0,0.1781818181818182,10,38,0.2631578947368421
NYJ,Jeff Smith,Cover 6,0.7000000000000001,0,1,1.7000000000000002,8.0,0.21250000000000002,2,38,0.05263157894736842
NYJ,Jeff Smith,Man Cover 2,0.0,0,0,0.0,7.0,0.0,1,38,0.02631578947368421
NYJ,Jeff Smith,Screen,2.2,0,2,4.2,20.0,0.21000000000000002,3,38,0.07894736842105263
NO,Jerald Hawkins,Cover 0,0.0,0,0,0.0,1.0,0.0,1,1,1.0
KC,Jerick McKinnon,Cover 1,2.9,6,5,13.9,48.0,0.28958333333333336,13,40,0.325
KC,Jerick McKinnon,Cover 2,2.4000000000000004,0,3,5.4,27.0,0.2,6,40,0.15
KC,Jerick McKinnon,Cover 4,5.9,0,7,12.9,31.0,0.4161290322580645,8,40,0.2
KC,Jerick McKinnon,Cover 6,1.0,0,2,3.0,7.0,0.42857142857142855,2,40,0.05
KC,Jerick McKinnon,Man Cover 2,3.2,6,4,13.2,14.0,0.9428571428571428,4,40,0.1
KC,Jerick McKinnon,Screen,3.2,0,6,9.2,15.0,0.6133333333333333,7,40,0.175
DEN,Jerry Jeudy,Combination,0.0,0,0,0.0,22.0,0.0,1,110,0.00909090909090909
DEN,Jerry Jeudy,Cover 0,0.6000000000000001,0,1,1.6,12.0,0.13333333333333333,1,110,0.00909090909090909
DEN,Jerry Jeudy,Cover 1,13.1,0,11,24.1,123.0,0.1959349593495935,32,110,0.2909090909090909
DEN,Jerry Jeudy,Cover 2,18.6,6,8,32.6,74.0,0.44054054054054054,10,110,0.09090909090909091
DEN,Jerry Jeudy,Cover 3,30.200000000000003,12,17,59.20000000000001,141.0,0.41985815602836885,32,110,0.2909090909090909
DEN,Jerry Jeudy,Cover 4,7.7,0,4,11.7,76.0,0.1539473684210526,22,110,0.2
DEN,Jerry Jeudy,Man Cover 2,7.5,0,5,12.5,35.0,0.35714285714285715,10,110,0.09090909090909091
DEN,Jerry Jeudy,Prevent,2.5,0,1,3.5,27.0,0.12962962962962962,2,110,0.01818181818181818
CIN,Joe Mixon,Cover 0,1.9000000000000001,0,1,2.9000000000000004,2.0,1.4500000000000002,2,13,0.15384615384615385
CIN,Joe Mixon,Cover 6,1.4000000000000001,0,1,2.4000000000000004,4.0,0.6000000000000001,2,13,0.15384615384615385
CIN,Joe Mixon,Man Cover 2,0.7000000000000001,0,1,1.7000000000000002,1.0,1.7000000000000002,1,13,0.07692307692307693
CIN,Joe Mixon,Screen,3.7,0,8,11.7,12.0,0.975,8,13,0.6153846153846154
PHI,John Hightower,Cover 0,0.9,0,1,1.9,8.0,0.2375,2,33,0.06060606060606061
PHI,John Hightower,Cover 1,1.1,0,1,2.1,67.0,0.03134328358208956,9,33,0.2727272727272727
PHI,John Hightower,Cover 3,13.0,0,4,17.0,66.0,0.25757575757575757,11,33,0.3333333333333333
PHI,John Hightower,Cover 4,0.7999999999999999,0,3,3.8000000000000003,40.0,0.095,8,33,0.24242424242424243
PHI,John Hightower,Man Cover 2,0.9,0,1,1.9,13.0,0.14615384615384613,2,33,0.06060606060606061
PHI,John Hightower,Prevent,0.0,0,0,0.0,4.0,0.0,1,33,0.030303030303030304
IND,Jonathan Taylor,Cover 1,10.5,6,6,22.5,46.0,0.4891304347826087,8,40,0.2
IND,Jonathan Taylor,Cover 2,3.5000000000000004,0,8,11.5,20.0,0.575,8,40,0.2
IND,Jonathan Taylor,Cover 3,3.8000000000000003,0,7,10.8,55.0,0.19636363636363638,10,40,0.25
IND,Jonathan Taylor,Man Cover 2,0.7000000000000001,0,1,1.7000000000000002,8.0,0.21250000000000002,1,40,0.025
IND,Jonathan Taylor,Screen,8.700000000000001,0,12,20.700000000000003,19.0,1.0894736842105264,13,40,0.325
NE,Jonnu Smith,Combination,0.0,0,0,0.0,11.0,0.0,1,69,0.014492753623188406
NE,Jonnu Smith,Cover 0,0.6000000000000001,12,2,14.600000000000001,5.0,2.9200000000000004,2,69,0.028985507246376812
NE,Jonnu Smith,Cover 1,6.8,18,9,33.800000000000004,102.0,0.3313725490196079,20,69,0.2898550724637681
NE,Jonnu Smith,Cover 2,5.200000000000001,0,5,10.200000000000001,28.0,0.3642857142857143,8,69,0.11594202898550725
NE,Jonnu Smith,Cover 3,23.8,12,18,53.79999999999999,77.0,0.6987012987012986,24,69,0.34782608695652173
NE,Jonnu Smith,Cover 4,4.6,0,5,9.6,42.0,0.22857142857142856,8,69,0.11594202898550725
NE,Jonnu Smith,Cover 6,0.4,6,1,7.4,6.0,1.2333333333333334,1,69,0.014492753623188406
NE,Jonnu Smith,Screen,4.8,0,3,7.8,15.0,0.52,5,69,0.07246376811594203
NYG,Jordan Akins,Cover 0,0.0,0,0,0.0,13.0,0.0,2,49,0.04081632653061224
NYG,Jordan Akins,Cover 1,12.000000000000002,0,10,22.0,80.0,0.275,17,49,0.3469387755102041
NYG,Jordan Akins,Cover 2,5.1,0,5,10.1,33.0,0.30606060606060603,5,49,0.10204081632653061
NYG,Jordan Akins,Cover 3,9.5,0,9,18.5,88.0,0.21022727272727273,12,49,0.24489795918367346
NYG,Jordan Akins,Cover 4,6.800000000000001,6,7,19.8,30.0,0.66,7,49,0.14285714285714285
NYG,Jordan Akins,Cover 6,1.3,0,2,3.3,18.0,0.18333333333333332,2,49,0.04081632653061224
NYG,Jordan Akins,Man Cover 2,3.4000000000000004,0,2,5.4,9.0,0.6000000000000001,3,49,0.061224489795918366
NYG,Jordan Akins,Prevent,0.8,0,1,1.8,22.0,0.08181818181818182,1,49,0.02040816326530612
LV,Josh Jacobs,Cover 1,0.8,0,2,2.8,41.0,0.06829268292682926,7,47,0.14893617021276595
LV,Josh Jacobs,Cover 2,5.4,0,8,13.400000000000002,17.0,0.7882352941176471,9,47,0.19148936170212766
LV,Josh Jacobs,Cover 3,8.100000000000001,0,10,18.1,60.0,0.3016666666666667,16,47,0.3404255319148936
LV,Josh Jacobs,Cover 4,10.200000000000001,0,10,20.199999999999996,41.0,0.4926829268292682,11,47,0.23404255319148937
LV,Josh Jacobs,Screen,1.7000000000000002,0,4,5.7,12.0,0.47500000000000003,4,47,0.0851063829787234
DET,Josh Reynolds,Cover 0,0.7000000000000001,0,1,1.7000000000000002,13.0,0.13076923076923078,3,83,0.03614457831325301
DET,Josh Reynolds,Cover 1,14.600000000000001,6,14,34.6,101.0,0.3425742574257426,23,83,0.27710843373493976
DET,Josh Reynolds,Cover 3,29.300000000000004,0,23,52.29999999999999,192.0,0.2723958333333333,36,83,0.43373493975903615
DET,Josh Reynolds,Cover 4,16.2,6,9,31.200000000000006,59.0,0.528813559322034,12,83,0.14457831325301204
DET,Josh Reynolds,Cover 6,0.0,0,0,0.0,6.0,0.0,1,83,0.012048192771084338
DET,Josh Reynolds,Man Cover 2,0.0,0,0,0.0,15.0,0.0,2,83,0.024096385542168676
DET,Josh Reynolds,Screen,4.300000000000001,0,5,9.3,25.0,0.37200000000000005,6,83,0.07228915662650602
LAC,Joshua Kelley,Cover 2,1.9000000000000004,0,5,6.9,17.0,0.40588235294117647,5,13,0.38461538461538464
LAC,Joshua Kelley,Cover 6,4.3,0,2,6.3,3.0,2.1,3,13,0.23076923076923078
LAC,Joshua Kelley,Man Cover 2,0.5,0,1,1.5,7.0,0.21428571428571427,1,13,0.07692307692307693
LAC,Joshua Kelley,Screen,-0.8000000000000002,0,4,3.1999999999999997,10.0,0.31999999999999995,4,13,0.3076923076923077
KC,JuJu Smith-Schuster,Combination,0.0,0,1,1.0,21.0,0.047619047619047616,2,144,0.013888888888888888
KC,JuJu Smith-Schuster,Cover 0,2.1,30,5,37.099999999999994,15.0,2.473333333333333,6,144,0.041666666666666664
KC,JuJu Smith-Schuster,Cover 1,22.0,6,22,49.99999999999999,157.0,0.31847133757961776,38,144,0.2638888888888889
KC,JuJu Smith-Schuster,Cover 2,17.700000000000006,6,16,39.7,84.0,0.47261904761904766,24,144,0.16666666666666666
KC,JuJu Smith-Schuster,Cover 3,17.1,6,21,44.099999999999994,148.0,0.2979729729729729,29,144,0.2013888888888889
KC,JuJu Smith-Schuster,Cover 4,13.7,12,14,39.7,83.0,0.47831325301204825,19,144,0.13194444444444445
KC,JuJu Smith-Schuster,Man Cover 2,6.5,0,4,10.5,31.0,0.3387096774193548,4,144,0.027777777777777776
KC,JuJu Smith-Schuster,Prevent,3.9000000000000004,0,2,5.9,18.0,0.3277777777777778,2,144,0.013888888888888888
KC,JuJu Smith-Schuster,Screen,8.900000000000002,0,20,28.9,54.0,0.5351851851851852,20,144,0.1388888888888889
MIN,Justin Jefferson,Cover 0,3.4000000000000004,6,3,12.4,10.0,1.24,4,130,0.03076923076923077
MIN,Justin Jefferson,Cover 1,60.9,24,32,116.90000000000002,121.0,0.966115702479339,48,130,0.36923076923076925
MIN,Justin Jefferson,Cover 2,7.200000000000001,0,6,13.200000000000001,54.0,0.24444444444444446,9,130,0.06923076923076923
MIN,Justin Jefferson,Cover 3,39.59999999999999,12,25,76.6,171.0,0.447953216374269,38,130,0.2923076923076923
MIN,Justin Jefferson,Cover 4,15.400000000000002,0,10,25.4,73.0,0.347945205479452,15,130,0.11538461538461539
MIN,Justin Jefferson,Cover 6,7.1000000000000005,0,2,9.100000000000001,17.0,0.5352941176470589,3,130,0.023076923076923078
MIN,Justin Jefferson,Man Cover 2,3.0,0,2,5.0,27.0,0.18518518518518517,5,130,0.038461538461538464
MIN,Justin Jefferson,Other,0.7000000000000001,0,1,1.7000000000000002,19.0,0.08947368421052633,1,130,0.007692307692307693
MIN,Justin Jefferson,Screen,4.1,0,7,11.1,52.0,0.21346153846153845,7,130,0.05384615384615385
KC,Justin Watson,Cover 6,0.0,0,0,0.0,5.0,0.0,1,1,1.0
