,nickName,TargetType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
0,49ers,Angle,4,1.08,0,0,1.08,0.27
1,49ers,Beneath,2,0.88,0,0,0.88,0.44
2,49ers,Broken Play,27,10.040000000000001,4,-1,13.04,0.4829629629629629
3,49ers,Check & Release,16,4.64,0,0,4.64,0.29
4,49ers,Chip - Curl,6,1.2,0,0,1.2,0.19999999999999998
5,49ers,Chip - Drag,5,1.12,0,-1,0.12,0.024
6,49ers,Chip - Flat,19,3.8400000000000003,0,0,3.8400000000000003,0.20210526315789476
7,49ers,Chip - Seam,4,2.08,4,0,6.080000000000001,1.5200000000000002
8,49ers,Comeback,12,3.52,0,0,3.52,0.29333333333333333
9,49ers,Corner,15,7.559999999999999,16,0,23.560000000000002,1.5706666666666669
10,49ers,Curl,89,24.35999999999999,8,-2,30.35999999999999,0.3411235955056178
11,49ers,Deep Cross,8,7.68,4,0,11.68,1.46
12,49ers,Dig,41,12.040000000000001,0,-1,11.04,0.2692682926829268
13,49ers,Drag,16,2.6400000000000006,0,-1,1.6400000000000006,0.10250000000000004
14,49ers,Fade,18,5.88,12,0,17.88,0.9933333333333333
15,49ers,Fade - Back Shoulder,12,4.52,4,0,8.52,0.71
16,49ers,Flat - Left,17,3.4400000000000013,0,0,3.4400000000000013,0.20235294117647065
17,49ers,Flat - Right,15,1.52,0,0,1.52,0.10133333333333333
18,49ers,Go/Fly,28,11.76,0,-2,9.76,0.3485714285714286
19,49ers,Hitch & Go,5,1.12,4,0,5.12,1.024
20,49ers,Jet Sweep Pass,1,-0.12,0,0,-0.12,-0.12
21,49ers,No Video,1,0.0,0,0,0.0,0.0
22,49ers,Out,62,17.120000000000005,4,0,21.119999999999997,0.3406451612903225
23,49ers,Out & Up,4,3.4400000000000004,0,0,3.4400000000000004,0.8600000000000001
24,49ers,Over Ball,7,1.48,0,-1,0.48,0.06857142857142857
25,49ers,Post,21,8.92,4,-1,11.919999999999998,0.5676190476190476
26,49ers,Quick,1,0.28,0,0,0.28,0.28
27,49ers,Screen - Bubble,8,0.52,0,0,0.52,0.065
28,49ers,Screen - Drag,3,0.72,0,0,0.72,0.24
29,49ers,Screen - Quick,1,0.04,0,0,0.04,0.04
30,49ers,Screen - RB,6,1.8,0,0,1.8,0.3
31,49ers,Screen - TE,3,0.6,0,0,0.6,0.19999999999999998
32,49ers,Screen - Tunnel,16,2.0399999999999996,0,-1,1.0399999999999996,0.06499999999999997
33,49ers,Seam,3,0.32,4,0,4.32,1.4400000000000002
34,49ers,Slant,34,8.840000000000003,0,-2,6.840000000000001,0.20117647058823532
35,49ers,Sluggo,1,1.28,4,0,5.28,5.28
36,49ers,Stick - Nod,3,1.0,0,0,1.0,0.3333333333333333
37,49ers,Swing - Left,3,0.16,0,0,0.16,0.05333333333333334
38,49ers,Swing - Right,7,1.44,0,0,1.44,0.2057142857142857
39,49ers,Wheel,4,3.0,4,0,7.0,1.75
40,49ers,Whip,3,0.6,4,0,4.6000000000000005,1.5333333333333334
41,Bears,Angle,7,1.96,0,-1,0.96,0.13714285714285715
42,Bears,Beneath,1,0.28,0,0,0.28,0.28
43,Bears,Broken Play,25,8.84,4,0,12.840000000000002,0.5136000000000001
44,Bears,Check & Release,8,1.7199999999999998,4,0,5.7200000000000015,0.7150000000000002
45,Bears,Chip - Drag,2,0.76,0,0,0.76,0.38
46,Bears,Chip - Flat,15,3.12,0,0,3.12,0.20800000000000002
47,Bears,Comeback,4,0.0,0,0,0.0,0.0
48,Bears,Corner,20,7.64,12,0,19.640000000000004,0.9820000000000002
49,Bears,Corner Post,1,0.0,0,0,0.0,0.0
50,Bears,Curl,42,9.52,4,-2,11.519999999999998,0.27428571428571424
51,Bears,Deep Cross,11,4.84,4,0,8.84,0.8036363636363636
52,Bears,Dig,34,7.8,4,0,11.800000000000002,0.34705882352941186
53,Bears,Drag,11,1.04,0,0,1.04,0.09454545454545454
54,Bears,Fade,10,1.6400000000000001,4,0,5.64,0.564
55,Bears,Fade - Back Shoulder,6,2.28,4,0,6.28,1.0466666666666666
56,Bears,Flat - Left,5,1.76,0,0,1.76,0.352
57,Bears,Flat - Right,14,2.92,0,0,2.92,0.20857142857142857
58,Bears,Go/Fly,20,7.360000000000001,8,0,15.36,0.768
59,Bears,Hitch & Go,2,0.72,0,0,0.72,0.36
60,Bears,Jerk,2,0.52,0,0,0.52,0.26
61,Bears,Jet Sweep Pass,3,0.4,0,0,0.4,0.13333333333333333
62,Bears,Out,46,11.560000000000002,0,0,11.560000000000002,0.251304347826087
63,Bears,Out & Up,3,2.12,8,0,10.12,3.373333333333333
64,Bears,Over Ball,3,0.84,0,0,0.84,0.27999999999999997
65,Bears,Post,11,7.3999999999999995,8,-2,13.4,1.2181818181818183
66,Bears,Quick,5,0.44,0,0,0.44,0.088
67,Bears,Screen - Beneath,1,0.0,0,0,0.0,0.0
68,Bears,Screen - Bubble,3,1.4,0,0,1.4,0.4666666666666666
69,Bears,Screen - Quick,2,0.52,0,0,0.52,0.26
70,Bears,Screen - RB,4,0.64,0,0,0.64,0.16
71,Bears,Screen - Shovel,1,0.04,4,0,4.04,4.04
72,Bears,Screen - Tunnel,10,5.36,0,0,5.36,0.536
73,Bears,Seam,18,6.279999999999999,12,-1,17.279999999999998,0.9599999999999999
74,Bears,Slant,36,13.040000000000003,8,-1,20.040000000000006,0.5566666666666669
75,Bears,Sluggo,1,1.56,4,0,5.5600000000000005,5.5600000000000005
76,Bears,Swing - Left,3,0.48,0,0,0.48,0.16
77,Bears,Swing - Right,10,1.72,4,0,5.720000000000001,0.5720000000000001
78,Bears,Wheel,3,0.0,0,0,0.0,0.0
79,Bears,Whip,9,3.5999999999999996,0,0,3.5999999999999996,0.39999999999999997
80,Bengals,Angle,9,1.9199999999999997,0,0,1.9199999999999997,0.2133333333333333
81,Bengals,Beneath,1,0.28,0,0,0.28,0.28
82,Bengals,Broken Play,48,10.24,8,-2,16.240000000000002,0.3383333333333334
83,Bengals,Check & Release,20,5.320000000000001,4,0,9.32,0.466
84,Bengals,Chip - Curl,3,0.28,0,-1,-0.72,-0.24
85,Bengals,Chip - Drag,4,1.04,4,0,5.040000000000001,1.2600000000000002
86,Bengals,Chip - Flat,18,3.4400000000000004,0,0,3.4400000000000004,0.19111111111111112
87,Bengals,Comeback,8,2.4800000000000004,0,0,2.4800000000000004,0.31000000000000005
88,Bengals,Corner,17,5.12,0,0,5.12,0.3011764705882353
89,Bengals,Corner Post,4,2.76,4,0,6.76,1.69
90,Bengals,Curl,94,24.679999999999982,0,-3,21.679999999999982,0.23063829787234022
91,Bengals,Deep Cross,30,13.4,12,-1,24.4,0.8133333333333332
92,Bengals,Dig,48,15.760000000000002,0,-1,14.760000000000002,0.30750000000000005
93,Bengals,Drag,33,7.760000000000002,0,-1,6.760000000000002,0.2048484848484849
94,Bengals,Fade,19,9.36,16,0,25.360000000000003,1.3347368421052632
95,Bengals,Fade - Back Shoulder,5,2.44,0,0,2.44,0.488
96,Bengals,Flat - Left,20,6.040000000000001,4,0,10.040000000000001,0.502
97,Bengals,Flat - Right,13,3.3600000000000003,0,0,3.3600000000000003,0.25846153846153846
98,Bengals,Go/Fly,24,9.599999999999998,12,-2,19.6,0.8166666666666668
99,Bengals,Hitch & Go,5,3.6799999999999997,4,0,7.68,1.536
100,Bengals,Jet Sweep Pass,3,0.11999999999999998,0,0,0.11999999999999998,0.039999999999999994
101,Bengals,Out,79,18.959999999999997,12,-2,28.959999999999994,0.3665822784810126
102,Bengals,Out & Up,2,0.0,0,-1,-1.0,-0.5
103,Bengals,Over Ball,18,3.4800000000000004,0,-1,2.4800000000000004,0.1377777777777778
104,Bengals,Post,12,7.6000000000000005,8,0,15.600000000000003,1.3000000000000003
105,Bengals,Post Corner,2,1.6400000000000001,0,0,1.6400000000000001,0.8200000000000001
106,Bengals,Quick,5,1.32,0,0,1.32,0.264
107,Bengals,Screen - Bubble,6,1.0799999999999998,0,0,1.0799999999999998,0.17999999999999997
108,Bengals,Screen - Quick,1,0.08,0,0,0.08,0.08
109,Bengals,Screen - RB,3,1.1600000000000001,0,0,1.1600000000000001,0.3866666666666667
110,Bengals,Screen - Shovel,1,0.08,0,0,0.08,0.08
111,Bengals,Screen - TE,2,1.08,0,0,1.08,0.54
112,Bengals,Screen - Tunnel,10,1.12,4,0,5.120000000000001,0.5120000000000001
113,Bengals,Seam,17,9.56,0,-2,7.56,0.4447058823529412
114,Bengals,Slant,43,11.639999999999999,12,-1,22.639999999999997,0.5265116279069767
115,Bengals,Stick - Nod,1,0.52,4,0,4.52,4.52
116,Bengals,Swing - Left,19,5.28,0,0,5.28,0.27789473684210525
117,Bengals,Swing - Right,10,1.4000000000000001,0,0,1.4000000000000001,0.14
118,Bengals,Wheel,7,0.04,0,0,0.04,0.005714285714285714
119,Bengals,Whip,11,2.72,0,0,2.72,0.24727272727272728
120,Bills,Angle,11,2.9600000000000004,4,0,6.96,0.6327272727272727
121,Bills,Beneath,1,0.36,0,0,0.36,0.36
122,Bills,Broken Play,41,8.6,4,-4,8.6,0.2097560975609756
123,Bills,Check & Release,4,0.6,0,0,0.6,0.15
124,Bills,Chip - Curl,11,1.92,0,0,1.92,0.17454545454545453
125,Bills,Chip - Drag,5,1.5999999999999999,0,0,1.5999999999999999,0.31999999999999995
126,Bills,Chip - Flat,9,1.96,0,0,1.96,0.21777777777777776
127,Bills,Comeback,9,2.04,0,0,2.04,0.22666666666666668
128,Bills,Corner,18,4.48,12,0,16.48,0.9155555555555556
129,Bills,Corner Post,1,0.0,0,0,0.0,0.0
130,Bills,Curl,79,18.199999999999996,4,-4,18.199999999999996,0.230379746835443
131,Bills,Deep Cross,13,7.64,0,0,7.64,0.5876923076923076
132,Bills,Dig,51,16.0,4,-2,18.0,0.35294117647058826
133,Bills,Drag,40,11.399999999999999,4,-1,14.399999999999999,0.36
134,Bills,Fade,14,2.0,4,0,6.0,0.42857142857142855
135,Bills,Fade - Back Shoulder,8,3.0399999999999996,4,0,7.04,0.88
136,Bills,Flat - Left,12,1.96,0,0,1.96,0.16333333333333333
137,Bills,Flat - Right,10,2.16,0,0,2.16,0.21600000000000003
138,Bills,Go/Fly,10,0.0,0,-2,-2.0,-0.2
139,Bills,Hitch & Go,3,0.0,0,-1,-1.0,-0.3333333333333333
140,Bills,Out,50,11.0,4,-1,13.999999999999996,0.2799999999999999
141,Bills,Out & Up,4,1.12,0,0,1.12,0.28
142,Bills,Over Ball,4,0.56,0,0,0.56,0.14
143,Bills,Post,5,1.6400000000000001,0,-2,-0.36,-0.072
144,Bills,Quick,2,0.4,0,0,0.4,0.2
145,Bills,Screen - Bubble,8,1.72,0,0,1.72,0.215
146,Bills,Screen - Quick,3,1.0,0,0,1.0,0.3333333333333333
147,Bills,Screen - Shovel,1,0.04,4,0,4.04,4.04
148,Bills,Screen - TE,2,0.2,0,0,0.2,0.1
149,Bills,Screen - Tunnel,24,8.520000000000001,0,0,8.520000000000001,0.35500000000000004
150,Bills,Seam,8,3.2399999999999998,0,0,3.2399999999999998,0.40499999999999997
151,Bills,Slant,33,8.520000000000001,4,-3,9.52,0.28848484848484846
152,Bills,Sluggo,2,0.0,0,-1,-1.0,-0.5
153,Bills,Stick - Nod,2,0.0,0,0,0.0,0.0
154,Bills,Swing - Left,3,0.56,0,0,0.56,0.18666666666666668
155,Bills,Swing - Right,6,1.0,0,0,1.0,0.16666666666666666
156,Bills,Wheel,7,1.96,4,-1,4.96,0.7085714285714285
157,Bills,Whip,11,3.84,0,0,3.84,0.34909090909090906
158,Broncos,Angle,15,2.04,4,0,6.040000000000001,0.40266666666666673
159,Broncos,Broken Play,38,9.6,4,-2,11.6,0.30526315789473685
160,Broncos,Check & Release,7,2.48,0,0,2.48,0.35428571428571426
161,Broncos,Chip - Curl,6,1.24,0,0,1.24,0.20666666666666667
162,Broncos,Chip - Drag,4,0.84,4,0,4.84,1.21
163,Broncos,Chip - Flat,5,0.28,0,0,0.28,0.05600000000000001
164,Broncos,Chip - Seam,1,0.36,0,0,0.36,0.36
165,Broncos,Comeback,12,1.6400000000000001,0,0,1.6400000000000001,0.1366666666666667
166,Broncos,Corner,12,4.04,8,0,12.04,1.0033333333333332
167,Broncos,Corner Post,1,0.0,0,0,0.0,0.0
168,Broncos,Curl,45,8.200000000000005,0,0,8.200000000000005,0.1822222222222223
169,Broncos,Deep Cross,15,7.639999999999999,4,0,11.64,0.776
170,Broncos,Dig,41,16.880000000000003,0,-1,15.879999999999999,0.38731707317073166
171,Broncos,Drag,21,6.360000000000002,4,0,10.36,0.4933333333333333
172,Broncos,Fade,7,2.04,0,0,2.04,0.2914285714285714
173,Broncos,Fade - Back Shoulder,5,1.08,0,0,1.08,0.21600000000000003
174,Broncos,Flat - Left,17,3.8000000000000003,4,0,7.800000000000002,0.4588235294117648
175,Broncos,Flat - Right,12,4.200000000000001,0,0,4.200000000000001,0.3500000000000001
176,Broncos,Go/Fly,15,6.4799999999999995,12,-3,15.48,1.032
177,Broncos,Hitch & Go,5,0.0,0,0,0.0,0.0
178,Broncos,Jerk,3,0.92,0,0,0.92,0.3066666666666667
179,Broncos,Jet Sweep Pass,3,0.04000000000000001,0,0,0.04000000000000001,0.013333333333333336
180,Broncos,Leak,2,2.24,4,-1,5.24,2.62
181,Broncos,Out,75,17.799999999999994,0,-2,15.799999999999999,0.21066666666666664
182,Broncos,Out & Up,4,1.24,4,0,5.24,1.31
183,Broncos,Over Ball,6,1.9600000000000002,0,0,1.9600000000000002,0.3266666666666667
184,Broncos,Post,13,8.24,4,0,12.239999999999998,0.9415384615384614
185,Broncos,Post Corner,2,0.0,0,0,0.0,0.0
186,Broncos,Quick,1,0.0,0,-1,-1.0,-1.0
187,Broncos,Screen - Bubble,3,0.56,0,0,0.56,0.18666666666666668
188,Broncos,Screen - RB,4,1.2,0,0,1.2,0.3
189,Broncos,Screen - TE,1,0.32,0,0,0.32,0.32
190,Broncos,Screen - Tunnel,5,0.72,0,0,0.72,0.144
191,Broncos,Seam,8,4.96,8,0,12.960000000000003,1.6200000000000003
192,Broncos,Slant,34,10.600000000000001,4,0,14.6,0.4294117647058823
193,Broncos,Swing - Left,13,2.1600000000000006,8,0,10.160000000000002,0.7815384615384617
194,Broncos,Swing - Right,6,0.88,0,0,0.88,0.14666666666666667
195,Broncos,Wheel,5,0.52,0,-1,-0.48,-0.096
196,Broncos,Whip,12,2.92,4,0,6.920000000000001,0.5766666666666668
197,Browns,Angle,5,1.48,0,0,1.48,0.296
198,Browns,Beneath,3,0.32,0,0,0.32,0.10666666666666667
199,Browns,Broken Play,27,11.440000000000001,8,-2,17.44,0.645925925925926
200,Browns,Check & Release,5,1.6,0,0,1.6,0.32
201,Browns,Chip - Curl,3,0.56,0,0,0.56,0.18666666666666668
202,Browns,Chip - Drag,1,0.0,0,0,0.0,0.0
203,Browns,Chip - Flat,17,3.8000000000000003,0,0,3.8000000000000003,0.2235294117647059
204,Browns,Comeback,9,3.0,0,0,3.0,0.3333333333333333
205,Browns,Corner,8,3.8799999999999994,4,0,7.88,0.985
206,Browns,Corner Post,1,0.0,0,0,0.0,0.0
207,Browns,Curl,77,20.71999999999999,8,-2,26.719999999999995,0.34701298701298694
208,Browns,Deep Cross,11,5.56,0,-1,4.56,0.4145454545454545
209,Browns,Dig,23,5.920000000000001,4,-2,7.920000000000001,0.3443478260869566
210,Browns,Drag,19,2.36,0,-1,1.36,0.07157894736842106
211,Browns,Fade,11,5.8,4,0,9.799999999999999,0.8909090909090908
212,Browns,Fade - Back Shoulder,5,1.0,4,0,5.0,1.0
213,Browns,Flat - Left,25,4.84,4,0,8.84,0.35359999999999997
214,Browns,Flat - Right,11,2.920000000000001,4,0,6.920000000000001,0.6290909090909091
215,Browns,Go/Fly,23,4.960000000000001,0,0,4.960000000000001,0.2156521739130435
216,Browns,Hitch & Go,5,0.0,0,0,0.0,0.0
217,Browns,Jerk,2,0.28,0,0,0.28,0.14
218,Browns,Jet Sweep Pass,1,-0.24,0,0,-0.24,-0.24
219,Browns,Leak,1,0.0,0,0,0.0,0.0
220,Browns,Out,54,12.280000000000001,16,0,28.28,0.5237037037037037
221,Browns,Out & Up,2,0.0,0,0,0.0,0.0
222,Browns,Over Ball,5,1.12,0,0,1.12,0.22400000000000003
223,Browns,Post,16,5.0,4,-5,4.0,0.25
224,Browns,Post Corner,2,0.0,0,0,0.0,0.0
225,Browns,Quick,2,0.2,0,0,0.2,0.1
226,Browns,Screen - Beneath,1,0.0,0,0,0.0,0.0
227,Browns,Screen - Bubble,7,2.12,4,0,6.120000000000001,0.8742857142857144
228,Browns,Screen - Drag,7,2.6,0,0,2.6,0.37142857142857144
229,Browns,Screen - Quick,2,0.39999999999999997,0,0,0.39999999999999997,0.19999999999999998
230,Browns,Screen - RB,8,2.2,4,0,6.200000000000001,0.7750000000000001
231,Browns,Screen - TE,3,0.8,0,0,0.8,0.26666666666666666
232,Browns,Screen - Tunnel,5,0.4,0,0,0.4,0.08
233,Browns,Seam,10,4.4,12,0,16.4,1.64
234,Browns,Slant,32,7.880000000000001,4,-2,9.879999999999999,0.30874999999999997
235,Browns,Stick - Nod,1,0.36,0,0,0.36,0.36
236,Browns,Swing - Left,9,1.6,0,0,1.6,0.17777777777777778
237,Browns,Swing - Right,5,0.15999999999999998,0,0,0.15999999999999998,0.031999999999999994
238,Browns,Wheel,2,0.0,0,0,0.0,0.0
239,Browns,Whip,6,0.52,0,-1,-0.4799999999999999,-0.07999999999999999
240,Buccaneers,Angle,8,1.8800000000000001,4,0,5.88,0.735
241,Buccaneers,Beneath,5,0.92,0,0,0.92,0.184
242,Buccaneers,Broken Play,44,11.840000000000003,0,-4,7.839999999999999,0.17818181818181816
243,Buccaneers,Check & Release,12,2.52,4,0,6.520000000000002,0.5433333333333336
244,Buccaneers,Chip - Curl,7,1.44,0,0,1.44,0.2057142857142857
245,Buccaneers,Chip - Drag,5,1.3199999999999998,0,0,1.3199999999999998,0.26399999999999996
246,Buccaneers,Chip - Flat,16,3.160000000000001,0,0,3.160000000000001,0.19750000000000006
247,Buccaneers,Chip - Seam,1,0.96,0,0,0.96,0.96
248,Buccaneers,Comeback,9,1.08,0,0,1.08,0.12000000000000001
249,Buccaneers,Corner,18,5.92,12,0,17.919999999999998,0.9955555555555554
250,Buccaneers,Corner Post,1,0.0,0,-1,-1.0,-1.0
251,Buccaneers,Curl,119,30.679999999999996,0,-4,26.679999999999996,0.22420168067226887
252,Buccaneers,Deep Cross,17,6.319999999999999,4,0,10.319999999999999,0.6070588235294117
253,Buccaneers,Dig,27,10.439999999999998,0,-1,9.439999999999998,0.34962962962962957
254,Buccaneers,Drag,14,4.680000000000001,0,0,4.680000000000001,0.33428571428571435
255,Buccaneers,Fade,11,0.76,4,0,4.76,0.4327272727272727
256,Buccaneers,Fade - Back Shoulder,11,1.3199999999999998,4,0,5.32,0.48363636363636364
257,Buccaneers,Flat - Left,19,1.76,8,0,9.76,0.5136842105263157
258,Buccaneers,Flat - Right,20,2.7200000000000006,0,-1,1.72,0.086
259,Buccaneers,Go/Fly,18,5.44,4,-3,6.440000000000001,0.35777777777777786
260,Buccaneers,Hitch & Go,3,2.4,4,0,6.3999999999999995,2.1333333333333333
261,Buccaneers,Jet Sweep Pass,3,1.1600000000000001,0,0,1.1600000000000001,0.3866666666666667
262,Buccaneers,No Video,2,0.0,0,0,0.0,0.0
263,Buccaneers,Out,73,19.799999999999997,8,-2,25.799999999999994,0.3534246575342465
264,Buccaneers,Out & Up,3,0.0,0,0,0.0,0.0
265,Buccaneers,Over Ball,15,3.7600000000000002,0,0,3.7600000000000002,0.2506666666666667
266,Buccaneers,Post,22,12.840000000000002,4,-1,15.840000000000002,0.7200000000000001
267,Buccaneers,Post Corner,2,0.0,0,0,0.0,0.0
268,Buccaneers,Quick,3,0.56,0,0,0.56,0.18666666666666668
269,Buccaneers,Screen - Beneath,1,-0.08,0,0,-0.08,-0.08
270,Buccaneers,Screen - Bubble,10,1.2400000000000002,0,0,1.2400000000000002,0.12400000000000003
271,Buccaneers,Screen - Drag,1,0.76,0,0,0.76,0.76
272,Buccaneers,Screen - Quick,1,0.08,0,0,0.08,0.08
273,Buccaneers,Screen - RB,5,1.6,0,0,1.6,0.32
274,Buccaneers,Screen - Shovel,1,0.04,0,0,0.04,0.04
275,Buccaneers,Screen - TE,5,2.16,0,0,2.16,0.43200000000000005
276,Buccaneers,Screen - Tunnel,13,2.32,0,0,2.32,0.17846153846153845
277,Buccaneers,Seam,15,4.12,8,-1,11.12,0.7413333333333333
278,Buccaneers,Slant,38,8.720000000000002,8,0,16.720000000000002,0.44000000000000006
279,Buccaneers,Sluggo,3,3.92,4,0,7.92,2.64
280,Buccaneers,Swing - Left,10,1.28,0,0,1.28,0.128
281,Buccaneers,Swing - Right,9,1.0,0,0,1.0,0.1111111111111111
282,Buccaneers,Wheel,6,3.88,4,0,7.88,1.3133333333333332
283,Buccaneers,Whip,5,1.1199999999999999,0,0,1.1199999999999999,0.22399999999999998
284,Cardinals,Angle,9,2.6799999999999997,0,0,2.6799999999999997,0.29777777777777775
285,Cardinals,Beneath,3,0.72,4,0,4.720000000000001,1.5733333333333335
286,Cardinals,Broken Play,25,11.320000000000002,8,-1,18.32,0.7328
287,Cardinals,Check & Release,9,2.16,0,0,2.16,0.24000000000000002
288,Cardinals,Chip - Curl,4,0.76,0,0,0.76,0.19
289,Cardinals,Chip - Drag,2,0.36,0,0,0.36,0.18
290,Cardinals,Chip - Flat,13,2.48,0,-1,1.48,0.11384615384615385
291,Cardinals,Chip - Seam,2,0.56,0,0,0.56,0.28
292,Cardinals,Comeback,5,1.3599999999999999,0,0,1.3599999999999999,0.27199999999999996
293,Cardinals,Corner,6,2.2,8,0,10.2,1.7
294,Cardinals,Curl,80,18.84,0,-2,16.839999999999996,0.21049999999999996
295,Cardinals,Deep Cross,15,6.720000000000001,4,0,10.72,0.7146666666666667
296,Cardinals,Dig,31,11.280000000000001,0,-3,8.280000000000001,0.26709677419354844
297,Cardinals,Drag,21,6.720000000000001,4,-1,9.72,0.4628571428571429
298,Cardinals,Fade,8,1.4,4,0,5.4,0.675
299,Cardinals,Fade - Back Shoulder,5,2.0,4,0,6.0,1.2
300,Cardinals,Flat - Left,12,3.5599999999999996,0,0,3.5599999999999996,0.29666666666666663
301,Cardinals,Flat - Right,14,2.08,0,0,2.08,0.14857142857142858
302,Cardinals,Go/Fly,15,4.84,8,0,12.84,0.856
303,Cardinals,Hitch & Go,2,1.0,4,0,5.0,2.5
304,Cardinals,Jet Sweep Pass,1,0.12,0,0,0.12,0.12
305,Cardinals,Leak,1,1.48,4,0,5.48,5.48
306,Cardinals,No Video,1,0.0,0,0,0.0,0.0
307,Cardinals,Out,91,24.760000000000005,16,0,40.760000000000005,0.447912087912088
308,Cardinals,Out & Up,2,0.0,0,0,0.0,0.0
309,Cardinals,Over Ball,5,1.92,0,0,1.92,0.384
310,Cardinals,Post,18,9.12,12,-1,20.120000000000005,1.117777777777778
311,Cardinals,Post Corner,1,0.96,0,0,0.96,0.96
312,Cardinals,Quick,1,0.12,0,0,0.12,0.12
313,Cardinals,Screen - Bubble,13,3.040000000000001,0,0,3.040000000000001,0.23384615384615393
314,Cardinals,Screen - Drag,1,0.12,0,0,0.12,0.12
315,Cardinals,Screen - Quick,1,-0.08,0,0,-0.08,-0.08
316,Cardinals,Screen - RB,4,0.6000000000000001,0,0,0.6000000000000001,0.15000000000000002
317,Cardinals,Screen - Shovel,1,0.12,0,0,0.12,0.12
318,Cardinals,Screen - TE,2,0.6799999999999999,0,0,0.6799999999999999,0.33999999999999997
319,Cardinals,Screen - Tunnel,17,2.8000000000000007,0,0,2.8000000000000007,0.16470588235294123
320,Cardinals,Seam,6,0.88,4,0,4.88,0.8133333333333334
321,Cardinals,Slant,38,8.200000000000001,8,-3,13.2,0.34736842105263155
322,Cardinals,Swing - Left,6,1.08,0,0,1.08,0.18000000000000002
323,Cardinals,Swing - Right,5,1.0,0,0,1.0,0.2
324,Cardinals,Wheel,3,0.6,0,0,0.6,0.19999999999999998
325,Cardinals,Whip,9,1.84,0,0,1.84,0.20444444444444446
326,Chargers,Angle,3,0.52,4,0,4.5200000000000005,1.5066666666666668
327,Chargers,Beneath,1,0.04,0,0,0.04,0.04
328,Chargers,Broken Play,25,7.4799999999999995,4,-2,9.48,0.37920000000000004
329,Chargers,Check & Release,2,0.68,0,0,0.68,0.34
330,Chargers,Chip - Curl,4,1.64,0,0,1.64,0.41
331,Chargers,Chip - Drag,5,1.12,0,0,1.12,0.22400000000000003
332,Chargers,Chip - Flat,12,2.28,0,0,2.28,0.18999999999999997
333,Chargers,Chip - Seam,1,1.76,0,0,1.76,1.76
334,Chargers,Comeback,7,1.92,0,0,1.92,0.2742857142857143
335,Chargers,Corner,14,7.32,0,-1,6.32,0.45142857142857146
336,Chargers,Curl,54,12.0,4,-1,14.999999999999998,0.27777777777777773
337,Chargers,Deep Cross,27,11.28,20,-1,30.28,1.1214814814814815
338,Chargers,Dig,47,15.68,4,-1,18.68,0.3974468085106383
339,Chargers,Drag,20,5.760000000000002,8,-1,12.76,0.638
340,Chargers,Fade,7,3.2,0,0,3.2,0.4571428571428572
341,Chargers,Fade - Back Shoulder,6,1.6,0,0,1.6,0.26666666666666666
342,Chargers,Flat - Left,13,2.5200000000000005,0,0,2.5200000000000005,0.1938461538461539
343,Chargers,Flat - Right,14,4.560000000000001,4,0,8.56,0.6114285714285714
344,Chargers,Go/Fly,21,6.44,4,-1,9.44,0.4495238095238095
345,Chargers,Hitch & Go,2,0.72,4,0,4.72,2.36
346,Chargers,Jet Sweep Pass,6,1.76,4,0,5.760000000000001,0.9600000000000001
347,Chargers,Leak,1,0.0,0,0,0.0,0.0
348,Chargers,Out,72,20.4,8,0,28.4,0.39444444444444443
349,Chargers,Out & Up,5,1.6,0,0,1.6,0.32
350,Chargers,Over Ball,5,1.1600000000000001,0,0,1.1600000000000001,0.23200000000000004
351,Chargers,Post,16,8.32,4,0,12.32,0.77
352,Chargers,Post Corner,2,1.36,0,0,1.36,0.68
353,Chargers,Quick,4,0.27999999999999997,0,0,0.27999999999999997,0.06999999999999999
354,Chargers,Screen - Bubble,5,0.7200000000000001,4,0,4.720000000000001,0.9440000000000002
355,Chargers,Screen - RB,6,1.48,4,0,5.48,0.9133333333333334
356,Chargers,Screen - TE,3,1.28,0,0,1.28,0.4266666666666667
357,Chargers,Screen - Tunnel,7,1.2,4,0,5.2,0.7428571428571429
358,Chargers,Seam,7,2.84,4,0,6.84,0.9771428571428571
359,Chargers,Slant,27,8.840000000000002,0,-2,6.84,0.25333333333333335
360,Chargers,Sluggo,1,0.4,4,0,4.4,4.4
361,Chargers,Swing - Left,9,1.84,0,0,1.84,0.20444444444444446
362,Chargers,Swing - Right,10,2.32,0,-1,1.32,0.132
363,Chargers,Whip,11,1.6,0,0,1.6,0.14545454545454548
364,Chiefs,Angle,1,0.24,0,0,0.24,0.24
365,Chiefs,Beneath,2,0.64,0,0,0.64,0.32
366,Chiefs,Broken Play,42,11.920000000000003,4,-2,13.920000000000003,0.3314285714285715
367,Chiefs,Check & Release,15,4.160000000000001,4,0,8.16,0.544
368,Chiefs,Chip - Curl,10,2.48,4,0,6.48,0.648
369,Chiefs,Chip - Drag,8,1.12,0,-1,0.12000000000000008,0.01500000000000001
370,Chiefs,Chip - Flat,11,2.16,0,0,2.16,0.19636363636363638
371,Chiefs,Chip - Seam,1,0.84,0,0,0.84,0.84
372,Chiefs,Comeback,7,2.24,0,0,2.24,0.32
373,Chiefs,Corner,14,7.4799999999999995,8,-1,14.48,1.0342857142857143
374,Chiefs,Corner Post,3,5.52,4,0,9.52,3.1733333333333333
