nickName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
Eagles,Cover 6,8.500000000000002,0,10,18.5,37.0,0.5,10,430,0.023255813953488372
Eagles,Man Cover 2,10.7,0,8,18.7,69.0,0.27101449275362316,12,430,0.027906976744186046
Eagles,Screen,29.700000000000003,12,55,96.69999999999997,177.0,0.5463276836158191,62,430,0.14418604651162792
Falcons,Combination,0.9,0,1,1.9,5.0,0.38,3,427,0.00702576112412178
Falcons,Cover 0,2.8,12,5,19.8,3.0,6.6000000000000005,10,427,0.0234192037470726
Falcons,Cover 1,67.39999999999998,42,59,168.40000000000003,445.0,0.3784269662921349,111,427,0.25995316159250587
Falcons,Cover 2,73.69999999999999,12,64,149.70000000000005,281.0,0.5327402135231318,83,427,0.19437939110070257
Falcons,Cover 3,96.90000000000002,0,80,176.9,776.0,0.2279639175257732,116,427,0.2716627634660422
Falcons,Cover 4,23.6,0,21,44.6,295.0,0.1511864406779661,25,427,0.0585480093676815
Falcons,Cover 6,1.6,0,2,3.5999999999999996,26.0,0.13846153846153844,2,427,0.00468384074941452
Falcons,Man Cover 2,11.100000000000001,12,8,31.100000000000005,67.0,0.464179104477612,12,427,0.02810304449648712
Falcons,Other,2.1,0,1,3.1,5.0,0.62,1,427,0.00234192037470726
Falcons,Prevent,0.0,0,0,0.0,10.0,0.0,1,427,0.00234192037470726
Falcons,Screen,42.900000000000006,6,56,104.89999999999996,53.0,1.9792452830188672,63,427,0.14754098360655737
Football Team,Cover 0,8.2,0,5,13.2,26.0,0.5076923076923077,8,474,0.016877637130801686
Football Team,Cover 1,80.80000000000001,48,56,184.80000000000004,503.0,0.3673956262425448,98,474,0.20675105485232068
Football Team,Cover 2,54.7,6,49,109.70000000000003,240.0,0.45708333333333345,61,474,0.12869198312236288
Football Team,Cover 3,111.49999999999999,30,85,226.5000000000001,591.0,0.3832487309644672,127,474,0.2679324894514768
Football Team,Cover 4,84.39999999999998,24,66,174.39999999999998,301.0,0.5794019933554817,90,474,0.189873417721519
Football Team,Cover 6,9.200000000000001,0,7,16.2,58.0,0.2793103448275862,14,474,0.029535864978902954
Football Team,Man Cover 2,6.4,6,7,19.400000000000002,68.0,0.28529411764705886,15,474,0.03164556962025317
Football Team,Prevent,4.0,0,3,7.000000000000001,23.0,0.30434782608695654,5,474,0.010548523206751054
Football Team,Screen,26.4,0,39,65.39999999999999,109.0,0.5999999999999999,56,474,0.11814345991561181
Giants,Combination,0.4,6,1,7.4,22.0,0.33636363636363636,1,457,0.002188183807439825
Giants,Cover 0,0.0,0,0,0.0,20.0,0.0,6,457,0.01312910284463895
Giants,Cover 1,54.0,36,39,129.0,576.0,0.22395833333333334,69,457,0.15098468271334792
Giants,Cover 2,27.799999999999997,6,22,55.8,204.0,0.27352941176470585,36,457,0.0787746170678337
Giants,Cover 3,109.89999999999999,12,96,217.9,474.0,0.459704641350211,131,457,0.28665207877461707
Giants,Cover 4,76.2,6,73,155.19999999999996,257.0,0.6038910505836574,105,457,0.22975929978118162
Giants,Cover 6,5.5,0,8,13.500000000000002,102.0,0.13235294117647062,14,457,0.030634573304157548
Giants,Man Cover 2,13.2,0,13,26.200000000000006,112.0,0.23392857142857149,28,457,0.061269146608315096
Giants,Prevent,0.0,0,0,0.0,10.0,0.0,4,457,0.0087527352297593
Giants,Screen,44.29999999999998,6,55,105.3,125.0,0.8423999999999999,63,457,0.13785557986870897
Jaguars,Cover 0,8.1,6,6,20.1,36.0,0.5583333333333333,9,390,0.023076923076923078
Jaguars,Cover 1,89.40000000000002,54,68,211.40000000000003,354.0,0.5971751412429379,103,390,0.2641025641025641
Jaguars,Cover 2,42.4,0,40,82.39999999999999,293.0,0.2812286689419795,49,390,0.12564102564102564
Jaguars,Cover 3,104.10000000000004,6,86,196.10000000000005,530.0,0.3700000000000001,119,390,0.30512820512820515
Jaguars,Cover 4,48.5,0,37,85.50000000000001,287.0,0.2979094076655053,49,390,0.12564102564102564
Jaguars,Cover 6,1.9000000000000001,0,3,4.9,41.0,0.11951219512195123,3,390,0.007692307692307693
Jaguars,Man Cover 2,11.000000000000002,0,10,21.0,64.0,0.328125,15,390,0.038461538461538464
Jaguars,Prevent,0.8,0,1,1.8,22.0,0.08181818181818182,1,390,0.002564102564102564
Jaguars,Screen,31.3,6,38,75.3,95.0,0.7926315789473684,42,390,0.1076923076923077
Jets,Combination,2.1,0,2,4.1000000000000005,9.0,0.4555555555555556,2,447,0.0044742729306487695
Jets,Cover 0,3.7,18,4,25.700000000000003,39.0,0.6589743589743591,5,447,0.011185682326621925
Jets,Cover 1,111.80000000000001,30,79,220.79999999999998,543.0,0.4066298342541436,142,447,0.31767337807606266
Jets,Cover 2,13.200000000000001,0,17,30.20000000000001,322.0,0.09378881987577643,24,447,0.053691275167785234
Jets,Cover 3,125.10000000000001,36,92,253.1,615.0,0.4115447154471545,125,447,0.2796420581655481
