playerName,TargetType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Player,RouteType,Routes Run,FP/routes
DK Metcalf,Corner,0.0,0,0,0.0,DK Metcalf,Corner,21.0,0.0
DK Metcalf,Curl,18.799999999999997,0,18,36.800000000000004,DK Metcalf,Curl,88.0,0.4181818181818182
DK Metcalf,Dig,13.100000000000001,12,6,31.1,DK Metcalf,Dig,56.0,0.5553571428571429
DK Metcalf,Out,7.6,0,6,13.6,DK Metcalf,Out,27.0,0.5037037037037037
DK Metcalf,Post,5.2,0,1,6.2,DK Metcalf,Post,52.0,0.11923076923076924
DK Metcalf,Slant,18.899999999999995,18,17,53.900000000000006,DK Metcalf,Slant,70.0,0.7700000000000001
DaeSean Hamilton,Corner,0.0,0,0,0.0,DaeSean Hamilton,Corner,20.0,0.0
DaeSean Hamilton,Curl,8.5,0,9,17.5,DaeSean Hamilton,Curl,56.0,0.3125
DaeSean Hamilton,Dig,6.1,6,5,17.1,DaeSean Hamilton,Dig,46.0,0.3717391304347826
DaeSean Hamilton,Post,6.5,6,2,14.5,DaeSean Hamilton,Post,16.0,0.90625
DaeSean Hamilton,Slant,0.0,0,0,0.0,DaeSean Hamilton,Slant,9.0,0.0
Dallas Goedert,Corner,0.0,0,0,0.0,Dallas Goedert,Corner,10.0,0.0
Dallas Goedert,Curl,4.5,0,7,11.500000000000002,Dallas Goedert,Curl,30.0,0.3833333333333334
Dallas Goedert,Dig,3.1,0,2,5.1,Dallas Goedert,Dig,41.0,0.12439024390243901
Dallas Goedert,Out,8.0,0,7,15.0,Dallas Goedert,Out,34.0,0.4411764705882353
Dallas Goedert,Post,0.0,0,0,0.0,Dallas Goedert,Post,25.0,0.0
Dallas Goedert,Slant,1.8000000000000003,0,2,3.8000000000000003,Dallas Goedert,Slant,8.0,0.47500000000000003
Dalton Schultz,Curl,15.500000000000004,0,17,32.5,Dalton Schultz,Curl,93.0,0.34946236559139787
Dalton Schultz,Dig,8.700000000000001,0,7,15.700000000000001,Dalton Schultz,Dig,72.0,0.21805555555555556
Dalton Schultz,Out,11.700000000000001,0,13,24.700000000000003,Dalton Schultz,Out,76.0,0.325
Dalton Schultz,Post,2.6,6,1,9.6,Dalton Schultz,Post,17.0,0.5647058823529412
Dalton Schultz,Slant,1.8,0,2,3.8,Dalton Schultz,Slant,32.0,0.11875
Dalvin Cook,Curl,0.9000000000000001,0,3,3.9000000000000004,Dalvin Cook,Curl,31.0,0.12580645161290324
Dalvin Cook,Dig,2.9000000000000004,0,1,3.9000000000000004,Dalvin Cook,Dig,9.0,0.43333333333333335
Damiere Byrd,Comeback,4.200000000000001,0,3,7.200000000000001,Damiere Byrd,Comeback,24.0,0.30000000000000004
Damiere Byrd,Curl,15.6,0,14,29.6,Damiere Byrd,Curl,38.0,0.7789473684210527
Damiere Byrd,Dig,7.600000000000001,0,4,11.600000000000001,Damiere Byrd,Dig,95.0,0.12210526315789476
Damiere Byrd,Out,6.0,0,4,10.0,Damiere Byrd,Out,22.0,0.45454545454545453
Damiere Byrd,Post,6.7,6,2,14.7,Damiere Byrd,Post,42.0,0.35
Damiere Byrd,Slant,2.3000000000000003,0,3,5.300000000000001,Damiere Byrd,Slant,20.0,0.265
Damion Ratley,Corner,2.9000000000000004,0,1,3.9000000000000004,Damion Ratley,Corner,5.0,0.78
Damion Ratley,Dig,1.7000000000000002,0,1,2.7,Damion Ratley,Dig,9.0,0.30000000000000004
Dan Arnold,Curl,2.7,0,3,5.7,Dan Arnold,Curl,39.0,0.14615384615384616
Dan Arnold,Dig,7.000000000000001,6,4,17.0,Dan Arnold,Dig,27.0,0.6296296296296297
Dan Arnold,Post,3.2,6,2,11.2,Dan Arnold,Post,18.0,0.6222222222222222
Dan Arnold,Slant,2.0,6,2,10.0,Dan Arnold,Slant,7.0,1.4285714285714286
Danny Amendola,Corner,4.5,0,2,6.5,Danny Amendola,Corner,4.0,1.625
Danny Amendola,Curl,9.5,0,7,16.5,Danny Amendola,Curl,48.0,0.34375
Danny Amendola,Dig,8.0,0,4,12.0,Danny Amendola,Dig,20.0,0.6
Danny Amendola,Out,8.299999999999999,0,8,16.3,Danny Amendola,Out,54.0,0.30185185185185187
Danny Amendola,Post,5.4,0,2,7.4,Danny Amendola,Post,27.0,0.2740740740740741
Dante Pettis,Post,0.0,0,0,0.0,Dante Pettis,Post,5.0,0.0
Dare Ogunbowale,Curl,1.6,0,2,3.6,Dare Ogunbowale,Curl,18.0,0.2
Dare Ogunbowale,Out,1.2000000000000002,0,1,2.2,Dare Ogunbowale,Out,19.0,0.11578947368421054
Darius Slayton,Comeback,3.8,0,3,6.8,Darius Slayton,Comeback,27.0,0.2518518518518518
Darius Slayton,Corner,0.0,0,0,0.0,Darius Slayton,Corner,17.0,0.0
Darius Slayton,Curl,12.5,0,13,25.500000000000004,Darius Slayton,Curl,112.0,0.22767857142857145
Darius Slayton,Dig,11.3,0,6,17.3,Darius Slayton,Dig,48.0,0.36041666666666666
Darius Slayton,Out,2.0,0,2,4.0,Darius Slayton,Out,27.0,0.14814814814814814
Darius Slayton,Post,6.200000000000001,6,2,14.200000000000001,Darius Slayton,Post,17.0,0.8352941176470589
Darius Slayton,Slant,13.800000000000002,6,11,30.800000000000004,Darius Slayton,Slant,67.0,0.4597014925373135
Darnell Mooney,Comeback,0.0,0,0,0.0,Darnell Mooney,Comeback,2.0,0.0
Darnell Mooney,Corner,1.8,0,1,2.8,Darnell Mooney,Corner,24.0,0.11666666666666665
Darnell Mooney,Curl,9.299999999999999,0,12,21.3,Darnell Mooney,Curl,107.0,0.19906542056074766
Darnell Mooney,Dig,1.7000000000000002,0,2,3.7,Darnell Mooney,Dig,24.0,0.15416666666666667
Darnell Mooney,Out,8.3,0,9,17.3,Darnell Mooney,Out,39.0,0.4435897435897436
Darnell Mooney,Post,6.9,0,2,8.9,Darnell Mooney,Post,41.0,0.21707317073170732
Darnell Mooney,Slant,0.0,0,0,0.0,Darnell Mooney,Slant,28.0,0.0
Darrell Daniels,Corner,2.1,6,1,9.1,Darrell Daniels,Corner,4.0,2.275
Darrell Henderson Jr,Dig,0.2,0,1,1.2,Darrell Henderson Jr,Dig,3.0,0.39999999999999997
Darren Fells,Corner,1.0,6,1,8.0,Darren Fells,Corner,13.0,0.6153846153846154
Darren Fells,Dig,3.0,0,2,5.0,Darren Fells,Dig,16.0,0.3125
Darren Fells,Out,0.7000000000000001,0,1,1.7000000000000002,Darren Fells,Out,42.0,0.04047619047619048
Darren Waller,Corner,0.0,0,0,0.0,Darren Waller,Corner,23.0,0.0
Darren Waller,Curl,16.900000000000002,6,15,37.9,Darren Waller,Curl,68.0,0.5573529411764706
Darren Waller,Dig,10.3,0,7,17.3,Darren Waller,Dig,44.0,0.3931818181818182
Darren Waller,Out,9.100000000000001,0,9,18.1,Darren Waller,Out,36.0,0.5027777777777778
Darren Waller,Post,0.2,6,1,7.2,Darren Waller,Post,18.0,0.4
Darren Waller,Slant,9.200000000000001,12,9,30.200000000000003,Darren Waller,Slant,23.0,1.3130434782608698
Darrius Shepherd,Post,1.9000000000000001,0,1,2.9000000000000004,Darrius Shepherd,Post,7.0,0.4142857142857143
Daurice Fountain,Post,0.0,0,0,0.0,Daurice Fountain,Post,1.0,0.0
Davante Adams,Comeback,0.8,0,1,1.8,Davante Adams,Comeback,1.0,1.8
Davante Adams,Corner,0.7000000000000001,6,1,7.7,Davante Adams,Corner,26.0,0.29615384615384616
Davante Adams,Curl,5.700000000000001,0,6,11.7,Davante Adams,Curl,32.0,0.365625
Davante Adams,Dig,12.3,0,8,20.300000000000004,Davante Adams,Dig,40.0,0.5075000000000001
Davante Adams,Out,17.300000000000004,18,24,59.3,Davante Adams,Out,55.0,1.0781818181818181
Davante Adams,Post,4.2,0,1,5.2,Davante Adams,Post,16.0,0.325
Davante Adams,Slant,19.799999999999997,12,20,51.800000000000004,Davante Adams,Slant,41.0,1.2634146341463415
David Johnson,Corner,1.6,0,1,2.6,David Johnson,Corner,9.0,0.2888888888888889
David Johnson,Curl,3.0999999999999996,0,3,6.1,David Johnson,Curl,48.0,0.12708333333333333
David Johnson,Slant,0.2,6,1,7.2,David Johnson,Slant,7.0,1.0285714285714287
David Montgomery,Curl,7.200000000000001,0,8,15.200000000000001,David Montgomery,Curl,41.0,0.3707317073170732
David Montgomery,Out,1.4,0,2,3.4,David Montgomery,Out,13.0,0.26153846153846155
David Moore,Comeback,0.8,0,1,1.8,David Moore,Comeback,8.0,0.225
David Moore,Dig,2.1,6,2,10.1,David Moore,Dig,26.0,0.38846153846153847
David Moore,Out,1.5,0,2,3.5,David Moore,Out,17.0,0.20588235294117646
David Moore,Post,0.0,0,0,0.0,David Moore,Post,25.0,0.0
David Moore,Slant,2.5,0,2,4.5,David Moore,Slant,20.0,0.225
David Njoku,Corner,0.1,6,1,7.1,David Njoku,Corner,11.0,0.6454545454545454
David Njoku,Curl,4.2,0,6,10.2,David Njoku,Curl,31.0,0.3290322580645161
David Njoku,Dig,1.1,0,1,2.1,David Njoku,Dig,17.0,0.12352941176470589
David Njoku,Out,2.9,0,3,5.9,David Njoku,Out,11.0,0.5363636363636364
Dawson Knox,Curl,1.2000000000000002,0,1,2.2,Dawson Knox,Curl,21.0,0.10476190476190476
Dawson Knox,Dig,1.2000000000000002,0,1,2.2,Dawson Knox,Dig,24.0,0.09166666666666667
Dawson Knox,Out,2.6,6,3,11.6,Dawson Knox,Out,23.0,0.5043478260869565
Dawson Knox,Post,0.0,0,0,0.0,Dawson Knox,Post,15.0,0.0
DeAndre Carter,Post,0.0,0,0,0.0,DeAndre Carter,Post,2.0,0.0
DeAndre Hopkins,Comeback,7.100000000000001,0,5,12.1,DeAndre Hopkins,Comeback,23.0,0.5260869565217391
DeAndre Hopkins,Curl,32.8,0,29,61.800000000000004,DeAndre Hopkins,Curl,118.0,0.5237288135593221
DeAndre Hopkins,Dig,3.4000000000000004,0,2,5.4,DeAndre Hopkins,Dig,37.0,0.14594594594594595
DeAndre Hopkins,Out,19.9,6,22,47.9,DeAndre Hopkins,Out,67.0,0.7149253731343284
DeAndre Hopkins,Post,0.0,0,0,0.0,DeAndre Hopkins,Post,15.0,0.0
DeAndre Hopkins,Slant,8.9,6,9,23.900000000000002,DeAndre Hopkins,Slant,53.0,0.45094339622641516
DeSean Jackson,Comeback,0.0,0,0,0.0,DeSean Jackson,Comeback,4.0,0.0
DeSean Jackson,Curl,4.0,0,5,9.0,DeSean Jackson,Curl,22.0,0.4090909090909091
DeSean Jackson,Out,7.9,0,5,12.9,DeSean Jackson,Out,23.0,0.5608695652173913
DeSean Jackson,Post,1.9000000000000001,0,1,2.9000000000000004,DeSean Jackson,Post,12.0,0.2416666666666667
DeVante Parker,Comeback,2.6,0,3,5.6,DeVante Parker,Comeback,10.0,0.5599999999999999
DeVante Parker,Corner,1.8,0,1,2.8,DeVante Parker,Corner,30.0,0.09333333333333332
DeVante Parker,Curl,19.700000000000003,0,16,35.7,DeVante Parker,Curl,78.0,0.45769230769230773
DeVante Parker,Dig,9.500000000000002,0,7,16.5,DeVante Parker,Dig,38.0,0.4342105263157895
DeVante Parker,Out,4.2,0,4,8.200000000000001,DeVante Parker,Out,22.0,0.3727272727272728
DeVante Parker,Post,1.5,0,1,2.5,DeVante Parker,Post,26.0,0.09615384615384616
DeVante Parker,Slant,13.299999999999999,12,14,39.30000000000001,DeVante Parker,Slant,41.0,0.958536585365854
DeeJay Dallas,Curl,2.4000000000000004,0,4,6.3999999999999995,DeeJay Dallas,Curl,17.0,0.3764705882352941
Deebo Samuel,Curl,3.0,0,2,5.0,Deebo Samuel,Curl,17.0,0.29411764705882354
Deebo Samuel,Dig,3.4000000000000004,0,2,5.4,Deebo Samuel,Dig,28.0,0.19285714285714287
Deebo Samuel,Out,1.3,0,2,3.3,Deebo Samuel,Out,8.0,0.4125
Deebo Samuel,Slant,3.2,0,3,6.200000000000001,Deebo Samuel,Slant,8.0,0.7750000000000001
Demarcus Robinson,Comeback,1.3,0,2,3.3,Demarcus Robinson,Comeback,3.0,1.0999999999999999
Demarcus Robinson,Corner,2.6,6,1,9.6,Demarcus Robinson,Corner,8.0,1.2
Demarcus Robinson,Curl,17.6,0,20,37.6,Demarcus Robinson,Curl,127.0,0.29606299212598425
Demarcus Robinson,Out,7.199999999999999,0,6,13.2,Demarcus Robinson,Out,23.0,0.5739130434782609
Demarcus Robinson,Post,0.0,0,0,0.0,Demarcus Robinson,Post,28.0,0.0
Demarcus Robinson,Slant,3.6,0,2,5.6,Demarcus Robinson,Slant,30.0,0.18666666666666665
Demetrius Harris,Corner,0.0,0,0,0.0,Demetrius Harris,Corner,4.0,0.0
Denzel Mims,Corner,0.0,0,0,0.0,Denzel Mims,Corner,18.0,0.0
Denzel Mims,Curl,5.4,0,4,9.4,Denzel Mims,Curl,31.0,0.3032258064516129
Denzel Mims,Dig,1.9000000000000001,0,1,2.9000000000000004,Denzel Mims,Dig,31.0,0.09354838709677421
Denzel Mims,Out,2.6,0,3,5.6,Denzel Mims,Out,9.0,0.6222222222222222
Denzel Mims,Post,0.0,0,0,0.0,Denzel Mims,Post,27.0,0.0
Denzel Mims,Slant,2.6,0,1,3.6,Denzel Mims,Slant,7.0,0.5142857142857143
Derrick Henry,Curl,2.3000000000000003,0,4,6.300000000000001,Derrick Henry,Curl,45.0,0.14
Devin Asiasi,Corner,2.6,6,1,9.6,Devin Asiasi,Corner,9.0,1.0666666666666667
Devin Asiasi,Dig,1.3,0,1,2.3,Devin Asiasi,Dig,7.0,0.32857142857142857
Devin Asiasi,Post,0.0,0,0,0.0,Devin Asiasi,Post,1.0,0.0
Devin Asiasi,Slant,0.0,0,0,0.0,Devin Asiasi,Slant,1.0,0.0
Devin Duvernay,Corner,0.0,0,0,0.0,Devin Duvernay,Corner,7.0,0.0
Devin Duvernay,Dig,2.6,0,2,4.6000000000000005,Devin Duvernay,Dig,25.0,0.18400000000000002
Devin Duvernay,Out,1.7000000000000002,0,2,3.7,Devin Duvernay,Out,11.0,0.33636363636363636
Devin Duvernay,Post,3.9000000000000004,0,1,4.9,Devin Duvernay,Post,6.0,0.8166666666666668
Devin Duvernay,Slant,1.4000000000000001,0,1,2.4000000000000004,Devin Duvernay,Slant,14.0,0.17142857142857146
Devin Singletary,Curl,5.200000000000001,0,6,11.2,Devin Singletary,Curl,51.0,0.2196078431372549
Devontae Booker,Curl,1.8000000000000003,0,4,5.800000000000001,Devontae Booker,Curl,18.0,0.32222222222222224
Dez Bryant,Post,0.8,6,1,7.8,Dez Bryant,Post,5.0,1.56
Dion Lewis,Curl,1.8,0,3,4.8,Dion Lewis,Curl,39.0,0.12307692307692307
Dion Lewis,Dig,3.7,0,4,7.7,Dion Lewis,Dig,7.0,1.1
Diontae Johnson,Comeback,3.3000000000000003,0,3,6.300000000000001,Diontae Johnson,Comeback,12.0,0.525
Diontae Johnson,Corner,0.0,0,0,0.0,Diontae Johnson,Corner,22.0,0.0
Diontae Johnson,Curl,8.3,0,10,18.3,Diontae Johnson,Curl,54.0,0.3388888888888889
Diontae Johnson,Dig,12.999999999999998,0,13,26.0,Diontae Johnson,Dig,45.0,0.5777777777777777
Diontae Johnson,Out,14.0,6,13,33.0,Diontae Johnson,Out,60.0,0.55
Diontae Johnson,Post,0.0,0,0,0.0,Diontae Johnson,Post,18.0,0.0
Diontae Johnson,Slant,11.600000000000001,6,14,31.6,Diontae Johnson,Slant,42.0,0.7523809523809524
Diontae Spencer,Post,0.0,0,0,0.0,Diontae Spencer,Post,5.0,0.0
Donald Parham,Corner,0.0,0,0,0.0,Donald Parham,Corner,6.0,0.0
Donald Parham,Out,2.1,0,1,3.1,Donald Parham,Out,12.0,0.25833333333333336
Donald Parham,Post,0.0,0,0,0.0,Donald Parham,Post,9.0,0.0
Donovan Peoples-Jones,Corner,3.7,0,1,4.7,Donovan Peoples-Jones,Corner,7.0,0.6714285714285715
Donovan Peoples-Jones,Dig,1.3,0,1,2.3,Donovan Peoples-Jones,Dig,7.0,0.32857142857142857
Donovan Peoples-Jones,Post,1.8,0,1,2.8,Donovan Peoples-Jones,Post,11.0,0.2545454545454545
Donovan Peoples-Jones,Slant,1.3000000000000003,0,2,3.3000000000000003,Donovan Peoples-Jones,Slant,7.0,0.4714285714285715
Dontrelle Inman,Comeback,0.0,0,0,0.0,Dontrelle Inman,Comeback,3.0,0.0
Dontrelle Inman,Curl,4.199999999999999,0,4,8.2,Dontrelle Inman,Curl,48.0,0.1708333333333333
Dontrelle Inman,Dig,0.0,0,0,0.0,Dontrelle Inman,Dig,33.0,0.0
Dontrelle Inman,Post,2.8000000000000003,12,2,16.799999999999997,Dontrelle Inman,Post,16.0,1.0499999999999998
Dontrelle Inman,Slant,3.5,0,3,6.5,Dontrelle Inman,Slant,11.0,0.5909090909090909
Drew Sample,Corner,0.0,0,0,0.0,Drew Sample,Corner,15.0,0.0
Drew Sample,Curl,5.300000000000001,0,7,12.3,Drew Sample,Curl,86.0,0.1430232558139535
Drew Sample,Dig,1.6,0,1,2.6,Drew Sample,Dig,44.0,0.05909090909090909
Drew Sample,Out,1.0,0,1,2.0,Drew Sample,Out,27.0,0.07407407407407407
Drew Sample,Post,1.4000000000000001,0,1,2.4000000000000004,Drew Sample,Post,13.0,0.18461538461538465
Drew Sample,Slant,2.1,0,3,5.1,Drew Sample,Slant,10.0,0.51
Durham Smythe,Slant,1.0,0,1,2.0,Durham Smythe,Slant,5.0,0.4
Emmanuel Sanders,Comeback,0.0,0,0,0.0,Emmanuel Sanders,Comeback,6.0,0.0
Emmanuel Sanders,Curl,12.100000000000001,0,13,25.099999999999998,Emmanuel Sanders,Curl,56.0,0.4482142857142857
Emmanuel Sanders,Dig,13.899999999999999,0,7,20.9,Emmanuel Sanders,Dig,32.0,0.653125
Emmanuel Sanders,Out,12.499999999999998,0,11,23.500000000000004,Emmanuel Sanders,Out,34.0,0.6911764705882354
Emmanuel Sanders,Post,13.0,0,4,17.0,Emmanuel Sanders,Post,44.0,0.38636363636363635
Emmanuel Sanders,Slant,4.3999999999999995,12,6,22.400000000000002,Emmanuel Sanders,Slant,24.0,0.9333333333333335
Equanimeous St. Brown,Comeback,0.0,0,0,0.0,Equanimeous St. Brown,Comeback,1.0,0.0
Equanimeous St. Brown,Dig,3.6000000000000005,0,2,5.6000000000000005,Equanimeous St. Brown,Dig,13.0,0.4307692307692308
Equanimeous St. Brown,Slant,0.0,0,0,0.0,Equanimeous St. Brown,Slant,6.0,0.0
Eric Ebron,Corner,8.200000000000001,6,5,19.2,Eric Ebron,Corner,38.0,0.5052631578947369
Eric Ebron,Curl,5.4,0,8,13.4,Eric Ebron,Curl,56.0,0.2392857142857143
Eric Ebron,Dig,0.5,0,1,1.5,Eric Ebron,Dig,41.0,0.036585365853658534
Eric Ebron,Out,6.100000000000001,0,8,14.1,Eric Ebron,Out,37.0,0.3810810810810811
Eric Ebron,Post,2.1,0,1,3.1,Eric Ebron,Post,30.0,0.10333333333333333
Eric Ebron,Slant,2.9000000000000004,0,4,6.8999999999999995,Eric Ebron,Slant,17.0,0.4058823529411764
Eric Tomlinson,Post,0.0,0,0,0.0,Eric Tomlinson,Post,3.0,0.0
Evan Engram,Comeback,0.0,0,0,0.0,Evan Engram,Comeback,2.0,0.0
Evan Engram,Corner,3.8000000000000003,0,2,5.800000000000001,Evan Engram,Corner,27.0,0.21481481481481485
Evan Engram,Curl,7.900000000000001,0,8,15.900000000000002,Evan Engram,Curl,74.0,0.2148648648648649
Evan Engram,Dig,0.0,0,0,0.0,Evan Engram,Dig,34.0,0.0
Evan Engram,Out,6.200000000000001,0,8,14.200000000000001,Evan Engram,Out,45.0,0.3155555555555556
Evan Engram,Post,0.0,0,0,0.0,Evan Engram,Post,7.0,0.0
Evan Engram,Slant,4.2,0,4,8.2,Evan Engram,Slant,17.0,0.48235294117647054
Ezekiel Elliott,Curl,3.4,0,6,9.4,Ezekiel Elliott,Curl,48.0,0.19583333333333333
Ezekiel Elliott,Dig,0.4,0,1,1.4,Ezekiel Elliott,Dig,8.0,0.175
Ezekiel Elliott,Out,1.9000000000000004,0,3,4.9,Ezekiel Elliott,Out,15.0,0.3266666666666667
Foster Moreau,Post,0.0,0,0,0.0,Foster Moreau,Post,2.0,0.0
Frank Gore,Curl,2.3000000000000003,0,4,6.300000000000001,Frank Gore,Curl,21.0,0.30000000000000004
Freddie Swain,Comeback,1.2000000000000002,0,1,2.2,Freddie Swain,Comeback,3.0,0.7333333333333334
Freddie Swain,Slant,3.0,0,2,5.0,Freddie Swain,Slant,12.0,0.4166666666666667
Gabriel Davis,Corner,7.800000000000001,0,2,9.8,Gabriel Davis,Corner,17.0,0.5764705882352942
Gabriel Davis,Curl,6.6000000000000005,0,6,12.600000000000001,Gabriel Davis,Curl,55.0,0.22909090909090912
Gabriel Davis,Dig,6.7,0,4,10.7,Gabriel Davis,Dig,54.0,0.19814814814814813
Gabriel Davis,Out,2.8000000000000003,0,3,5.8,Gabriel Davis,Out,19.0,0.30526315789473685
Gabriel Davis,Post,7.9,12,2,21.900000000000002,Gabriel Davis,Post,39.0,0.5615384615384615
Gabriel Davis,Slant,1.5,6,2,9.5,Gabriel Davis,Slant,19.0,0.5
Gehrig Dieter,Slant,1.0,0,1,2.0,Gehrig Dieter,Slant,1.0,2.0
Geoff Swaim,Corner,1.6,0,1,2.6,Geoff Swaim,Corner,8.0,0.325
George Kittle,Corner,0.5,6,1,7.5,George Kittle,Corner,5.0,1.5
George Kittle,Curl,4.9,0,5,9.9,George Kittle,Curl,24.0,0.41250000000000003
George Kittle,Dig,4.800000000000001,0,4,8.8,George Kittle,Dig,18.0,0.48888888888888893
George Kittle,Out,4.1,0,5,9.1,George Kittle,Out,30.0,0.30333333333333334
George Kittle,Post,1.4000000000000001,0,1,2.4000000000000004,George Kittle,Post,9.0,0.2666666666666667
George Kittle,Slant,10.900000000000002,6,7,23.9,George Kittle,Slant,11.0,2.1727272727272724
Gerald Everett,Corner,0.0,0,0,0.0,Gerald Everett,Corner,24.0,0.0
Gerald Everett,Curl,4.9,6,5,15.899999999999999,Gerald Everett,Curl,33.0,0.48181818181818176
Gerald Everett,Dig,2.6,0,2,4.6,Gerald Everett,Dig,22.0,0.20909090909090908
Gerald Everett,Out,8.5,0,4,12.5,Gerald Everett,Out,29.0,0.43103448275862066
Gerald Everett,Slant,3.3000000000000003,0,3,6.3,Gerald Everett,Slant,9.0,0.7
Giovani Bernard,Curl,5.300000000000001,0,7,12.3,Giovani Bernard,Curl,51.0,0.2411764705882353
Giovani Bernard,Out,0.4,0,1,1.4,Giovani Bernard,Out,11.0,0.12727272727272726
Golden Tate,Comeback,0.7000000000000001,0,1,1.7000000000000002,Golden Tate,Comeback,2.0,0.8500000000000001
Golden Tate,Curl,10.2,0,11,21.200000000000003,Golden Tate,Curl,76.0,0.27894736842105267
Golden Tate,Out,4.1000000000000005,0,4,8.1,Golden Tate,Out,31.0,0.26129032258064516
Golden Tate,Post,2.0,0,1,3.0,Golden Tate,Post,12.0,0.25
Golden Tate,Slant,2.1,0,3,5.1,Golden Tate,Slant,20.0,0.255
Greg Olsen,Corner,0.0,0,0,0.0,Greg Olsen,Corner,12.0,0.0
Greg Olsen,Curl,2.9000000000000004,0,3,5.9,Greg Olsen,Curl,60.0,0.09833333333333334
Greg Olsen,Out,4.3,0,4,8.3,Greg Olsen,Out,38.0,0.21842105263157896
Greg Ward,Comeback,0.0,0,0,0.0,Greg Ward,Comeback,12.0,0.0
Greg Ward,Corner,0.5,6,1,7.5,Greg Ward,Corner,5.0,1.5
Greg Ward,Dig,1.7000000000000002,0,2,3.7,Greg Ward,Dig,75.0,0.04933333333333333
Greg Ward,Out,7.900000000000001,12,10,29.900000000000002,Greg Ward,Out,61.0,0.4901639344262295
Greg Ward,Post,3.2,6,1,10.2,Greg Ward,Post,49.0,0.20816326530612245
Greg Ward,Slant,4.800000000000001,0,6,10.8,Greg Ward,Slant,26.0,0.4153846153846154
Gunner Olszewski,Dig,2.3000000000000003,0,2,4.300000000000001,Gunner Olszewski,Dig,9.0,0.47777777777777786
Harrison Bryant,Comeback,0.9,0,1,1.9,Harrison Bryant,Comeback,1.0,1.9
Harrison Bryant,Curl,5.300000000000001,0,6,11.299999999999999,Harrison Bryant,Curl,53.0,0.2132075471698113
Harrison Bryant,Dig,1.8000000000000003,6,2,9.8,Harrison Bryant,Dig,14.0,0.7000000000000001
Harrison Bryant,Out,5.7,6,4,15.700000000000001,Harrison Bryant,Out,29.0,0.5413793103448277
Harrison Bryant,Post,0.0,0,0,0.0,Harrison Bryant,Post,14.0,0.0
Harrison Bryant,Slant,1.4000000000000001,0,1,2.4000000000000004,Harrison Bryant,Slant,8.0,0.30000000000000004
Hayden Hurst,Corner,1.8,0,1,2.8,Hayden Hurst,Corner,30.0,0.09333333333333332
Hayden Hurst,Curl,6.300000000000001,0,5,11.3,Hayden Hurst,Curl,75.0,0.15066666666666667
Hayden Hurst,Dig,1.7000000000000002,0,1,2.7,Hayden Hurst,Dig,53.0,0.0509433962264151
Hayden Hurst,Out,4.7,0,6,10.700000000000003,Hayden Hurst,Out,51.0,0.2098039215686275
Hayden Hurst,Slant,1.6,6,2,9.6,Hayden Hurst,Slant,10.0,0.96
Henry Ruggs,Corner,0.0,0,0,0.0,Henry Ruggs,Corner,21.0,0.0
Henry Ruggs,Dig,4.6000000000000005,0,3,7.6000000000000005,Henry Ruggs,Dig,22.0,0.34545454545454546
Henry Ruggs,Out,2.4,0,4,6.4,Henry Ruggs,Out,36.0,0.17777777777777778
Henry Ruggs,Post,0.0,0,0,0.0,Henry Ruggs,Post,21.0,0.0
Henry Ruggs,Slant,0.0,0,0,0.0,Henry Ruggs,Slant,14.0,0.0
Hunter Henry,Corner,4.9,6,3,13.900000000000002,Hunter Henry,Corner,20.0,0.6950000000000001
Hunter Henry,Curl,16.9,6,17,39.89999999999999,Hunter Henry,Curl,62.0,0.6435483870967741
Hunter Henry,Out,5.0,0,8,13.0,Hunter Henry,Out,60.0,0.21666666666666667
Hunter Henry,Post,3.4000000000000004,0,2,5.4,Hunter Henry,Post,21.0,0.2571428571428572
Hunter Henry,Slant,1.0,6,1,8.0,Hunter Henry,Slant,6.0,1.3333333333333333
Hunter Renfrow,Curl,10.800000000000002,0,10,20.8,Hunter Renfrow,Curl,63.0,0.33015873015873015
Hunter Renfrow,Dig,2.8000000000000003,0,2,4.800000000000001,Hunter Renfrow,Dig,34.0,0.14117647058823532
Hunter Renfrow,Out,6.300000000000001,6,8,20.300000000000004,Hunter Renfrow,Out,43.0,0.47209302325581404
Hunter Renfrow,Post,1.6,0,1,2.6,Hunter Renfrow,Post,14.0,0.18571428571428572
Hunter Renfrow,Slant,6.0,0,5,11.0,Hunter Renfrow,Slant,18.0,0.6111111111111112
Ian Thomas,Corner,0.0,0,0,0.0,Ian Thomas,Corner,25.0,0.0
Ian Thomas,Curl,5.8,0,5,10.8,Ian Thomas,Curl,73.0,0.14794520547945206
Ian Thomas,Dig,1.1,0,1,2.1,Ian Thomas,Dig,73.0,0.028767123287671233
Irv Smith,Corner,7.000000000000001,6,4,17.0,Irv Smith,Corner,16.0,1.0625
Irv Smith,Curl,5.300000000000001,0,4,9.3,Irv Smith,Curl,32.0,0.290625
Irv Smith,Dig,2.8000000000000003,0,3,5.800000000000001,Irv Smith,Dig,32.0,0.18125000000000002
Irv Smith,Out,1.4,0,2,3.4,Irv Smith,Out,24.0,0.14166666666666666
Irv Smith,Post,0.0,0,0,0.0,Irv Smith,Post,7.0,0.0
Irv Smith,Slant,2.7,0,2,4.7,Irv Smith,Slant,15.0,0.31333333333333335
Isaiah Ford,Corner,1.3,0,1,2.3,Isaiah Ford,Corner,13.0,0.1769230769230769
