team,playerName,Routes Run,DropType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
DET,Quintez Cephus,13.0,3 Step,16.700000000000003,6,8,30.700000000000003,13.0,2.3615384615384616,13,36,0.3611111111111111
DET,Quintez Cephus,7.0,5 Step,9.5,6,4,19.5,7.0,2.7857142857142856,8,36,0.2222222222222222
DET,Quintez Cephus,3.0,7 Step,1.4000000000000001,0,1,2.4000000000000004,3.0,0.8000000000000002,6,36,0.16666666666666666
GB,Randall Cobb,29.0,3 Step,17.3,12,21,50.300000000000004,29.0,1.73448275862069,29,38,0.7631578947368421
GB,Randall Cobb,9.0,5 Step,20.200000000000003,6,9,35.20000000000001,9.0,3.9111111111111123,9,38,0.23684210526315788
CAR,Rashard Higgins,7.0,0/1 Step,5.2,0,5,10.2,7.0,1.457142857142857,9,66,0.13636363636363635
CAR,Rashard Higgins,27.0,3 Step,33.20000000000001,24,24,81.19999999999999,27.0,3.007407407407407,41,66,0.6212121212121212
CAR,Rashard Higgins,11.0,5 Step,18.6,0,9,27.599999999999998,11.0,2.509090909090909,12,66,0.18181818181818182
CAR,Rashard Higgins,3.0,7 Step,7.4,0,3,10.4,3.0,3.466666666666667,4,66,0.06060606060606061
HOU,Rex Burkhead,5.0,5 Step,2.5,0,3,5.5,5.0,1.1,5,5,1.0
GB,Robert Tonyan,13.0,3 Step,17.6,12,11,40.6,13.0,3.123076923076923,13,36,0.3611111111111111
GB,Robert Tonyan,15.0,5 Step,19.1,30,14,63.099999999999994,15.0,4.206666666666666,17,36,0.4722222222222222
GB,Robert Tonyan,5.0,7 Step,7.1000000000000005,12,6,25.099999999999998,5.0,5.02,6,36,0.16666666666666666
TEN,Robert Woods,19.0,0/1 Step,8.4,0,19,27.400000000000002,19.0,1.4421052631578948,22,114,0.19298245614035087
TEN,Robert Woods,61.0,3 Step,50.8,24,47,121.8,61.0,1.9967213114754099,70,114,0.6140350877192983
TEN,Robert Woods,9.0,5 Step,5.7,0,4,9.700000000000001,9.0,1.077777777777778,10,114,0.08771929824561403
TEN,Robert Woods,9.0,7 Step,6.1000000000000005,12,6,24.1,9.0,2.677777777777778,12,114,0.10526315789473684
SF,Ross Dwelley,5.0,5 Step,5.2,6,4,15.2,5.0,3.04,5,9,0.5555555555555556
SF,Ross Dwelley,4.0,7 Step,3.7,0,4,7.7,4.0,1.925,4,9,0.4444444444444444
TB,Russell Gage,22.0,0/1 Step,11.900000000000002,6,17,34.9,22.0,1.5863636363636362,22,104,0.21153846153846154
TB,Russell Gage,64.0,3 Step,44.10000000000001,12,35,91.1,64.0,1.4234375,64,104,0.6153846153846154
TB,Russell Gage,15.0,5 Step,13.300000000000002,6,11,30.299999999999997,15.0,2.02,15,104,0.14423076923076922
TB,Russell Gage,3.0,7 Step,1.6,0,2,3.6,3.0,1.2,3,104,0.028846153846153848
GB,Sammy Watkins,7.0,0/1 Step,3.5999999999999996,6,5,14.6,7.0,2.085714285714286,7,40,0.175
GB,Sammy Watkins,21.0,3 Step,17.200000000000003,6,15,38.2,21.0,1.8190476190476192,21,40,0.525
GB,Sammy Watkins,11.0,5 Step,12.600000000000001,0,7,19.6,11.0,1.781818181818182,12,40,0.3
NYG,Saquon Barkley,2.0,7 Step,4.1000000000000005,0,2,6.1000000000000005,2.0,3.0500000000000003,2,2,1.0
TB,Scotty Miller,13.0,0/1 Step,9.3,6,12,27.299999999999997,13.0,2.0999999999999996,13,58,0.22413793103448276
TB,Scotty Miller,30.0,3 Step,33.99999999999999,18,17,69.00000000000001,30.0,2.3000000000000003,33,58,0.5689655172413793
TB,Scotty Miller,6.0,5 Step,8.4,0,3,11.4,6.0,1.9000000000000001,7,58,0.1206896551724138
TB,Scotty Miller,5.0,7 Step,5.4,0,2,7.4,5.0,1.48,5,58,0.08620689655172414
MIA,Sony Michel,2.0,7 Step,4.2,6,3,13.2,2.0,6.6,3,3,1.0
BUF,Stefon Diggs,63.0,0/1 Step,57.00000000000001,12,63,131.99999999999997,63.0,2.095238095238095,76,191,0.39790575916230364
BUF,Stefon Diggs,60.0,3 Step,73.1,18,49,140.1,60.0,2.335,76,191,0.39790575916230364
BUF,Stefon Diggs,18.0,5 Step,22.799999999999997,18,15,55.8,18.0,3.0999999999999996,26,191,0.13612565445026178
BUF,Stefon Diggs,12.0,7 Step,18.500000000000004,0,10,28.5,12.0,2.375,13,191,0.06806282722513089
NYG,Sterling Shepard,41.0,0/1 Step,25.700000000000003,6,30,61.7,41.0,1.5048780487804878,44,85,0.5176470588235295
NYG,Sterling Shepard,35.0,3 Step,32.0,12,28,72.0,35.0,2.057142857142857,38,85,0.4470588235294118
NYG,Sterling Shepard,3.0,7 Step,3.1,0,2,5.1,3.0,1.7,3,85,0.03529411764705882
DET,T.J. Hockenson,16.0,0/1 Step,8.6,0,10,18.599999999999998,16.0,1.1624999999999999,16,92,0.17391304347826086
DET,T.J. Hockenson,36.0,3 Step,27.100000000000005,12,24,63.1,36.0,1.7527777777777778,38,92,0.41304347826086957
DET,T.J. Hockenson,29.0,5 Step,24.099999999999998,12,21,57.099999999999994,29.0,1.9689655172413791,31,92,0.33695652173913043
DET,T.J. Hockenson,7.0,7 Step,6.6,0,4,10.6,7.0,1.5142857142857142,7,92,0.07608695652173914
CIN,Tee Higgins,35.0,0/1 Step,31.000000000000004,6,26,62.999999999999986,35.0,1.7999999999999996,37,101,0.36633663366336633
CIN,Tee Higgins,40.0,3 Step,52.300000000000004,12,30,94.3,40.0,2.3575,43,101,0.42574257425742573
CIN,Tee Higgins,14.0,5 Step,6.6000000000000005,0,4,10.6,14.0,0.7571428571428571,15,101,0.1485148514851485
CIN,Tee Higgins,6.0,7 Step,3.8000000000000003,12,4,19.8,6.0,3.3000000000000003,6,101,0.0594059405940594
WAS,Terry McLaurin,43.0,0/1 Step,36.49999999999999,6,35,77.49999999999999,43.0,1.8023255813953485,43,132,0.32575757575757575
WAS,Terry McLaurin,44.0,3 Step,41.7,18,23,82.7,44.0,1.8795454545454546,48,132,0.36363636363636365
WAS,Terry McLaurin,22.0,5 Step,19.400000000000006,0,16,35.400000000000006,22.0,1.6090909090909093,27,132,0.20454545454545456
WAS,Terry McLaurin,11.0,7 Step,8.1,0,7,15.1,11.0,1.3727272727272728,14,132,0.10606060606060606
DEN,Tim Patrick,21.0,0/1 Step,17.1,18,16,51.099999999999994,21.0,2.433333333333333,22,72,0.3055555555555556
DEN,Tim Patrick,33.0,3 Step,29.799999999999997,0,17,46.80000000000001,33.0,1.4181818181818184,36,72,0.5
DEN,Tim Patrick,10.0,5 Step,5.5,0,5,10.5,10.0,1.05,11,72,0.1527777777777778
DEN,Tim Patrick,3.0,7 Step,2.1,0,1,3.1,3.0,1.0333333333333334,3,72,0.041666666666666664
DAL,Tony Pollard,7.0,0/1 Step,3.9000000000000004,0,7,10.9,7.0,1.5571428571428572,7,31,0.22580645161290322
DAL,Tony Pollard,22.0,3 Step,11.300000000000002,0,14,25.3,22.0,1.1500000000000001,22,31,0.7096774193548387
DAL,Tony Pollard,2.0,7 Step,1.9000000000000001,0,2,3.9,2.0,1.95,2,31,0.06451612903225806
DEN,Travis Fulgham,18.0,0/1 Step,11.8,6,12,29.8,18.0,1.6555555555555557,18,62,0.2903225806451613
DEN,Travis Fulgham,27.0,3 Step,23.599999999999998,12,12,47.6,27.0,1.762962962962963,27,62,0.43548387096774194
DEN,Travis Fulgham,16.0,5 Step,12.200000000000003,6,7,25.2,16.0,1.575,17,62,0.27419354838709675
KC,Travis Kelce,9.0,0/1 Step,9.9,6,12,27.900000000000002,9.0,3.1,14,156,0.08974358974358974
KC,Travis Kelce,57.0,3 Step,81.69999999999999,42,63,186.70000000000002,57.0,3.2754385964912283,78,156,0.5
KC,Travis Kelce,38.0,5 Step,43.70000000000001,12,23,78.69999999999999,38.0,2.0710526315789473,49,156,0.3141025641025641
KC,Travis Kelce,12.0,7 Step,24.8,0,11,35.8,12.0,2.983333333333333,15,156,0.09615384615384616
NO,Tre'Quan Smith,15.0,3 Step,10.9,6,13,29.9,15.0,1.9933333333333332,17,47,0.3617021276595745
NO,Tre'Quan Smith,21.0,5 Step,20.000000000000004,0,13,33.00000000000001,21.0,1.5714285714285718,22,47,0.46808510638297873
NO,Tre'Quan Smith,8.0,7 Step,11.4,18,7,36.4,8.0,4.55,8,47,0.1702127659574468
CIN,Trent Taylor,6.0,0/1 Step,6.800000000000001,0,5,11.8,6.0,1.9666666666666668,6,17,0.35294117647058826
CIN,Trent Taylor,11.0,3 Step,2.4000000000000004,0,4,6.3999999999999995,11.0,0.5818181818181818,11,17,0.6470588235294118
CIN,Tyler Boyd,35.0,0/1 Step,26.2,6,27,59.20000000000001,35.0,1.6914285714285717,35,106,0.330188679245283
CIN,Tyler Boyd,60.0,3 Step,52.199999999999996,24,43,119.19999999999999,60.0,1.9866666666666666,61,106,0.5754716981132075
CIN,Tyler Boyd,6.0,5 Step,3.9000000000000004,0,4,7.900000000000001,6.0,1.3166666666666669,6,106,0.05660377358490566
CIN,Tyler Boyd,3.0,7 Step,0.0,0,0,0.0,3.0,0.0,4,106,0.03773584905660377
NYJ,Tyler Conklin,2.0,7 Step,0.0,0,0,0.0,2.0,0.0,2,2,1.0
LAR,Tyler Higbee,12.0,0/1 Step,5.8,12,10,27.8,12.0,2.316666666666667,13,48,0.2708333333333333
LAR,Tyler Higbee,27.0,3 Step,24.0,0,21,45.0,27.0,1.6666666666666667,30,48,0.625
LAR,Tyler Higbee,5.0,7 Step,7.9,6,4,17.9,5.0,3.5799999999999996,5,48,0.10416666666666667
TB,Tyler Johnson,6.0,0/1 Step,6.9,6,6,18.9,6.0,3.15,9,9,1.0
SEA,Tyler Lockett,32.0,0/1 Step,20.800000000000004,0,24,44.800000000000004,32.0,1.4000000000000001,33,112,0.29464285714285715
SEA,Tyler Lockett,35.0,3 Step,22.000000000000004,24,25,71.0,35.0,2.0285714285714285,35,112,0.3125
SEA,Tyler Lockett,25.0,5 Step,26.9,12,18,56.89999999999999,25.0,2.276,28,112,0.25
SEA,Tyler Lockett,14.0,7 Step,18.2,12,9,39.199999999999996,14.0,2.8,16,112,0.14285714285714285
MIA,Tyreek Hill,17.0,0/1 Step,11.4,6,15,32.4,17.0,1.9058823529411764,21,120,0.175
MIA,Tyreek Hill,34.0,3 Step,34.199999999999996,6,27,67.19999999999999,34.0,1.9764705882352938,47,120,0.39166666666666666
MIA,Tyreek Hill,32.0,5 Step,56.39999999999999,30,25,111.4,32.0,3.48125,44,120,0.36666666666666664
MIA,Tyreek Hill,7.0,7 Step,15.100000000000001,18,5,38.099999999999994,7.0,5.442857142857142,8,120,0.06666666666666667
LV,Tyron Johnson,9.0,5 Step,17.0,6,6,29.000000000000004,9.0,3.2222222222222228,9,16,0.5625
LV,Tyron Johnson,7.0,7 Step,17.900000000000002,6,6,29.900000000000002,7.0,4.271428571428571,7,16,0.4375
LAR,Van Jefferson,14.0,3 Step,10.900000000000002,6,11,27.900000000000002,14.0,1.992857142857143,19,28,0.6785714285714286
LAR,Van Jefferson,5.0,5 Step,5.6,0,4,9.6,5.0,1.92,5,28,0.17857142857142858
LAR,Van Jefferson,3.0,7 Step,1.6,0,1,2.6,3.0,0.8666666666666667,4,28,0.14285714285714285
TB,Vyncint Smith,1.0,7 Step,1.3,0,1,2.3,1.0,2.3,1,1,1.0
SEA,Will Dissly,7.0,0/1 Step,4.4,0,6,10.400000000000002,7.0,1.485714285714286,8,16,0.5
SEA,Will Dissly,8.0,5 Step,8.1,0,7,15.100000000000001,8.0,1.8875000000000002,8,16,0.5
ARI,Zach Ertz,27.0,0/1 Step,9.6,6,11,26.6,27.0,0.9851851851851853,27,64,0.421875
ARI,Zach Ertz,23.0,3 Step,15.299999999999999,0,12,27.299999999999997,23.0,1.1869565217391302,23,64,0.359375
ARI,Zach Ertz,12.0,5 Step,4.3,0,5,9.3,12.0,0.775,12,64,0.1875
ARI,Zach Ertz,2.0,7 Step,0.9,0,1,1.9,2.0,0.95,2,64,0.03125
PHI,Zach Pascal,8.0,0/1 Step,5.5,0,6,11.5,8.0,1.4375,9,72,0.125
PHI,Zach Pascal,25.0,3 Step,18.7,30,17,65.69999999999999,25.0,2.6279999999999997,27,72,0.375
PHI,Zach Pascal,26.0,5 Step,34.1,6,18,58.1,26.0,2.2346153846153847,30,72,0.4166666666666667
PHI,Zach Pascal,5.0,7 Step,4.1000000000000005,0,3,7.1,5.0,1.42,6,72,0.08333333333333333
JAX,Zay Jones,7.0,5 Step,4.200000000000001,0,5,9.200000000000001,7.0,1.3142857142857145,7,7,1.0
