team,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
CIN,Chris Evans,Man Cover 2,0.0,0,0,0.0,6.0,0.0,1,6,0.16666666666666666
CIN,Chris Evans,Prevent,1.2000000000000002,0,1,2.2,1.0,2.2,1,6,0.16666666666666666
CIN,Chris Evans,Screen,2.5,0,4,6.5,7.0,0.9285714285714286,4,6,0.6666666666666666
TB,Chris Godwin,Cover 0,2.2,0,3,5.2,6.0,0.8666666666666667,3,122,0.02459016393442623
TB,Chris Godwin,Cover 1,28.900000000000002,0,17,45.900000000000006,116.0,0.39568965517241383,28,122,0.22950819672131148
TB,Chris Godwin,Cover 2,9.899999999999999,0,8,17.900000000000002,65.0,0.2753846153846154,10,122,0.08196721311475409
TB,Chris Godwin,Cover 3,18.0,0,14,32.00000000000001,117.0,0.2735042735042736,24,122,0.19672131147540983
TB,Chris Godwin,Cover 4,8.5,0,8,16.5,63.0,0.2619047619047619,9,122,0.07377049180327869
TB,Chris Godwin,Cover 6,4.0,0,2,6.0,15.0,0.4,2,122,0.01639344262295082
TB,Chris Godwin,Man Cover 2,15.200000000000003,6,8,29.200000000000003,49.0,0.5959183673469388,10,122,0.08196721311475409
TB,Chris Godwin,Screen,25.400000000000013,6,35,66.39999999999999,48.0,1.383333333333333,36,122,0.29508196721311475
HOU,Chris Moore,Combination,2.7,0,1,3.7,1.0,3.7,1,13,0.07692307692307693
HOU,Chris Moore,Other,2.8000000000000003,6,1,9.8,1.0,9.8,1,13,0.07692307692307693
HOU,Chris Moore,Screen,3.6,0,11,14.600000000000001,16.0,0.9125000000000001,11,13,0.8461538461538461
JAX,Christian Kirk,Cover 0,6.1,6,2,14.1,17.0,0.8294117647058823,2,106,0.018867924528301886
JAX,Christian Kirk,Cover 1,14.600000000000001,12,6,32.6,96.0,0.33958333333333335,13,106,0.12264150943396226
JAX,Christian Kirk,Cover 2,15.300000000000002,0,11,26.299999999999997,81.0,0.32469135802469135,13,106,0.12264150943396226
JAX,Christian Kirk,Cover 3,29.6,0,27,56.6,132.0,0.4287878787878788,32,106,0.3018867924528302
JAX,Christian Kirk,Cover 4,23.0,6,18,46.99999999999999,70.0,0.6714285714285714,24,106,0.22641509433962265
JAX,Christian Kirk,Cover 6,4.700000000000001,0,2,6.700000000000001,29.0,0.23103448275862074,5,106,0.04716981132075472
JAX,Christian Kirk,Man Cover 2,2.0,0,1,3.0,17.0,0.17647058823529413,3,106,0.02830188679245283
JAX,Christian Kirk,Other,0.6000000000000001,0,1,1.6,1.0,1.6,1,106,0.009433962264150943
JAX,Christian Kirk,Prevent,0.6000000000000001,0,1,1.6,3.0,0.5333333333333333,1,106,0.009433962264150943
JAX,Christian Kirk,Screen,2.8000000000000007,0,12,14.8,33.0,0.4484848484848485,12,106,0.11320754716981132
CAR,Christian McCaffrey,Cover 1,7.200000000000001,0,9,16.200000000000003,29.0,0.5586206896551725,10,42,0.23809523809523808
CAR,Christian McCaffrey,Cover 2,4.4,0,4,8.4,14.0,0.6,4,42,0.09523809523809523
CAR,Christian McCaffrey,Cover 3,10.9,6,14,30.9,29.0,1.0655172413793104,15,42,0.35714285714285715
CAR,Christian McCaffrey,Cover 6,1.1,0,2,3.0999999999999996,5.0,0.6199999999999999,2,42,0.047619047619047616
CAR,Christian McCaffrey,Man Cover 2,4.9,0,2,6.9,6.0,1.1500000000000001,2,42,0.047619047619047616
CAR,Christian McCaffrey,Screen,4.8,0,8,12.799999999999999,10.0,1.2799999999999998,9,42,0.21428571428571427
CAR,Chuba Hubbard,Cover 2,3.8,0,6,9.8,21.0,0.4666666666666667,8,28,0.2857142857142857
CAR,Chuba Hubbard,Cover 3,4.4,0,8,12.4,33.0,0.3757575757575758,10,28,0.35714285714285715
CAR,Chuba Hubbard,Cover 6,3.6000000000000005,0,2,5.6000000000000005,2.0,2.8000000000000003,2,28,0.07142857142857142
CAR,Chuba Hubbard,Prevent,0.0,0,0,0.0,2.0,0.0,1,28,0.03571428571428571
CAR,Chuba Hubbard,Screen,3.7000000000000006,6,6,15.7,14.0,1.1214285714285714,7,28,0.25
KC,Clyde Edwards-Helaire,Cover 2,3.0,0,4,7.0,13.0,0.5384615384615384,4,14,0.2857142857142857
KC,Clyde Edwards-Helaire,Screen,5.200000000000001,12,8,25.200000000000003,13.0,1.9384615384615387,10,14,0.7142857142857143
CHI,Cole Kmet,Combination,0.2,0,1,1.2,4.0,0.3,1,86,0.011627906976744186
CHI,Cole Kmet,Cover 0,0.6000000000000001,0,1,1.6,12.0,0.13333333333333333,3,86,0.03488372093023256
CHI,Cole Kmet,Cover 1,11.100000000000001,0,10,21.1,75.0,0.2813333333333334,15,86,0.1744186046511628
CHI,Cole Kmet,Cover 2,10.6,0,10,20.599999999999998,50.0,0.412,13,86,0.1511627906976744
CHI,Cole Kmet,Cover 3,18.099999999999998,0,15,33.099999999999994,130.0,0.2546153846153846,27,86,0.313953488372093
CHI,Cole Kmet,Cover 4,6.100000000000001,0,8,14.1,95.0,0.14842105263157895,12,86,0.13953488372093023
CHI,Cole Kmet,Cover 6,4.4,0,2,6.4,14.0,0.4571428571428572,2,86,0.023255813953488372
CHI,Cole Kmet,Man Cover 2,1.8,0,2,3.8,17.0,0.22352941176470587,6,86,0.06976744186046512
CHI,Cole Kmet,Prevent,2.0,0,2,4.0,10.0,0.4,2,86,0.023255813953488372
CHI,Cole Kmet,Screen,3.4000000000000004,0,5,8.4,13.0,0.6461538461538462,5,86,0.05813953488372093
NYG,Collin Johnson,Cover 1,1.3,0,1,2.3,24.0,0.09583333333333333,6,10,0.6
NYG,Collin Johnson,Cover 2,1.7000000000000002,0,3,4.7,17.0,0.27647058823529413,4,10,0.4
LAR,Cooper Kupp,Cover 0,6.700000000000001,12,4,22.700000000000003,10.0,2.2700000000000005,6,221,0.027149321266968326
LAR,Cooper Kupp,Cover 1,58.8,24,32,114.80000000000001,100.0,1.1480000000000001,47,221,0.21266968325791855
LAR,Cooper Kupp,Cover 2,23.7,18,17,58.699999999999996,75.0,0.7826666666666666,22,221,0.09954751131221719
LAR,Cooper Kupp,Cover 3,50.99999999999999,18,33,102.0,141.0,0.723404255319149,51,221,0.23076923076923078
LAR,Cooper Kupp,Cover 4,44.300000000000004,12,40,96.3,125.0,0.7704,52,221,0.23529411764705882
LAR,Cooper Kupp,Cover 6,4.2,6,3,13.2,19.0,0.6947368421052631,5,221,0.02262443438914027
LAR,Cooper Kupp,Man Cover 2,10.5,0,8,18.5,37.0,0.5,9,221,0.04072398190045249
LAR,Cooper Kupp,Prevent,1.4000000000000001,0,1,2.4000000000000004,2.0,1.2000000000000002,2,221,0.00904977375565611
LAR,Cooper Kupp,Screen,22.900000000000002,6,26,54.90000000000002,26.0,2.1115384615384625,27,221,0.12217194570135746
ATL,Cordarrelle Patterson,Cover 1,8.0,6,7,20.999999999999996,41.0,0.5121951219512194,14,67,0.208955223880597
ATL,Cordarrelle Patterson,Cover 3,16.300000000000004,12,15,43.3,70.0,0.6185714285714285,23,67,0.34328358208955223
ATL,Cordarrelle Patterson,Cover 4,9.000000000000002,0,9,18.0,30.0,0.6,10,67,0.14925373134328357
ATL,Cordarrelle Patterson,Cover 6,0.1,0,1,1.1,5.0,0.22000000000000003,1,67,0.014925373134328358
ATL,Cordarrelle Patterson,Man Cover 2,7.7,0,2,9.7,11.0,0.8818181818181817,2,67,0.029850746268656716
ATL,Cordarrelle Patterson,Other,0.6000000000000001,0,1,1.6,1.0,1.6,1,67,0.014925373134328358
ATL,Cordarrelle Patterson,Screen,11.2,0,15,26.200000000000003,19.0,1.3789473684210527,16,67,0.23880597014925373
NYJ,Corey Davis,Combination,0.0,0,0,0.0,3.0,0.0,2,58,0.034482758620689655
NYJ,Corey Davis,Cover 0,0.0,0,0,0.0,6.0,0.0,2,58,0.034482758620689655
NYJ,Corey Davis,Cover 1,10.100000000000001,0,8,18.1,77.0,0.2350649350649351,17,58,0.29310344827586204
NYJ,Corey Davis,Cover 2,4.4,6,3,13.399999999999999,28.0,0.47857142857142854,5,58,0.08620689655172414
NYJ,Corey Davis,Cover 3,24.4,6,12,42.4,93.0,0.4559139784946236,20,58,0.3448275862068966
NYJ,Corey Davis,Cover 4,6.300000000000001,0,6,12.3,32.0,0.384375,8,58,0.13793103448275862
NYJ,Corey Davis,Cover 6,0.4,0,1,1.4,5.0,0.27999999999999997,2,58,0.034482758620689655
NYJ,Corey Davis,Man Cover 2,0.8,6,1,7.8,6.0,1.3,2,58,0.034482758620689655
DEN,Courtland Sutton,Combination,2.5,0,1,3.5,6.0,0.5833333333333334,1,106,0.009433962264150943
DEN,Courtland Sutton,Cover 0,3.8000000000000003,0,2,5.800000000000001,9.0,0.6444444444444445,3,106,0.02830188679245283
DEN,Courtland Sutton,Cover 1,25.6,6,18,49.6,137.0,0.362043795620438,37,106,0.3490566037735849
DEN,Courtland Sutton,Cover 2,0.7000000000000001,0,1,1.7000000000000002,60.0,0.028333333333333335,6,106,0.05660377358490566
DEN,Courtland Sutton,Cover 3,24.5,6,21,51.50000000000001,166.0,0.3102409638554217,32,106,0.3018867924528302
DEN,Courtland Sutton,Cover 4,17.8,0,11,28.799999999999997,66.0,0.43636363636363634,15,106,0.14150943396226415
DEN,Courtland Sutton,Cover 6,1.8000000000000003,0,2,3.8000000000000003,11.0,0.34545454545454546,5,106,0.04716981132075472
DEN,Courtland Sutton,Man Cover 2,2.7,0,2,4.7,24.0,0.19583333333333333,6,106,0.05660377358490566
DEN,Courtland Sutton,Prevent,0.0,0,0,0.0,12.0,0.0,1,106,0.009433962264150943
WAS,Curtis Samuel,Screen,1.3,0,4,5.300000000000001,4.0,1.3250000000000002,4,4,1.0
DET,D'Andre Swift,Cover 1,5.0,0,8,13.0,44.0,0.29545454545454547,11,80,0.1375
DET,D'Andre Swift,Cover 2,2.3000000000000003,0,5,7.299999999999999,29.0,0.25172413793103443,5,80,0.0625
DET,D'Andre Swift,Cover 3,8.8,0,13,21.8,97.0,0.22474226804123712,24,80,0.3
DET,D'Andre Swift,Cover 4,11.2,0,13,24.200000000000003,59.0,0.41016949152542376,14,80,0.175
DET,D'Andre Swift,Cover 6,1.8000000000000003,0,2,3.8000000000000003,7.0,0.5428571428571429,2,80,0.025
DET,D'Andre Swift,Screen,15.200000000000001,12,20,47.199999999999996,33.0,1.4303030303030302,24,80,0.3
CLE,D'Ernest Johnson,Man Cover 2,0.8,0,1,1.8,14.0,0.1285714285714286,1,13,0.07692307692307693
CLE,D'Ernest Johnson,Screen,4.6,0,8,12.6,17.0,0.7411764705882353,12,13,0.9230769230769231
CAR,D'Onta Foreman,Screen,5.4,0,2,7.4,6.0,1.2333333333333334,3,3,1.0
NYJ,D.J. Montgomery,Man Cover 2,0.8,0,1,1.8,6.0,0.3,3,3,1.0
CAR,DJ Moore,Combination,2.0,0,1,3.0,4.0,0.75,1,163,0.006134969325153374
CAR,DJ Moore,Cover 0,0.0,0,0,0.0,7.0,0.0,3,163,0.018404907975460124
CAR,DJ Moore,Cover 1,21.599999999999998,6,21,48.599999999999994,136.0,0.35735294117647054,40,163,0.24539877300613497
CAR,DJ Moore,Cover 2,21.2,0,13,34.2,86.0,0.3976744186046512,21,163,0.12883435582822086
CAR,DJ Moore,Cover 3,34.50000000000001,0,24,58.50000000000001,162.0,0.36111111111111116,45,163,0.27607361963190186
CAR,DJ Moore,Cover 4,15.700000000000001,6,10,31.7,88.0,0.36022727272727273,18,163,0.11042944785276074
CAR,DJ Moore,Cover 6,5.9,0,3,8.9,15.0,0.5933333333333334,4,163,0.024539877300613498
CAR,DJ Moore,Man Cover 2,4.9,0,5,9.9,25.0,0.396,11,163,0.06748466257668712
CAR,DJ Moore,Prevent,0.0,0,0,0.0,7.0,0.0,2,163,0.012269938650306749
CAR,DJ Moore,Screen,9.5,0,15,24.5,44.0,0.5568181818181818,18,163,0.11042944785276074
SEA,DK Metcalf,Cover 0,2.2,12,3,17.200000000000003,7.0,2.4571428571428577,3,128,0.0234375
SEA,DK Metcalf,Cover 1,22.499999999999996,24,16,62.50000000000001,67.0,0.9328358208955225,28,128,0.21875
SEA,DK Metcalf,Cover 2,8.5,0,5,13.5,49.0,0.2755102040816326,12,128,0.09375
SEA,DK Metcalf,Cover 3,32.400000000000006,12,25,69.4,153.0,0.4535947712418301,36,128,0.28125
SEA,DK Metcalf,Cover 4,10.000000000000002,6,8,24.0,90.0,0.26666666666666666,21,128,0.1640625
SEA,DK Metcalf,Cover 6,3.2,6,4,13.2,17.0,0.776470588235294,7,128,0.0546875
SEA,DK Metcalf,Man Cover 2,11.5,12,6,29.5,24.0,1.2291666666666667,9,128,0.0703125
SEA,DK Metcalf,Other,3.1,0,1,4.1,2.0,2.05,2,128,0.015625
SEA,DK Metcalf,Prevent,1.1,0,1,2.1,16.0,0.13125,3,128,0.0234375
SEA,DK Metcalf,Screen,2.5000000000000004,0,5,7.500000000000001,19.0,0.3947368421052632,7,128,0.0546875
PHI,Dallas Goedert,Cover 0,1.7000000000000002,0,1,2.7,9.0,0.30000000000000004,3,88,0.03409090909090909
PHI,Dallas Goedert,Cover 1,24.0,12,13,49.0,64.0,0.765625,20,88,0.22727272727272727
PHI,Dallas Goedert,Cover 2,13.200000000000001,0,8,21.200000000000003,40.0,0.53,8,88,0.09090909090909091
PHI,Dallas Goedert,Cover 3,28.400000000000002,6,18,52.4,101.0,0.5188118811881188,29,88,0.32954545454545453
PHI,Dallas Goedert,Cover 4,12.000000000000002,0,8,20.000000000000004,45.0,0.44444444444444453,9,88,0.10227272727272728
PHI,Dallas Goedert,Man Cover 2,4.0,6,3,13.0,13.0,1.0,6,88,0.06818181818181818
PHI,Dallas Goedert,Screen,13.8,0,12,25.8,22.0,1.1727272727272728,13,88,0.14772727272727273
DAL,Dalton Schultz,Cover 0,0.8,0,1,1.8,15.0,0.12000000000000001,2,100,0.02
DAL,Dalton Schultz,Cover 1,9.100000000000001,18,11,38.1,119.0,0.3201680672268908,18,100,0.18
DAL,Dalton Schultz,Cover 2,9.100000000000001,6,11,26.1,78.0,0.33461538461538465,14,100,0.14
DAL,Dalton Schultz,Cover 3,29.699999999999996,6,27,62.7,142.0,0.4415492957746479,36,100,0.36
DAL,Dalton Schultz,Cover 4,15.600000000000001,0,13,28.6,68.0,0.42058823529411765,15,100,0.15
DAL,Dalton Schultz,Cover 6,5.2,0,4,9.200000000000001,13.0,0.7076923076923077,5,100,0.05
DAL,Dalton Schultz,Man Cover 2,4.0,6,2,12.0,20.0,0.6,2,100,0.02
DAL,Dalton Schultz,Screen,6.000000000000001,0,7,13.0,14.0,0.9285714285714286,8,100,0.08
MIN,Dalvin Cook,Cover 2,0.6000000000000001,0,3,3.5999999999999996,22.0,0.1636363636363636,5,41,0.12195121951219512
MIN,Dalvin Cook,Cover 3,4.5,0,6,10.500000000000002,55.0,0.19090909090909094,10,41,0.24390243902439024
MIN,Dalvin Cook,Cover 4,2.4000000000000004,0,3,5.4,32.0,0.16875,4,41,0.0975609756097561
MIN,Dalvin Cook,Man Cover 2,2.3000000000000003,0,3,5.3,21.0,0.2523809523809524,3,41,0.07317073170731707
MIN,Dalvin Cook,Screen,9.200000000000001,0,14,23.200000000000003,26.0,0.8923076923076925,19,41,0.4634146341463415
NE,Damien Harris,Cover 3,5.7,0,8,13.7,47.0,0.29148936170212764,10,15,0.6666666666666666
NE,Damien Harris,Screen,1.8000000000000003,0,5,6.800000000000001,9.0,0.7555555555555556,5,15,0.3333333333333333
ATL,Damien Williams,Combination,1.1,0,1,2.1,1.0,2.1,1,9,0.1111111111111111
ATL,Damien Williams,Cover 6,0.0,0,0,0.0,3.0,0.0,1,9,0.1111111111111111
ATL,Damien Williams,Screen,1.7999999999999998,0,6,7.800000000000001,8.0,0.9750000000000001,7,9,0.7777777777777778
ATL,Damiere Byrd,Cover 0,0.0,0,0,0.0,11.0,0.0,2,33,0.06060606060606061
ATL,Damiere Byrd,Cover 1,9.200000000000001,6,5,20.200000000000003,58.0,0.34827586206896555,6,33,0.18181818181818182
ATL,Damiere Byrd,Cover 3,11.399999999999999,0,11,22.400000000000002,97.0,0.2309278350515464,17,33,0.5151515151515151
ATL,Damiere Byrd,Cover 4,6.9,0,4,10.9,90.0,0.12111111111111111,6,33,0.18181818181818182
ATL,Damiere Byrd,Prevent,2.8000000000000003,0,2,4.800000000000001,12.0,0.4000000000000001,2,33,0.06060606060606061
JAX,Dan Arnold,Combination,1.9000000000000001,0,1,2.9000000000000004,1.0,2.9000000000000004,1,55,0.01818181818181818
JAX,Dan Arnold,Cover 1,4.1000000000000005,0,3,7.1,69.0,0.10289855072463767,11,55,0.2
JAX,Dan Arnold,Cover 2,3.5000000000000004,0,4,7.5,28.0,0.26785714285714285,8,55,0.14545454545454545
JAX,Dan Arnold,Cover 3,8.100000000000001,0,9,17.1,55.0,0.3109090909090909,13,55,0.23636363636363636
JAX,Dan Arnold,Cover 4,13.000000000000002,0,9,22.0,41.0,0.5365853658536586,13,55,0.23636363636363636
JAX,Dan Arnold,Cover 6,3.0,0,2,5.0,7.0,0.7142857142857143,2,55,0.03636363636363636
JAX,Dan Arnold,Man Cover 2,2.1,0,2,4.1000000000000005,12.0,0.34166666666666673,2,55,0.03636363636363636
JAX,Dan Arnold,Screen,6.0,0,5,11.0,13.0,0.8461538461538461,5,55,0.09090909090909091
CHI,Dante Pettis,Cover 6,0.0,0,0,0.0,8.0,0.0,1,1,1.0
NYG,Darius Slayton,Combination,0.0,0,0,0.0,5.0,0.0,1,59,0.01694915254237288
NYG,Darius Slayton,Cover 1,11.2,6,5,22.2,95.0,0.23368421052631577,21,59,0.3559322033898305
NYG,Darius Slayton,Cover 2,4.7,0,3,7.7,39.0,0.19743589743589743,4,59,0.06779661016949153
NYG,Darius Slayton,Cover 3,5.1000000000000005,0,7,12.100000000000001,75.0,0.16133333333333336,18,59,0.3050847457627119
NYG,Darius Slayton,Cover 4,6.7,6,6,18.7,60.0,0.31166666666666665,11,59,0.1864406779661017
NYG,Darius Slayton,Cover 6,1.5,0,1,2.5,14.0,0.17857142857142858,2,59,0.03389830508474576
NYG,Darius Slayton,Man Cover 2,0.0,0,0,0.0,17.0,0.0,1,59,0.01694915254237288
NYG,Darius Slayton,Prevent,2.1,0,1,3.1,2.0,1.55,1,59,0.01694915254237288
CHI,Darnell Mooney,Cover 0,0.6000000000000001,0,2,2.6,16.0,0.1625,4,136,0.029411764705882353
CHI,Darnell Mooney,Cover 1,18.5,0,11,29.5,98.0,0.3010204081632653,26,136,0.19117647058823528
CHI,Darnell Mooney,Cover 2,5.1000000000000005,0,4,9.100000000000001,65.0,0.14,8,136,0.058823529411764705
CHI,Darnell Mooney,Cover 3,30.4,0,22,52.400000000000006,171.0,0.3064327485380117,42,136,0.3088235294117647
CHI,Darnell Mooney,Cover 4,23.700000000000003,6,15,44.699999999999996,116.0,0.38534482758620686,27,136,0.19852941176470587
CHI,Darnell Mooney,Cover 6,2.5,0,2,4.5,14.0,0.32142857142857145,4,136,0.029411764705882353
CHI,Darnell Mooney,Man Cover 2,8.0,0,4,12.0,22.0,0.5454545454545454,6,136,0.04411764705882353
CHI,Darnell Mooney,Other,1.0,0,1,2.0,3.0,0.6666666666666666,1,136,0.007352941176470588
CHI,Darnell Mooney,Prevent,1.3,0,1,2.3,15.0,0.15333333333333332,2,136,0.014705882352941176
CHI,Darnell Mooney,Screen,12.600000000000001,6,16,34.6,32.0,1.08125,16,136,0.11764705882352941
ARI,Darrel Williams,Cover 1,3.1,0,5,8.1,35.0,0.23142857142857143,7,55,0.12727272727272726
ARI,Darrel Williams,Cover 2,3.9000000000000004,0,6,9.899999999999999,43.0,0.23023255813953486,7,55,0.12727272727272726
ARI,Darrel Williams,Cover 3,10.9,0,12,22.900000000000002,65.0,0.3523076923076923,13,55,0.23636363636363636
ARI,Darrel Williams,Cover 4,9.000000000000002,6,8,23.0,55.0,0.41818181818181815,11,55,0.2
ARI,Darrel Williams,Cover 6,4.0,0,2,6.000000000000001,11.0,0.5454545454545455,3,55,0.05454545454545454
ARI,Darrel Williams,Man Cover 2,3.7,6,2,11.700000000000001,36.0,0.325,5,55,0.09090909090909091
ARI,Darrel Williams,Screen,9.0,0,9,18.000000000000004,19.0,0.9473684210526317,9,55,0.16363636363636364
LV,Darren Waller,Cover 0,2.4000000000000004,0,1,3.4000000000000004,9.0,0.3777777777777778,3,105,0.02857142857142857
LV,Darren Waller,Cover 1,21.6,6,12,39.599999999999994,84.0,0.47142857142857136,24,105,0.22857142857142856
LV,Darren Waller,Cover 2,9.400000000000002,0,8,17.4,37.0,0.47027027027027024,13,105,0.12380952380952381
LV,Darren Waller,Cover 3,20.400000000000006,0,17,37.400000000000006,111.0,0.336936936936937,29,105,0.2761904761904762
LV,Darren Waller,Cover 4,9.9,0,9,18.900000000000002,57.0,0.3315789473684211,15,105,0.14285714285714285
LV,Darren Waller,Cover 6,0.0,0,0,0.0,6.0,0.0,1,105,0.009523809523809525
LV,Darren Waller,Man Cover 2,9.200000000000001,0,6,15.200000000000001,33.0,0.46060606060606063,11,105,0.10476190476190476
LV,Darren Waller,Prevent,0.0,0,0,0.0,1.0,0.0,1,105,0.009523809523809525
LV,Darren Waller,Screen,2.6,0,8,10.600000000000001,9.0,1.177777777777778,8,105,0.0761904761904762
LV,Davante Adams,Combination,0.0,0,0,0.0,3.0,0.0,1,175,0.005714285714285714
LV,Davante Adams,Cover 0,3.5,12,4,19.5,16.0,1.21875,8,175,0.045714285714285714
LV,Davante Adams,Cover 1,47.0,6,28,81.0,124.0,0.6532258064516129,46,175,0.26285714285714284
LV,Davante Adams,Cover 2,8.9,0,8,16.9,54.0,0.31296296296296294,15,175,0.08571428571428572
LV,Davante Adams,Cover 3,42.39999999999999,6,31,79.39999999999999,114.0,0.6964912280701754,42,175,0.24
LV,Davante Adams,Cover 4,20.000000000000004,0,12,32.00000000000001,68.0,0.47058823529411775,18,175,0.10285714285714286
LV,Davante Adams,Cover 6,5.3999999999999995,0,5,10.400000000000002,20.0,0.5200000000000001,9,175,0.05142857142857143
LV,Davante Adams,Man Cover 2,9.8,0,6,15.799999999999999,43.0,0.36744186046511623,7,175,0.04
LV,Davante Adams,Other,1.7000000000000002,6,1,8.7,1.0,8.7,1,175,0.005714285714285714
LV,Davante Adams,Screen,18.6,0,27,45.60000000000001,53.0,0.8603773584905662,28,175,0.16
CHI,David Montgomery,Combination,0.6000000000000001,0,1,1.6,3.0,0.5333333333333333,1,48,0.020833333333333332
CHI,David Montgomery,Cover 2,5.9,0,7,12.9,33.0,0.39090909090909093,8,48,0.16666666666666666
CHI,David Montgomery,Cover 3,10.9,0,9,19.899999999999995,61.0,0.32622950819672125,11,48,0.22916666666666666
CHI,David Montgomery,Cover 4,10.3,0,16,26.300000000000004,51.0,0.515686274509804,17,48,0.3541666666666667
CHI,David Montgomery,Man Cover 2,0.2,0,1,1.2,14.0,0.08571428571428572,3,48,0.0625
CHI,David Montgomery,Screen,4.9,0,7,11.9,10.0,1.19,8,48,0.16666666666666666
CLE,David Njoku,Cover 0,0.6000000000000001,0,1,1.6,3.0,0.5333333333333333,2,47,0.0425531914893617
CLE,David Njoku,Cover 1,7.1,6,5,18.1,71.0,0.2549295774647887,10,47,0.2127659574468085
CLE,David Njoku,Cover 2,3.1000000000000005,0,5,8.100000000000001,35.0,0.23142857142857146,8,47,0.1702127659574468
CLE,David Njoku,Cover 4,14.200000000000003,12,8,34.2,31.0,1.103225806451613,12,47,0.2553191489361702
CLE,David Njoku,Cover 6,1.5,0,2,3.5,10.0,0.35,3,47,0.06382978723404255
CLE,David Njoku,Man Cover 2,2.5,0,3,5.5,20.0,0.275,5,47,0.10638297872340426
CLE,David Njoku,Screen,8.3,0,7,15.3,22.0,0.6954545454545454,7,47,0.14893617021276595
BUF,Dawson Knox,Cover 1,26.599999999999998,24,16,66.6,113.0,0.5893805309734512,26,73,0.3561643835616438
BUF,Dawson Knox,Cover 2,6.000000000000001,0,6,12.0,51.0,0.23529411764705882,7,73,0.0958904109589041
BUF,Dawson Knox,Cover 3,18.6,18,14,50.6,130.0,0.38923076923076927,18,73,0.2465753424657534
BUF,Dawson Knox,Cover 4,7.4,0,6,13.4,65.0,0.20615384615384616,9,73,0.1232876712328767
BUF,Dawson Knox,Cover 6,2.2,0,2,4.2,14.0,0.3,2,73,0.0273972602739726
BUF,Dawson Knox,Man Cover 2,0.0,0,0,0.0,23.0,0.0,3,73,0.0410958904109589
BUF,Dawson Knox,Other,1.5,0,1,2.5,2.0,1.25,1,73,0.0136986301369863
BUF,Dawson Knox,Screen,4.300000000000001,6,7,17.3,18.0,0.9611111111111111,7,73,0.0958904109589041
WAS,Dax Milne,Cover 1,3.6000000000000005,0,2,5.6000000000000005,29.0,0.1931034482758621,6,7,0.8571428571428571
WAS,Dax Milne,Cover 6,-0.2,0,1,0.8,2.0,0.4,1,7,0.14285714285714285
LAC,DeAndre Carter,Combination,0.0,0,0,0.0,2.0,0.0,1,42,0.023809523809523808
LAC,DeAndre Carter,Cover 1,7.9,12,5,24.9,51.0,0.48823529411764705,8,42,0.19047619047619047
LAC,DeAndre Carter,Cover 2,4.6,0,4,8.6,28.0,0.3071428571428571,7,42,0.16666666666666666
LAC,DeAndre Carter,Cover 3,6.200000000000001,0,4,10.200000000000001,69.0,0.14782608695652175,11,42,0.2619047619047619
LAC,DeAndre Carter,Cover 4,6.800000000000001,0,4,10.8,34.0,0.31764705882352945,5,42,0.11904761904761904
LAC,DeAndre Carter,Cover 6,0.5,0,1,1.5,9.0,0.16666666666666666,1,42,0.023809523809523808
LAC,DeAndre Carter,Screen,3.1999999999999997,0,5,8.2,17.0,0.48235294117647054,9,42,0.21428571428571427
NE,DeVante Parker,Cover 0,1.1,6,1,8.1,5.0,1.6199999999999999,2,71,0.028169014084507043
NE,DeVante Parker,Cover 1,13.4,0,11,24.400000000000002,94.0,0.2595744680851064,25,71,0.352112676056338
NE,DeVante Parker,Cover 3,24.000000000000004,0,19,43.0,85.0,0.5058823529411764,25,71,0.352112676056338
NE,DeVante Parker,Cover 4,9.8,0,5,14.8,52.0,0.2846153846153846,11,71,0.15492957746478872
NE,DeVante Parker,Cover 6,1.1,0,1,2.1,9.0,0.23333333333333334,1,71,0.014084507042253521
NE,DeVante Parker,Man Cover 2,2.4000000000000004,0,2,4.4,20.0,0.22000000000000003,7,71,0.09859154929577464
PHI,DeVonta Smith,Combination,0.8,0,1,1.8,4.0,0.45,1,106,0.009433962264150943
PHI,DeVonta Smith,Cover 0,0.5,6,1,7.5,9.0,0.8333333333333334,3,106,0.02830188679245283
PHI,DeVonta Smith,Cover 1,22.7,12,12,46.7,114.0,0.4096491228070176,26,106,0.24528301886792453
PHI,DeVonta Smith,Cover 2,6.6000000000000005,0,6,12.600000000000001,52.0,0.24230769230769234,9,106,0.08490566037735849
PHI,DeVonta Smith,Cover 3,25.800000000000004,6,19,50.800000000000004,134.0,0.3791044776119403,33,106,0.3113207547169811
PHI,DeVonta Smith,Cover 4,21.800000000000004,0,14,35.80000000000001,65.0,0.5507692307692309,20,106,0.18867924528301888
PHI,DeVonta Smith,Cover 6,1.4000000000000001,0,1,2.4000000000000004,11.0,0.21818181818181823,2,106,0.018867924528301886
PHI,DeVonta Smith,Man Cover 2,3.1000000000000005,0,2,5.1000000000000005,21.0,0.24285714285714288,3,106,0.02830188679245283
PHI,DeVonta Smith,Screen,9.600000000000001,0,8,17.6,37.0,0.4756756756756757,9,106,0.08490566037735849
SEA,Dee Eskridge,Cover 4,2.4000000000000004,0,3,5.4,22.0,0.24545454545454548,6,11,0.5454545454545454
SEA,Dee Eskridge,Cover 6,1.1,0,1,2.1,6.0,0.35000000000000003,1,11,0.09090909090909091
