playerName,TargetType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Player,RouteType,Routes Run,FP/routes
Courtland Sutton,Post,6.9,0,2,8.9,Courtland Sutton,Post,26.0,0.3423076923076923
Courtland Sutton,Slant,9.9,0,11,20.9,Courtland Sutton,Slant,32.0,0.653125
Cyril Grayson Jr,Comeback,2.0,0,1,3.0,Cyril Grayson Jr,Comeback,1.0,3.0
Cyril Grayson Jr,Corner,5.0,6,1,12.0,Cyril Grayson Jr,Corner,2.0,6.0
D'Andre Swift,Curl,3.8000000000000003,0,4,7.800000000000001,D'Andre Swift,Curl,27.0,0.2888888888888889
D'Andre Swift,Dig,1.5,0,2,3.5,D'Andre Swift,Dig,7.0,0.5
D'Andre Swift,Out,1.4000000000000001,0,3,4.3999999999999995,D'Andre Swift,Out,9.0,0.4888888888888888
D'Andre Swift,Post,0.0,0,0,0.0,D'Andre Swift,Post,2.0,0.0
D'Ernest Johnson,Out,2.6,0,2,4.6,D'Ernest Johnson,Out,10.0,0.45999999999999996
D.J. Montgomery,Dig,1.4000000000000001,0,1,2.4000000000000004,D.J. Montgomery,Dig,10.0,0.24000000000000005
DJ Chark Jr,Corner,3.0,6,2,11.0,DJ Chark Jr,Corner,7.0,1.5714285714285714
DJ Chark Jr,Dig,1.9000000000000001,0,1,2.9000000000000004,DJ Chark Jr,Dig,8.0,0.36250000000000004
DJ Chark Jr,Out,1.2000000000000002,0,1,2.2,DJ Chark Jr,Out,7.0,0.31428571428571433
DJ Chark Jr,Slant,0.0,0,0,0.0,DJ Chark Jr,Slant,5.0,0.0
DJ Moore,Comeback,3.6,0,3,6.6,DJ Moore,Comeback,20.0,0.32999999999999996
DJ Moore,Corner,2.6,0,1,3.6,DJ Moore,Corner,26.0,0.13846153846153847
DJ Moore,Curl,13.4,0,13,26.399999999999995,DJ Moore,Curl,72.0,0.3666666666666666
DJ Moore,Dig,14.5,0,8,22.5,DJ Moore,Dig,71.0,0.31690140845070425
DJ Moore,Out,13.900000000000002,0,13,26.9,DJ Moore,Out,57.0,0.4719298245614035
DJ Moore,Post,6.1000000000000005,6,4,16.1,DJ Moore,Post,35.0,0.46
DJ Moore,Slant,23.3,6,19,48.3,DJ Moore,Slant,67.0,0.7208955223880597
DK Metcalf,Comeback,1.6,0,1,2.6,DK Metcalf,Comeback,5.0,0.52
DK Metcalf,Corner,0.0,0,0,0.0,DK Metcalf,Corner,26.0,0.0
DK Metcalf,Curl,12.9,0,14,26.9,DK Metcalf,Curl,61.0,0.440983606557377
DK Metcalf,Dig,5.9,0,4,9.900000000000002,DK Metcalf,Dig,34.0,0.29117647058823537
DK Metcalf,Out,12.500000000000004,12,13,37.49999999999999,DK Metcalf,Out,48.0,0.7812499999999999
DK Metcalf,Post,5.300000000000001,12,3,20.3,DK Metcalf,Post,29.0,0.7000000000000001
DK Metcalf,Slant,12.4,0,10,22.399999999999995,DK Metcalf,Slant,48.0,0.46666666666666656
Dallas Goedert,Comeback,1.4000000000000001,0,1,2.4000000000000004,Dallas Goedert,Comeback,9.0,0.2666666666666667
Dallas Goedert,Corner,8.9,0,4,12.9,Dallas Goedert,Corner,21.0,0.6142857142857143
Dallas Goedert,Curl,7.299999999999999,0,6,13.3,Dallas Goedert,Curl,35.0,0.38
Dallas Goedert,Dig,12.8,0,6,18.799999999999997,Dallas Goedert,Dig,34.0,0.5529411764705882
Dallas Goedert,Out,9.9,6,9,24.900000000000002,Dallas Goedert,Out,40.0,0.6225
Dallas Goedert,Post,0.0,0,0,0.0,Dallas Goedert,Post,12.0,0.0
Dalton Schultz,Corner,0.0,0,0,0.0,Dalton Schultz,Corner,15.0,0.0
Dalton Schultz,Curl,16.3,6,18,40.300000000000004,Dalton Schultz,Curl,114.0,0.3535087719298246
Dalton Schultz,Dig,3.5,6,4,13.5,Dalton Schultz,Dig,46.0,0.29347826086956524
Dalton Schultz,Out,17.1,0,18,35.1,Dalton Schultz,Out,63.0,0.5571428571428572
Dalton Schultz,Post,3.2,0,2,5.2,Dalton Schultz,Post,15.0,0.3466666666666667
Dalton Schultz,Slant,0.7000000000000001,0,1,1.7000000000000002,Dalton Schultz,Slant,23.0,0.07391304347826087
Dalvin Cook,Out,1.0,0,2,3.0,Dalvin Cook,Out,10.0,0.3
Damiere Byrd,Comeback,1.1,0,1,2.1,Damiere Byrd,Comeback,6.0,0.35000000000000003
Damiere Byrd,Curl,8.7,0,9,17.7,Damiere Byrd,Curl,88.0,0.20113636363636364
Damiere Byrd,Dig,2.4000000000000004,0,3,5.4,Damiere Byrd,Dig,39.0,0.13846153846153847
Damiere Byrd,Out,2.2,0,2,4.2,Damiere Byrd,Out,13.0,0.3230769230769231
Damiere Byrd,Slant,1.4000000000000001,0,2,3.4000000000000004,Damiere Byrd,Slant,10.0,0.34
Dan Arnold,Curl,6.200000000000001,0,6,12.200000000000001,Dan Arnold,Curl,51.0,0.23921568627450981
Dan Arnold,Dig,1.9000000000000001,0,1,2.9000000000000004,Dan Arnold,Dig,21.0,0.1380952380952381
Dan Arnold,Out,4.900000000000001,0,5,9.9,Dan Arnold,Out,37.0,0.26756756756756755
Dan Arnold,Slant,4.500000000000001,0,3,7.500000000000001,Dan Arnold,Slant,17.0,0.44117647058823534
Danny Amendola,Comeback,1.1,0,1,2.1,Danny Amendola,Comeback,1.0,2.1
Danny Amendola,Corner,0.0,0,0,0.0,Danny Amendola,Corner,5.0,0.0
Danny Amendola,Curl,3.5,0,5,8.5,Danny Amendola,Curl,24.0,0.3541666666666667
Danny Amendola,Out,5.4,0,3,8.4,Danny Amendola,Out,26.0,0.3230769230769231
Danny Amendola,Slant,0.4,0,1,1.4,Danny Amendola,Slant,6.0,0.2333333333333333
Dante Pettis,Curl,0.9000000000000001,0,2,2.9000000000000004,Dante Pettis,Curl,8.0,0.36250000000000004
Dante Pettis,Out,1.4,6,2,9.4,Dante Pettis,Out,6.0,1.5666666666666667
Dante Pettis,Slant,5.2,0,3,8.2,Dante Pettis,Slant,8.0,1.025
Dare Ogunbowale,Curl,2.0,0,2,4.0,Dare Ogunbowale,Curl,16.0,0.25
Darius Slayton,Comeback,3.1,0,3,6.1,Darius Slayton,Comeback,14.0,0.43571428571428567
Darius Slayton,Corner,0.0,0,0,0.0,Darius Slayton,Corner,23.0,0.0
Darius Slayton,Curl,8.5,0,8,16.5,Darius Slayton,Curl,57.0,0.2894736842105263
Darius Slayton,Dig,0.7000000000000001,0,1,1.7000000000000002,Darius Slayton,Dig,26.0,0.06538461538461539
Darius Slayton,Out,1.4000000000000001,0,1,2.4000000000000004,Darius Slayton,Out,29.0,0.08275862068965519
Darius Slayton,Post,1.5,0,1,2.5,Darius Slayton,Post,22.0,0.11363636363636363
Darius Slayton,Slant,3.1,0,2,5.1,Darius Slayton,Slant,16.0,0.31875
Darnell Mooney,Corner,5.4,0,3,8.4,Darnell Mooney,Corner,38.0,0.2210526315789474
Darnell Mooney,Curl,24.600000000000005,0,23,47.60000000000001,Darnell Mooney,Curl,144.0,0.3305555555555556
Darnell Mooney,Dig,6.0,0,3,9.0,Darnell Mooney,Dig,39.0,0.23076923076923078
Darnell Mooney,Out,11.800000000000002,0,11,22.8,Darnell Mooney,Out,54.0,0.4222222222222222
Darnell Mooney,Post,0.0,0,0,0.0,Darnell Mooney,Post,31.0,0.0
Darnell Mooney,Slant,8.2,0,6,14.2,Darnell Mooney,Slant,31.0,0.45806451612903226
Darrell Daniels,Corner,0.0,0,0,0.0,Darrell Daniels,Corner,4.0,0.0
Darren Waller,Corner,0.0,0,0,0.0,Darren Waller,Corner,18.0,0.0
Darren Waller,Curl,10.000000000000002,0,8,18.0,Darren Waller,Curl,42.0,0.42857142857142855
Darren Waller,Dig,4.6000000000000005,0,4,8.600000000000001,Darren Waller,Dig,38.0,0.22631578947368425
Darren Waller,Out,15.200000000000003,6,13,34.2,Darren Waller,Out,39.0,0.876923076923077
Darren Waller,Post,4.5,0,2,6.5,Darren Waller,Post,16.0,0.40625
Darren Waller,Slant,10.0,6,8,24.000000000000004,Darren Waller,Slant,25.0,0.9600000000000002
Davante Adams,Comeback,1.1,0,1,2.1,Davante Adams,Comeback,2.0,1.05
Davante Adams,Corner,7.200000000000001,0,2,9.2,Davante Adams,Corner,27.0,0.34074074074074073
Davante Adams,Curl,9.700000000000001,0,11,20.7,Davante Adams,Curl,34.0,0.6088235294117647
Davante Adams,Dig,24.800000000000004,0,14,38.800000000000004,Davante Adams,Dig,68.0,0.5705882352941177
Davante Adams,Out,12.500000000000002,12,19,43.50000000000001,Davante Adams,Out,62.0,0.7016129032258066
Davante Adams,Post,7.9,0,4,11.9,Davante Adams,Post,15.0,0.7933333333333333
Davante Adams,Slant,21.700000000000006,12,18,51.699999999999996,Davante Adams,Slant,75.0,0.6893333333333332
David Johnson,Comeback,0.7000000000000001,0,1,1.7000000000000002,David Johnson,Comeback,1.0,1.7000000000000002
David Johnson,Curl,2.4,0,3,5.4,David Johnson,Curl,29.0,0.18620689655172415
David Johnson,Out,2.4000000000000004,0,4,6.4,David Johnson,Out,12.0,0.5333333333333333
David Johnson,Slant,1.8,0,2,3.8,David Johnson,Slant,4.0,0.95
David Montgomery,Curl,3.0000000000000004,0,4,7.0,David Montgomery,Curl,46.0,0.15217391304347827
David Montgomery,Out,1.1,0,2,3.0999999999999996,David Montgomery,Out,8.0,0.38749999999999996
David Moore,Post,0.0,0,0,0.0,David Moore,Post,1.0,0.0
David Njoku,Corner,4.5,0,2,6.5,David Njoku,Corner,25.0,0.26
David Njoku,Curl,3.7,0,6,9.7,David Njoku,Curl,60.0,0.16166666666666665
David Njoku,Out,3.2,0,2,5.2,David Njoku,Out,23.0,0.22608695652173913
David Njoku,Post,2.0,6,1,9.0,David Njoku,Post,7.0,1.2857142857142858
David Sills V,Slant,0.0,0,0,0.0,David Sills V,Slant,4.0,0.0
Dawson Knox,Corner,6.6000000000000005,0,2,8.600000000000001,Dawson Knox,Corner,23.0,0.37391304347826093
Dawson Knox,Curl,1.9000000000000001,6,3,10.9,Dawson Knox,Curl,42.0,0.25952380952380955
Dawson Knox,Dig,3.0,0,2,5.0,Dawson Knox,Dig,28.0,0.17857142857142858
Dawson Knox,Out,2.4000000000000004,6,1,9.4,Dawson Knox,Out,36.0,0.2611111111111111
Dawson Knox,Post,1.1,6,1,8.1,Dawson Knox,Post,18.0,0.44999999999999996
Dax Milne,Post,0.0,0,0,0.0,Dax Milne,Post,8.0,0.0
Dax Milne,Slant,2.2,0,1,3.2,Dax Milne,Slant,3.0,1.0666666666666667
DeAndre Carter,Comeback,0.0,0,0,0.0,DeAndre Carter,Comeback,8.0,0.0
DeAndre Carter,Corner,3.7,6,2,11.7,DeAndre Carter,Corner,7.0,1.6714285714285713
DeAndre Carter,Curl,4.699999999999999,0,4,8.7,DeAndre Carter,Curl,26.0,0.3346153846153846
DeAndre Carter,Dig,6.7,0,3,9.7,DeAndre Carter,Dig,23.0,0.42173913043478256
DeAndre Carter,Out,1.8000000000000003,0,2,3.8000000000000003,DeAndre Carter,Out,16.0,0.23750000000000002
DeAndre Carter,Post,2.2,0,1,3.2,DeAndre Carter,Post,12.0,0.26666666666666666
DeAndre Carter,Slant,2.7,0,2,4.699999999999999,DeAndre Carter,Slant,11.0,0.4272727272727272
DeAndre Hopkins,Comeback,1.1,0,1,2.1,DeAndre Hopkins,Comeback,3.0,0.7000000000000001
DeAndre Hopkins,Corner,3.8000000000000003,0,1,4.800000000000001,DeAndre Hopkins,Corner,15.0,0.32000000000000006
DeAndre Hopkins,Curl,12.8,0,13,25.800000000000004,DeAndre Hopkins,Curl,67.0,0.38507462686567173
DeAndre Hopkins,Out,6.299999999999999,0,5,11.299999999999999,DeAndre Hopkins,Out,19.0,0.5947368421052631
DeAndre Hopkins,Slant,4.9,6,4,14.899999999999999,DeAndre Hopkins,Slant,19.0,0.7842105263157894
DeSean Jackson,Comeback,1.6,0,1,2.6,DeSean Jackson,Comeback,9.0,0.2888888888888889
DeSean Jackson,Curl,2.4000000000000004,0,4,6.4,DeSean Jackson,Curl,24.0,0.26666666666666666
DeSean Jackson,Dig,2.9000000000000004,0,2,4.9,DeSean Jackson,Dig,20.0,0.24500000000000002
DeSean Jackson,Post,4.0,0,1,5.0,DeSean Jackson,Post,32.0,0.15625
DeVante Parker,Comeback,2.4,0,3,5.4,DeVante Parker,Comeback,5.0,1.08
DeVante Parker,Corner,3.7,0,1,4.7,DeVante Parker,Corner,15.0,0.31333333333333335
DeVante Parker,Curl,7.700000000000001,0,10,17.7,DeVante Parker,Curl,59.0,0.3
DeVante Parker,Dig,4.5,0,3,7.5,DeVante Parker,Dig,31.0,0.24193548387096775
DeVante Parker,Out,2.4000000000000004,0,3,5.3999999999999995,DeVante Parker,Out,12.0,0.44999999999999996
DeVante Parker,Post,2.0,0,1,3.0,DeVante Parker,Post,23.0,0.13043478260869565
DeVante Parker,Slant,13.4,6,12,31.400000000000006,DeVante Parker,Slant,54.0,0.5814814814814816
DeVonta Smith,Comeback,12.700000000000001,0,9,21.7,DeVonta Smith,Comeback,25.0,0.868
DeVonta Smith,Corner,3.7,0,1,4.7,DeVonta Smith,Corner,26.0,0.18076923076923077
DeVonta Smith,Curl,19.8,0,18,37.800000000000004,DeVonta Smith,Curl,86.0,0.4395348837209303
DeVonta Smith,Dig,11.500000000000002,0,7,18.5,DeVonta Smith,Dig,42.0,0.44047619047619047
DeVonta Smith,Out,6.7,0,7,13.7,DeVonta Smith,Out,28.0,0.48928571428571427
DeVonta Smith,Post,2.8000000000000003,6,1,9.8,DeVonta Smith,Post,18.0,0.5444444444444445
DeVonta Smith,Slant,3.7,6,5,14.7,DeVonta Smith,Slant,26.0,0.5653846153846154
Dede Westbrook,Dig,0.7000000000000001,0,1,1.7000000000000002,Dede Westbrook,Dig,14.0,0.12142857142857144
Dede Westbrook,Slant,1.1,0,1,2.1,Dede Westbrook,Slant,13.0,0.16153846153846155
Dee Eskridge,Post,0.0,0,0,0.0,Dee Eskridge,Post,4.0,0.0
Dee Eskridge,Slant,1.1,0,1,2.1,Dee Eskridge,Slant,8.0,0.2625
DeeJay Dallas,Curl,5.500000000000001,0,7,12.5,DeeJay Dallas,Curl,22.0,0.5681818181818182
Deebo Samuel,Corner,4.3,0,1,5.3,Deebo Samuel,Corner,14.0,0.37857142857142856
Deebo Samuel,Curl,9.900000000000002,0,9,18.900000000000002,Deebo Samuel,Curl,62.0,0.3048387096774194
Deebo Samuel,Dig,36.4,6,17,59.400000000000006,Deebo Samuel,Dig,71.0,0.8366197183098593
Deebo Samuel,Out,1.8,0,2,3.8,Deebo Samuel,Out,28.0,0.1357142857142857
Deebo Samuel,Post,9.5,6,2,17.5,Deebo Samuel,Post,20.0,0.875
Deebo Samuel,Slant,9.700000000000001,0,8,17.700000000000003,Deebo Samuel,Slant,35.0,0.5057142857142858
Demarcus Robinson,Curl,13.1,0,15,28.099999999999998,Demarcus Robinson,Curl,107.0,0.2626168224299065
Demarcus Robinson,Dig,0.0,0,0,0.0,Demarcus Robinson,Dig,33.0,0.0
Demarcus Robinson,Out,0.8,0,1,1.8,Demarcus Robinson,Out,30.0,0.060000000000000005
Denzel Mims,Post,2.7,0,1,3.7,Denzel Mims,Post,10.0,0.37
Denzel Mims,Slant,1.9000000000000001,0,2,3.9,Denzel Mims,Slant,17.0,0.22941176470588234
Deonte Harty,Comeback,4.9,0,4,8.9,Deonte Harty,Comeback,6.0,1.4833333333333334
Deonte Harty,Corner,7.6,6,2,15.6,Deonte Harty,Corner,7.0,2.2285714285714286
Deonte Harty,Curl,6.600000000000001,0,7,13.600000000000001,Deonte Harty,Curl,22.0,0.6181818181818183
Deonte Harty,Dig,7.0,6,1,14.0,Deonte Harty,Dig,12.0,1.1666666666666667
Deonte Harty,Out,9.1,0,9,18.1,Deonte Harty,Out,28.0,0.6464285714285715
Deonte Harty,Post,7.2,6,1,14.2,Deonte Harty,Post,12.0,1.1833333333333333
Deonte Harty,Slant,3.7,0,4,7.700000000000001,Deonte Harty,Slant,12.0,0.6416666666666667
Derrick Henry,Curl,4.4,0,7,11.4,Derrick Henry,Curl,29.0,0.3931034482758621
Derrick Henry,Dig,0.4,0,1,1.4,Derrick Henry,Dig,4.0,0.35
Devin Duvernay,Comeback,0.7000000000000001,0,1,1.7000000000000002,Devin Duvernay,Comeback,4.0,0.42500000000000004
Devin Duvernay,Corner,1.9000000000000001,6,1,8.9,Devin Duvernay,Corner,13.0,0.6846153846153846
Devin Duvernay,Curl,3.3000000000000003,0,3,6.300000000000001,Devin Duvernay,Curl,67.0,0.09402985074626867
Devin Duvernay,Dig,2.5,0,2,4.5,Devin Duvernay,Dig,30.0,0.15
Devin Duvernay,Out,1.3,0,2,3.3,Devin Duvernay,Out,26.0,0.12692307692307692
Devin Duvernay,Slant,5.4,0,5,10.4,Devin Duvernay,Slant,36.0,0.2888888888888889
Devin Singletary,Curl,7.4,0,10,17.4,Devin Singletary,Curl,72.0,0.24166666666666664
Devin Singletary,Dig,1.1,0,2,3.1,Devin Singletary,Dig,5.0,0.62
Devonta Freeman,Curl,6.300000000000001,0,8,14.300000000000002,Devonta Freeman,Curl,59.0,0.24237288135593224
Devontae Booker,Dig,2.4,0,3,5.4,Devontae Booker,Dig,6.0,0.9
Devontae Booker,Out,1.3000000000000003,0,2,3.3000000000000003,Devontae Booker,Out,9.0,0.3666666666666667
Dez Fitzpatrick,Corner,0.0,0,0,0.0,Dez Fitzpatrick,Corner,2.0,0.0
Dez Fitzpatrick,Post,1.8,6,1,8.8,Dez Fitzpatrick,Post,4.0,2.2
Dez Fitzpatrick,Slant,0.5,0,1,1.5,Dez Fitzpatrick,Slant,8.0,0.1875
Diontae Johnson,Comeback,7.300000000000001,0,5,12.299999999999999,Diontae Johnson,Comeback,10.0,1.23
Diontae Johnson,Corner,1.5,0,1,2.5,Diontae Johnson,Corner,11.0,0.22727272727272727
Diontae Johnson,Curl,8.899999999999999,0,13,21.9,Diontae Johnson,Curl,77.0,0.2844155844155844
Diontae Johnson,Dig,10.1,0,8,18.099999999999998,Diontae Johnson,Dig,51.0,0.3549019607843137
Diontae Johnson,Out,10.600000000000001,0,15,25.599999999999998,Diontae Johnson,Out,72.0,0.3555555555555555
Diontae Johnson,Post,4.300000000000001,6,2,12.3,Diontae Johnson,Post,22.0,0.5590909090909091
Diontae Johnson,Slant,18.0,12,16,45.99999999999999,Diontae Johnson,Slant,48.0,0.9583333333333331
Diontae Spencer,Corner,0.0,0,0,0.0,Diontae Spencer,Corner,2.0,0.0
Donovan Peoples-Jones,Comeback,0.0,0,0,0.0,Donovan Peoples-Jones,Comeback,4.0,0.0
Donovan Peoples-Jones,Corner,1.5,0,1,2.5,Donovan Peoples-Jones,Corner,16.0,0.15625
Donovan Peoples-Jones,Curl,5.4,0,5,10.4,Donovan Peoples-Jones,Curl,56.0,0.18571428571428572
Donovan Peoples-Jones,Dig,5.7,0,4,9.7,Donovan Peoples-Jones,Dig,42.0,0.23095238095238094
Donovan Peoples-Jones,Out,7.5,6,6,19.500000000000004,Donovan Peoples-Jones,Out,35.0,0.5571428571428573
Donovan Peoples-Jones,Post,3.7,0,2,5.7,Donovan Peoples-Jones,Post,14.0,0.40714285714285714
Donovan Peoples-Jones,Slant,2.9000000000000004,0,3,5.9,Donovan Peoples-Jones,Slant,34.0,0.1735294117647059
Durham Smythe,Corner,4.6,0,2,6.6,Durham Smythe,Corner,19.0,0.34736842105263155
Durham Smythe,Dig,1.3,0,1,2.3,Durham Smythe,Dig,12.0,0.19166666666666665
Durham Smythe,Post,2.1,0,1,3.1,Durham Smythe,Post,3.0,1.0333333333333334
Durham Smythe,Slant,3.0,0,2,5.0,Durham Smythe,Slant,10.0,0.5
Dyami Brown,Comeback,0.0,0,0,0.0,Dyami Brown,Comeback,4.0,0.0
Dyami Brown,Dig,7.6000000000000005,0,6,13.600000000000001,Dyami Brown,Dig,22.0,0.6181818181818183
Dyami Brown,Post,4.800000000000001,0,1,5.800000000000001,Dyami Brown,Post,16.0,0.36250000000000004
Dyami Brown,Slant,0.5,0,1,1.5,Dyami Brown,Slant,5.0,0.3
Elijah Moore,Comeback,0.0,0,0,0.0,Elijah Moore,Comeback,11.0,0.0
Elijah Moore,Corner,0.0,0,0,0.0,Elijah Moore,Corner,16.0,0.0
Elijah Moore,Curl,12.200000000000001,6,7,25.200000000000003,Elijah Moore,Curl,35.0,0.7200000000000001
Elijah Moore,Dig,3.8000000000000003,0,2,5.800000000000001,Elijah Moore,Dig,33.0,0.17575757575757578
Elijah Moore,Out,8.600000000000001,0,8,16.6,Elijah Moore,Out,33.0,0.503030303030303
Elijah Moore,Post,5.8,0,3,8.8,Elijah Moore,Post,24.0,0.3666666666666667
Elijah Moore,Slant,6.5,12,2,20.5,Elijah Moore,Slant,18.0,1.1388888888888888
Emmanuel Sanders,Comeback,0.9,0,1,1.9,Emmanuel Sanders,Comeback,12.0,0.15833333333333333
Emmanuel Sanders,Corner,0.8,6,1,7.8,Emmanuel Sanders,Corner,13.0,0.6
Emmanuel Sanders,Curl,19.1,0,14,33.1,Emmanuel Sanders,Curl,121.0,0.2735537190082645
Emmanuel Sanders,Dig,2.0,0,1,3.0,Emmanuel Sanders,Dig,52.0,0.057692307692307696
Emmanuel Sanders,Out,6.8,6,6,18.8,Emmanuel Sanders,Out,15.0,1.2533333333333334
Emmanuel Sanders,Post,2.1,0,1,3.1,Emmanuel Sanders,Post,30.0,0.10333333333333333
Emmanuel Sanders,Slant,0.0,0,0,0.0,Emmanuel Sanders,Slant,16.0,0.0
Equanimeous St. Brown,Corner,0.0,0,0,0.0,Equanimeous St. Brown,Corner,7.0,0.0
Equanimeous St. Brown,Dig,1.8,0,1,2.8,Equanimeous St. Brown,Dig,14.0,0.19999999999999998
Equanimeous St. Brown,Out,1.6,0,3,4.6,Equanimeous St. Brown,Out,17.0,0.27058823529411763
Equanimeous St. Brown,Post,0.0,0,0,0.0,Equanimeous St. Brown,Post,7.0,0.0
Equanimeous St. Brown,Slant,1.7000000000000002,0,1,2.7,Equanimeous St. Brown,Slant,12.0,0.225
Eric Ebron,Corner,0.0,0,0,0.0,Eric Ebron,Corner,10.0,0.0
Eric Ebron,Post,1.9000000000000001,0,1,2.9000000000000004,Eric Ebron,Post,10.0,0.29000000000000004
Evan Engram,Comeback,0.0,0,0,0.0,Evan Engram,Comeback,1.0,0.0
Evan Engram,Corner,0.0,0,0,0.0,Evan Engram,Corner,26.0,0.0
Evan Engram,Curl,6.1000000000000005,0,5,11.099999999999998,Evan Engram,Curl,56.0,0.19821428571428568
Evan Engram,Dig,2.3,0,2,4.3,Evan Engram,Dig,30.0,0.14333333333333334
Evan Engram,Out,7.700000000000001,6,9,22.7,Evan Engram,Out,46.0,0.4934782608695652
Evan Engram,Slant,4.6000000000000005,0,4,8.6,Evan Engram,Slant,22.0,0.3909090909090909
Ezekiel Elliott,Curl,1.4000000000000001,0,3,4.4,Ezekiel Elliott,Curl,50.0,0.08800000000000001
Ezekiel Elliott,Dig,2.2,0,2,4.2,Ezekiel Elliott,Dig,6.0,0.7000000000000001
Ezekiel Elliott,Out,0.30000000000000004,0,1,1.3,Ezekiel Elliott,Out,29.0,0.04482758620689655
Foster Moreau,Corner,3.7,6,2,11.700000000000001,Foster Moreau,Corner,19.0,0.6157894736842106
Foster Moreau,Dig,2.5,0,2,4.5,Foster Moreau,Dig,23.0,0.1956521739130435
Frank Darby,Slant,0.0,0,0,0.0,Frank Darby,Slant,1.0,0.0
Freddie Swain,Corner,0.0,0,0,0.0,Freddie Swain,Corner,13.0,0.0
Freddie Swain,Curl,6.7,0,4,10.700000000000001,Freddie Swain,Curl,57.0,0.18771929824561406
Freddie Swain,Out,2.1,0,3,5.1,Freddie Swain,Out,40.0,0.1275
Freddie Swain,Slant,1.9,0,2,3.9,Freddie Swain,Slant,26.0,0.15
Gabriel Davis,Comeback,2.1,0,1,3.1,Gabriel Davis,Comeback,3.0,1.0333333333333334
Gabriel Davis,Corner,0.30000000000000004,6,1,7.3,Gabriel Davis,Corner,14.0,0.5214285714285715
Gabriel Davis,Curl,10.600000000000001,0,8,18.599999999999998,Gabriel Davis,Curl,62.0,0.3
Gabriel Davis,Dig,12.3,0,7,19.3,Gabriel Davis,Dig,32.0,0.603125
Gabriel Davis,Out,2.5,0,2,4.5,Gabriel Davis,Out,10.0,0.45
Gabriel Davis,Post,24.5,24,7,55.50000000000001,Gabriel Davis,Post,23.0,2.41304347826087
Gabriel Davis,Slant,2.3000000000000003,12,3,17.3,Gabriel Davis,Slant,13.0,1.330769230769231
Geoff Swaim,Corner,0.2,6,1,7.2,Geoff Swaim,Corner,4.0,1.8
Geoff Swaim,Curl,1.5,0,2,3.5,Geoff Swaim,Curl,30.0,0.11666666666666667
Geoff Swaim,Out,3.1999999999999997,0,6,9.2,Geoff Swaim,Out,16.0,0.575
George Kittle,Corner,3.5,6,2,11.5,George Kittle,Corner,13.0,0.8846153846153846
George Kittle,Curl,5.800000000000001,0,6,11.8,George Kittle,Curl,37.0,0.31891891891891894
George Kittle,Dig,14.499999999999998,0,11,25.5,George Kittle,Dig,47.0,0.5425531914893617
George Kittle,Out,10.5,12,10,32.5,George Kittle,Out,36.0,0.9027777777777778
George Kittle,Post,3.7,6,2,11.7,George Kittle,Post,8.0,1.4625
George Kittle,Slant,13.900000000000004,6,10,29.900000000000002,George Kittle,Slant,12.0,2.4916666666666667
Gerald Everett,Corner,8.100000000000001,6,3,17.1,Gerald Everett,Corner,14.0,1.2214285714285715
Gerald Everett,Curl,3.9000000000000004,0,3,6.9,Gerald Everett,Curl,33.0,0.2090909090909091
Gerald Everett,Dig,1.2000000000000002,0,1,2.2,Gerald Everett,Dig,22.0,0.1
Gerald Everett,Out,12.4,0,11,23.400000000000002,Gerald Everett,Out,47.0,0.49787234042553197
Gerald Everett,Post,3.4000000000000004,0,1,4.4,Gerald Everett,Post,9.0,0.48888888888888893
Gerald Everett,Slant,1.1,0,2,3.1,Gerald Everett,Slant,27.0,0.11481481481481481
Greg Ward,Post,1.5,6,1,8.5,Greg Ward,Post,11.0,0.7727272727272727
Gunner Olszewski,Comeback,0.0,0,0,0.0,Gunner Olszewski,Comeback,2.0,0.0
Harrison Bryant,Corner,5.7,6,3,14.7,Harrison Bryant,Corner,16.0,0.91875
Harrison Bryant,Out,1.6,0,3,4.6,Harrison Bryant,Out,18.0,0.25555555555555554
Hayden Hurst,Curl,4.7,6,5,15.700000000000001,Hayden Hurst,Curl,34.0,0.46176470588235297
Henry Ruggs,Comeback,0.0,0,0,0.0,Henry Ruggs,Comeback,4.0,0.0
Henry Ruggs,Corner,1.8,0,1,2.8,Henry Ruggs,Corner,20.0,0.13999999999999999
Henry Ruggs,Dig,4.8,0,2,6.8,Henry Ruggs,Dig,17.0,0.39999999999999997
Henry Ruggs,Out,3.1,0,6,9.1,Henry Ruggs,Out,18.0,0.5055555555555555
Henry Ruggs,Post,18.900000000000002,6,4,28.900000000000002,Henry Ruggs,Post,21.0,1.3761904761904762
Hunter Henry,Corner,8.9,6,4,18.900000000000002,Hunter Henry,Corner,25.0,0.7560000000000001
Hunter Henry,Curl,5.7,12,7,24.7,Hunter Henry,Curl,55.0,0.4490909090909091
Hunter Henry,Dig,9.100000000000001,6,8,23.099999999999998,Hunter Henry,Dig,61.0,0.3786885245901639
Hunter Henry,Out,9.5,6,11,26.5,Hunter Henry,Out,39.0,0.6794871794871795
Hunter Renfrow,Comeback,1.0,0,1,2.0,Hunter Renfrow,Comeback,2.0,1.0
Hunter Renfrow,Corner,3.3000000000000003,12,3,18.3,Hunter Renfrow,Corner,12.0,1.5250000000000001
