,nickName,CoverageType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
292,Rams,Cover 3,262,70.16000000000003,44,-11,103.15999999999998,0.3937404580152671
293,Rams,Cover 4,176,42.32000000000001,4,-7,39.32000000000001,0.22340909090909095
294,Rams,Cover 6,38,11.720000000000002,0,-1,10.720000000000002,0.2821052631578948
295,Rams,Man Cover 2,24,9.520000000000001,0,0,9.520000000000001,0.3966666666666667
296,Rams,No Video,38,6.84,0,0,6.84,0.18
297,Rams,Other,3,0.72,0,-1,-0.28,-0.09333333333333334
298,Rams,Prevent,10,2.4000000000000004,0,0,2.4000000000000004,0.24000000000000005
299,Rams,Screen,39,8.88,4,0,12.880000000000003,0.33025641025641034
300,Rams,Tampa 2,1,0.24,0,0,0.24,0.24
301,Ravens,Cover 0,24,10.719999999999999,12,-1,21.72,0.9049999999999999
302,Ravens,Cover 1,137,40.8,32,-1,71.79999999999997,0.5240875912408757
303,Ravens,Cover 2,31,11.92,4,0,15.919999999999998,0.5135483870967741
304,Ravens,Cover 3,124,42.83999999999999,8,-1,49.839999999999975,0.40193548387096756
305,Ravens,Cover 4,92,20.199999999999996,0,-1,19.199999999999992,0.20869565217391295
306,Ravens,Cover 6,8,2.3600000000000003,0,0,2.3600000000000003,0.29500000000000004
307,Ravens,Man Cover 2,42,9.08,0,-2,7.080000000000001,0.1685714285714286
308,Ravens,No Video,15,7.92,8,0,15.919999999999998,1.0613333333333332
309,Ravens,Other,1,0.6,0,0,0.6,0.6
310,Ravens,Prevent,4,1.24,0,0,1.24,0.31
311,Ravens,Screen,27,6.32,0,0,6.32,0.23407407407407407
312,Saints,Combination,3,1.1600000000000001,0,0,1.1600000000000001,0.3866666666666667
313,Saints,Cover 0,11,4.12,4,0,8.12,0.7381818181818182
314,Saints,Cover 1,141,40.64,24,-7,57.640000000000036,0.408794326241135
315,Saints,Cover 2,58,9.040000000000001,4,-3,10.039999999999997,0.17310344827586202
316,Saints,Cover 3,103,26.839999999999993,4,-2,28.839999999999993,0.2799999999999999
317,Saints,Cover 4,86,23.03999999999999,0,-3,20.039999999999996,0.23302325581395344
318,Saints,Cover 6,10,3.6,0,0,3.6,0.36
319,Saints,Man Cover 2,102,26.360000000000003,8,-2,32.36,0.3172549019607843
320,Saints,No Video,1,0.0,0,0,0.0,0.0
321,Saints,Other,1,0.24,0,0,0.24,0.24
322,Saints,Prevent,12,2.32,0,-2,0.32000000000000006,0.026666666666666672
323,Saints,Screen,32,5.7200000000000015,4,0,9.719999999999999,0.30374999999999996
324,Saints,Tampa 2,12,1.92,0,0,1.92,0.16
325,Seahawks,Combination,2,0.96,0,0,0.96,0.48
326,Seahawks,Cover 0,3,0.44,4,0,4.44,1.4800000000000002
327,Seahawks,Cover 1,80,18.32,8,-1,25.319999999999993,0.3164999999999999
328,Seahawks,Cover 2,109,29.399999999999984,8,-1,36.4,0.33394495412844033
329,Seahawks,Cover 3,183,60.239999999999995,20,-7,73.24000000000001,0.4002185792349727
330,Seahawks,Cover 4,74,17.999999999999996,8,-1,24.99999999999999,0.3378378378378377
331,Seahawks,Cover 6,17,4.16,0,-1,3.16,0.18588235294117647
332,Seahawks,Man Cover 2,16,7.280000000000002,0,0,7.280000000000002,0.4550000000000001
333,Seahawks,No Video,3,0.44,0,0,0.44,0.14666666666666667
334,Seahawks,Other,1,0.0,0,0,0.0,0.0
335,Seahawks,Prevent,4,0.76,0,0,0.76,0.19
336,Seahawks,Screen,35,12.28,8,0,20.279999999999998,0.5794285714285714
337,Seahawks,Tampa 2,14,3.2800000000000002,0,0,3.2800000000000002,0.2342857142857143
338,Steelers,Combination,6,1.7999999999999998,0,-1,0.7999999999999999,0.13333333333333333
339,Steelers,Cover 0,6,1.72,4,0,5.72,0.9533333333333333
340,Steelers,Cover 1,115,38.04,36,-3,71.03999999999999,0.6177391304347826
341,Steelers,Cover 2,76,21.120000000000005,12,-1,32.12,0.4226315789473684
342,Steelers,Cover 3,194,61.43999999999999,12,-3,70.43999999999997,0.3630927835051545
343,Steelers,Cover 4,64,14.84,4,-2,16.839999999999996,0.26312499999999994
344,Steelers,Cover 6,14,1.68,0,-1,0.6799999999999999,0.048571428571428564
345,Steelers,Man Cover 2,46,11.88,4,-2,13.88,0.3017391304347826
