,playerName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes
1653,Jerry Jeudy,Cover 3,30.200000000000003,12,17,59.20000000000001,141.0,0.41985815602836885
1654,Jerry Jeudy,Cover 4,7.7,0,4,11.7,76.0,0.1539473684210526
1656,Jerry Jeudy,Man Cover 2,7.5,0,5,12.5,35.0,0.35714285714285715
1657,Jerry Jeudy,Prevent,2.5,0,1,3.5,27.0,0.12962962962962962
1660,Jesse James,Cover 0,0.8,6,2,8.8,5.0,1.7600000000000002
1662,Jesse James,Cover 2,3.1,0,1,4.1,18.0,0.22777777777777775
1663,Jesse James,Cover 3,3.9,6,6,15.9,41.0,0.3878048780487805
1666,Jimmy Graham,Cover 0,2.1,6,2,10.1,8.0,1.2625
1667,Jimmy Graham,Cover 1,8.100000000000001,18,12,38.099999999999994,98.0,0.3887755102040816
1668,Jimmy Graham,Cover 2,12.600000000000001,6,8,26.6,40.0,0.665
1669,Jimmy Graham,Cover 3,13.100000000000001,6,14,33.1,114.0,0.29035087719298247
1670,Jimmy Graham,Cover 4,6.4,12,9,27.4,58.0,0.4724137931034483
1671,Jimmy Graham,Cover 6,0.4,0,1,1.4,3.0,0.4666666666666666
1672,Jimmy Graham,Man Cover 2,1.2000000000000002,0,2,3.2,16.0,0.2
1673,Jimmy Graham,Prevent,2.5,6,2,10.5,5.0,2.1
1677,Joe Mixon,Cover 0,1.9000000000000001,0,1,2.9000000000000004,2.0,1.4500000000000002
1682,Joe Mixon,Cover 6,1.4000000000000001,0,1,2.4000000000000004,4.0,0.6000000000000001
1683,Joe Mixon,Man Cover 2,0.7000000000000001,0,1,1.7000000000000002,1.0,1.7000000000000002
1684,Joe Mixon,Screen,3.7,0,8,11.7,12.0,0.975
1686,John Brown,Cover 0,3.9000000000000004,6,2,11.899999999999999,10.0,1.19
1687,John Brown,Cover 1,13.2,0,14,27.200000000000006,92.0,0.29565217391304355
1688,John Brown,Cover 2,12.600000000000001,0,10,22.599999999999998,47.0,0.4808510638297872
1692,John Brown,Man Cover 2,4.6000000000000005,6,1,11.600000000000001,13.0,0.8923076923076925
1693,John Brown,Screen,10.7,6,6,22.7,25.0,0.9079999999999999
1694,John Hightower,Cover 0,0.9,0,1,1.9,8.0,0.2375
1695,John Hightower,Cover 1,1.1,0,1,2.1,67.0,0.03134328358208956
1696,John Hightower,Cover 3,13.0,0,4,17.0,66.0,0.25757575757575757
1697,John Hightower,Cover 4,0.7999999999999999,0,3,3.8000000000000003,40.0,0.095
1698,John Hightower,Man Cover 2,0.9,0,1,1.9,13.0,0.14615384615384613
1699,John Hightower,Prevent,0.0,0,0,0.0,4.0,0.0
1706,Jonathan Taylor,Cover 1,10.5,6,6,22.5,46.0,0.4891304347826087
1707,Jonathan Taylor,Cover 2,3.5000000000000004,0,8,11.5,20.0,0.575
1708,Jonathan Taylor,Cover 3,3.8000000000000003,0,7,10.8,55.0,0.19636363636363638
1711,Jonathan Taylor,Man Cover 2,0.7000000000000001,0,1,1.7000000000000002,8.0,0.21250000000000002
1712,Jonathan Taylor,Screen,8.700000000000001,0,12,20.700000000000003,19.0,1.0894736842105264
1715,Jonnu Smith,Combination,0.0,0,0,0.0,11.0,0.0
1716,Jonnu Smith,Cover 0,0.6000000000000001,12,2,14.600000000000001,5.0,2.9200000000000004
1717,Jonnu Smith,Cover 1,6.8,18,9,33.800000000000004,102.0,0.3313725490196079
1718,Jonnu Smith,Cover 2,5.200000000000001,0,5,10.200000000000001,28.0,0.3642857142857143
1719,Jonnu Smith,Cover 3,23.8,12,18,53.79999999999999,77.0,0.6987012987012986
1720,Jonnu Smith,Cover 4,4.6,0,5,9.6,42.0,0.22857142857142856
1721,Jonnu Smith,Cover 6,0.4,6,1,7.4,6.0,1.2333333333333334
1722,Jonnu Smith,Screen,4.8,0,3,7.8,15.0,0.52
1724,Jordan Akins,Cover 0,0.0,0,0,0.0,13.0,0.0
1725,Jordan Akins,Cover 1,12.000000000000002,0,10,22.0,80.0,0.275
1726,Jordan Akins,Cover 2,5.1,0,5,10.1,33.0,0.30606060606060603
1727,Jordan Akins,Cover 3,9.5,0,9,18.5,88.0,0.21022727272727273
1728,Jordan Akins,Cover 4,6.800000000000001,6,7,19.8,30.0,0.66
1729,Jordan Akins,Cover 6,1.3,0,2,3.3,18.0,0.18333333333333332
1730,Jordan Akins,Man Cover 2,3.4000000000000004,0,2,5.4,9.0,0.6000000000000001
1731,Jordan Akins,Prevent,0.8,0,1,1.8,22.0,0.08181818181818182
1734,Jordan Reed,Cover 1,8.200000000000001,12,7,27.200000000000006,40.0,0.6800000000000002
1735,Jordan Reed,Cover 2,1.9000000000000001,0,4,5.8999999999999995,20.0,0.295
1736,Jordan Reed,Cover 3,5.6000000000000005,6,6,17.6,42.0,0.41904761904761906
1737,Jordan Reed,Cover 4,6.0,6,8,20.0,38.0,0.5263157894736842
1738,Jordan Reed,Cover 6,0.0,0,0,0.0,3.0,0.0
1739,Jordan Reed,Man Cover 2,0.0,0,0,0.0,11.0,0.0
1741,Jordan Thomas,Cover 0,0.30000000000000004,6,1,7.3,1.0,7.3
1743,Jordan Wilkins,Cover 0,0.0,0,0,0.0,3.0,0.0
1748,Jordan Wilkins,Screen,3.6,0,6,9.600000000000001,10.0,0.9600000000000002
1755,Josh Hill,Cover 0,0.30000000000000004,6,1,7.3,3.0,2.433333333333333
1758,Josh Hill,Cover 6,0.0,0,1,1.0,1.0,1.0
1760,Josh Jacobs,Cover 1,0.8,0,2,2.8,41.0,0.06829268292682926
1761,Josh Jacobs,Cover 2,5.4,0,8,13.400000000000002,17.0,0.7882352941176471
1762,Josh Jacobs,Cover 3,8.100000000000001,0,10,18.1,60.0,0.3016666666666667
1763,Josh Jacobs,Cover 4,10.200000000000001,0,10,20.199999999999996,41.0,0.4926829268292682
1764,Josh Jacobs,Screen,1.7000000000000002,0,4,5.7,12.0,0.47500000000000003
1768,Josh Reynolds,Cover 0,0.7000000000000001,0,1,1.7000000000000002,13.0,0.13076923076923078
1769,Josh Reynolds,Cover 1,14.600000000000001,6,14,34.6,101.0,0.3425742574257426
1771,Josh Reynolds,Cover 3,29.300000000000004,0,23,52.29999999999999,192.0,0.2723958333333333
1772,Josh Reynolds,Cover 4,16.2,6,9,31.200000000000006,59.0,0.528813559322034
1773,Josh Reynolds,Cover 6,0.0,0,0,0.0,6.0,0.0
1774,Josh Reynolds,Man Cover 2,0.0,0,0,0.0,15.0,0.0
1775,Josh Reynolds,Screen,4.300000000000001,0,5,9.3,25.0,0.37200000000000005
1777,Joshua Kelley,Cover 2,1.9000000000000004,0,5,6.9,17.0,0.40588235294117647
1780,Joshua Kelley,Cover 6,4.3,0,2,6.3,3.0,2.1
1781,Joshua Kelley,Man Cover 2,0.5,0,1,1.5,7.0,0.21428571428571427
1782,Joshua Kelley,Screen,-0.8000000000000002,0,4,3.1999999999999997,10.0,0.31999999999999995
1785,JuJu Smith-Schuster,Combination,0.0,0,1,1.0,21.0,0.047619047619047616
1786,JuJu Smith-Schuster,Cover 0,2.1,30,5,37.099999999999994,15.0,2.473333333333333
1787,JuJu Smith-Schuster,Cover 1,22.0,6,22,49.99999999999999,157.0,0.31847133757961776
1788,JuJu Smith-Schuster,Cover 2,17.700000000000006,6,16,39.7,84.0,0.47261904761904766
1789,JuJu Smith-Schuster,Cover 3,17.1,6,21,44.099999999999994,148.0,0.2979729729729729
1790,JuJu Smith-Schuster,Cover 4,13.7,12,14,39.7,83.0,0.47831325301204825
1792,JuJu Smith-Schuster,Man Cover 2,6.5,0,4,10.5,31.0,0.3387096774193548
1793,JuJu Smith-Schuster,Prevent,3.9000000000000004,0,2,5.9,18.0,0.3277777777777778
1794,JuJu Smith-Schuster,Screen,8.900000000000002,0,20,28.9,54.0,0.5351851851851852
1796,Julian Edelman,Cover 0,0.9,0,1,1.9,10.0,0.19
1797,Julian Edelman,Cover 1,4.5,0,4,8.5,42.0,0.20238095238095238
1798,Julian Edelman,Cover 2,6.5,0,3,9.5,7.0,1.3571428571428572
1799,Julian Edelman,Cover 3,11.700000000000001,0,7,18.700000000000003,39.0,0.47948717948717956
1800,Julian Edelman,Cover 4,7.3,0,4,11.3,31.0,0.3645161290322581
1801,Julian Edelman,Man Cover 2,0.8,0,1,1.8,9.0,0.2
1803,Julio Jones,Cover 0,0.0,0,0,0.0,7.0,0.0
1804,Julio Jones,Cover 1,13.5,0,11,24.5,63.0,0.3888888888888889
1805,Julio Jones,Cover 2,9.8,0,9,18.8,45.0,0.4177777777777778
1806,Julio Jones,Cover 3,25.1,6,14,45.099999999999994,63.0,0.7158730158730158
1807,Julio Jones,Cover 4,20.600000000000005,12,11,43.60000000000001,61.0,0.7147540983606558
1808,Julio Jones,Cover 6,0.5,0,1,1.5,5.0,0.3
1809,Julio Jones,Man Cover 2,4.5,0,3,7.5,35.0,0.21428571428571427
1810,Julio Jones,Other,0.8,0,1,1.8,6.0,0.3
1811,Julio Jones,Prevent,0.0,0,0,0.0,7.0,0.0
1817,Justice Hill,Cover 6,-0.1,0,1,0.9,1.0,0.9
1822,Justin Jackson,Cover 6,1.1,0,2,3.1,3.0,1.0333333333333334
1823,Justin Jackson,Screen,9.100000000000001,0,7,16.1,10.0,1.61
1825,Justin Jefferson,Cover 0,3.4000000000000004,6,3,12.4,10.0,1.24
1826,Justin Jefferson,Cover 1,60.9,24,32,116.90000000000002,121.0,0.966115702479339
1827,Justin Jefferson,Cover 2,7.200000000000001,0,6,13.200000000000001,54.0,0.24444444444444446
1828,Justin Jefferson,Cover 3,39.59999999999999,12,25,76.6,171.0,0.447953216374269
1829,Justin Jefferson,Cover 4,15.400000000000002,0,10,25.4,73.0,0.347945205479452
1830,Justin Jefferson,Cover 6,7.1000000000000005,0,2,9.100000000000001,17.0,0.5352941176470589
1831,Justin Jefferson,Man Cover 2,3.0,0,2,5.0,27.0,0.18518518518518517
1832,Justin Jefferson,Other,0.7000000000000001,0,1,1.7000000000000002,19.0,0.08947368421052633
1833,Justin Jefferson,Screen,4.1,0,7,11.1,52.0,0.21346153846153845
1839,Justin Watson,Cover 6,0.0,0,0,0.0,5.0,0.0
1840,Juwan Johnson,Combination,0.0,0,0,0.0,5.0,0.0
1846,K.J. Hamler,Cover 0,0.1,6,1,7.1,8.0,0.8875
1847,K.J. Hamler,Cover 1,19.1,6,12,37.1,67.0,0.5537313432835821
1848,K.J. Hamler,Cover 2,0.9,0,1,1.9,43.0,0.044186046511627906
1849,K.J. Hamler,Cover 3,10.600000000000001,6,8,24.599999999999998,103.0,0.23883495145631065
1850,K.J. Hamler,Cover 4,2.9000000000000004,0,4,6.9,49.0,0.14081632653061224
1852,K.J. Hamler,Man Cover 2,2.4000000000000004,0,3,5.3999999999999995,18.0,0.3
1853,K.J. Hamler,Prevent,2.1,0,1,3.1,13.0,0.23846153846153847
1859,K.J. Hill,Cover 6,2.5,0,1,3.5,10.0,0.35
1862,Kaden Smith,Cover 0,0.2,0,1,1.2,2.0,0.6
1866,Kaden Smith,Cover 6,2.3000000000000003,0,2,4.300000000000001,3.0,1.4333333333333336
1867,Kaden Smith,Screen,1.2000000000000002,0,3,4.199999999999999,7.0,0.5999999999999999
1871,Kalen Ballage,Cover 1,2.5,0,4,6.5,36.0,0.18055555555555555
1872,Kalen Ballage,Cover 2,4.300000000000001,0,7,11.299999999999999,31.0,0.36451612903225805
1875,Kalen Ballage,Cover 6,0.7000000000000001,0,1,1.7000000000000002,6.0,0.2833333333333334
1877,Kalen Ballage,Screen,5.500000000000001,0,7,12.500000000000002,17.0,0.7352941176470589
1883,Kalif Raymond,Man Cover 2,2.0,0,1,3.0,3.0,1.0
1888,Kareem Hunt,Cover 2,1.8,0,4,5.800000000000001,34.0,0.17058823529411768
1889,Kareem Hunt,Cover 3,6.200000000000001,0,9,15.199999999999998,53.0,0.2867924528301886
1890,Kareem Hunt,Cover 4,7.9,18,7,32.9,40.0,0.8225
1891,Kareem Hunt,Cover 6,1.2000000000000002,0,1,2.2,5.0,0.44000000000000006
1892,Kareem Hunt,Man Cover 2,0.1,0,1,1.1,10.0,0.11000000000000001
1893,Kareem Hunt,Prevent,0.2,0,1,1.2,8.0,0.15
1894,Kareem Hunt,Screen,9.4,0,13,22.4,23.0,0.9739130434782608
1901,KeeSean Johnson,Combination,3.2,0,1,4.2,6.0,0.7000000000000001
1902,KeeSean Johnson,Cover 0,0.7000000000000001,0,1,1.7000000000000002,5.0,0.34
1903,KeeSean Johnson,Cover 1,1.7000000000000002,0,2,3.7,32.0,0.115625
1906,KeeSean Johnson,Cover 4,7.4,0,4,11.4,27.0,0.4222222222222222
1907,KeeSean Johnson,Man Cover 2,0.0,0,0,0.0,1.0,0.0
1908,KeeSean Johnson,Prevent,0.9,0,1,1.9,8.0,0.2375
1910,Keelan Cole,Combination,0.0,0,0,0.0,19.0,0.0
1912,Keelan Cole,Cover 1,16.5,18,11,45.5,152.0,0.2993421052631579
1913,Keelan Cole,Cover 2,4.3,6,6,16.3,72.0,0.2263888888888889
1914,Keelan Cole,Cover 3,26.4,0,17,43.4,162.0,0.2679012345679012
1915,Keelan Cole,Cover 4,7.200000000000001,6,8,21.199999999999996,79.0,0.26835443037974677
1916,Keelan Cole,Cover 6,2.6,0,3,5.6,14.0,0.39999999999999997
1917,Keelan Cole,Man Cover 2,1.8,0,2,3.8,22.0,0.17272727272727273
1918,Keelan Cole,Screen,4.9,0,7,11.9,37.0,0.3216216216216216
1920,Keenan Allen,Combination,0.0,0,0,0.0,14.0,0.0
1921,Keenan Allen,Cover 0,5.5,18,5,28.5,19.0,1.5
1922,Keenan Allen,Cover 1,24.100000000000005,0,24,48.1,121.0,0.3975206611570248
1923,Keenan Allen,Cover 2,12.700000000000003,0,8,20.700000000000003,73.0,0.2835616438356165
1924,Keenan Allen,Cover 3,21.6,18,21,60.59999999999999,115.0,0.5269565217391303
1925,Keenan Allen,Cover 4,11.000000000000002,12,12,35.00000000000001,75.0,0.4666666666666668
1926,Keenan Allen,Cover 6,0.5,0,1,1.5,11.0,0.13636363636363635
1927,Keenan Allen,Man Cover 2,8.7,0,9,17.7,36.0,0.49166666666666664
1928,Keenan Allen,Prevent,3.2,0,1,4.2,14.0,0.3
1929,Keenan Allen,Screen,11.0,0,18,28.999999999999996,46.0,0.6304347826086956
1935,Keith Smith,Cover 4,1.8,0,4,5.8,14.0,0.41428571428571426
1936,Keith Smith,Other,0.4,0,1,1.4,3.0,0.4666666666666666
1937,Keke Coutee,Cover 0,1.7000000000000002,6,3,10.700000000000001,9.0,1.188888888888889
1940,Keke Coutee,Cover 3,24.800000000000004,6,14,44.8,81.0,0.5530864197530864
1941,Keke Coutee,Cover 4,4.4,0,6,10.399999999999999,26.0,0.39999999999999997
1942,Keke Coutee,Screen,3.3000000000000003,0,5,8.299999999999999,20.0,0.4149999999999999
1944,Kendall Lamm,Cover 0,0.1,6,1,7.1,1.0,7.1
1945,Kendrick Bourne,Cover 0,1.3,0,3,4.3,11.0,0.3909090909090909
1946,Kendrick Bourne,Cover 1,19.3,0,13,32.3,105.0,0.30761904761904757
1947,Kendrick Bourne,Cover 2,3.2,0,2,5.2,41.0,0.12682926829268293
1948,Kendrick Bourne,Cover 3,29.6,6,23,58.6,132.0,0.44393939393939397
1949,Kendrick Bourne,Cover 4,7.1,0,5,12.1,71.0,0.1704225352112676
1950,Kendrick Bourne,Cover 6,1.6,0,1,2.6,14.0,0.18571428571428572
1951,Kendrick Bourne,Man Cover 2,2.1,0,2,4.1,20.0,0.205
1952,Kendrick Bourne,Prevent,4.9,6,1,11.9,19.0,0.6263157894736843
1956,Kenny Golladay,Cover 1,9.299999999999999,0,9,18.3,45.0,0.4066666666666667
1958,Kenny Golladay,Cover 3,9.100000000000001,6,5,20.099999999999998,29.0,0.693103448275862
1959,Kenny Golladay,Cover 4,9.600000000000001,6,4,19.6,22.0,0.890909090909091
1960,Kenny Golladay,Man Cover 2,2.9000000000000004,0,1,3.9000000000000004,6.0,0.65
1963,Kenny Stills,Cover 1,3.6,0,3,6.6,41.0,0.16097560975609757
1967,Kenny Stills,Cover 6,1.8,0,1,2.8,5.0,0.5599999999999999
1969,Kenny Stills,Prevent,1.6,0,1,2.6,7.0,0.37142857142857144
1973,Kenyan Drake,Cover 3,6.0,0,10,16.0,67.0,0.23880597014925373
1975,Kenyan Drake,Cover 6,0.0,0,0,0.0,5.0,0.0
1976,Kenyan Drake,Screen,3.3000000000000003,0,8,11.3,24.0,0.4708333333333334
1978,Kerryon Johnson,Cover 2,0.0,0,0,0.0,23.0,0.0
1980,Kerryon Johnson,Prevent,2.4000000000000004,0,2,4.4,8.0,0.55
1981,Kerryon Johnson,Screen,7.1000000000000005,0,7,14.100000000000001,14.0,1.0071428571428573
1984,KhaDarel Hodge,Cover 0,0.0,0,0,0.0,1.0,0.0
1985,KhaDarel Hodge,Cover 1,12.3,0,6,18.3,27.0,0.6777777777777778
1996,Kyle Juszczyk,Cover 3,13.5,6,13,32.5,49.0,0.6632653061224489
1997,Kyle Juszczyk,Cover 4,6.300000000000001,18,5,29.299999999999997,28.0,1.0464285714285713
1999,Kyle Rudolph,Cover 0,0.30000000000000004,6,1,7.3,2.0,3.65
2001,Kyle Rudolph,Cover 2,2.0,0,2,4.0,22.0,0.18181818181818182
2002,Kyle Rudolph,Cover 3,17.4,0,15,32.400000000000006,81.0,0.4000000000000001
2003,Kyle Rudolph,Cover 4,8.900000000000002,0,7,15.899999999999999,37.0,0.42972972972972967
2004,Kyle Rudolph,Cover 6,0.0,0,0,0.0,6.0,0.0
2005,Kyle Rudolph,Other,2.1,0,1,3.1,8.0,0.3875
2006,Kyle Rudolph,Prevent,1.0,0,1,2.0,10.0,0.2
2008,La'Mical Perine,Cover 0,0.2,0,1,1.2,3.0,0.39999999999999997
2016,Laquon Treadwell,Cover 0,0.0,0,0,0.0,2.0,0.0
2020,Larry Fitzgerald,Cover 0,0.6000000000000001,0,1,1.6,20.0,0.08
2021,Larry Fitzgerald,Cover 1,4.2,0,7,11.2,68.0,0.16470588235294117
2022,Larry Fitzgerald,Cover 2,3.7,0,6,9.700000000000001,43.0,0.22558139534883723
2023,Larry Fitzgerald,Cover 3,9.200000000000001,0,11,20.2,116.0,0.17413793103448275
2024,Larry Fitzgerald,Cover 4,10.200000000000001,6,12,28.2,90.0,0.31333333333333335
2025,Larry Fitzgerald,Cover 6,1.3,0,1,2.3,8.0,0.2875
2026,Larry Fitzgerald,Man Cover 2,3.8,0,4,7.8,9.0,0.8666666666666667
2027,Larry Fitzgerald,Other,1.8,0,1,2.8,11.0,0.2545454545454545
2028,Larry Fitzgerald,Screen,6.7,0,11,17.7,27.0,0.6555555555555556
2031,Latavius Murray,Cover 2,3.8,0,6,9.8,21.0,0.4666666666666667
2032,Latavius Murray,Cover 3,8.8,6,11,25.799999999999997,45.0,0.5733333333333333
2036,Laviska Shenault,Cover 0,-0.30000000000000004,0,1,0.7,9.0,0.07777777777777778
2037,Laviska Shenault,Cover 1,22.5,6,17,45.5,104.0,0.4375
2038,Laviska Shenault,Cover 2,11.3,6,7,24.3,51.0,0.47647058823529415
2039,Laviska Shenault,Cover 3,18.500000000000004,18,16,52.50000000000001,107.0,0.4906542056074767
2040,Laviska Shenault,Cover 4,3.5,0,6,9.5,54.0,0.17592592592592593
2042,Laviska Shenault,Screen,5.499999999999999,0,10,15.5,30.0,0.5166666666666667
2051,Le'Veon Bell,Cover 6,3.2,0,2,5.2,7.0,0.7428571428571429
2052,Le'Veon Bell,Screen,2.5,0,5,7.5,15.0,0.5
2058,LeSean McCoy,Cover 6,1.6,0,2,3.6,3.0,1.2
2060,LeSean McCoy,Prevent,1.3,0,1,2.3,5.0,0.45999999999999996
2061,LeSean McCoy,Screen,4.2,0,5,9.2,13.0,0.7076923076923076
2063,Lee Smith,Cover 0,0.2,12,2,14.2,2.0,7.1
2067,Leonard Fournette,Cover 1,2.8000000000000007,0,6,8.8,34.0,0.25882352941176473
2068,Leonard Fournette,Cover 2,6.6000000000000005,0,7,13.600000000000001,22.0,0.6181818181818183
2069,Leonard Fournette,Cover 3,7.7,0,9,16.700000000000003,46.0,0.36304347826086963
2070,Leonard Fournette,Cover 4,8.900000000000002,0,11,19.900000000000002,30.0,0.6633333333333334
2071,Leonard Fournette,Cover 6,2.5,0,5,7.5,7.0,1.0714285714285714
2072,Leonard Fournette,Man Cover 2,2.8000000000000003,6,5,13.8,26.0,0.5307692307692308
2073,Leonard Fournette,Screen,5.200000000000001,0,10,15.200000000000001,18.0,0.8444444444444446
2084,Logan Thomas,Combination,0.0,0,0,0.0,22.0,0.0
2085,Logan Thomas,Cover 0,0.9,6,2,8.9,10.0,0.89
2086,Logan Thomas,Cover 1,11.3,18,12,41.300000000000004,118.0,0.35000000000000003
2087,Logan Thomas,Cover 2,4.6000000000000005,0,6,10.600000000000001,60.0,0.1766666666666667
2088,Logan Thomas,Cover 3,31.699999999999996,12,30,73.70000000000002,187.0,0.39411764705882363
2089,Logan Thomas,Cover 4,15.000000000000002,0,15,29.999999999999996,92.0,0.3260869565217391
2090,Logan Thomas,Cover 6,4.800000000000001,0,4,8.8,17.0,0.5176470588235295
2091,Logan Thomas,Man Cover 2,1.7000000000000002,0,3,4.7,33.0,0.14242424242424243
2092,Logan Thomas,Prevent,0.0,0,0,0.0,19.0,0.0
2093,Logan Thomas,Screen,5.300000000000001,0,6,11.299999999999999,33.0,0.3424242424242424
2095,Luke Stocker,Cover 0,0.0,0,0,0.0,3.0,0.0
2100,Luke Stocker,Man Cover 2,-0.4,0,1,0.6,9.0,0.06666666666666667
2104,Lynn Bowden Jr.,Cover 0,0.0,0,0,0.0,8.0,0.0
2105,Lynn Bowden Jr.,Cover 1,8.2,0,8,16.2,60.0,0.26999999999999996
2106,Lynn Bowden Jr.,Cover 2,3.5000000000000004,0,3,6.500000000000001,34.0,0.1911764705882353
2107,Lynn Bowden Jr.,Cover 3,6.500000000000001,0,9,15.500000000000002,38.0,0.4078947368421053
2109,Lynn Bowden Jr.,Man Cover 2,1.8,0,2,3.8,25.0,0.152
2110,Lynn Bowden Jr.,Screen,0.5000000000000001,0,5,5.5,16.0,0.34375
2111,Mack Hollins,Cover 0,1.8,0,1,2.8,9.0,0.3111111111111111
2112,Mack Hollins,Cover 1,4.2,6,5,15.2,50.0,0.304
2113,Mack Hollins,Cover 2,5.0,0,3,8.0,24.0,0.3333333333333333
2116,Mack Hollins,Cover 6,0.7000000000000001,0,1,1.7000000000000002,2.0,0.8500000000000001
2117,Mack Hollins,Man Cover 2,4.800000000000001,0,4,8.8,17.0,0.5176470588235295
2118,Malcolm Brown,Combination,0.0,0,0,0.0,8.0,0.0
2121,Malcolm Brown,Cover 3,8.8,0,13,21.799999999999997,85.0,0.25647058823529406
2122,Malcolm Brown,Cover 4,4.5,0,4,8.5,27.0,0.3148148148148148
2123,Malcolm Brown,Screen,4.2,0,8,12.2,22.0,0.5545454545454546
2127,Malcolm Perry,Man Cover 2,0.0,0,0,0.0,15.0,0.0
2128,Malik Taylor,Cover 0,0.1,6,1,7.1,5.0,1.42
2132,Malik Taylor,Man Cover 2,0.0,0,0,0.0,2.0,0.0
2134,Marcedes Lewis,Cover 0,0.1,6,1,7.1,3.0,2.3666666666666667
2139,Marcedes Lewis,Cover 6,0.0,0,0,0.0,2.0,0.0
2144,Marcus Johnson,Cover 2,5.8,0,3,8.8,19.0,0.46315789473684216
2145,Marcus Johnson,Cover 3,4.5,0,4,8.5,46.0,0.18478260869565216
2146,Marcus Johnson,Cover 4,9.5,0,3,12.5,32.0,0.390625
2147,Marcus Johnson,Man Cover 2,0.5,0,1,1.5,7.0,0.21428571428571427
2152,Mark Andrews,Combination,0.0,0,0,0.0,10.0,0.0
2153,Mark Andrews,Cover 0,0.9,6,2,8.9,16.0,0.55625
2154,Mark Andrews,Cover 1,13.100000000000001,0,9,22.099999999999998,67.0,0.3298507462686567
2156,Mark Andrews,Cover 3,34.800000000000004,6,30,70.80000000000001,112.0,0.6321428571428572
2157,Mark Andrews,Cover 4,22.899999999999995,24,19,65.89999999999999,91.0,0.724175824175824
2158,Mark Andrews,Cover 6,3.9000000000000004,6,2,11.9,8.0,1.4875
2159,Mark Andrews,Man Cover 2,1.3000000000000003,0,2,3.3000000000000003,5.0,0.66
2160,Mark Andrews,Prevent,0.0,0,0,0.0,12.0,0.0
2161,Mark Andrews,Screen,0.30000000000000004,0,1,1.3,14.0,0.09285714285714286
2165,Mark Ingram,Screen,1.9000000000000001,0,2,3.9,6.0,0.65
2169,Marquez Callaway,Cover 0,0.0,0,0,0.0,3.0,0.0
2170,Marquez Callaway,Cover 1,8.000000000000002,0,8,16.0,26.0,0.6153846153846154
2171,Marquez Callaway,Cover 3,11.1,0,11,22.1,60.0,0.36833333333333335
2175,Marquez Valdes-Scantling,Cover 0,0.1,6,1,7.1,15.0,0.47333333333333333
2176,Marquez Valdes-Scantling,Cover 1,21.999999999999996,6,7,35.0,118.0,0.2966101694915254
2177,Marquez Valdes-Scantling,Cover 2,6.2,0,4,10.2,46.0,0.2217391304347826
2178,Marquez Valdes-Scantling,Cover 3,12.3,6,9,27.300000000000004,115.0,0.23739130434782613
2179,Marquez Valdes-Scantling,Cover 4,21.900000000000002,12,9,42.900000000000006,55.0,0.7800000000000001
2181,Marquez Valdes-Scantling,Man Cover 2,13.9,12,4,29.9,17.0,1.7588235294117647
2184,Marquise Brown,Cover 0,6.8,12,3,21.8,18.0,1.2111111111111112
2185,Marquise Brown,Cover 1,9.9,0,6,15.9,76.0,0.20921052631578949
2186,Marquise Brown,Cover 2,9.4,6,4,19.4,25.0,0.7759999999999999
2187,Marquise Brown,Cover 3,34.7,12,25,71.7,159.0,0.4509433962264151
2188,Marquise Brown,Cover 4,33.5,18,27,78.5,115.0,0.6826086956521739
2189,Marquise Brown,Cover 6,3.7,0,2,5.7,12.0,0.47500000000000003
2190,Marquise Brown,Man Cover 2,0.0,0,0,0.0,9.0,0.0
2191,Marquise Brown,Screen,0.4,0,4,4.4,26.0,0.16923076923076924
2194,Marvin Hall,Cover 2,3.1000000000000005,0,2,5.1000000000000005,25.0,0.20400000000000001
2195,Marvin Hall,Cover 3,12.599999999999998,12,9,33.6,80.0,0.42000000000000004
2196,Marvin Hall,Cover 4,11.600000000000001,0,3,14.600000000000001,45.0,0.3244444444444445
2197,Marvin Hall,Cover 6,0.0,0,0,0.0,12.0,0.0
2199,Marvin Hall,Prevent,0.9,0,1,1.9,21.0,0.09047619047619047
2202,Marvin Jones,Combination,0.4,6,1,7.4,15.0,0.49333333333333335
2203,Marvin Jones,Cover 0,0.4,6,1,7.4,9.0,0.8222222222222223
2204,Marvin Jones,Cover 1,23.5,12,21,56.50000000000001,131.0,0.4312977099236642
2205,Marvin Jones,Cover 2,19.400000000000002,12,9,40.4,81.0,0.4987654320987654
2206,Marvin Jones,Cover 3,33.1,12,26,71.1,174.0,0.4086206896551724
2207,Marvin Jones,Cover 4,13.8,6,10,29.800000000000004,104.0,0.2865384615384616
2208,Marvin Jones,Man Cover 2,4.9,0,3,7.9,26.0,0.3038461538461539
2210,Marvin Jones,Screen,2.0000000000000004,0,5,7.000000000000001,37.0,0.1891891891891892
2215,Matt Breida,Screen,4.4,0,5,9.399999999999999,8.0,1.1749999999999998
2218,Maxx Williams,Cover 0,0.4,6,1,7.4,6.0,1.2333333333333334
2224,Mecole Hardman,Cover 0,0.0,0,0,0.0,5.0,0.0
2225,Mecole Hardman,Cover 1,4.4,6,5,15.4,51.0,0.30196078431372547
2226,Mecole Hardman,Cover 2,6.2,0,5,11.200000000000003,42.0,0.2666666666666667
2227,Mecole Hardman,Cover 3,11.400000000000002,0,8,19.400000000000002,86.0,0.22558139534883723
