,nickName,route,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB,plays,totalPlays,freq
271,Rams,8.0,12,7.0,8,-1,13.999999999999998,1.1666666666666665,12,597,0.020100502512562814
272,Rams,9.0,58,26.36,24,-4,46.36000000000001,0.7993103448275863,58,597,0.09715242881072027
273,Rams,10.0,47,10.320000000000004,4,0,14.320000000000004,0.30468085106382986,47,597,0.07872696817420435
274,Rams,11.0,25,5.240000000000001,0,0,5.240000000000001,0.20960000000000004,25,597,0.04187604690117253
275,Ravens,1.0,37,6.880000000000002,0,0,6.880000000000002,0.185945945945946,37,441,0.08390022675736962
276,Ravens,2.0,61,21.639999999999993,20,0,41.63999999999999,0.6826229508196721,61,441,0.1383219954648526
277,Ravens,3.0,11,2.72,0,0,2.72,0.24727272727272728,11,441,0.024943310657596373
278,Ravens,4.0,76,20.719999999999995,8,-1,27.719999999999988,0.364736842105263,76,441,0.17233560090702948
279,Ravens,5.0,65,18.199999999999996,8,-2,24.199999999999992,0.3723076923076922,65,441,0.1473922902494331
280,Ravens,6.0,53,19.639999999999997,8,0,27.639999999999997,0.5215094339622641,53,441,0.12018140589569161
281,Ravens,7.0,16,9.16,8,-2,15.16,0.9475,16,441,0.036281179138321996
282,Ravens,8.0,17,7.199999999999999,4,-1,10.2,0.6,17,441,0.03854875283446712
283,Ravens,9.0,57,22.239999999999995,16,-2,36.24,0.6357894736842106,57,441,0.1292517006802721
284,Ravens,10.0,29,6.600000000000001,0,0,6.600000000000001,0.22758620689655176,29,441,0.06575963718820861
285,Ravens,11.0,19,4.840000000000001,4,0,8.84,0.4652631578947368,19,441,0.04308390022675737
286,Saints,1.0,40,5.8400000000000025,0,-1,4.840000000000002,0.12100000000000004,40,474,0.08438818565400844
287,Saints,2.0,90,31.159999999999986,12,-2,41.16000000000001,0.4573333333333335,90,474,0.189873417721519
288,Saints,3.0,12,5.16,0,0,5.16,0.43,12,474,0.02531645569620253
289,Saints,4.0,67,16.439999999999998,8,-2,22.439999999999998,0.3349253731343283,67,474,0.14135021097046413
290,Saints,5.0,69,18.159999999999997,4,-1,21.159999999999997,0.30666666666666664,69,474,0.14556962025316456
291,Saints,6.0,46,12.92,0,-5,7.92,0.17217391304347826,46,474,0.0970464135021097
292,Saints,7.0,19,10.440000000000001,12,0,22.440000000000005,1.1810526315789476,19,474,0.04008438818565401
293,Saints,8.0,11,5.2,0,-1,4.2,0.38181818181818183,11,474,0.023206751054852322
294,Saints,9.0,64,23.000000000000007,12,-5,30.0,0.46875,64,474,0.1350210970464135
295,Saints,10.0,32,6.040000000000001,4,0,10.039999999999997,0.3137499999999999,32,474,0.06751054852320675
296,Saints,11.0,24,3.08,4,-1,6.08,0.25333333333333335,24,474,0.05063291139240506
297,Seahawks,1.0,35,9.32,4,0,13.319999999999999,0.3805714285714285,35,475,0.07368421052631578
298,Seahawks,2.0,60,18.44,4,0,22.440000000000005,0.37400000000000005,60,475,0.12631578947368421
299,Seahawks,3.0,5,0.76,0,0,0.76,0.152,5,475,0.010526315789473684
300,Seahawks,4.0,131,38.16000000000001,20,-3,55.160000000000025,0.42106870229007654,131,475,0.27578947368421053
301,Seahawks,5.0,51,10.640000000000002,4,0,14.639999999999995,0.28705882352941164,51,475,0.10736842105263159
302,Seahawks,6.0,59,22.68,0,-3,19.679999999999996,0.33355932203389826,59,475,0.12421052631578948
303,Seahawks,7.0,10,3.24,4,0,7.239999999999999,0.724,10,475,0.021052631578947368
304,Seahawks,8.0,12,7.880000000000001,16,0,23.88,1.99,12,475,0.02526315789473684
305,Seahawks,9.0,46,17.72,8,-3,22.72,0.49391304347826087,46,475,0.0968421052631579
306,Seahawks,10.0,34,12.28,8,0,20.279999999999998,0.5964705882352941,34,475,0.07157894736842105
307,Seahawks,11.0,32,7.720000000000002,4,0,11.720000000000002,0.3662500000000001,32,475,0.06736842105263158
308,Steelers,1.0,41,9.799999999999999,4,-1,12.799999999999995,0.3121951219512194,41,485,0.08453608247422681
309,Steelers,2.0,59,19.320000000000004,8,-2,25.32,0.42915254237288136,59,485,0.12164948453608247
310,Steelers,3.0,4,2.2,0,0,2.2,0.55,4,485,0.008247422680412371
311,Steelers,4.0,130,31.359999999999992,4,-2,33.36,0.25661538461538463,130,485,0.26804123711340205
312,Steelers,5.0,55,16.519999999999996,0,-1,15.519999999999998,0.28218181818181814,55,485,0.1134020618556701
313,Steelers,6.0,53,23.720000000000006,12,-2,33.720000000000006,0.6362264150943397,53,485,0.10927835051546392
314,Steelers,7.0,22,12.52,16,0,28.520000000000003,1.2963636363636366,22,485,0.04536082474226804
315,Steelers,8.0,16,7.92,4,-2,9.92,0.62,16,485,0.032989690721649485
316,Steelers,9.0,54,17.16,24,-4,37.160000000000004,0.6881481481481482,54,485,0.11134020618556702
317,Steelers,10.0,23,3.8,4,0,7.800000000000001,0.33913043478260874,23,485,0.04742268041237113
318,Steelers,11.0,28,8.4,4,0,12.400000000000002,0.44285714285714295,28,485,0.0577319587628866
319,Texans,1.0,29,4.240000000000001,4,0,8.240000000000002,0.2841379310344828,29,406,0.07142857142857142
320,Texans,2.0,57,18.519999999999996,8,-2,24.519999999999996,0.43017543859649116,57,406,0.14039408866995073
321,Texans,3.0,5,2.3200000000000003,0,0,2.3200000000000003,0.4640000000000001,5,406,0.012315270935960592
322,Texans,4.0,106,30.95999999999999,12,-3,39.960000000000015,0.37698113207547185,106,406,0.26108374384236455
323,Texans,5.0,27,8.600000000000001,0,-2,6.6,0.24444444444444444,27,406,0.0665024630541872
324,Texans,6.0,53,22.360000000000003,16,-3,35.36,0.6671698113207547,53,406,0.13054187192118227
325,Texans,7.0,15,6.64,12,-1,17.64,1.176,15,406,0.03694581280788178
326,Texans,8.0,18,13.120000000000001,12,-2,23.12,1.2844444444444445,18,406,0.04433497536945813
327,Texans,9.0,41,18.92,8,-1,25.919999999999998,0.6321951219512195,41,406,0.10098522167487685
328,Texans,10.0,23,5.440000000000001,4,0,9.44,0.41043478260869565,23,406,0.05665024630541872
329,Texans,11.0,32,7.080000000000002,0,0,7.080000000000002,0.22125000000000006,32,406,0.07881773399014778
330,Titans,1.0,41,9.280000000000003,0,-1,8.280000000000003,0.2019512195121952,41,507,0.08086785009861933
331,Titans,2.0,58,13.720000000000002,8,-2,19.72,0.33999999999999997,58,507,0.11439842209072978
332,Titans,3.0,4,1.52,0,0,1.52,0.38,4,507,0.007889546351084813
333,Titans,4.0,109,27.280000000000005,0,-1,26.280000000000005,0.2411009174311927,109,507,0.21499013806706113
334,Titans,5.0,78,15.64,0,-1,14.64,0.18769230769230769,78,507,0.15384615384615385
335,Titans,6.0,58,21.919999999999995,16,-6,31.920000000000005,0.550344827586207,58,507,0.11439842209072978
336,Titans,7.0,25,13.280000000000003,16,-1,28.280000000000005,1.1312000000000002,25,507,0.04930966469428008
337,Titans,8.0,15,4.8,0,-1,3.8,0.2533333333333333,15,507,0.029585798816568046
338,Titans,9.0,47,19.2,16,0,35.2,0.748936170212766,47,507,0.09270216962524655
339,Titans,10.0,42,12.840000000000003,0,-1,11.840000000000003,0.281904761904762,42,507,0.08284023668639054
340,Titans,11.0,30,7.040000000000001,0,-1,6.040000000000002,0.2013333333333334,30,507,0.05917159763313609
341,Vikings,1.0,36,7.160000000000004,8,-1,14.159999999999997,0.39333333333333326,36,442,0.08144796380090498
342,Vikings,2.0,69,18.319999999999993,4,0,22.319999999999993,0.3234782608695651,69,442,0.15610859728506787
343,Vikings,3.0,6,2.7600000000000002,0,0,2.7600000000000002,0.46,6,442,0.013574660633484163
344,Vikings,4.0,89,27.07999999999999,8,-3,32.07999999999999,0.3604494382022471,89,442,0.20135746606334842
345,Vikings,5.0,55,17.24,4,0,21.24,0.3861818181818181,55,442,0.1244343891402715
346,Vikings,6.0,42,15.36,8,-2,21.360000000000003,0.5085714285714287,42,442,0.09502262443438914
347,Vikings,7.0,9,2.56,4,0,6.56,0.7288888888888888,9,442,0.020361990950226245
348,Vikings,8.0,16,13.68,8,-2,19.68,1.23,16,442,0.03619909502262444
349,Vikings,9.0,58,19.44,16,-2,33.440000000000005,0.5765517241379311,58,442,0.13122171945701358
350,Vikings,10.0,33,7.880000000000002,0,0,7.880000000000002,0.23878787878787883,33,442,0.0746606334841629
351,Vikings,11.0,29,7.160000000000002,0,0,7.160000000000002,0.246896551724138,29,442,0.06561085972850679
