team,playerName,CoverageType_pooled,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
TB,Scotty Miller,Man,22.6,6,14,42.599999999999994,105.0,0.40571428571428564,26,62,0.41935483870967744
TB,Scotty Miller,Other,2.2,0,4,6.2,61.0,0.10163934426229508,5,62,0.08064516129032258
TB,Scotty Miller,Zone,33.3,18,19,70.30000000000001,138.0,0.5094202898550726,31,62,0.5
MIA,Sony Michel,Other,2.6,0,2,4.6,6.0,0.7666666666666666,3,8,0.375
MIA,Sony Michel,Zone,5.6,6,4,15.6,1.0,15.6,5,8,0.625
BUF,Stefon Diggs,Man,108.2,48,78,234.19999999999996,287.0,0.8160278745644598,110,210,0.5238095238095238
BUF,Stefon Diggs,Other,12.799999999999999,6,16,34.800000000000004,125.0,0.27840000000000004,18,210,0.08571428571428572
BUF,Stefon Diggs,Zone,66.7,12,58,136.69999999999996,240.0,0.5695833333333332,82,210,0.3904761904761905
NYG,Sterling Shepard,Man,29.100000000000005,12,27,68.09999999999998,155.0,0.4393548387096773,46,96,0.4791666666666667
NYG,Sterling Shepard,Other,5.5,0,8,13.499999999999998,51.0,0.2647058823529411,8,96,0.08333333333333333
NYG,Sterling Shepard,Zone,33.300000000000004,6,35,74.30000000000003,169.0,0.4396449704142013,42,96,0.4375
DET,T.J. Hockenson,Man,30.199999999999996,24,30,84.2,191.0,0.4408376963350785,51,107,0.4766355140186916
DET,T.J. Hockenson,Other,12.299999999999999,6,14,32.300000000000004,71.0,0.4549295774647888,15,107,0.14018691588785046
DET,T.J. Hockenson,Zone,31.9,6,25,62.89999999999999,210.0,0.29952380952380947,41,107,0.38317757009345793
CIN,Tee Higgins,Man,56.500000000000014,30,37,123.49999999999999,195.0,0.6333333333333333,56,115,0.48695652173913045
CIN,Tee Higgins,Other,0.9000000000000001,0,3,3.9000000000000004,83.0,0.04698795180722892,5,115,0.043478260869565216
CIN,Tee Higgins,Zone,43.599999999999994,6,32,81.60000000000002,252.0,0.3238095238095239,54,115,0.46956521739130436
WAS,Terry McLaurin,Man,59.2,12,39,110.19999999999996,236.0,0.46694915254237274,66,150,0.44
WAS,Terry McLaurin,Other,11.0,0,18,29.0,125.0,0.232,21,150,0.14
WAS,Terry McLaurin,Zone,51.4,12,39,102.39999999999999,282.0,0.3631205673758865,63,150,0.42
DEN,Tim Patrick,Man,38.80000000000001,18,25,81.80000000000001,203.0,0.4029556650246306,42,88,0.4772727272727273
DEN,Tim Patrick,Other,2.7,0,1,3.7,97.0,0.03814432989690722,2,88,0.022727272727272728
DEN,Tim Patrick,Zone,33.0,18,26,77.0,198.0,0.3888888888888889,44,88,0.5
DAL,Tony Pollard,Man,6.5,6,8,20.5,43.0,0.47674418604651164,13,41,0.3170731707317073
DAL,Tony Pollard,Other,6.300000000000001,0,11,17.3,27.0,0.6407407407407407,13,41,0.3170731707317073
DAL,Tony Pollard,Zone,7.6000000000000005,0,10,17.6,39.0,0.45128205128205134,15,41,0.36585365853658536
DEN,Travis Fulgham,Man,16.7,6,12,34.7,158.0,0.21962025316455697,27,72,0.375
DEN,Travis Fulgham,Other,2.1,0,4,6.1000000000000005,34.0,0.17941176470588238,7,72,0.09722222222222222
DEN,Travis Fulgham,Zone,35.1,18,22,75.1,171.0,0.43918128654970756,38,72,0.5277777777777778
KC,Travis Kelce,Man,71.19999999999999,12,48,131.2,220.0,0.5963636363636363,68,193,0.35233160621761656
KC,Travis Kelce,Other,20.400000000000006,36,21,77.4,109.0,0.7100917431192661,24,193,0.12435233160621761
KC,Travis Kelce,Zone,93.29999999999997,36,70,199.3,260.0,0.7665384615384616,101,193,0.5233160621761658
NO,Tre'Quan Smith,Man,15.1,18,13,46.1,154.0,0.29935064935064937,20,51,0.39215686274509803
NO,Tre'Quan Smith,Zone,35.0,18,23,76.0,170.0,0.4470588235294118,31,51,0.6078431372549019
CIN,Trent Taylor,Man,4.4,0,5,9.4,40.0,0.23500000000000001,10,21,0.47619047619047616
CIN,Trent Taylor,Other,-0.5000000000000001,0,2,1.5,44.0,0.03409090909090909,3,21,0.14285714285714285
CIN,Trent Taylor,Zone,4.7,0,3,7.700000000000001,8.0,0.9625000000000001,8,21,0.38095238095238093
CIN,Tyler Boyd,Man,41.39999999999999,12,35,88.4,204.0,0.43333333333333335,50,113,0.4424778761061947
CIN,Tyler Boyd,Other,12.4,6,12,30.400000000000002,75.0,0.4053333333333334,12,113,0.10619469026548672
CIN,Tyler Boyd,Zone,32.300000000000004,12,33,77.3,254.0,0.3043307086614173,51,113,0.45132743362831856
NYJ,Tyler Conklin,Man,6.6000000000000005,0,7,13.600000000000001,15.0,0.9066666666666667,12,27,0.4444444444444444
NYJ,Tyler Conklin,Other,2.3,0,2,4.3,4.0,1.075,3,27,0.1111111111111111
NYJ,Tyler Conklin,Zone,10.5,6,10,26.5,70.0,0.37857142857142856,12,27,0.4444444444444444
LAR,Tyler Higbee,Man,16.0,24,21,61.0,98.0,0.6224489795918368,27,66,0.4090909090909091
LAR,Tyler Higbee,Other,3.3000000000000003,0,3,6.300000000000001,28.0,0.22500000000000003,4,66,0.06060606060606061
LAR,Tyler Higbee,Zone,33.699999999999996,6,23,62.70000000000001,176.0,0.35625000000000007,35,66,0.5303030303030303
TB,Tyler Johnson,Man,5.2,6,5,16.2,17.0,0.9529411764705882,11,11,1.0
SEA,Tyler Lockett,Man,45.8,42,43,130.79999999999995,279.0,0.4688172043010751,60,143,0.4195804195804196
SEA,Tyler Lockett,Other,8.200000000000001,0,11,19.199999999999996,118.0,0.16271186440677962,12,143,0.08391608391608392
SEA,Tyler Lockett,Zone,56.10000000000001,18,49,123.1,293.0,0.420136518771331,71,143,0.4965034965034965
MIA,Tyreek Hill,Man,78.89999999999999,54,41,173.90000000000003,239.0,0.7276150627615064,64,173,0.3699421965317919
MIA,Tyreek Hill,Other,21.000000000000004,12,19,52.0,115.0,0.45217391304347826,22,173,0.12716763005780346
MIA,Tyreek Hill,Zone,76.00000000000001,36,56,168.00000000000003,278.0,0.6043165467625901,87,173,0.5028901734104047
DEN,Tyrie Cleveland,Man,0.0,0,0,0.0,1.0,0.0,2,2,1.0
LV,Tyron Johnson,Man,14.7,0,7,21.7,28.0,0.775,7,26,0.2692307692307692
LV,Tyron Johnson,Other,12.3,6,5,23.299999999999997,30.0,0.7766666666666666,5,26,0.19230769230769232
LV,Tyron Johnson,Zone,12.8,12,8,32.800000000000004,41.0,0.8000000000000002,14,26,0.5384615384615384
LAR,Van Jefferson,Man,11.8,12,11,34.8,58.0,0.6,16,38,0.42105263157894735
LAR,Van Jefferson,Other,0.30000000000000004,0,1,1.3,5.0,0.26,1,38,0.02631578947368421
LAR,Van Jefferson,Zone,14.500000000000002,0,13,27.5,51.0,0.5392156862745098,21,38,0.5526315789473685
TB,Vyncint Smith,Zone,1.3,0,1,2.3,1.0,2.3,1,1,1.0
SEA,Will Dissly,Man,7.800000000000001,6,7,20.8,34.0,0.611764705882353,9,30,0.3
SEA,Will Dissly,Zone,16.6,6,16,38.6,95.0,0.40631578947368424,21,30,0.7
ARI,Zach Ertz,Man,9.8,6,15,30.800000000000008,164.0,0.18780487804878054,33,72,0.4583333333333333
ARI,Zach Ertz,Other,4.1000000000000005,0,4,8.100000000000001,6.0,1.3500000000000003,8,72,0.1111111111111111
ARI,Zach Ertz,Zone,19.599999999999998,0,17,36.599999999999994,148.0,0.24729729729729727,31,72,0.4305555555555556
PHI,Zach Pascal,Man,29.000000000000004,30,21,80.0,205.0,0.3902439024390244,37,79,0.46835443037974683
PHI,Zach Pascal,Other,9.7,0,9,18.700000000000003,57.0,0.32807017543859657,10,79,0.12658227848101267
PHI,Zach Pascal,Zone,29.500000000000007,6,19,54.5,180.0,0.30277777777777776,32,79,0.4050632911392405
JAX,Zay Jones,Other,2.2,6,3,11.200000000000001,25.0,0.44800000000000006,3,16,0.1875
JAX,Zay Jones,Zone,11.100000000000001,0,8,19.1,40.0,0.47750000000000004,13,16,0.8125
