,playerName,blockingSchemeType_descr,FP_yards,FP_TD,FP_fumbleLost,FP_total,FP/Touch
353,Darian Thompson,Zone,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
354,Darius Slayton,Duo,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
355,Darius Slayton,Pull Across,0.2,0,0,0.2,0.2
356,Darnell Mooney,Split Zone,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
357,Darnell Mooney,Zone,2.3000000000000003,0,0,2.3000000000000003,0.7666666666666667
358,Darrel Williams,False Pull,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002
359,Darrel Williams,Pull 2,2.6,6,0,8.6,1.72
360,Darrel Williams,Pull Across,3.1000000000000005,0,0,3.1000000000000005,0.3444444444444445
361,Darrel Williams,Pull Outside Numbers,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
362,Darrel Williams,Split Zone,8.000000000000002,6,0,14.000000000000002,1.076923076923077
363,Darrel Williams,Zone,15.299999999999995,0,0,15.299999999999995,0.4026315789473683
364,Darrell Henderson Jr,Duo,3.5,0,0,3.5,0.35
365,Darrell Henderson Jr,Pull 2,0.1,0,0,0.1,0.1
366,Darrell Henderson Jr,Pull Across,1.7000000000000002,0,0,1.7000000000000002,0.34
367,Darrell Henderson Jr,Pull Front,0.4,0,0,0.4,0.4
368,Darrell Henderson Jr,Pull Outside Numbers,0.3,0,0,0.3,0.15
369,Darrell Henderson Jr,Split Zone,5.8,0,0,5.8,0.48333333333333334
370,Darrell Henderson Jr,Zone,51.7,30,0,81.70000000000002,0.763551401869159
371,Darrynton Evans,Duo,0.4,0,0,0.4,0.4
372,Darrynton Evans,Pull Across,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
373,Darrynton Evans,Zone,4.800000000000001,0,0,4.800000000000001,0.3692307692307693
374,Darwin Thompson,Duo,0.0,0,0,0.0,0.0
375,Darwin Thompson,Pass Protection,1.1,0,0,1.1,1.1
376,Darwin Thompson,Pull Across,1.8,0,-1,0.8,0.16
377,Darwin Thompson,Split Zone,1.7000000000000002,6,0,7.699999999999999,1.5399999999999998
378,Darwin Thompson,Zone,5.199999999999999,0,0,5.199999999999999,0.3466666666666666
379,David Blough,Pass Protection,1.8,0,0,1.8,1.8
380,David Johnson,Duo,2.0,6,0,8.0,1.0
381,David Johnson,Pull Across,8.199999999999998,6,0,14.199999999999998,0.568
382,David Johnson,Split Zone,35.900000000000006,12,0,47.9,0.8403508771929824
383,David Johnson,Zone,23.000000000000004,12,0,35.0,0.6140350877192983
384,David Montgomery,Duo,2.3000000000000003,0,0,2.3000000000000003,0.2555555555555556
385,David Montgomery,Pass Protection,2.3000000000000003,0,0,2.3000000000000003,0.3285714285714286
386,David Montgomery,Pull 2,0.7,0,0,0.7,0.175
387,David Montgomery,Pull Across,5.4,0,0,5.4,0.3375
388,David Montgomery,Pull Front,1.3000000000000003,0,0,1.3000000000000003,0.32500000000000007
389,David Montgomery,Pull Outside Numbers,0.9000000000000001,0,0,0.9000000000000001,0.30000000000000004
390,David Montgomery,Split Zone,20.200000000000006,12,0,32.2,0.6313725490196079
391,David Montgomery,Zone,77.0,36,0,112.99999999999999,0.6848484848484848
392,David Moore,False Pull,0.5,0,0,0.5,0.5
393,David Moore,Slide Left,0.2,0,0,0.2,0.2
394,David Moore,Split Zone,0.1,0,0,0.1,0.1
395,David Moore,Zone,5.700000000000001,0,0,5.700000000000001,0.9500000000000002
396,De'Michael Harris,False Pull,0.0,0,0,0.0,0.0
397,De'Michael Harris,Split Zone,2.1,0,0,2.1,1.05
398,De'Michael Harris,Zone,2.5,0,0,2.5,0.8333333333333334
399,DeAndre Carter,Zone,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
400,DeAndre Hopkins,Zone,0.1,0,0,0.1,0.1
401,DeAndre Washington,Duo,1.4000000000000001,0,0,1.4000000000000001,0.35000000000000003
402,DeAndre Washington,Pull Across,1.2000000000000002,0,0,1.2000000000000002,0.30000000000000004
403,DeAndre Washington,Split Zone,1.0000000000000002,0,0,1.0000000000000002,0.25000000000000006
404,DeAndre Washington,Wham,0.5,0,0,0.5,0.5
405,DeAndre Washington,Zone,5.3,0,0,5.3,0.29444444444444445
406,DeSean Jackson,False Pull,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002
407,DeeJay Dallas,Duo,-0.1,0,0,-0.1,-0.1
408,DeeJay Dallas,Pass Protection,-0.4,0,0,-0.4,-0.2
409,DeeJay Dallas,Pull 2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
410,DeeJay Dallas,Pull Across,0.2,0,0,0.2,0.2
411,DeeJay Dallas,Pull Outside Numbers,1.5,0,0,1.5,0.75
412,DeeJay Dallas,Screen,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
413,DeeJay Dallas,Split Zone,0.2,0,0,0.2,0.2
414,DeeJay Dallas,Zone,7.9,12,0,19.900000000000002,0.8291666666666667
415,Deebo Samuel,False Pull,-0.6000000000000001,0,0,-0.6000000000000001,-0.6000000000000001
416,Deebo Samuel,Pull Outside Numbers,0.9,0,0,0.9,0.9
417,Deebo Samuel,Zone,2.3,0,0,2.3,0.3833333333333333
418,Deonte Harty,False Pull,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
419,Deonte Harty,Split Zone,-0.2,0,0,-0.2,-0.2
420,Deonte Harty,Zone,4.5,0,0,4.5,0.9
421,Derek Carr,Pass Protection,10.400000000000002,6,0,16.400000000000002,0.9647058823529413
422,Derek Carr,Pull Front,0.2,6,0,6.2,6.2
423,Derek Carr,Screen,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
424,Derek Carr,Slide Left,1.2,0,0,1.2,0.39999999999999997
425,Derek Carr,Split Zone,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
426,Derek Carr,Zone,1.5999999999999996,6,-1,6.6000000000000005,0.41250000000000003
427,Derek Watt,Zone,0.2,0,0,0.2,0.1
428,Derrick Henry,Duo,22.9,12,0,34.9,1.026470588235294
429,Derrick Henry,Pass Protection,1.2000000000000002,6,0,7.2,7.2
430,Derrick Henry,Pull Across,12.0,12,0,24.0,0.8
431,Derrick Henry,Pull Front,1.3000000000000003,6,0,7.3,2.433333333333333
432,Derrick Henry,Pull Outside Numbers,1.0,0,0,1.0,0.5
433,Derrick Henry,Split Zone,15.000000000000002,6,0,21.000000000000004,0.9545454545454547
434,Derrick Henry,Wham,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
435,Derrick Henry,Zone,157.60000000000008,66,-2,221.60000000000002,0.7313531353135314
436,Deshaun Watson,False Pull,1.0,0,0,1.0,0.5
437,Deshaun Watson,Pass Protection,33.699999999999996,6,0,39.699999999999996,0.7218181818181817
438,Deshaun Watson,Pull Across,1.7000000000000002,6,-1,6.699999999999999,2.233333333333333
439,Deshaun Watson,Screen,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
440,Deshaun Watson,Slide Left,1.7000000000000002,0,0,1.7000000000000002,0.5666666666666668
441,Deshaun Watson,Slide Right,2.8000000000000003,0,0,2.8000000000000003,0.7000000000000001
442,Deshaun Watson,Split Zone,1.4,6,0,7.4,1.85
443,Deshaun Watson,Wham,0.2,0,0,0.2,0.2
444,Deshaun Watson,Zone,1.5999999999999996,0,0,1.5999999999999996,0.09411764705882351
445,Devin Duvernay,False Pull,4.800000000000001,0,0,4.800000000000001,1.6000000000000003
446,Devin Duvernay,Zone,2.2,0,0,2.2,2.2
447,Devin Singletary,Duo,1.0,0,0,1.0,0.3333333333333333
448,Devin Singletary,Pass Protection,5.5,0,0,5.5,0.6875
449,Devin Singletary,Pull 2,7.800000000000001,0,-1,6.800000000000001,0.6181818181818183
450,Devin Singletary,Pull Across,9.200000000000001,0,0,9.200000000000001,0.4181818181818182
451,Devin Singletary,Pull Front,4.3999999999999995,0,0,4.3999999999999995,0.43999999999999995
452,Devin Singletary,Pull Outside Numbers,2.9,0,0,2.9,0.725
453,Devin Singletary,Split Zone,5.1000000000000005,0,0,5.1000000000000005,0.31875000000000003
454,Devin Singletary,Wham,1.3000000000000003,0,0,1.3000000000000003,0.6500000000000001
455,Devin Singletary,Zone,38.900000000000006,12,0,50.90000000000001,0.5302083333333335
456,Devine Ozigbo,Pull Across,0.1,0,0,0.1,0.1
457,Devonta Freeman,Duo,3.3000000000000007,6,0,9.299999999999999,0.9299999999999999
458,Devonta Freeman,Pull 2,0.5,0,0,0.5,0.25
459,Devonta Freeman,Pull Across,7.6000000000000005,0,0,7.6000000000000005,0.4
460,Devonta Freeman,Pull Outside Numbers,0.4,0,0,0.4,0.2
461,Devonta Freeman,Split Zone,-0.4,0,0,-0.4,-0.2
462,Devonta Freeman,Zone,5.800000000000001,0,0,5.800000000000001,0.3052631578947369
463,Devontae Booker,Duo,0.2,0,0,0.2,0.1
464,Devontae Booker,Pull 2,0.5,0,0,0.5,0.5
465,Devontae Booker,Pull Across,9.600000000000001,0,0,9.600000000000001,0.5647058823529413
466,Devontae Booker,Pull Front,0.09999999999999998,0,0,0.09999999999999998,0.04999999999999999
467,Devontae Booker,Pull Outside Numbers,5.4,6,0,11.4,1.9000000000000001
468,Devontae Booker,Split Zone,9.8,12,0,21.800000000000004,1.0380952380952384
469,Devontae Booker,Zone,16.7,0,0,16.7,0.3795454545454545
470,Dexter Williams,Zone,0.8,0,0,0.8,0.4
471,Dion Lewis,Duo,2.4000000000000004,0,0,2.4000000000000004,0.8000000000000002
472,Dion Lewis,Pass Protection,1.5,0,0,1.5,1.5
473,Dion Lewis,Pull 2,0.0,0,0,0.0,0.0
474,Dion Lewis,Pull Across,5.2,6,-1,10.2,0.9272727272727272
475,Dion Lewis,Pull Outside Numbers,-0.1,0,0,-0.1,-0.1
476,Dion Lewis,Zone,2.5000000000000004,6,0,8.5,0.7083333333333334
477,Diontae Johnson,False Pull,0.6000000000000001,0,0,0.6000000000000001,0.30000000000000004
478,Diontae Johnson,Zone,0.9,0,0,0.9,0.9
479,Diontae Spencer,False Pull,1.0,0,0,1.0,0.5
480,Diontae Spencer,Zone,0.9,0,0,0.9,0.9
481,Donte Moncrief,Pull Across,0.4,0,0,0.4,0.4
482,Dontrell Hilliard,Duo,0.2,0,0,0.2,0.2
483,Dontrell Hilliard,Pull Across,0.8,0,0,0.8,0.8
484,Dontrell Hilliard,Pull Front,-0.5,0,0,-0.5,-0.5
485,Dontrell Hilliard,Zone,4.3,0,0,4.3,0.7166666666666667
486,Drew Brees,Pass Protection,0.30000000000000004,0,0,0.30000000000000004,0.15000000000000002
487,Drew Brees,Split Zone,0.0,0,0,0.0,0.0
488,Drew Brees,Zone,2.7755575615628914e-17,12,0,12.0,0.6
489,Drew Lock,False Pull,0.9,0,0,0.9,0.9
490,Drew Lock,Pass Protection,10.500000000000002,6,0,16.500000000000004,0.9705882352941179
491,Drew Lock,Pull Across,0.5,0,0,0.5,0.25
492,Drew Lock,Screen,0.1,0,0,0.1,0.1
493,Drew Lock,Slide Left,1.4000000000000001,0,0,1.4000000000000001,0.35000000000000003
494,Drew Lock,Zone,1.9000000000000004,18,0,19.900000000000002,1.0473684210526317
495,Duke Johnson,Duo,1.2000000000000002,0,0,1.2000000000000002,0.4000000000000001
496,Duke Johnson,Pass Protection,0.8,0,0,0.8,0.8
497,Duke Johnson,Pull Across,2.8,0,0,2.8,0.2545454545454545
498,Duke Johnson,Pull Front,0.4,0,0,0.4,0.4
499,Duke Johnson,Split Zone,6.4,0,-2,4.4,0.22000000000000003
500,Duke Johnson,Wham,1.3,0,0,1.3,0.65
501,Duke Johnson,Zone,10.5,6,0,16.5,0.4230769230769231
502,Dwayne Haskins,Pass Protection,4.500000000000001,0,0,4.500000000000001,0.9000000000000001
503,Dwayne Haskins,Slide Left,1.3000000000000003,0,0,1.3000000000000003,0.6500000000000001
504,Dwayne Haskins,Zone,-1.2000000000000002,6,0,4.8,0.3692307692307692
505,Dwayne Washington,Duo,0.1,0,0,0.1,0.1
506,Dwayne Washington,Pull Across,0.2,0,0,0.2,0.1
507,Dwayne Washington,Split Zone,0.4,0,0,0.4,0.4
508,Dwayne Washington,Zone,1.0,0,0,1.0,0.2
509,Easton Stick,Zone,-0.2,0,0,-0.2,-0.2
510,Elijhaa Penny,Zone,1.5,0,0,1.5,0.25
511,Emmanuel Sanders,Zone,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002
512,Equanimeous St. Brown,Zone,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
513,Evan Engram,False Pull,0.8,6,0,6.8,3.4
514,Evan Engram,Split Zone,-0.4,0,0,-0.4,-0.4
515,Evan Engram,Zone,2.2,0,0,2.2,0.7333333333333334
516,Ezekiel Elliott,Duo,8.600000000000001,0,0,8.600000000000001,0.37391304347826093
517,Ezekiel Elliott,Pass Protection,1.7000000000000002,0,0,1.7000000000000002,0.5666666666666668
518,Ezekiel Elliott,Pull 2,2.8,0,0,2.8,0.5599999999999999
519,Ezekiel Elliott,Pull Across,3.4999999999999996,0,0,3.4999999999999996,0.3181818181818181
520,Ezekiel Elliott,Pull Front,4.2,12,0,16.2,2.6999999999999997
521,Ezekiel Elliott,Pull Outside Numbers,1.4000000000000001,0,0,1.4000000000000001,0.35000000000000003
522,Ezekiel Elliott,Split Zone,9.899999999999999,0,0,9.899999999999999,0.5210526315789473
523,Ezekiel Elliott,Zone,65.89999999999999,24,-4,85.9,0.4965317919075145
524,Frank Gore,Duo,4.9,0,0,4.9,0.4083333333333334
525,Frank Gore,Pull 2,0.19999999999999996,0,0,0.19999999999999996,0.06666666666666665
526,Frank Gore,Pull Across,4.9,0,0,4.9,0.30625
527,Frank Gore,Pull Outside Numbers,0.4,0,0,0.4,0.4
528,Frank Gore,Split Zone,13.299999999999997,6,-1,18.299999999999997,0.49459459459459454
529,Frank Gore,Wham,1.6000000000000003,0,0,1.6000000000000003,0.4000000000000001
530,Frank Gore,Zone,39.99999999999999,6,0,45.99999999999999,0.4035087719298245
531,Gabe Nabers,Zone,0.7000000000000001,0,0,0.7000000000000001,0.35000000000000003
532,Gabriel Davis,Pull Across,0.0,0,0,0.0,0.0
533,Gardner Minshew,Pass Protection,14.000000000000002,6,0,20.0,1.0
534,Gardner Minshew,Pull 2,1.0,0,0,1.0,1.0
535,Gardner Minshew,Pull Across,0.0,0,0,0.0,0.0
536,Gardner Minshew,Slide Left,0.9,0,0,0.9,0.3
537,Gardner Minshew,Zone,-0.5,0,0,-0.5,-0.125
538,Garrett Gilbert,False Pull,0.2,0,0,0.2,0.2
539,Garrett Gilbert,Pass Protection,1.5,0,0,1.5,1.5
540,Garrett Gilbert,Slide Left,1.1,0,0,1.1,1.1
541,Geno Smith,Zone,-0.2,0,0,-0.2,-0.1
542,George Kittle,Pull Across,0.9,0,0,0.9,0.9
543,George Kittle,Zone,0.8,0,0,0.8,0.8
544,Gerald Everett,Zone,0.2,6,0,6.2,6.2
545,Giovani Bernard,Duo,2.4000000000000004,6,0,8.4,0.9333333333333333
546,Giovani Bernard,Pass Protection,3.5,0,0,3.5,0.875
547,Giovani Bernard,Pull 2,0.8,0,0,0.8,0.16
548,Giovani Bernard,Pull Across,2.8,0,0,2.8,0.35
549,Giovani Bernard,Pull Front,3.9000000000000004,0,-1,2.9000000000000004,0.29000000000000004
550,Giovani Bernard,Pull Outside Numbers,-0.9,0,0,-0.9,-0.3
551,Giovani Bernard,Split Zone,2.3000000000000003,0,0,2.3000000000000003,0.3285714285714286
552,Giovani Bernard,Zone,26.799999999999997,12,0,38.800000000000026,0.4974358974358978
553,Greg Ward,Slide Left,0.2,0,0,0.2,0.2
554,Greg Ward,Zone,-0.6000000000000001,0,0,-0.6000000000000001,-0.6000000000000001
555,Gunner Olszewski,Cut Blocking,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
556,Gunner Olszewski,Pull Across,0.1,0,0,0.1,0.1
557,Gunner Olszewski,Split Zone,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002
558,Gunner Olszewski,Zone,0.4,0,0,0.4,0.2
559,Gus Edwards,Duo,8.0,0,0,8.0,0.4444444444444444
560,Gus Edwards,False Pull,0.5,0,0,0.5,0.5
561,Gus Edwards,Pass Protection,1.3,0,0,1.3,0.65
562,Gus Edwards,Pull 2,5.7,6,0,11.700000000000001,0.9000000000000001
563,Gus Edwards,Pull Across,25.200000000000003,12,0,37.199999999999996,0.8454545454545453
564,Gus Edwards,Pull Front,0.0,0,0,0.0,0.0
565,Gus Edwards,Split Zone,13.999999999999996,12,0,25.999999999999996,1.0833333333333333
566,Gus Edwards,Wham,0.0,0,0,0.0,0.0
567,Gus Edwards,Zone,25.7,6,-1,30.700000000000003,0.5385964912280702
568,Henry Ruggs,Pull 2,0.4,0,0,0.4,0.4
569,Henry Ruggs,Pull Across,1.0,0,0,1.0,1.0
570,Henry Ruggs,Zone,3.8000000000000007,0,-1,2.8000000000000007,0.4000000000000001
571,Isaiah McKenzie,Pull Across,0.1,0,0,0.1,0.1
572,Isaiah McKenzie,Pull Front,0.5,0,0,0.5,0.25
573,Isaiah McKenzie,Split Zone,-1.0,0,0,-1.0,-0.3333333333333333
574,Isaiah McKenzie,Zone,2.2,0,0,2.2,0.3666666666666667
575,Isaiah Wright,Pass Protection,0.9,0,0,0.9,0.9
576,Isaiah Wright,Pull Across,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
577,Isaiah Wright,Zone,0.1,0,0,0.1,0.1
578,Isaiah Zuber,False Pull,0.8,0,0,0.8,0.8
579,Isaiah Zuber,Zone,1.3,0,0,1.3,1.3
580,Ito Smith,Duo,1.4000000000000001,0,0,1.4000000000000001,0.35000000000000003
581,Ito Smith,Pass Protection,0.5,0,0,0.5,0.5
582,Ito Smith,Pull Across,1.9000000000000001,0,0,1.9000000000000001,0.23750000000000002
583,Ito Smith,Pull Front,0.0,0,0,0.0,0.0
584,Ito Smith,Pull Outside Numbers,1.7000000000000002,0,0,1.7000000000000002,0.42500000000000004
585,Ito Smith,Split Zone,6.8999999999999995,6,0,12.9,1.1727272727272728
586,Ito Smith,Wham,0.5,0,0,0.5,0.5
587,Ito Smith,Zone,13.900000000000002,0,0,13.900000000000002,0.42121212121212126
588,J.D. McKissic,Duo,0.5,6,0,6.5,3.25
589,J.D. McKissic,Pass Protection,1.2,0,0,1.2,0.6
590,J.D. McKissic,Pull Across,6.4,0,0,6.4,0.49230769230769234
591,J.D. McKissic,Pull Front,0.2,0,0,0.2,0.2
592,J.D. McKissic,Pull Outside Numbers,1.6,0,0,1.6,0.5333333333333333
593,J.D. McKissic,Split Zone,5.500000000000001,6,0,11.5,1.15
594,J.D. McKissic,Zone,21.7,0,0,21.7,0.3875
595,J.J. Taylor,False Pull,0.5,0,0,0.5,0.5
596,J.J. Taylor,Pass Protection,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
597,J.J. Taylor,Pull Across,4.800000000000001,0,0,4.800000000000001,0.9600000000000002
598,J.J. Taylor,Pull Front,0.2,0,0,0.2,0.2
599,J.J. Taylor,Pull Outside Numbers,2.4,0,0,2.4,0.48
600,J.J. Taylor,Zone,2.2,0,0,2.2,0.24444444444444446
601,J.K. Dobbins,Duo,2.6,0,0,2.6,0.325
602,J.K. Dobbins,False Pull,13.400000000000002,6,0,19.4,1.4923076923076921
603,J.K. Dobbins,Pass Protection,1.6,0,0,1.6,1.6
604,J.K. Dobbins,Pull 2,10.299999999999999,12,0,22.299999999999997,1.3117647058823527
605,J.K. Dobbins,Pull Across,27.200000000000006,12,0,39.20000000000002,0.7396226415094342
606,J.K. Dobbins,Pull Front,1.5,0,0,1.5,0.75
607,J.K. Dobbins,Pull Outside Numbers,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
608,J.K. Dobbins,Split Zone,6.7,12,0,18.7,2.3375
609,J.K. Dobbins,Wham,0.5,0,0,0.5,0.5
610,J.K. Dobbins,Zone,24.6,18,0,42.6,0.8693877551020408
611,JaMycal Hasty,Pull 2,0.1,0,0,0.1,0.1
612,JaMycal Hasty,Pull Across,1.8,0,0,1.8,0.36
613,JaMycal Hasty,Pull Front,0.1,6,0,6.1,6.1
614,JaMycal Hasty,Split Zone,2.5,0,0,2.5,0.4166666666666667
615,JaMycal Hasty,Zone,10.400000000000002,0,0,10.400000000000002,0.4000000000000001
616,Jacoby Brissett,Pass Protection,-0.1,0,0,-0.1,-0.1
617,Jacoby Brissett,Pull Across,0.30000000000000004,6,0,6.3,3.15
618,Jacoby Brissett,Zone,1.7,12,0,13.7,0.9133333333333333
619,Jake Luton,Pass Protection,1.3,6,0,7.3,7.3
620,Jakeem Grant,False Pull,-1.2000000000000002,0,0,-1.2000000000000002,-1.2000000000000002
621,Jakeem Grant,Zone,3.2,0,0,3.2,1.6
622,Jakobi Meyers,Zone,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
623,Jalen Guyton,Split Zone,0.4,0,0,0.4,0.4
624,Jalen Guyton,Zone,-0.4,0,0,-0.4,-0.4
625,Jalen Hurts,Pass Protection,16.3,12,-1,27.3,1.1869565217391305
626,Jalen Hurts,Pull 2,4.0,0,0,4.0,0.6666666666666666
627,Jalen Hurts,Pull Across,1.2000000000000002,0,0,1.2000000000000002,0.20000000000000004
628,Jalen Hurts,Pull Outside Numbers,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
629,Jalen Hurts,Slide Left,0.6000000000000001,0,0,0.6000000000000001,0.30000000000000004
630,Jalen Hurts,Slide Right,0.7,0,0,0.7,0.2333333333333333
631,Jalen Hurts,Split Zone,1.7,0,0,1.7,0.5666666666666667
632,Jalen Hurts,Zone,9.3,6,-1,14.3,0.7150000000000001
633,Jalen Reagor,Split Zone,-1.0,0,0,-1.0,-1.0
634,Jalen Reagor,Zone,3.6000000000000005,0,0,3.6000000000000005,1.2000000000000002
635,Jalen Richard,Pull Across,4.6,0,0,4.6,0.5111111111111111
636,Jalen Richard,Pull Outside Numbers,2.0,6,0,8.0,8.0
637,Jalen Richard,Split Zone,1.3,0,0,1.3,0.43333333333333335
638,Jalen Richard,Zone,4.4,0,0,4.4,0.48888888888888893
639,Jamaal Williams,Duo,7.4,0,0,7.4,0.5692307692307692
640,Jamaal Williams,Pass Protection,1.3,0,0,1.3,1.3
641,Jamaal Williams,Pull Across,1.6,0,0,1.6,0.26666666666666666
642,Jamaal Williams,Split Zone,12.399999999999999,0,0,12.399999999999999,0.4428571428571428
643,Jamaal Williams,Zone,36.6,12,0,48.60000000000001,0.5400000000000001
644,Jamal Agnew,False Pull,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
645,Jamal Agnew,Pull Front,0.2,0,0,0.2,0.2
646,Jamal Agnew,Split Zone,2.4000000000000004,0,0,2.4000000000000004,0.8000000000000002
647,Jamal Agnew,Zone,0.0,0,0,0.0,0.0
648,Jameis Winston,Split Zone,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
649,Jameis Winston,Zone,-0.9,0,0,-0.9,-0.1285714285714286
650,James Conner,Duo,6.6,12,0,18.599999999999998,0.9789473684210526
651,James Conner,Pass Protection,5.6000000000000005,0,0,5.6000000000000005,0.6222222222222222
652,James Conner,Pull 2,1.2000000000000002,0,0,1.2000000000000002,0.17142857142857146
653,James Conner,Pull Across,27.900000000000016,18,0,45.90000000000002,0.8500000000000004
654,James Conner,Pull Front,-0.20000000000000007,0,0,-0.20000000000000007,-0.0666666666666667
655,James Conner,Split Zone,9.5,0,0,9.5,0.4318181818181818
656,James Conner,Zone,25.70000000000001,12,0,37.7,0.5712121212121213
657,James Robinson,Duo,6.8000000000000025,0,0,6.8000000000000025,0.32380952380952394
658,James Robinson,Pass Protection,10.400000000000002,0,0,10.400000000000002,1.7333333333333336
659,James Robinson,Pull 2,1.6,0,0,1.6,0.26666666666666666
660,James Robinson,Pull Across,15.000000000000002,12,0,27.000000000000004,0.7714285714285716
661,James Robinson,Pull Front,1.4000000000000001,6,0,7.3999999999999995,2.4666666666666663
662,James Robinson,Split Zone,14.3,12,0,26.3,0.8483870967741935
663,James Robinson,Wham,0.0,0,0,0.0,0.0
664,James Robinson,Zone,61.2,12,0,73.19999999999997,0.5343065693430655
665,James White,Pull Across,6.100000000000001,0,0,6.100000000000001,0.5083333333333334
666,James White,Pull Front,0.1,6,0,6.1,6.1
667,James White,Pull Outside Numbers,0.6,0,0,0.6,0.3
668,James White,Split Zone,-0.5,0,0,-0.5,-0.25
669,James White,Wham,0.0,0,0,0.0,0.0
670,James White,Zone,8.700000000000001,6,0,14.700000000000003,0.8647058823529413
671,Jamie Gillan,Zone,-0.2,0,-1,-1.2,-1.2
672,Jamison Crowder,Zone,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
673,Jared Goff,Duo,0.30000000000000004,6,0,6.3,3.15
674,Jared Goff,Pass Protection,3.9000000000000004,0,-1,2.9000000000000004,0.4142857142857143
675,Jared Goff,Pull Across,0.8,6,0,6.800000000000001,3.4000000000000004
676,Jared Goff,Slide Left,3.1,0,0,3.1,0.3875
677,Jared Goff,Slide Right,2.4000000000000004,0,0,2.4000000000000004,0.4000000000000001
678,Jared Goff,Zone,0.39999999999999947,12,0,12.400000000000002,0.4000000000000001
679,Jarrett Stidham,Duo,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
680,Jarrett Stidham,Pass Protection,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
681,Jarrett Stidham,Pull Across,0.1,0,0,0.1,0.1
682,Jarrett Stidham,Zone,-0.30000000000000004,0,0,-0.30000000000000004,-0.07500000000000001
683,Jarvis Landry,Duo,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
684,Jarvis Landry,Pull Across,-0.1,0,0,-0.1,-0.1
685,Jarvis Landry,Zone,0.8,6,0,6.8,3.4
686,Jason Cabinda,Zone,0.0,0,0,0.0,0.0
687,Jason Huntley,Pull Front,0.1,0,0,0.1,0.1
688,Jason Huntley,Zone,1.8,0,0,1.8,0.45
689,Javon Wims,Zone,0.2,0,0,0.2,0.2
690,Jaylen Samuels,Duo,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
691,Jaylen Samuels,Pass Protection,0.9,0,0,0.9,0.45
692,Jaylen Samuels,Pull Across,0.4,0,0,0.4,0.13333333333333333
693,Jaylen Samuels,Pull Outside Numbers,0.1,0,0,0.1,0.1
694,Jaylen Samuels,Zone,0.5,0,0,0.5,0.5
695,Jeff Driskel,Pass Protection,1.5000000000000002,0,0,1.5000000000000002,0.5000000000000001
696,Jeff Driskel,Zone,1.3,0,0,1.3,0.43333333333333335
697,Jeff Heath,Zone,0.1,0,0,0.1,0.1
698,Jeff Wilson,Blitz Coverage,0.2,0,0,0.2,0.2
699,Jeff Wilson,Duo,1.4000000000000001,12,0,13.4,3.35
700,Jeff Wilson,Pull 2,0.4,0,0,0.4,0.4
701,Jeff Wilson,Pull Across,17.699999999999996,6,0,23.699999999999996,0.764516129032258
702,Jeff Wilson,Pull Front,0.4,0,0,0.4,0.4
703,Jeff Wilson,Pull Outside Numbers,1.9000000000000001,0,-1,0.9000000000000001,0.30000000000000004
704,Jeff Wilson,Split Zone,9.7,0,-1,8.7,0.43499999999999994
705,Jeff Wilson,Zone,31.0,24,0,54.99999999999999,0.846153846153846
706,Jeremy Chinn,Zone,2.9000000000000004,0,0,2.9000000000000004,1.4500000000000002
707,Jeremy McNichols,Blitz Coverage,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
708,Jeremy McNichols,Duo,1.3,0,0,1.3,0.325
709,Jeremy McNichols,Pull Across,1.5000000000000002,0,0,1.5000000000000002,0.37500000000000006
710,Jeremy McNichols,Split Zone,3.9000000000000004,0,0,3.9000000000000004,0.9750000000000001
