,team,playerName,blockingSchemeType_descr,touch,FP_yards,FP_TD,FP_fumbleLost,FP_total,FP/Touch
612,CLE,Kareem Hunt,Pull 2,8,3.8,6,0,9.799999999999999,1.2249999999999999
613,CLE,Kareem Hunt,Pull Across,18,11.9,12,0,23.9,1.3277777777777777
614,CLE,Kareem Hunt,Pull Front,2,0.1,0,0,0.1,0.05
615,CLE,Kareem Hunt,Pull Outside Numbers,5,1.3,0,0,1.3,0.26
616,CLE,Kareem Hunt,Split Zone,2,1.4000000000000001,0,0,1.4000000000000001,0.7000000000000001
617,CLE,Kareem Hunt,Zone,36,12.800000000000002,12,0,24.799999999999997,0.6888888888888888
618,TB,Ke'Shawn Vaughn,Duo,12,5.9,6,0,11.900000000000002,0.9916666666666668
619,TB,Ke'Shawn Vaughn,Pass Protection,1,1.7000000000000002,0,0,1.7000000000000002,1.7000000000000002
620,TB,Ke'Shawn Vaughn,Pull 2,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
621,TB,Ke'Shawn Vaughn,Pull Across,11,3.600000000000001,0,0,3.600000000000001,0.3272727272727274
622,TB,Ke'Shawn Vaughn,Pull Outside Numbers,3,-0.19999999999999996,0,0,-0.19999999999999996,-0.06666666666666665
623,TB,Ke'Shawn Vaughn,Split Zone,3,1.2,0,0,1.2,0.39999999999999997
624,TB,Ke'Shawn Vaughn,Wham,2,0.7000000000000001,0,0,0.7000000000000001,0.35000000000000003
625,TB,Ke'Shawn Vaughn,Zone,20,10.099999999999998,12,0,22.1,1.105
626,ATL,Keith Smith,Zone,9,3.0999999999999996,0,0,3.0999999999999996,0.3444444444444444
627,NE,Kendrick Bourne,False Pull,5,7.1000000000000005,0,0,7.1000000000000005,1.4200000000000002
628,NE,Kendrick Bourne,Pull Across,2,1.5,0,0,1.5,0.75
629,NE,Kendrick Bourne,Split Zone,5,5.0,0,0,5.0,1.0
630,NE,Kendrick Bourne,Zone,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
631,MIN,Kene Nwangwu,Pass Protection,1,0.4,0,0,0.4,0.4
632,MIN,Kene Nwangwu,Pull Across,2,1.2000000000000002,0,0,1.2000000000000002,0.6000000000000001
633,MIN,Kene Nwangwu,Split Zone,1,1.9000000000000001,0,0,1.9000000000000001,1.9000000000000001
634,MIN,Kene Nwangwu,Zone,9,2.6,0,0,2.6,0.2888888888888889
635,PHI,Kenneth Gainwell,Duo,6,2.0,0,0,2.0,0.3333333333333333
636,PHI,Kenneth Gainwell,False Pull,1,0.5,0,0,0.5,0.5
637,PHI,Kenneth Gainwell,Pass Protection,1,1.1,0,0,1.1,1.1
638,PHI,Kenneth Gainwell,Pull 2,4,1.6,0,0,1.6,0.4
639,PHI,Kenneth Gainwell,Pull Across,5,3.0,6,-1,8.0,1.6
640,PHI,Kenneth Gainwell,Split Zone,7,2.7,6,0,8.7,1.2428571428571427
641,PHI,Kenneth Gainwell,Wham,1,-0.1,0,0,-0.1,-0.1
642,PHI,Kenneth Gainwell,Zone,44,18.9,18,0,36.89999999999999,0.8386363636363634
643,LV,Kenyan Drake,Duo,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
644,LV,Kenyan Drake,Pass Protection,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
645,LV,Kenyan Drake,Pull Across,14,3.4,0,0,3.4,0.24285714285714285
646,LV,Kenyan Drake,Pull Front,2,0.2,0,0,0.2,0.1
647,LV,Kenyan Drake,Pull Outside Numbers,2,0.7000000000000001,0,0,0.7000000000000001,0.35000000000000003
648,LV,Kenyan Drake,Split Zone,15,9.300000000000002,6,0,15.300000000000002,1.0200000000000002
649,LV,Kenyan Drake,Zone,28,10.9,6,0,16.9,0.6035714285714285
650,CHI,Khalil Herbert,Pass Protection,2,1.3,0,0,1.3,0.65
651,CHI,Khalil Herbert,Pull Across,8,3.1000000000000005,0,0,3.1000000000000005,0.38750000000000007
652,CHI,Khalil Herbert,Pull Outside Numbers,1,0.0,0,0,0.0,0.0
653,CHI,Khalil Herbert,Split Zone,15,6.7,0,0,6.7,0.44666666666666666
654,CHI,Khalil Herbert,Wham,2,0.30000000000000004,0,0,0.30000000000000004,0.15000000000000002
655,CHI,Khalil Herbert,Zone,75,32.60000000000001,12,0,44.6,0.5946666666666667
656,CHI,Khari Blasingame,Duo,3,0.6,0,-1,-0.4,-0.13333333333333333
657,MIN,Kirk Cousins,Pass Protection,11,9.300000000000002,0,0,9.300000000000002,0.8454545454545457
658,MIN,Kirk Cousins,Slide Left,2,1.3000000000000003,0,0,1.3000000000000003,0.6500000000000001
659,MIN,Kirk Cousins,Slide Right,3,1.8000000000000003,0,0,1.8000000000000003,0.6000000000000001
660,MIN,Kirk Cousins,Zone,13,-0.9,6,0,5.1,0.3923076923076923
661,HOU,Kyle Allen,Zone,2,1.1,0,0,1.1,0.55
662,SF,Kyle Juszczyk,Pull Across,2,1.4000000000000001,0,0,1.4000000000000001,0.7000000000000001
663,SF,Kyle Juszczyk,Split Zone,1,0.0,0,0,0.0,0.0
664,SF,Kyle Juszczyk,Zone,8,2.2,6,0,8.2,1.025
665,ARI,Kyler Murray,False Pull,1,1.1,0,0,1.1,1.1
666,ARI,Kyler Murray,Pass Protection,38,26.6,12,0,38.60000000000001,1.0157894736842108
667,ARI,Kyler Murray,Pull 2,4,1.7999999999999998,0,0,1.7999999999999998,0.44999999999999996
668,ARI,Kyler Murray,Pull Across,1,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
669,ARI,Kyler Murray,Pull Front,2,0.2,0,0,0.2,0.1
670,ARI,Kyler Murray,Slide Left,2,1.1,0,0,1.1,0.55
671,ARI,Kyler Murray,Slide Right,2,1.1,0,0,1.1,0.55
672,ARI,Kyler Murray,Split Zone,5,0.4,0,0,0.4,0.08
673,ARI,Kyler Murray,Zone,35,10.3,18,0,28.299999999999994,0.8085714285714284
674,GB,Kylin Hill,Pass Protection,1,0.8,0,0,0.8,0.8
675,GB,Kylin Hill,Pull Across,1,0.0,0,0,0.0,0.0
676,GB,Kylin Hill,Split Zone,2,0.4,0,0,0.4,0.2
677,GB,Kylin Hill,Zone,6,1.2,0,0,1.2,0.19999999999999998
678,BAL,Lamar Jackson,False Pull,2,2.4000000000000004,0,0,2.4000000000000004,1.2000000000000002
679,BAL,Lamar Jackson,Pass Protection,36,29.299999999999997,6,0,35.300000000000004,0.9805555555555556
680,BAL,Lamar Jackson,Pull 2,21,12.000000000000004,0,-1,11.000000000000002,0.523809523809524
681,BAL,Lamar Jackson,Pull Across,29,15.7,0,0,15.7,0.5413793103448276
682,BAL,Lamar Jackson,Pull Front,2,2.7,0,0,2.7,1.35
683,BAL,Lamar Jackson,Pull Outside Numbers,2,0.6,0,0,0.6,0.3
684,BAL,Lamar Jackson,Screen,1,0.8,0,0,0.8,0.8
685,BAL,Lamar Jackson,Slide Left,3,1.2000000000000002,0,0,1.2000000000000002,0.4000000000000001
686,BAL,Lamar Jackson,Slide Right,2,0.7000000000000001,0,0,0.7000000000000001,0.35000000000000003
687,BAL,Lamar Jackson,Split Zone,8,3.9000000000000004,0,0,3.9000000000000004,0.48750000000000004
688,BAL,Lamar Jackson,Zone,27,8.0,12,-1,19.0,0.7037037037037037
689,TB,Leonard Fournette,Duo,48,18.7,18,0,36.7,0.7645833333333334
690,TB,Leonard Fournette,Pass Protection,2,1.7000000000000002,0,0,1.7000000000000002,0.8500000000000001
691,TB,Leonard Fournette,Pull 2,4,7.0,6,0,13.0,3.25
692,TB,Leonard Fournette,Pull Across,39,23.800000000000004,12,0,35.80000000000002,0.9179487179487185
693,TB,Leonard Fournette,Pull Front,6,3.4,0,0,3.4,0.5666666666666667
694,TB,Leonard Fournette,Pull Outside Numbers,5,2.3,0,0,2.3,0.45999999999999996
695,TB,Leonard Fournette,Split Zone,17,3.7999999999999994,0,0,3.7999999999999994,0.22352941176470584
696,TB,Leonard Fournette,Wham,3,1.9000000000000001,0,0,1.9000000000000001,0.6333333333333334
697,TB,Leonard Fournette,Zone,69,23.699999999999996,24,0,47.7,0.691304347826087
698,TEN,Logan Woodside,Zone,6,-0.6,0,0,-0.6,-0.09999999999999999
699,NE,Mac Jones,Pass Protection,17,12.399999999999999,0,0,12.399999999999999,0.7294117647058823
700,NE,Mac Jones,Pull Front,1,0.0,0,0,0.0,0.0
701,NE,Mac Jones,Pull Outside Numbers,1,0.0,0,0,0.0,0.0
702,NE,Mac Jones,Zone,27,2.3000000000000007,0,-1,1.3000000000000007,0.048148148148148176
703,SF,Marcus Johnson,False Pull,1,0.5,0,0,0.5,0.5
704,SF,Marcus Johnson,Zone,1,-0.7000000000000001,0,0,-0.7000000000000001,-0.7000000000000001
705,ATL,Marcus Mariota,Pull 2,2,0.9,0,0,0.9,0.45
706,ATL,Marcus Mariota,Pull Across,2,0.6000000000000001,0,0,0.6000000000000001,0.30000000000000004
707,ATL,Marcus Mariota,Pull Front,1,0.0,0,0,0.0,0.0
708,ATL,Marcus Mariota,Split Zone,1,0.4,0,0,0.4,0.4
709,ATL,Marcus Mariota,Zone,7,6.8,6,0,12.799999999999999,1.8285714285714285
710,BAL,Mark Andrews,Zone,1,0.0,0,0,0.0,0.0
711,HOU,Marlon Mack,Duo,2,0.5,0,0,0.5,0.25
712,HOU,Marlon Mack,Pass Protection,1,0.4,0,0,0.4,0.4
713,HOU,Marlon Mack,Pull Across,2,0.9,0,0,0.9,0.45
714,HOU,Marlon Mack,Pull Front,1,0.2,0,0,0.2,0.2
715,HOU,Marlon Mack,Pull Outside Numbers,1,0.1,0,0,0.1,0.1
716,HOU,Marlon Mack,Split Zone,5,1.8000000000000003,0,0,1.8000000000000003,0.36000000000000004
717,HOU,Marlon Mack,Zone,16,6.200000000000001,0,0,6.200000000000001,0.38750000000000007
718,ARI,Marquise Brown,Pull 2,1,0.5,0,0,0.5,0.5
719,SEA,Marquise Goodwin,Pull Across,2,-0.1,0,0,-0.1,-0.05
720,PIT,Mason Rudolph,Pass Protection,2,2.8000000000000003,0,0,2.8000000000000003,1.4000000000000001
721,PIT,Mason Rudolph,Slide Left,1,2.6,0,0,2.6,2.6
722,PIT,Mason Rudolph,Zone,2,-0.1,0,0,-0.1,-0.05
723,NYG,Matt Breida,False Pull,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
724,NYG,Matt Breida,Pull 2,6,5.200000000000001,0,0,5.200000000000001,0.8666666666666668
725,NYG,Matt Breida,Pull Across,4,0.8,0,0,0.8,0.2
726,NYG,Matt Breida,Pull Front,1,0.8,0,0,0.8,0.8
727,NYG,Matt Breida,Pull Outside Numbers,4,1.7000000000000002,6,0,7.699999999999999,1.9249999999999998
728,NYG,Matt Breida,Split Zone,1,0.6000000000000001,0,-1,-0.3999999999999999,-0.3999999999999999
729,NYG,Matt Breida,Zone,9,3.1,0,0,3.1,0.34444444444444444
730,IND,Matt Ryan,Pass Protection,11,5.6000000000000005,0,-1,4.6000000000000005,0.4181818181818182
731,IND,Matt Ryan,Pull Across,3,1.3000000000000003,0,0,1.3000000000000003,0.4333333333333334
732,IND,Matt Ryan,Pull Front,1,0.1,6,0,6.1,6.1
733,IND,Matt Ryan,Slide Right,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
734,IND,Matt Ryan,Zone,23,0.30000000000000016,0,0,0.30000000000000016,0.013043478260869571
735,LAR,Matthew Stafford,Pass Protection,13,7.1,0,-1,6.1,0.46923076923076923
736,LAR,Matthew Stafford,Slide Left,4,2.2,0,0,2.2,0.55
737,LAR,Matthew Stafford,Zone,33,-0.9999999999999999,12,0,11.000000000000002,0.33333333333333337
738,LAC,Maurice Ffrench,Zone,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
739,KC,Mecole Hardman,Duo,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
740,KC,Mecole Hardman,Pull 2,1,1.0,0,0,1.0,1.0
741,KC,Mecole Hardman,Pull Across,3,3.0000000000000004,0,-1,2.0000000000000004,0.6666666666666669
742,KC,Mecole Hardman,Split Zone,1,0.0,0,0,0.0,0.0
743,KC,Mecole Hardman,Zone,8,5.500000000000001,6,0,11.5,1.4375
744,KC,Michael Burton,Zone,10,3.0000000000000004,6,0,8.999999999999998,0.8999999999999998
745,NYJ,Michael Carter,Duo,1,0.5,0,0,0.5,0.5
746,NYJ,Michael Carter,Pass Protection,2,0.0,0,0,0.0,0.0
747,NYJ,Michael Carter,Pull 2,2,-0.1,0,0,-0.1,-0.05
748,NYJ,Michael Carter,Pull Across,33,11.000000000000002,6,0,17.0,0.5151515151515151
749,NYJ,Michael Carter,Pull Front,3,0.30000000000000004,0,0,0.30000000000000004,0.10000000000000002
750,NYJ,Michael Carter,Pull Outside Numbers,4,7.7,6,0,13.7,3.425
751,NYJ,Michael Carter,Split Zone,25,8.1,12,0,20.100000000000005,0.8040000000000002
752,NYJ,Michael Carter,Wham,2,0.8,0,0,0.8,0.4
753,NYJ,Michael Carter,Zone,75,35.599999999999994,0,0,35.599999999999994,0.47466666666666657
754,IND,Michael Pittman Jr.,Pull 2,2,3.3,0,0,3.3,1.65
755,IND,Michael Pittman Jr.,Split Zone,2,0.8,0,0,0.8,0.4
756,IND,Michael Pittman Jr.,Zone,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
757,DEN,Mike Boone,Pull Across,4,3.5,0,0,3.5,0.875
758,BAL,Mike Davis,Duo,6,1.9000000000000001,0,0,1.9000000000000001,0.3166666666666667
759,BAL,Mike Davis,Pull Across,6,3.0000000000000004,0,0,3.0000000000000004,0.5000000000000001
760,BAL,Mike Davis,Pull Front,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
761,BAL,Mike Davis,Pull Outside Numbers,9,3.6,0,0,3.6,0.4
762,BAL,Mike Davis,Split Zone,15,4.300000000000001,0,-1,3.3000000000000003,0.22000000000000003
763,BAL,Mike Davis,Zone,101,37.2,18,0,55.2,0.5465346534653466
764,TB,Mike Evans,False Pull,1,1.0,0,0,1.0,1.0
765,NYJ,Mike White,Zone,5,-0.09999999999999998,0,0,-0.09999999999999998,-0.019999999999999997
766,PHI,Miles Sanders,Duo,7,2.8,0,0,2.8,0.39999999999999997
767,PHI,Miles Sanders,False Pull,2,2.1,0,0,2.1,1.05
768,PHI,Miles Sanders,Pass Protection,1,-0.4,0,0,-0.4,-0.4
769,PHI,Miles Sanders,Pull 2,11,11.4,0,0,11.4,1.0363636363636364
770,PHI,Miles Sanders,Pull Across,8,1.3000000000000003,0,0,1.3000000000000003,0.16250000000000003
771,PHI,Miles Sanders,Pull Front,6,2.5000000000000004,0,0,2.5000000000000004,0.41666666666666674
772,PHI,Miles Sanders,Pull Outside Numbers,4,4.4,0,0,4.4,1.1
773,PHI,Miles Sanders,Split Zone,18,7.800000000000002,0,0,7.800000000000002,0.4333333333333334
774,PHI,Miles Sanders,Wham,5,3.500000000000001,0,0,3.500000000000001,0.7000000000000002
775,PHI,Miles Sanders,Zone,82,41.59999999999998,0,-1,40.59999999999998,0.49512195121951197
776,PIT,Najee Harris,Duo,32,11.000000000000004,0,0,11.000000000000004,0.3437500000000001
777,PIT,Najee Harris,False Pull,4,2.1,0,0,2.1,0.525
778,PIT,Najee Harris,No Video,1,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
779,PIT,Najee Harris,Pass Protection,15,4.300000000000001,0,0,4.300000000000001,0.28666666666666674
780,PIT,Najee Harris,Pull 2,1,-0.2,0,0,-0.2,-0.2
781,PIT,Najee Harris,Pull Across,42,13.399999999999999,6,0,19.400000000000002,0.46190476190476193
782,PIT,Najee Harris,Pull Front,9,1.8,6,0,7.8,0.8666666666666667
783,PIT,Najee Harris,Pull Outside Numbers,6,1.0,0,0,1.0,0.16666666666666666
784,PIT,Najee Harris,Split Zone,53,24.5,12,0,36.499999999999986,0.6886792452830186
785,PIT,Najee Harris,Zone,156,65.0,18,0,82.99999999999993,0.5320512820512816
786,CHI,Nathan Peterman,Pass Protection,1,0.1,0,0,0.1,0.1
787,CHI,Nathan Peterman,Zone,1,0.1,0,0,0.1,0.1
788,NE,Nelson Agholor,False Pull,2,1.0,0,0,1.0,0.5
789,NE,Nelson Agholor,Pull Across,1,0.1,0,0,0.1,0.1
790,CLE,Nick Chubb,Duo,15,8.3,0,0,8.3,0.5533333333333333
791,CLE,Nick Chubb,False Pull,1,0.0,0,0,0.0,0.0
792,CLE,Nick Chubb,Pass Protection,3,2.8000000000000003,0,0,2.8000000000000003,0.9333333333333335
793,CLE,Nick Chubb,Pull 2,21,9.300000000000002,0,0,9.300000000000002,0.44285714285714295
794,CLE,Nick Chubb,Pull Across,63,38.70000000000001,24,0,62.70000000000001,0.9952380952380954
795,CLE,Nick Chubb,Pull Front,4,3.7,0,0,3.7,0.925
796,CLE,Nick Chubb,Pull Outside Numbers,16,12.8,6,0,18.8,1.175
797,CLE,Nick Chubb,Split Zone,13,1.5999999999999999,0,0,1.5999999999999999,0.12307692307692307
798,CLE,Nick Chubb,Wham,3,0.7000000000000001,0,0,0.7000000000000001,0.23333333333333336
799,CLE,Nick Chubb,Zone,89,49.00000000000002,18,-1,66.0,0.7415730337078652
800,IND,Nick Foles,Slide Left,1,0.8,0,0,0.8,0.8
801,IND,Nick Foles,Zone,3,0.0,0,0,0.0,0.0
802,IND,Nyheim Hines,Duo,6,2.3000000000000003,0,0,2.3000000000000003,0.38333333333333336
803,IND,Nyheim Hines,False Pull,2,1.0,0,0,1.0,0.5
804,IND,Nyheim Hines,Pass Protection,2,0.8,0,0,0.8,0.4
805,IND,Nyheim Hines,Pull 2,2,0.20000000000000004,0,0,0.20000000000000004,0.10000000000000002
806,IND,Nyheim Hines,Pull Across,8,3.8000000000000007,0,0,3.8000000000000007,0.4750000000000001
807,IND,Nyheim Hines,Split Zone,6,2.5,0,0,2.5,0.4166666666666667
808,IND,Nyheim Hines,Wham,2,1.4000000000000001,0,0,1.4000000000000001,0.7000000000000001
809,IND,Nyheim Hines,Zone,28,15.600000000000003,12,0,27.6,0.9857142857142858
810,ATL,Olamide Zaccheaus,Zone,1,0.2,0,0,0.2,0.2
811,KC,Patrick Mahomes,Pass Protection,56,48.6,18,-2,64.60000000000001,1.1535714285714287
812,KC,Patrick Mahomes,Pull Across,1,0.0,0,0,0.0,0.0
813,KC,Patrick Mahomes,Slide Left,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
814,KC,Patrick Mahomes,Slide Right,2,1.6,0,0,1.6,0.8
815,KC,Patrick Mahomes,Split Zone,1,0.8,0,0,0.8,0.8
816,KC,Patrick Mahomes,Zone,17,-2.1000000000000005,0,0,-2.1000000000000005,-0.12352941176470592
817,BAL,Patrick Ricard,Zone,2,0.4,0,0,0.4,0.2
818,HOU,Phillip Dorsett,Zone,1,0.0,0,0,0.0,0.0
819,IND,Phillip Lindsay,Duo,7,2.1,0,0,2.1,0.3
820,IND,Phillip Lindsay,False Pull,1,0.5,6,0,6.5,6.5
821,IND,Phillip Lindsay,Pull 2,1,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
822,IND,Phillip Lindsay,Pull Across,25,6.5,0,0,6.5,0.26
823,IND,Phillip Lindsay,Pull Front,3,0.8999999999999999,0,0,0.8999999999999999,0.3
824,IND,Phillip Lindsay,Pull Outside Numbers,4,0.4,0,0,0.4,0.1
825,IND,Phillip Lindsay,Split Zone,9,2.6000000000000005,0,0,2.6000000000000005,0.288888888888889
826,IND,Phillip Lindsay,Wham,2,0.4,0,0,0.4,0.2
827,IND,Phillip Lindsay,Zone,36,11.900000000000002,0,0,11.900000000000002,0.3305555555555556
828,MIA,Preston Williams,Pass Protection,1,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
829,PHI,Quez Watkins,Zone,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
830,MIA,Raheem Mostert,Zone,2,2.0,0,0,2.0,1.0
831,GB,Randall Cobb,Zone,1,0.1,0,0,0.1,0.1
832,SEA,Rashaad Penny,Duo,15,9.3,0,0,9.3,0.62
833,SEA,Rashaad Penny,False Pull,1,0.5,0,0,0.5,0.5
834,SEA,Rashaad Penny,Pull 2,4,3.2,0,0,3.2,0.8
835,SEA,Rashaad Penny,Pull Across,15,11.0,6,0,16.999999999999996,1.133333333333333
836,SEA,Rashaad Penny,Pull Front,2,0.7,0,0,0.7,0.35
837,SEA,Rashaad Penny,Pull Outside Numbers,1,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
838,SEA,Rashaad Penny,Split Zone,21,17.6,12,0,29.599999999999998,1.4095238095238094
839,SEA,Rashaad Penny,Zone,60,32.900000000000006,18,0,50.900000000000006,0.8483333333333334
840,BUF,Reggie Gilliam,Zone,3,0.30000000000000004,0,0,0.30000000000000004,0.10000000000000002
841,HOU,Rex Burkhead,Duo,26,7.800000000000002,0,0,7.800000000000002,0.30000000000000004
842,HOU,Rex Burkhead,Pass Protection,2,0.7,0,0,0.7,0.35
843,HOU,Rex Burkhead,Pull 2,2,0.5,0,0,0.5,0.25
844,HOU,Rex Burkhead,Pull Across,28,9.900000000000004,0,0,9.900000000000004,0.3535714285714287
845,HOU,Rex Burkhead,Pull Front,1,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
846,HOU,Rex Burkhead,Pull Outside Numbers,5,2.1000000000000005,0,0,2.1000000000000005,0.4200000000000001
847,HOU,Rex Burkhead,Split Zone,13,3.8,0,0,3.8,0.29230769230769227
848,HOU,Rex Burkhead,Zone,45,16.500000000000004,18,0,34.49999999999999,0.7666666666666665
849,NE,Rhamondre Stevenson,Duo,19,7.800000000000002,6,0,13.8,0.7263157894736842
850,NE,Rhamondre Stevenson,False Pull,2,-0.2,0,0,-0.2,-0.1
851,NE,Rhamondre Stevenson,Pass Protection,8,5.6000000000000005,0,0,5.6000000000000005,0.7000000000000001
852,NE,Rhamondre Stevenson,Pull 2,3,2.3000000000000003,0,0,2.3000000000000003,0.7666666666666667
853,NE,Rhamondre Stevenson,Pull Across,32,13.299999999999999,0,0,13.299999999999999,0.41562499999999997
854,NE,Rhamondre Stevenson,Pull Front,6,1.7000000000000002,0,0,1.7000000000000002,0.2833333333333334
855,NE,Rhamondre Stevenson,Pull Outside Numbers,17,10.700000000000001,6,0,16.700000000000003,0.9823529411764708
856,NE,Rhamondre Stevenson,Slide Left,2,2.1,0,0,2.1,1.05
857,NE,Rhamondre Stevenson,Split Zone,7,2.6,0,0,2.6,0.37142857142857144
858,NE,Rhamondre Stevenson,Wham,4,1.0,0,0,1.0,0.25
859,NE,Rhamondre Stevenson,Zone,41,16.400000000000002,18,0,34.399999999999984,0.8390243902439021
860,TEN,Robert Woods,Pull Across,1,0.2,0,0,0.2,0.2
861,TEN,Robert Woods,Split Zone,2,1.3,6,0,7.3,3.65
862,TEN,Robert Woods,Zone,5,3.1,0,0,3.1,0.62
863,ARI,Rondale Moore,False Pull,1,0.2,0,0,0.2,0.2
864,ARI,Rondale Moore,Pass Protection,1,0.1,0,0,0.1,0.1
865,ARI,Rondale Moore,Pull Across,3,1.0,0,0,1.0,0.3333333333333333
866,ARI,Rondale Moore,Pull Front,2,1.5,0,0,1.5,0.75
867,ARI,Rondale Moore,Pull Outside Numbers,3,0.09999999999999998,0,0,0.09999999999999998,0.033333333333333326
868,ARI,Rondale Moore,Screen,1,0.1,0,0,0.1,0.1
869,ARI,Rondale Moore,Split Zone,1,-0.1,0,0,-0.1,-0.1
870,ARI,Rondale Moore,Zone,6,4.7,0,0,4.7,0.7833333333333333
871,DEN,Russell Wilson,Pass Protection,20,15.200000000000006,12,0,27.200000000000003,1.36
872,DEN,Russell Wilson,Pull 2,2,0.0,0,0,0.0,0.0
873,DEN,Russell Wilson,Pull Across,3,1.0000000000000002,0,0,1.0000000000000002,0.3333333333333334
874,DEN,Russell Wilson,Pull Outside Numbers,1,0.0,0,0,0.0,0.0
875,DEN,Russell Wilson,Slide Left,4,1.3,0,0,1.3,0.325
876,DEN,Russell Wilson,Split Zone,1,0.0,0,0,0.0,0.0
877,DEN,Russell Wilson,Zone,12,0.8000000000000002,0,0,0.8000000000000002,0.06666666666666668
878,DAL,Ryan Nall,Split Zone,1,0.8,0,0,0.8,0.8
879,TEN,Ryan Tannehill,False Pull,1,0.5,0,0,0.5,0.5
880,TEN,Ryan Tannehill,No Video,1,0.5,0,0,0.5,0.5
881,TEN,Ryan Tannehill,Pass Protection,14,13.500000000000004,12,0,25.5,1.8214285714285714
882,TEN,Ryan Tannehill,Pull Front,1,0.0,0,0,0.0,0.0
883,TEN,Ryan Tannehill,Screen,1,0.5,0,0,0.5,0.5
884,TEN,Ryan Tannehill,Slide Left,4,5.000000000000001,6,0,11.0,2.75
885,TEN,Ryan Tannehill,Slide Right,1,1.1,0,0,1.1,1.1
886,TEN,Ryan Tannehill,Split Zone,2,1.3,0,0,1.3,0.65
887,TEN,Ryan Tannehill,Zone,33,5.800000000000002,24,-1,28.79999999999999,0.8727272727272725
888,CAR,Sam Darnold,Pass Protection,19,16.7,12,0,28.700000000000003,1.510526315789474
889,CAR,Sam Darnold,Pull Across,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
890,CAR,Sam Darnold,Pull Front,1,0.0,0,-1,-1.0,-1.0
891,CAR,Sam Darnold,Slide Left,1,0.5,0,0,0.5,0.5
892,CAR,Sam Darnold,Slide Right,3,2.3000000000000003,0,0,2.3000000000000003,0.7666666666666667
893,CAR,Sam Darnold,Split Zone,2,1.3,6,0,7.3,3.65
894,CAR,Sam Darnold,Zone,21,0.8,12,-1,11.799999999999999,0.5619047619047619
895,IND,Sam Ehlinger,Pass Protection,1,-0.1,0,0,-0.1,-0.1
896,IND,Sam Ehlinger,Pull Across,1,0.1,0,0,0.1,0.1
897,IND,Sam Ehlinger,Zone,1,0.9,0,0,0.9,0.9
898,CIN,Samaje Perine,Duo,7,4.500000000000001,0,0,4.500000000000001,0.642857142857143
899,CIN,Samaje Perine,Pass Protection,3,2.2,0,0,2.2,0.7333333333333334
900,CIN,Samaje Perine,Pull 2,1,0.4,0,0,0.4,0.4
901,CIN,Samaje Perine,Pull Across,2,1.0,0,0,1.0,0.5
902,CIN,Samaje Perine,Pull Front,1,0.2,0,0,0.2,0.2
903,CIN,Samaje Perine,Pull Outside Numbers,1,-0.2,0,0,-0.2,-0.2
904,CIN,Samaje Perine,Split Zone,11,4.6000000000000005,0,0,4.6000000000000005,0.4181818181818182
905,CIN,Samaje Perine,Zone,32,12.1,6,0,18.1,0.565625
906,NYG,Saquon Barkley,Duo,16,6.4,0,0,6.4,0.4
907,NYG,Saquon Barkley,Pass Protection,4,0.1,0,0,0.1,0.025
908,NYG,Saquon Barkley,Pull 2,2,0.1,0,0,0.1,0.05
909,NYG,Saquon Barkley,Pull Across,37,15.0,0,0,15.0,0.40540540540540543
910,NYG,Saquon Barkley,Pull Front,2,0.5,0,0,0.5,0.25
911,NYG,Saquon Barkley,Pull Outside Numbers,4,-0.20000000000000004,0,0,-0.20000000000000004,-0.05000000000000001
912,NYG,Saquon Barkley,Split Zone,28,9.299999999999999,6,-1,14.3,0.5107142857142858
913,NYG,Saquon Barkley,Wham,1,-0.30000000000000004,0,0,-0.30000000000000004,-0.30000000000000004
914,NYG,Saquon Barkley,Zone,68,28.400000000000002,6,0,34.4,0.5058823529411764
915,TB,Scotty Miller,False Pull,1,3.3000000000000003,6,0,9.3,9.3
916,TB,Scotty Miller,Split Zone,1,1.0,0,0,1.0,1.0
917,TB,Scotty Miller,Zone,1,0.9,0,0,0.9,0.9
918,MIN,Sean Mannion,Pass Protection,1,1.1,0,0,1.1,1.1
919,MIN,Sean Mannion,Zone,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
